realization,acc_ratio,energy
1,0.65,49000
1,0.34,34000
1,0.25,29000
1,0.3,27000
1,0.22,25000
1,0.3,24000
1,0.18,20000
1,0.26,17000
1,0.1,17000
1,0.23,13000
1,0.16,10000
1,0.13,10000
1,0.14,9000
1,0.17,9000
1,0.17,6000
1,0.13,6000
1,0.17,6000
1,0.15,6000
1,0.12,6000
1,0.11,5000
1,0.09,5000
1,0.08,5000
1,0.05,5000
1,0.17,5000
1,0.1,4000
1,0.09,4000
1,0.12,4000
1,0.08,4000
1,0.09,2000
1,0.09,2000
1,0.12,2000
1,0.08,2000
1,0.08,2000
1,0.03,2000
1,0.08,2000
1,0.1,2000
1,0.09,2000
1,0.1,2000
1,0.04,2000
1,0.14,2000
1,0.08,1000
1,0.05,1000
1,0.07,1000
1,0.1,1000
1,0.06,1000
1,0.1,1000
1,0.14,1000
1,0.1,1000
1,0.1,1000
1,0.1,1000
1,0.12,1000
1,0.08,1000
1,0.08,0
1,0.05,0
1,0.09,0
1,0.09,0
1,0.03,0
1,0.1,0
1,0.08,0
1,0.12,0
1,0.05,0
1,0.07,0
1,0.07,0
1,0.07,0
1,0.09,0
1,0.08,0
1,0.07,0
1,0.09,0
1,0.14,0
1,0.01,0
1,0.11,0
1,0.08,0
1,0.05,0
1,0.06,0
1,0.05,0
1,0.04,0
1,0.09,0
1,0.13,0
1,0.07,0
1,0.06,0
1,0.06,0
1,0.06,0
1,0.06,0
1,0.08,0
1,0.02,0
1,0.03,0
1,0.05,0
1,0.07,0
1,0.14,0
1,0.09,0
1,0.05,0
1,0.08,0
1,0.05,0
1,0.07,0
1,0.06,0
1,0.08,0
1,0.04,0
1,0.08,0
1,0.11,0
1,0.11,0
1,0.1,0
1,0.05,0
1,0.1,0
1,0.09,0
1,0.05,0
1,0.07,0
1,0.13,0
1,0.1,0
1,0.11,0
1,0.06,0
1,0.11,0
1,0.05,0
1,0.08,0
1,0.09,0
1,0.08,0
1,0.08,0
1,0.06,0
1,0.07,0
1,0.08,0
1,0.06,0
1,0.1,0
1,0.05,0
1,0.1,0
1,0.08,0
1,0.08,0
1,0.07,0
1,0.1,0
1,0.05,0
1,0.06,0
1,0.06,0
1,0.04,0
1,0.06,0
1,0.04,0
1,0.05,0
1,0.1,0
1,0.05,0
1,0.05,0
1,0.09,0
1,0.05,0
1,0.03,0
1,0.06,0
1,0.1,0
1,0.07,0
1,0.11,0
1,0.1,0
1,0.05,0
1,0.1,0
1,0.1,0
1,0.07,0
1,0.04,0
1,0.03,0
1,0.06,0
1,0.08,0
1,0.07,0
1,0.09,0
1,0.05,0
1,0.07,0
1,0.05,0
1,0.06,0
1,0.03,0
1,0.11,0
1,0.13,0
1,0.05,0
1,0.06,0
1,0.1,0
1,0.08,0
1,0.09,0
1,0.06,0
1,0.04,0
1,0.04,0
1,0.07,0
1,0.05,0
1,0.04,0
1,0.08,0
1,0.05,0
1,0.07,0
1,0.04,0
1,0.1,0
1,0.12,0
1,0.1,0
1,0.05,0
1,0.07,0
1,0.05,0
1,0.05,0
1,0.1,0
1,0.05,0
1,0.06,0
1,0.07,0
1,0.1,0
1,0.1,0
1,0.07,0
1,0.1,0
1,0.08,0
1,0.04,0
1,0.12,0
1,0.04,0
1,0.1,0
1,0.08,0
1,0.07,0
1,0.03,0
1,0.05,0
1,0.09,0
1,0.06,0
1,0.08,0
1,0.05,0
1,0.07,0
1,0.03,0
1,0.07,0
1,0.09,0
1,0.05,0
1,0.11,0
1,0.11,0
1,0.09,0
