realization,acc_ratio,energy
1,0.97,9000
1,1,9000
1,1,9000
1,0.99,9000
1,1,9000
1,1,9000
1,0.99,9000
1,1,9000
1,1,9000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,0.99,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,0.99,8000
1,0.99,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.98,8000
1,0.97,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.98,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.98,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,0.98,8000
1,1,8000
1,0.98,8000
1,0.98,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,0.99,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,1,8000
1,0.96,8000
1,1,8000
1,1,8000
1,0.99,8000
1,0.99,7000
1,0.98,7000
1,0.98,7000
1,1,7000
1,1,7000
1,0.99,7000
1,1,7000
1,1,7000
1,1,7000
1,1,7000
1,0.99,7000
1,1,7000
1,0.99,7000
1,0.99,7000
1,1,7000
1,1,7000
1,1,7000
1,1,7000
1,1,7000
1,1,7000
1,1,7000
1,1,7000
1,1,7000
1,0.98,7000
1,1,7000
1,1,7000
1,1,7000
1,0.99,7000
1,0.99,7000
1,1,7000
1,1,7000
1,0.99,7000
1,0.97,7000
1,0.98,6000
1,0.99,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.99,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.98,6000
1,1,6000
1,0.99,6000
1,1,6000
1,0.99,6000
1,0.99,6000
1,0.99,6000
1,0.98,6000
1,0.99,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.98,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.97,6000
1,0.99,6000
1,1,6000
1,0.98,6000
1,0.98,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,1,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.98,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,1,6000
1,0.99,6000
1,0.99,6000
1,0.98,6000
1,1,6000
1,0.99,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.98,6000
1,1,6000
1,1,6000
1,1,6000
1,0.99,6000
1,0.99,6000
