energy,magnet,clus_size
-110,56,70
-110,26,15
-114,56,15
-146,-78,67
-110,50,64
-146,-66,58
-182,88,77
-174,82,3
-194,-94,88
-202,-96,1
-190,94,95
-146,-68,81
-170,80,74
-146,58,11
-142,-74,66
-162,84,79
-190,-94,89
-202,96,95
-166,-86,91
-194,94,90
-178,-90,92
-206,98,94
-182,-92,95
-174,-88,2
-162,84,86
-162,-82,83
-158,82,82
-102,4,39
-110,6,1
-110,8,1
-154,-76,42
-174,88,82
-146,-58,73
-186,92,75
-186,-92,92
-178,90,91
-194,-94,92
-170,80,87
-126,-56,68
-142,74,65
-138,72,1
-178,-88,80
-186,90,89
-178,-78,84
-158,84,81
-162,-72,78
-126,6,39
-146,-68,37
-158,78,73
-174,-90,84
-158,78,84
-154,74,2
-146,-64,69
-182,92,78
-170,-86,89
-202,96,91
-158,-74,85
-142,-60,7
-134,74,67
-186,-92,83
-174,88,90
-158,-82,85
-150,72,77
-138,-56,64
-150,-62,3
-142,80,71
-134,78,1
-118,-20,49
-118,-34,7
-118,-26,4
-126,-28,1
-154,-64,18
-194,94,79
-178,-90,92
-174,84,87
-166,78,3
-178,-88,83
-174,86,87
-174,-84,85
-194,94,89
-206,-98,96
-170,86,92
-190,-94,90
-178,88,91
-130,-58,73
-142,70,64
-138,66,2
-170,-88,77
-146,80,84
-138,52,14
-150,72,10
-150,70,1
-142,62,4
-142,-70,66
-174,86,78
-170,-86,86
-182,-90,2
-178,90,90
-198,-94,92
-182,90,92
-162,-86,88
-170,82,84
-174,86,2
-178,-90,88
-146,68,79
-150,-72,70
-178,90,81
-190,94,2
-182,-90,92
-158,78,84
-126,-6,42
-126,-14,4
-126,-18,2
-150,70,44
-182,-90,80
-182,90,90
-198,-96,93
-190,94,95
-214,-100,97
-142,72,86
-166,-86,79
-170,88,87
-178,90,1
-166,80,5
-206,-98,89
-198,96,97
-186,-88,92
-122,60,74
-150,-74,67
-178,86,80
-158,-80,83
-178,86,83
-190,-94,90
-182,80,87
-162,-70,75
-198,96,83
-146,-66,81
-174,84,75
-206,-98,91
-190,-90,4
-166,86,88
-174,-74,80
-162,74,74
-190,-92,83
-174,76,84
-158,-80,78
-166,84,82
-174,-78,81
-206,98,88
-206,-98,98
-162,78,88
-122,14,32
-126,12,1
-174,-84,48
-162,76,80
-170,-80,78
-170,-84,2
-198,96,90
-170,-86,91
-110,28,57
-114,-52,40
-158,74,63
-150,72,1
-150,70,1
-146,68,1
-170,86,9
-142,-6,46
-146,-4,1
-142,60,32
-174,-88,74
-174,-78,5
-190,94,86
-190,-94,94
-174,84,89
-134,-66,75
-154,78,72
-198,-96,87
-170,84,90
-186,-92,88
-198,96,94
-182,90,3
-142,-28,59
-158,80,54
-142,64,8
-154,-78,71
-138,74,76
-170,-86,80
-190,94,90
-182,92,1
-170,-86,89
-138,-48,19
-158,74,61
-134,58,8
-134,-48,53
-130,62,55
-190,-92,77
-166,82,87
-146,-68,75
-146,82,75
-150,-74,78
-150,-72,1
-194,94,83
-190,92,1
-166,-82,87
-174,90,86
-162,-80,85
-154,-78,1
-138,72,75
-142,-68,70
-150,-70,1
-198,94,82
-166,-82,88
-142,30,56
-142,28,1
-154,70,21
-170,-84,77
-198,96,90
-194,-94,95
-194,94,94
-198,96,1
-138,-64,80
-142,-66,1
-106,-8,29
-166,84,46
-162,-80,82
-206,98,89
-190,-94,96
-170,88,91
-166,-78,83
-170,-80,1
-182,90,85
-166,-74,82
-154,70,72
-174,88,9
-162,-74,81
-158,-72,1
-190,90,81
-158,-68,79
-158,-70,1
-130,54,62
-122,52,1
-134,-52,52
-142,-50,1
-138,-52,1
-142,-50,1
-122,-16,17
-114,50,33
-106,26,12
-102,30,2
-150,-78,54
-122,-14,32
-118,-2,6
-118,-8,3
-114,-10,1
-114,-4,3
-122,-14,5
-122,-30,8
-114,44,37
-122,48,2
-138,-68,58
-154,84,76
-214,-100,92
-206,-98,1
-166,82,90
-166,-84,83
-158,-74,5
-174,90,82
-174,88,1
-138,-52,70
-150,-76,12
-138,-72,2
-146,-74,1
-186,92,83
-166,-88,90
-150,70,79
-170,-84,77
-150,80,82
-170,-72,76
-150,80,76
-162,86,3
-182,-90,88
-142,66,78
-146,-78,72
-186,92,85
-214,-100,96
-138,66,83
-170,-80,73
-174,-82,1
-190,94,88
-166,-84,89
-126,50,67
-110,44,3
-110,42,1
-102,-40,41
-82,-32,4
-74,6,19
-138,-74,40
-146,-76,1
-162,84,80
-162,78,3
-174,-82,80
-198,96,89
-162,-76,86
-166,-78,1
-162,82,80
-154,-78,80
-190,90,84
-198,96,3
-194,-94,95
-170,74,84
-154,-56,65
-174,86,71
-194,-94,90
-158,-66,14
-154,-68,1
-150,-60,4
-170,88,74
-182,-92,90
-154,70,81
-178,-88,79
-206,98,93
-202,-96,97
-126,56,76
-134,66,5
-138,72,3
-130,70,1
-126,68,1
-106,14,27
-166,-74,44
-126,-24,25
-130,-42,9
-118,42,42
-162,-78,60
-170,88,83
-182,-92,90
-162,82,87
-198,-96,89
-186,-92,2
-170,84,88
-174,-88,86
-190,94,91
-174,-90,92
-182,-92,1
-190,90,91
-154,-70,80
-174,86,78
-190,-90,88
-206,98,94
-182,-88,93
-178,86,87
-170,-88,87
-126,0,44
-126,-62,31
-182,90,76
-166,-86,88
-110,48,67
-134,76,14
-114,-56,66
-178,88,72
-186,90,1
-150,-78,84
-146,60,69
-142,56,2
-146,60,2
-170,-86,73
-158,70,78
-150,68,1
-118,34,17
-118,36,1
-170,-80,58
-162,74,77
-194,-94,84
-198,92,93
-190,-94,93
-198,94,94
-182,-92,93
-190,92,92
-182,90,1
-186,-92,91
-178,84,88
-198,-96,90
-186,92,94
-198,-96,94
-182,92,94
-146,-32,62
-138,72,52
-146,-68,70
-154,76,72
-154,74,1
-150,-64,69
-194,94,79
-178,-90,92
-182,92,91
-194,-94,93
-186,90,92
-194,-94,92
-166,86,90
-162,84,1
-158,-82,83
-154,80,81
-138,-64,72
-150,70,67
-162,-78,74
-158,86,82
-158,-78,82
-162,-80,1
-170,86,83
-126,-52,69
-182,90,71
-170,80,5
-170,78,1
-194,-94,86
-182,84,89
-206,98,7
-170,-86,92
-158,84,85
-142,-56,70
-142,-66,5
-146,-68,1
-150,-74,3
-126,70,72
-134,-52,61
-138,-58,3
-154,-72,7
-142,-60,6
-138,-58,1
-130,60,59
-158,-76,68
-170,88,82
-158,66,11
-122,-68,67
-142,64,66
-150,-74,69
-162,80,77
-142,64,8
-174,-88,76
-162,-82,3
-158,82,82
-174,-86,84
-130,64,75
-146,-74,69
-142,-72,1
-138,-50,11
-186,92,71
-162,-80,86
-182,-90,5
-166,-76,7
-182,84,80
-178,82,1
-174,-84,83
-174,88,86
-110,-38,63
-106,20,29
-126,60,20
-126,64,2
-142,-66,65
-190,94,80
-174,-82,88
-142,50,66
-162,-76,63
-138,70,73
-130,-64,67
-150,82,73
-190,-90,86
-170,-64,13
-170,82,73
-206,-98,90
-162,74,86
-154,72,1
-170,88,8
-134,-62,75
-134,54,58
-106,-30,42
-114,-38,4
-166,84,61
-126,-44,64
-142,74,59
-166,-84,79
-170,88,86
-130,-70,79
-122,-68,1
-126,-70,1
-134,38,54
-158,58,10
-134,-76,67
-130,54,65
-102,-22,38
-98,24,23
-102,26,1
-154,76,25
-146,74,1
-150,76,1
-174,-86,81
-170,86,86
-174,-84,85
-182,90,87
-194,-94,92
-186,92,93
-202,-96,94
-158,82,89
-134,-50,66
-150,74,62
-162,-84,79
-162,76,80
-142,-74,75
-134,-72,1
-122,-60,6
-154,66,63
-138,-74,70
-174,88,81
-178,-90,89
-186,92,91
-178,90,1
-182,-92,91
-182,92,92
-190,-94,93
-170,86,90
-162,-62,74
-178,88,75
-162,-82,85
-166,-84,1
-170,-86,1
-194,94,90
-118,-44,69
-122,58,51
-130,68,5
-174,-86,77
-162,-82,2
-190,94,88
-206,-98,96
-198,96,97
-170,-88,92
-166,84,86
-142,-70,77
-142,66,68
-126,58,4
-138,64,3
-130,62,1
-134,-48,55
-142,-62,7
-138,-54,4
-118,42,48
-130,70,14
-126,-6,38
-122,-8,1
-150,80,44
-158,82,1
-170,-84,83
-146,78,81
-134,72,3
-174,-88,80
-162,82,85
-162,-84,83
-110,28,56
-102,22,3
-90,16,3
-98,38,11
-94,-30,34
-86,-2,14
-114,52,27
-114,-28,40
-122,-42,7
-138,72,57
-114,-52,62
-146,78,65
-186,-90,84
-190,94,92
-146,-66,80
-138,-64,1
-158,82,73
-150,-84,83
-142,-82,1
-182,88,85
-178,-84,86
-214,100,92
-174,-90,95
-166,82,86
-178,-90,86
-154,50,70
-170,-86,68
-178,86,86
-182,88,1
-194,-94,91
-182,92,93
-162,-80,86
-150,68,74
-170,-80,74
-162,82,81
-146,74,4
-170,-86,80
-166,82,84
-130,-34,58
-126,-30,2
-134,-46,8
-134,-54,4
-150,76,65
-142,-70,73
-130,-66,2
-130,66,66
-86,12,27
-106,-2,7
-118,-38,18
-114,-36,1
-102,-6,15
-126,50,28
-122,42,4
-122,38,2
-162,-80,59
-166,-82,1
-158,-80,1
-174,86,83
-162,-84,85
-118,-16,34
-98,4,10
-102,-20,12
-162,82,51
-146,-80,81
-138,-76,2
-118,-54,11
-122,-42,6
-150,-66,12
-150,-68,1
-162,-80,6
-174,88,84
-166,-84,86
-158,82,83
-174,-86,84
-166,84,85
-182,90,3
-186,-92,91
-190,-94,1
-202,96,95
-198,-94,95
-174,84,89
-186,-92,88
-162,-80,6
-158,80,80
-138,-72,76
-138,-70,1
-190,94,82
-182,-84,89
-182,92,88
-150,-70,81
-182,-92,11
-198,96,94
-182,-90,93
-178,88,89
-122,38,25
-150,74,18
-198,-96,85
-198,96,96
-174,-84,90
-122,64,74
-198,-96,80
-170,88,92
-170,-84,86
-186,86,85
-206,-98,92
-198,-96,1
-158,84,90
-190,-94,89
-174,90,92
-150,-74,82
-162,78,76
-142,-74,76
-146,54,64
-146,-74,64
-150,-76,1
-158,-78,1
-158,80,79
-190,-94,87
-174,-84,5
-182,-86,1
-158,82,84
-170,86,2
-162,84,1
-138,-62,73
-126,-30,16
-158,76,53
-174,84,4
-130,-50,67
-146,48,49
-146,52,2
-162,-80,66
-142,60,70
-190,-92,76
-162,84,88
-158,82,1
-154,-76,79
-130,-58,9
-150,68,63
-146,-76,72
-118,-54,11
-130,-60,3
-130,-62,1
-166,80,71
-174,-88,84
-158,84,86
-154,-84,84
-166,76,80
-174,-88,82
-134,66,77
-182,-88,77
-162,68,78
-154,-74,71
-178,90,82
-190,-90,90
-162,84,87
-214,-100,92
-178,90,95
-150,-78,84
-154,-80,1
-186,92,86
-170,-88,90
-170,86,87
-146,-80,83
-138,-72,4
-158,-80,4
-166,-82,1
-142,70,76
-162,-78,74
-158,-74,2
-126,-52,11
-146,76,64
-190,-94,85
-198,-96,1
-198,96,96
-206,-98,97
-158,76,87
-174,-88,82
-158,78,83
-142,70,4
-142,66,2
-126,60,3
-122,54,3
-154,-80,67
-150,78,79
-190,-94,86
-154,80,87
-166,-86,83
-158,76,81
-166,-80,78
-190,92,86
-142,-80,86
-138,62,71
-106,-6,34
-134,-66,30
-118,-42,12
-174,88,65
-178,-88,88
-146,74,81
-138,-50,62
-138,54,52
-154,72,9
-150,-76,74
-162,82,79
-170,84,1
-170,-86,85
-170,82,84
-162,-64,73
-162,-80,8
-158,-76,2
-186,92,84
-150,-68,80
-162,74,71
-170,84,5
-162,82,1
-142,-74,78
-154,82,78
-146,80,1
-158,-82,81
-178,84,83
-182,-88,86
-170,-84,2
-186,88,86
-206,-98,93
-154,72,85
-142,-66,69
-142,-60,3
-138,72,66
-158,-76,74
-158,-72,2
-158,-70,1
-158,-80,5
-178,86,83
-138,-70,78
-154,76,73
-158,-78,77
-206,98,88
-182,-90,94
-182,92,91
-154,-68,80
-134,28,48
-198,-96,62
-166,82,89
-170,-86,84
-186,88,87
-186,-92,90
-186,88,90
-190,-94,91
-146,-4,45
-170,86,45
-126,-42,64
-162,86,64
-146,74,6
-146,-76,75
-150,66,71
-182,-80,73
-190,92,86
-162,72,10
-178,-88,80
-182,90,89
-166,-84,87
-206,98,91
-158,-68,83
-154,-66,1
-178,78,72
-174,-88,83
-134,48,68
-162,-84,66
-170,-86,1
-134,72,79
-182,-90,81
-166,78,84
-162,-68,73
-170,84,76
-130,-34,59
-162,78,56
-170,-86,82
-190,94,90
-198,96,1
-214,-100,98
-174,90,95
-206,-98,94
-182,90,94
-146,-76,83
-154,82,79
-186,-88,85
-198,96,92
-186,-92,94
-166,-78,7
-174,82,80
-142,-74,78
-158,-80,3
-158,80,80
-162,82,1
-198,-96,89
-154,76,86
-174,-90,83
-150,70,80
-182,-92,81
-190,-94,1
-178,90,92
-182,-92,91
-174,84,88
-174,86,1
-178,-86,86
-138,12,49
-134,10,1
-146,-76,43
-154,-80,2
-162,-84,2
-158,-82,1
-182,92,87
-174,90,1
-150,-72,81
-146,78,75
-154,80,1
-118,-46,63
-118,-34,6
-122,-40,3
-158,76,58
-166,-84,80
-174,-88,2
-190,94,91
-158,72,11
-118,32,20
-130,52,10
-174,-88,70
-198,96,92
-186,-90,93
-194,94,92
-182,-92,93
-186,90,91
-186,-88,89
-146,74,81
-206,-98,86
-198,-96,1
-182,90,93
-130,-62,76
-106,0,31
-114,18,9
-138,-66,42
-170,82,74
-178,-90,86
-138,70,80
-150,-76,73
-158,72,74
-146,-78,75
-162,78,78
-174,86,4
-194,-94,90
-150,50,72
-142,44,3
-138,-70,57
-162,78,74
-166,-86,82
-154,80,83
-150,-78,79
-158,68,73
-150,66,1
-166,-86,76
-174,78,82
-198,-96,87
-190,90,93
-158,-76,83
-166,84,80
-162,82,1
-150,76,3
-170,-84,80
-182,92,88
-178,-88,90
-122,-46,21
-130,-54,4
-154,-80,13
-166,-84,2
-202,96,90
-206,98,1
-174,-86,92
-194,94,90
-178,88,3
-154,-70,79
-150,-68,1
-186,90,79
-190,-92,91
-190,88,90
-202,-96,92
-194,94,95
-150,-68,81
-198,96,82
-198,-96,96
-154,74,85
-142,-64,69
-158,70,67
-174,-90,80
-150,74,82
-134,-68,71
-178,88,78
-138,-36,62
-142,46,41
-142,-36,41
-150,-58,11
-138,72,65
-198,-96,84
-202,96,96
-182,-90,93
-186,84,87
-174,-88,86
-106,56,72
-106,54,1
-98,42,6
-106,-12,27
-106,56,34
-158,-80,68
-126,52,66
-126,48,2
-182,-92,70
-174,90,91
-178,-88,89
-170,84,86
-190,-94,89
-174,90,92
-158,-82,86
-162,82,82
-166,-86,84
-178,88,87
-186,-92,90
-214,100,96
-186,-92,96
-190,94,93
-194,-90,92
-182,92,91
-166,-84,88
-170,-86,1
-158,80,83
-190,-94,87
-110,44,69
-110,46,1
-118,-6,26
-146,78,42
-150,-76,77
-150,-74,1
-158,-80,3
-150,-64,8
-154,80,72
-126,18,31
-170,88,35
-138,-72,80
-194,94,83
-182,-92,93
-174,88,90
-166,-86,87
-174,74,80
-138,-60,67
-142,66,63
-150,68,1
-182,-90,79
-166,84,87
-186,-92,88
-170,82,87
-182,-90,86
-178,-88,1
-182,-90,1
-182,90,90
-170,86,2
-178,-90,88
-170,-88,1
-186,92,90
-186,-92,92
-162,84,88
-170,-86,85
-142,-64,11
-178,90,77
-122,12,39
-142,72,30
-158,-78,75
-182,92,85
-190,-94,93
-178,90,92
-178,-90,90
-182,-92,1
-162,76,84
-174,-90,83
-166,80,85
-158,76,2
-190,-92,84
-190,92,92
-198,-96,94
-198,94,95
-186,-88,91
-174,82,85
-138,-64,73
-122,30,47
-134,-72,51
-178,90,81
-198,-96,93
-150,72,84
-158,76,2
-154,-78,77
-138,76,77
-182,-90,83
-170,88,89
-182,-92,90
-178,88,90
-150,-64,76
-186,90,77
-166,-88,89
-130,52,70
-122,18,17
-146,54,18
-142,62,4
-138,-68,65
-170,-84,8
-126,50,67
-142,-64,57
-146,-66,1
-162,84,75
-142,-62,73
-130,-56,3
-138,-72,8
-154,76,74
-182,-90,83
-134,48,69
-158,-80,64
-162,82,81
-198,-96,89
-206,98,97
-198,96,1
-214,-100,98
-142,72,86
-130,68,2
-122,64,2
-170,-84,74
-202,96,90
-182,-92,94
-174,-90,1
-178,82,86
-142,-80,81
-126,-72,4
-182,92,82
-178,-82,87
-190,90,86
-162,-82,86
-138,68,75
-106,-56,62
-166,84,70
-162,-72,78
-166,76,74
-190,-94,85
-206,98,96
-190,-94,96
-190,94,94
-178,-86,90
-186,92,89
-166,-86,89
-186,90,88
-190,-94,92
-166,86,90
-138,-70,78
-130,-68,1
-102,-22,23
-90,20,21
-134,-66,43
-122,74,70
-134,78,2
-174,-88,83
-134,60,74
-110,-20,40
-98,32,26
-98,40,4
-106,-42,41
-110,-46,2
-110,-62,8
-162,84,73
-174,88,2
-162,-70,79
-186,-92,11
-182,-88,2
-142,78,83
-110,-54,66
-106,6,30
-118,0,3
-126,66,33
-110,24,21
-134,72,24
-138,-62,67
-182,90,76
-178,-90,90
-166,-86,2
-138,-58,14
-170,86,72
-182,-92,89
-182,88,90
-162,-70,79
-154,80,75
-162,-74,77
-150,68,71
-154,60,4
-158,80,10
-206,-98,89
-190,94,96
-182,92,1
-158,-74,83
-138,52,63
-150,-80,66
-170,-88,4
-194,94,91
-174,-90,92
-206,98,94
-170,-86,92
-130,44,65
-130,42,1
-138,54,6
-154,-80,67
-166,72,76
-154,-76,74
-146,-72,2
-154,76,74
-170,88,6
-182,-90,89
-178,90,90
-118,-58,74
-134,58,58
-142,-48,53
-198,96,72
-190,-94,95
-178,90,92
-138,-62,76
-126,44,53
-86,-12,28
-150,-80,34
-126,66,73
-150,-74,70
-154,62,68
-190,-94,78
-178,90,92
-162,-82,86
-142,56,69
-158,-82,69
-146,74,78
-190,-94,84
-162,82,88
-186,-92,87
-150,82,87
-146,66,8
-150,68,1
-198,-96,82
-166,86,91
-166,-86,86
-182,88,87
-190,-94,91
-190,94,94
-142,-58,76
-138,60,59
-102,34,13
-126,-60,47
-186,92,76
-142,-68,80
-154,70,69
-150,68,1
-182,-92,80
-166,86,89
-174,88,1
-162,-82,85
-170,-86,2
-202,96,91
-146,-78,87
-138,60,69
-150,50,5
-186,-90,70
-146,62,76
-154,66,2
-114,22,22
-134,-54,38
-158,72,63
-158,-72,72
-162,-76,2
-134,68,72
-150,-64,66
-150,-66,1
-190,94,80
-186,-92,93
-178,88,90
-178,-82,85
-154,80,81
-178,-90,85
-150,72,81
-170,-76,74
-142,68,72
-134,-58,63
-150,82,70
-162,86,2
-170,-88,87
-198,96,92
-190,-94,95
-206,98,96
-206,-98,98
-186,92,95
-170,-70,81
-198,96,83
-194,92,2
-166,-82,87
-186,92,87
-198,-96,94
-146,76,86
-154,78,1
-118,-44,61
-170,86,65
-178,-90,88
-166,86,88
-174,88,1
-158,-82,85
-142,44,63
-198,-96,70
-170,-78,9
-186,92,85
-206,-98,95
-198,96,97
-178,-82,89
-150,78,80
-154,-80,79
-150,76,78
-158,-84,80
-166,84,84
-178,-90,87
-162,-84,3
-190,92,88
-166,-84,88
-166,84,84
-158,82,1
-158,84,1
-170,-86,85
-190,94,90
-182,-90,92
-146,68,79
-154,70,1
-106,34,18
-126,-66,50
-154,78,72
-198,-96,87
-194,94,95
-190,-94,94
-206,98,96
-166,-86,92
-174,-88,1
-178,-90,1
-190,90,90
-198,-96,93
-162,84,90
-142,68,8
-146,70,1
-166,-76,73
-178,-90,7
-142,18,54
-150,-12,15
-158,72,42
-146,68,2
-134,-66,67
-122,-60,3
-138,-74,7
-190,94,84
-162,-82,88
-158,80,81
-170,84,2
-150,-70,77
-170,86,78
-138,-68,77
-182,86,77
-182,-88,87
-186,92,90
-146,-56,74
-158,-74,9
-170,74,74
-166,70,2
-170,-80,75
-190,94,87
-166,-82,88
-166,78,80
-158,-82,80
-166,82,82
-158,-78,80
-138,52,65
-190,-94,73
-154,84,89
-122,54,15
-146,82,14
-142,78,2
-134,76,1
-142,78,1
-154,84,3
-186,-92,88
-202,96,94
-190,-92,94
-138,64,78
-190,-94,79
-166,82,88
-202,-96,89
-190,94,95
-166,-80,87
-162,-78,1
-182,-90,6
-194,94,92
-190,-94,94
-166,86,90
-162,-78,82
-158,78,78
-166,-80,79
-206,98,89
-174,-88,93
-182,84,86
-146,-66,75
-186,90,78
-142,-78,84
-186,86,82
-194,-94,90
-206,98,96
-194,-94,96
-150,74,84
-142,72,1
-182,-82,77
-206,98,90
-146,-64,81
-126,46,55
-122,-48,47
-114,-42,3
-134,66,54
-146,-76,71
-166,88,82
-138,-70,79
-130,4,37
-130,66,31
-126,-38,52
-138,-68,15
-142,-70,1
-138,-62,4
-150,-74,6
-182,90,82
-170,-84,87
-170,88,86
-166,86,1
-174,88,1
-150,-70,79
-158,-82,6
-170,88,85
-154,-70,79
-142,-62,4
-186,90,76
-202,96,3
-206,-98,97
-166,84,91
-194,-94,89
-186,92,93
-170,-84,88
-154,-74,5
-166,84,79
-178,-88,86
-182,92,90
-198,-94,93
-174,86,90
-186,-92,89
-206,98,95
-158,-78,88
-178,90,84
-166,-80,85
-126,66,73
-142,-48,57
-130,-38,5
-114,-14,12
-138,-40,13
-182,-88,24
-214,100,94
-174,-88,94
-134,-30,29
-182,-90,30
-162,78,84
-150,-64,71
-118,30,47
-130,66,18
-174,-84,75
-134,58,71
-174,-90,74
-154,72,81
-174,-88,80
-186,-92,2
-134,60,76
-154,-80,70
-130,64,72
-126,-26,45
-126,-38,6
-146,68,53
-138,-38,53
-198,94,66
-190,-94,94
-194,94,94
-178,-90,92
-170,86,88
-150,-78,82
-178,86,82
-150,-64,75
-158,74,69
-142,-68,71
-126,50,59
-134,-56,53
-126,-54,1
-118,32,43
-146,-34,33
-142,50,42
-142,54,2
-194,-94,74
-198,96,95
-186,-92,94
-190,92,92
-190,-90,91
-198,96,93
-186,-92,94
-146,64,78
-138,-60,62
-158,-72,6
-178,88,80
-182,90,1
-166,-86,88
-162,80,83
-158,-82,81
-162,-84,1
-182,90,87
-198,-96,93
-198,96,96
-178,-88,92
-154,-60,14
-150,76,68
-122,36,20
-122,-28,32
-122,-36,4
-130,-44,4
-166,88,66
-146,-66,77
-142,-64,1
-170,86,75
-198,-96,91
-170,88,92
-162,-70,79
-146,56,63
-194,-94,75
-182,-90,2
-174,88,89
-150,-78,83
-134,60,69
-142,62,1
-134,60,1
-150,-68,64
-178,88,78
-170,-84,86
-118,2,43
-166,-86,44
-190,92,89
-186,-92,92
-182,88,90
-174,86,1
-114,-64,75
-182,90,77
-194,-94,92
-186,-92,1
-194,-94,1
-158,80,87
-190,-94,87
-198,96,95
-178,-88,92
-190,-92,2
-186,90,91
-150,-74,82
-130,70,72
-214,-100,85
-194,94,97
-158,-76,85
-138,36,56
-158,-84,60
-170,88,86
-122,-14,51
-114,-6,4
-106,-4,1
-122,-16,6
-146,10,13
-178,-88,49
-158,78,83
-182,-90,84
-190,94,92
-154,-80,87
-130,38,59
-114,-24,31
-114,-36,6
-110,-30,3
-158,78,54
-154,76,1
-174,90,7
-206,-98,94
-198,94,96
-214,100,3
-170,-82,91
-162,-78,2
-158,82,80
-166,-86,84
-158,-84,1
-154,78,81
-138,-70,74
-134,72,71
-142,80,4
-178,-90,85
-186,-92,1
-170,82,87
-150,-72,77
-162,-82,5
-154,-78,2
-126,52,65
-150,-72,62
-146,74,73
-138,72,1
-122,-58,65
-150,82,70
-158,-74,78
-162,84,79
-170,86,1
-130,-62,74
-126,8,35
-130,-66,37
-170,88,77
-206,-98,93
-174,88,93
-186,-92,90
-198,96,94
-154,-78,87
-186,92,85
-110,0,46
-102,30,15
-98,-8,19
-110,-32,12
-158,84,58
-150,82,1
-142,-76,79
-166,84,80
-170,-84,84
-170,86,85
-166,-84,85
-186,90,87
-206,-98,94
-174,78,88
-186,86,4
-198,-96,91
-162,82,89
-170,-86,84
-182,90,88
-154,-40,65
-190,92,66
-182,-90,91
-190,90,90
-178,-90,90
-206,98,94
-186,-92,95
-198,-96,2
-214,100,98
-170,-72,86
-130,34,53
-130,54,10
-122,0,27
-138,44,22
-118,-48,46
-158,74,61
-166,-86,80
-206,98,92
-178,-88,93
-162,62,75
-158,-82,72
-182,86,84
-162,-80,83
-142,76,78
-178,-84,80
-182,92,88
-202,-96,94
-158,76,86
-158,80,2
-182,-92,86
-170,80,86
-186,-90,85
-170,86,88
-154,80,3
-126,46,17
-130,48,1
-142,-66,57
-194,94,80
-198,-96,95
-166,78,87
-190,-92,85
-170,-82,5
-158,78,80
-158,-64,71
-190,94,79
-190,-94,94
-154,70,82
-146,-74,72
-162,82,78
-190,-94,88
-190,92,93
-162,-84,88
-146,74,79
-142,72,1
-126,-18,45
-126,-24,3
-130,52,38
-130,-60,56
-126,-56,2
-202,96,76
-182,-88,92
-190,-94,3
-162,82,88
-126,-56,69
-118,54,55
-186,-88,71
-174,-80,4
-174,88,84
-170,-86,87
-190,94,90
-206,-98,96
-174,80,89
-166,-84,82
-174,90,87
-182,-90,90
-190,94,92
-162,-82,88
-182,92,87
-206,-98,95
-214,-100,1
-170,86,93
-182,92,3
-154,-80,86
-138,58,69
-142,60,1
-146,-74,67
-162,-86,6
-166,78,82
-150,-80,79
-158,-76,2
-158,80,78
-150,-68,74
-178,88,78
-162,82,3
-186,-90,86
-206,98,94
-214,-100,99
-170,86,93
-198,-96,91
-194,94,95
-198,-96,95
-178,84,90
-198,-96,90
-214,100,98
-138,-58,79
-146,62,60
-130,-56,59
-142,66,61
-138,-8,37
-178,88,48
-186,-82,85
-178,-76,3
-178,88,82
-190,-92,90
-190,88,90
-142,42,23
-138,50,4
-146,-74,62
-150,50,62
-150,44,3
-174,86,21
-198,-96,91
-138,64,80
-134,-64,64
-138,70,67
-138,-40,55
-174,78,59
-142,-28,53
-178,82,55
-154,-72,77
-170,-86,7
-170,86,86
-170,-86,86
-130,-36,25
-130,-48,6
-126,-52,2
-134,24,38
-154,60,18
-162,62,1
-162,70,4
-206,-98,84
-190,92,95
-138,22,35
-194,94,36
-182,-92,93
-182,88,90
-150,-80,84
-150,70,75
-206,-98,84
-162,84,91
-190,-92,88
-178,88,90
-174,-86,87
-182,88,87
-154,68,10
-122,-56,62
-110,-34,11
-110,-48,7
-142,-72,12
-138,68,70
-170,-86,77
-146,72,79
-178,-82,77
-150,-54,14
-138,-36,9
-178,-80,22
-190,92,86
-162,-86,89
-174,90,88
-186,-86,88
-182,90,88
-182,-88,89
-198,94,91
-190,-92,93
-166,86,89
-166,-86,86
-130,66,76
-170,-84,75
-182,90,87
-182,-90,90
-186,92,91
-146,-16,54
-170,-82,33
-186,92,87
-158,-78,85
-150,82,80
-166,-82,82
-158,82,82
-154,-76,79
-166,86,81
-158,-84,85
-150,70,77
-146,-76,73
-162,78,77
-158,76,1
-142,-74,75
-150,-76,1
-174,90,83
-186,-92,91
-182,88,90
-174,-88,88
-146,70,79
-146,-76,73
-130,40,58
-170,-84,62
-158,-78,3
-162,-80,1
-138,-58,11
-202,96,77
-182,-90,93
-190,94,92
-170,-82,88
-130,22,52
-134,18,2
-142,56,19
-182,-92,74
-154,82,87
-178,-86,84
-146,-64,11
-150,76,70
-150,-64,70
-190,94,79
-146,-8,51
-146,42,25
-138,56,7
-134,54,1
-138,-64,59
-154,74,69
-154,72,1
-170,-86,79
-134,46,66
-130,36,5
-114,2,17
-154,-74,38
-150,-78,2
-166,86,82
-186,-92,89
-158,70,81
-130,-66,68
-126,-62,2
-134,-66,2
-198,96,81
-182,-92,94
-146,40,66
-182,90,25
-166,-84,87
-194,94,89
-166,-84,89
-182,-90,3
-186,90,90
-126,-70,80
-142,74,72
-146,-76,75
-158,82,79
-142,-80,81
-130,-74,3
-146,76,75
-162,-66,71
-154,-64,1
-154,82,73
-134,-66,74
-134,60,63
-158,-80,70
-170,88,84
