realization,acc_ratio,energy
1,0.8,184000
1,0.67,176000
1,0.64,169000
1,0.64,160000
1,0.73,152000
1,0.66,148000
1,0.77,145000
1,0.64,141000
1,0.73,140000
1,0.6,138000
1,0.74,135000
1,0.62,134000
1,0.65,131000
1,0.55,128000
1,0.62,127000
1,0.62,123000
1,0.55,120000
1,0.65,118000
1,0.64,116000
1,0.62,113000
1,0.61,108000
1,0.63,105000
1,0.58,104000
1,0.64,102000
1,0.6,100000
1,0.63,99000
1,0.58,97000
1,0.59,95000
1,0.6,95000
1,0.62,93000
1,0.61,93000
1,0.63,90000
1,0.67,90000
1,0.54,90000
1,0.61,87000
1,0.58,86000
1,0.66,85000
1,0.59,84000
1,0.65,82000
1,0.57,82000
1,0.61,81000
1,0.54,80000
1,0.62,79000
1,0.59,77000
1,0.57,76000
1,0.61,75000
1,0.59,74000
1,0.55,73000
1,0.55,73000
1,0.47,73000
1,0.58,71000
1,0.56,71000
1,0.44,71000
1,0.54,69000
1,0.58,68000
1,0.57,68000
1,0.42,68000
1,0.58,68000
1,0.55,68000
1,0.57,66000
1,0.56,66000
1,0.5,65000
1,0.49,64000
1,0.54,64000
1,0.48,64000
1,0.52,64000
1,0.57,64000
1,0.52,64000
1,0.44,64000
1,0.46,64000
1,0.48,64000
1,0.57,63000
1,0.59,63000
1,0.52,63000
1,0.67,63000
1,0.52,63000
1,0.46,63000
1,0.61,63000
1,0.49,63000
1,0.56,62000
1,0.54,62000
1,0.53,61000
1,0.51,58000
1,0.51,57000
1,0.39,56000
1,0.59,56000
1,0.66,56000
1,0.59,56000
1,0.61,56000
1,0.57,55000
1,0.52,55000
1,0.51,55000
1,0.66,55000
1,0.5,54000
1,0.56,54000
1,0.53,54000
1,0.57,54000
1,0.65,53000
1,0.55,53000
1,0.53,53000
1,0.52,51000
1,0.54,51000
1,0.53,50000
1,0.42,50000
1,0.49,50000
1,0.49,50000
1,0.49,50000
1,0.55,50000
1,0.66,50000
1,0.54,50000
1,0.56,50000
1,0.56,50000
1,0.53,50000
1,0.58,50000
1,0.47,50000
1,0.61,49000
1,0.57,49000
1,0.49,49000
1,0.55,49000
1,0.49,49000
1,0.38,48000
1,0.63,48000
1,0.58,48000
1,0.48,48000
1,0.59,48000
1,0.54,48000
1,0.58,48000
1,0.54,48000
1,0.51,48000
1,0.54,47000
1,0.54,47000
1,0.51,47000
1,0.58,46000
1,0.53,46000
1,0.55,45000
1,0.56,45000
1,0.5,45000
1,0.52,45000
1,0.59,45000
1,0.51,45000
1,0.54,45000
1,0.48,45000
1,0.49,45000
1,0.49,45000
1,0.51,44000
1,0.53,44000
1,0.51,43000
1,0.53,43000
1,0.45,43000
1,0.53,43000
1,0.48,43000
1,0.48,43000
1,0.48,43000
1,0.5,43000
1,0.48,43000
1,0.52,43000
1,0.51,43000
1,0.55,43000
1,0.51,43000
1,0.56,43000
1,0.54,43000
1,0.64,43000
1,0.5,43000
1,0.48,43000
1,0.52,43000
1,0.42,43000
1,0.56,43000
1,0.49,43000
1,0.55,43000
1,0.53,43000
1,0.6,43000
1,0.56,43000
1,0.53,43000
1,0.48,43000
1,0.49,43000
1,0.56,43000
1,0.54,43000
1,0.5,43000
1,0.46,43000
1,0.56,43000
1,0.56,43000
1,0.44,43000
1,0.52,43000
1,0.49,43000
1,0.35,43000
1,0.45,43000
1,0.49,43000
1,0.42,43000
1,0.42,43000
1,0.42,43000
1,0.4,43000
1,0.47,43000
1,0.56,43000
1,0.48,43000
1,0.52,43000
1,0.49,43000
1,0.56,43000
1,0.49,43000
1,0.55,43000
1,0.46,43000
1,0.57,42000
1,0.5,42000
1,0.54,42000
1,0.45,42000
1,0.56,42000
1,0.51,42000
1,0.48,42000
1,0.47,42000
1,0.46,42000
1,0.5,42000
1,0.54,42000
1,0.45,42000
1,0.52,42000
1,0.51,42000
1,0.55,42000
1,0.45,42000
1,0.49,42000
1,0.41,42000
1,0.49,42000
1,0.54,42000
1,0.51,42000
1,0.48,42000
1,0.47,42000
1,0.48,42000
1,0.49,42000
1,0.44,42000
1,0.49,42000
1,0.49,42000
1,0.56,42000
1,0.54,42000
1,0.58,42000
1,0.56,42000
1,0.49,42000
1,0.67,42000
1,0.57,42000
1,0.43,42000
1,0.49,42000
1,0.48,42000
1,0.57,42000
1,0.58,42000
1,0.59,42000
1,0.42,42000
1,0.58,42000
1,0.51,42000
1,0.44,42000
1,0.43,42000
1,0.58,42000
1,0.64,42000
1,0.47,42000
1,0.48,42000
1,0.57,42000
1,0.41,42000
1,0.53,42000
