realization,acc_ratio,energy
1,0.79,101000
1,0.65,88000
1,0.68,76000
1,0.61,68000
1,0.61,67000
1,0.7,64000
1,0.66,61000
1,0.72,59000
1,0.71,56000
1,0.61,49000
1,0.64,47000
1,0.64,44000
1,0.57,43000
1,0.67,41000
1,0.63,39000
1,0.67,34000
1,0.59,30000
1,0.62,28000
1,0.62,27000
1,0.62,26000
1,0.58,25000
1,0.56,23000
1,0.58,21000
1,0.55,21000
1,0.55,19000
1,0.53,17000
1,0.5,17000
1,0.61,16000
1,0.64,16000
1,0.54,15000
1,0.63,15000
1,0.49,15000
1,0.53,15000
1,0.55,15000
1,0.65,13000
1,0.68,13000
1,0.68,13000
1,0.59,13000
1,0.56,13000
1,0.66,13000
1,0.62,13000
1,0.61,13000
1,0.5,13000
1,0.55,13000
1,0.61,13000
1,0.63,13000
1,0.54,13000
1,0.67,13000
1,0.56,13000
1,0.6,12000
1,0.57,11000
1,0.57,11000
1,0.55,11000
1,0.56,10000
1,0.56,10000
1,0.55,10000
1,0.65,9000
1,0.54,9000
1,0.59,9000
1,0.55,9000
1,0.48,9000
1,0.57,9000
1,0.56,9000
1,0.57,8000
1,0.58,8000
1,0.56,8000
1,0.52,8000
1,0.5,8000
1,0.56,8000
1,0.53,8000
1,0.52,7000
1,0.5,7000
1,0.4,7000
1,0.56,7000
1,0.57,7000
1,0.56,7000
1,0.49,7000
1,0.57,7000
1,0.54,7000
1,0.57,6000
1,0.55,6000
1,0.49,6000
1,0.52,6000
1,0.63,6000
1,0.56,6000
1,0.57,6000
1,0.54,5000
1,0.56,5000
1,0.53,5000
1,0.56,5000
1,0.55,5000
1,0.66,5000
1,0.51,5000
1,0.64,5000
1,0.59,4000
1,0.52,4000
1,0.49,4000
1,0.55,2000
1,0.48,2000
1,0.46,2000
1,0.5,2000
1,0.49,2000
1,0.46,2000
1,0.5,2000
1,0.49,2000
1,0.52,2000
1,0.47,2000
1,0.61,2000
1,0.51,2000
1,0.56,2000
1,0.58,2000
1,0.63,2000
1,0.52,2000
