energy,magnet
-1372,21
-2292,13
-2760,13
-3044,-33
-3208,-149
-3380,-167
-3356,-121
-3380,-51
-3424,-11
-3496,-31
-3504,5
-3496,117
-3536,209
-3532,321
-3520,337
-3584,389
-3600,387
-3616,457
-3600,465
-3600,479
-3588,505
-3624,541
-3636,575
-3640,617
-3620,675
-3608,669
-3636,717
-3620,783
-3568,765
-3612,877
-3656,947
-3700,1019
-3708,1047
-3720,1061
-3716,1099
-3660,1123
-3672,1137
-3708,1233
-3680,1265
-3732,1331
-3724,1429
-3768,1499
-3788,1517
-3776,1551
-3772,1555
-3812,1593
-3792,1629
-3772,1655
-3804,1663
-3792,1653
-3860,1665
-3848,1681
-3780,1713
-3856,1771
-3908,1813
-3836,1799
-3840,1797
-3852,1815
-3884,1871
-3880,1903
-3928,1941
-3908,1933
-3948,1951
-3940,1969
-3944,1979
-3996,2001
-3952,1987
-3992,1999
-3996,1999
-3992,1999
-4016,2007
-3960,1991
-3992,2001
-4064,2019
-4012,2005
-4048,2015
-3976,1991
-3952,1985
-4032,2011
-3984,1997
-3996,1999
-3968,1989
-4032,2011
-3964,1993
-4036,2011
-3944,1987
-3948,1985
-3956,1989
-4040,2013
-3940,1985
-3912,1975
-3984,1997
-3980,1995
-4004,2003
-3936,1985
-3968,1991
-3984,1999
-3964,1993
-4004,2003
-4004,2003
-4008,2005
-3956,1989
-4024,2007
-3972,1995
-4000,1993
-3920,1979
-4024,2007
-4000,2001
-3980,1997
-4024,2007
-4020,2007
-4016,2003
-4048,2015
-4008,2005
-3948,1985
-3916,1975
-4004,1999
-4032,2011
-4020,2007
-4020,2005
-3948,1989
-4032,2011
-3936,1985
-4008,2005
-3952,1989
-3936,1981
-3996,1999
-4016,2005
-3984,1995
-3944,1983
-3948,1983
-3984,1997
-3940,1985
-3996,1999
-4000,2003
-4032,2011
-4004,2003
-3948,1985
-4008,2005
-3960,1991
-3972,1993
-3992,2001
-3976,1995
-4024,2009
-4004,2003
-4000,2001
-3976,1991
-3948,1987
-4004,2003
-3972,1995
-3972,1995
-3956,1987
-3900,1969
-3912,1975
-4040,2011
-4004,2003
-3984,1993
-3992,1997
-3964,1991
-4016,2007
-4020,2007
-4028,2009
-3996,1999
-3972,1995
-3956,1991
-4012,2005
-4012,2005
-4004,2003
-4024,2007
-4020,2007
-4000,2003
-4008,2003
-3984,1997
-3988,1999
-3964,1993
-4040,2013
-4016,2005
-3928,1981
-4028,2009
-4044,2013
-4040,2013
-4008,2005
-3988,1999
-3956,1985
-4000,2003
-4024,2007
-3968,1991
-3976,1995
-3988,1997
-4016,2005
-3976,1995
-4020,2005
-3984,1995
-4032,2011
-4016,2007
-4012,2005
-4024,2007
-3972,1995
-3988,1993
-3948,1983
-3972,1991
-3996,2001
-3980,1997
-3988,1999
-4012,2005
-4012,2005
-4016,2005
-3976,1995
-3984,1997
-4032,2009
-4016,2007
-4008,2003
-3976,1991
-3952,1979
-3940,1987
-3972,1995
-3980,1997
-4040,2013
-3996,2001
-3988,1997
-3968,1991
-3984,1997
-3932,1985
-4020,2007
-3976,1995
-4056,2017
-4024,2009
-4040,2013
-4000,2001
-3960,1993
-3996,2001
-4032,2011
-4036,2011
-4024,2009
-4008,2005
-3960,1991
-3940,1985
-3936,1977
-3968,1993
-3976,1989
-4012,2003
-3988,1997
-3996,1999
-3972,1991
-4048,2015
-4016,2007
-4012,2003
-3964,1993
-3948,1987
-3968,1993
-3960,1993
-3988,1995
-3972,1995
-4040,2013
-3952,1985
-4028,2007
-3988,1995
-3972,1995
-3984,1997
-4028,2009
-4044,2013
-3996,1999
-3972,1991
-3980,1995
-4004,2003
-4004,2003
-3984,1997
-4004,2003
-4024,2007
-3924,1981
-4004,2003
-3972,1995
-3972,1991
-3992,1993
-4008,2003
-3964,1993
-3988,1997
-3964,1989
-3992,1999
-3904,1971
-3964,1991
-3932,1985
-4004,2001
-4012,2005
-3948,1987
-4056,2017
-3976,1995
-3980,1997
-4004,1999
-3968,1989
-3976,1987
-3980,1997
-3968,1993
-3984,1995
-3956,1983
-4004,2001
-4012,2005
-4028,2009
-4008,2001
-3972,1993
-3964,1991
-3964,1989
-3996,2001
-3988,1999
-4036,2011
-3984,1999
-4032,2009
-4012,2003
-3980,1997
-3988,1999
-3968,1993
-4016,2005
-4008,2003
-4036,2011
-4004,2003
-4008,2003
-3928,1975
-3992,1997
-3984,1995
-3988,1997
-3964,1991
-4028,2009
-3948,1987
-4024,2009
-3976,1993
-3936,1983
-3976,1995
-3948,1987
-3964,1993
-3992,1999
