realization,acc_ratio,energy
1,0.57,170000
1,0.43,144000
1,0.45,123000
1,0.42,107000
1,0.24,98000
1,0.3,90000
1,0.19,86000
1,0.2,82000
1,0.19,78000
1,0.18,74000
1,0.12,71000
1,0.18,69000
1,0.16,67000
1,0.19,66000
1,0.17,62000
1,0.09,62000
1,0.1,62000
1,0.09,62000
1,0.13,62000
1,0.16,60000
1,0.07,60000
1,0.09,58000
1,0.13,55000
1,0.09,52000
1,0.15,51000
1,0.11,51000
1,0.11,50000
1,0.11,49000
1,0.07,49000
1,0.09,48000
1,0.13,48000
1,0.13,47000
1,0.12,47000
1,0.1,47000
1,0.12,46000
1,0.12,45000
1,0.06,45000
1,0.1,45000
1,0.12,45000
1,0.1,45000
1,0.12,45000
1,0.13,44000
1,0.06,43000
1,0.11,43000
1,0.02,43000
1,0.1,43000
1,0.09,43000
1,0.04,43000
1,0.08,43000
1,0.07,43000
1,0.13,43000
1,0.14,43000
1,0.09,43000
1,0.06,43000
1,0.14,43000
1,0.1,43000
1,0.07,41000
1,0.14,41000
1,0.02,41000
1,0.07,41000
1,0.09,40000
1,0.05,40000
1,0.11,39000
1,0.07,39000
1,0.07,39000
1,0.06,39000
1,0.09,39000
1,0.09,38000
1,0.06,38000
1,0.06,38000
1,0.11,38000
1,0.08,38000
1,0.06,37000
1,0.07,37000
1,0.01,37000
1,0.03,37000
1,0.07,37000
1,0.06,37000
1,0.1,36000
1,0.05,36000
1,0.06,36000
1,0.09,36000
1,0.03,36000
1,0.08,36000
1,0.04,36000
1,0.06,36000
1,0.08,36000
1,0.08,35000
1,0.01,35000
1,0.06,35000
1,0.06,35000
1,0.02,35000
1,0.04,34000
1,0.07,34000
1,0.05,34000
1,0.05,34000
1,0.07,34000
1,0.05,34000
1,0.08,34000
1,0.12,34000
1,0.07,34000
1,0.07,34000
1,0.03,34000
1,0.08,34000
1,0.04,33000
1,0.07,33000
1,0.07,33000
1,0.04,33000
1,0.02,33000
1,0.01,33000
1,0.04,33000
1,0.06,33000
1,0.03,33000
1,0.05,33000
1,0.04,33000
1,0.01,33000
1,0.07,33000
1,0.07,33000
1,0.04,33000
1,0.09,33000
1,0.05,33000
1,0.06,33000
1,0.07,33000
1,0.05,33000
1,0.07,33000
1,0.08,33000
1,0.09,33000
1,0.04,33000
1,0.05,33000
1,0.06,33000
1,0.04,33000
1,0.07,33000
1,0.05,33000
1,0.04,33000
1,0.07,33000
1,0.08,33000
1,0.08,33000
1,0.06,33000
1,0.02,33000
1,0.04,33000
1,0.03,33000
1,0.05,33000
1,0.06,33000
1,0.06,33000
1,0.04,33000
1,0.09,33000
1,0.05,33000
1,0.05,33000
1,0.03,33000
1,0.02,33000
1,0.04,33000
1,0.09,33000
1,0.09,33000
1,0.04,33000
1,0.05,33000
1,0.05,33000
1,0.02,33000
1,0.02,33000
1,0.06,33000
1,0.05,33000
1,0.08,33000
1,0.05,33000
1,0.04,33000
1,0.07,33000
1,0.05,33000
1,0.02,33000
1,0.06,33000
1,0.04,33000
1,0.09,33000
1,0.11,33000
