realization,acc_ratio,energy
1,0.69,45000
1,0.65,34000
1,0.67,23000
1,0.65,23000
1,0.65,20000
1,0.62,10000
1,0.56,8000
1,0.56,7000
1,0.53,7000
1,0.65,7000
1,0.47,6000
1,0.61,4000
1,0.47,4000
1,0.59,3000
1,0.51,3000
1,0.57,3000
1,0.6,3000
1,0.61,3000
1,0.62,3000
1,0.46,3000
1,0.58,3000
1,0.56,2000
1,0.55,2000
1,0.58,1000
1,0.57,1000
1,0.5,1000
1,0.53,1000
1,0.56,1000
1,0.54,0
1,0.62,0
1,0.45,0
1,0.62,0
1,0.52,0
1,0.63,0
1,0.58,0
1,0.48,0
1,0.48,0
1,0.47,0
1,0.57,0
1,0.51,0
1,0.46,0
1,0.41,0
1,0.51,0
1,0.52,0
1,0.48,0
1,0.54,0
1,0.47,0
1,0.5,0
1,0.54,0
1,0.5,0
1,0.61,0
1,0.51,0
1,0.45,0
1,0.56,0
1,0.62,0
1,0.48,0
1,0.57,0
1,0.51,0
1,0.64,0
1,0.59,0
1,0.47,0
1,0.58,0
1,0.44,0
1,0.59,0
1,0.54,0
1,0.51,0
1,0.65,0
1,0.52,0
1,0.57,0
1,0.57,0
1,0.66,0
1,0.61,0
1,0.44,0
1,0.47,0
1,0.48,0
1,0.58,0
1,0.47,0
1,0.62,0
1,0.53,0
1,0.58,0
1,0.55,0
1,0.54,0
1,0.52,0
1,0.63,0
1,0.55,0
1,0.63,0
1,0.56,0
1,0.5,0
1,0.53,0
1,0.45,0
1,0.59,0
1,0.48,0
1,0.5,0
1,0.6,0
1,0.56,0
1,0.59,0
1,0.6,0
1,0.53,0
1,0.5,0
1,0.63,0
1,0.5,0
1,0.48,0
1,0.52,0
1,0.57,0
1,0.5,0
1,0.44,0
1,0.59,0
1,0.51,0
1,0.5,0
1,0.53,0
1,0.5,0
1,0.59,0
1,0.47,0
1,0.6,0
1,0.58,0
1,0.56,0
1,0.55,0
1,0.57,0
1,0.54,0
1,0.5,0
1,0.57,0
1,0.42,0
1,0.58,0
1,0.56,0
1,0.57,0
1,0.49,0
1,0.55,0
1,0.5,0
1,0.5,0
1,0.53,0
1,0.62,0
1,0.49,0
1,0.65,0
1,0.53,0
1,0.5,0
1,0.52,0
1,0.61,0
1,0.53,0
1,0.59,0
1,0.54,0
1,0.5,0
1,0.52,0
1,0.56,0
1,0.57,0
1,0.51,0
1,0.62,0
1,0.54,0
1,0.5,0
1,0.59,0
1,0.61,0
1,0.62,0
1,0.63,0
1,0.52,0
1,0.61,0
1,0.49,0
1,0.54,0
1,0.56,0
1,0.55,0
1,0.49,0
1,0.58,0
1,0.58,0
1,0.55,0
1,0.47,0
1,0.5,0
1,0.54,0
1,0.47,0
1,0.55,0
1,0.5,0
1,0.6,0
1,0.6,0
1,0.52,0
1,0.56,0
1,0.59,0
1,0.49,0
1,0.49,0
1,0.5,0
1,0.46,0
1,0.5,0
1,0.55,0
1,0.5,0
1,0.62,0
1,0.62,0
1,0.59,0
1,0.61,0
1,0.45,0
1,0.63,0
1,0.63,0
1,0.5,0
1,0.58,0
1,0.56,0
1,0.56,0
1,0.64,0
1,0.55,0
1,0.57,0
1,0.55,0
1,0.57,0
1,0.62,0
1,0.58,0
1,0.52,0
1,0.51,0
1,0.54,0
1,0.57,0
1,0.57,0
1,0.53,0
1,0.5,0
1,0.6,0
1,0.53,0
1,0.46,0
1,0.57,0
1,0.54,0
1,0.58,0
1,0.54,0
1,0.57,0
1,0.44,0
1,0.56,0
1,0.48,0
1,0.55,0
1,0.55,0
1,0.54,0
1,0.49,0
1,0.49,0
1,0.48,0
1,0.53,0
1,0.54,0
1,0.52,0
1,0.41,0
1,0.67,0
1,0.62,0
1,0.54,0
1,0.5,0
1,0.58,0
1,0.52,0
1,0.53,0
1,0.49,0
1,0.52,0
1,0.52,0
1,0.57,0
1,0.56,0
1,0.55,0
1,0.57,0
1,0.6,0
1,0.58,0
1,0.57,0
1,0.53,0
1,0.49,0
1,0.53,0
1,0.59,0
1,0.51,0
1,0.66,0
1,0.51,0
1,0.49,0
1,0.52,0
1,0.59,0
1,0.54,0
1,0.52,0
1,0.55,0
1,0.48,0
1,0.53,0
1,0.64,0
1,0.53,0
1,0.48,0
1,0.52,0
1,0.51,0
1,0.61,0
1,0.52,0
1,0.51,0
1,0.59,0
1,0.47,0
1,0.48,0
1,0.49,0
1,0.53,0
1,0.55,0
1,0.57,0
1,0.57,0
1,0.62,0
1,0.51,0
1,0.47,0
1,0.56,0
1,0.53,0
1,0.52,0
1,0.51,0
1,0.61,0
1,0.47,0
1,0.52,0
1,0.44,0
1,0.59,0
1,0.54,0
1,0.59,0
1,0.55,0
1,0.65,0
1,0.58,0
1,0.47,0
1,0.58,0
1,0.67,0
1,0.63,0
1,0.56,0
1,0.56,0
1,0.54,0
1,0.63,0
1,0.59,0
1,0.56,0
1,0.59,0
1,0.59,0
1,0.66,0
1,0.59,0
1,0.45,0
1,0.56,0
1,0.68,0
1,0.61,0
1,0.59,0
1,0.56,0
1,0.49,0
1,0.59,0
1,0.6,0
1,0.56,0
1,0.51,0
1,0.56,0
1,0.46,0
1,0.45,0
1,0.43,0
1,0.62,0
1,0.47,0
1,0.49,0
1,0.52,0
1,0.55,0
1,0.57,0
1,0.49,0
1,0.51,0
1,0.52,0
1,0.6,0
1,0.5,0
1,0.57,0
1,0.41,0
1,0.56,0
1,0.54,0
1,0.55,0
1,0.51,0
1,0.55,0
1,0.56,0
1,0.51,0
1,0.59,0
1,0.63,0
1,0.57,0
1,0.52,0
1,0.45,0
1,0.53,0
1,0.52,0
1,0.52,0
1,0.5,0
1,0.45,0
1,0.57,0
1,0.53,0
1,0.52,0
1,0.5,0
1,0.6,0
1,0.47,0
1,0.62,0
1,0.48,0
1,0.51,0
1,0.52,0
1,0.52,0
1,0.6,0
1,0.6,0
1,0.52,0
1,0.49,0
1,0.54,0
1,0.54,0
1,0.62,0
1,0.58,0
1,0.6,0
1,0.56,0
1,0.55,0
1,0.52,0
1,0.51,0
1,0.44,0
1,0.55,0
1,0.47,0
1,0.51,0
1,0.56,0
1,0.53,0
1,0.65,0
1,0.57,0
1,0.63,0
1,0.62,0
1,0.5,0
1,0.6,0
1,0.66,0
1,0.54,0
1,0.58,0
1,0.55,0
1,0.54,0
1,0.58,0
1,0.54,0
1,0.47,0
1,0.56,0
1,0.57,0
1,0.46,0
1,0.51,0
1,0.46,0
1,0.58,0
1,0.47,0
1,0.52,0
1,0.48,0
1,0.5,0
1,0.55,0
1,0.48,0
1,0.48,0
1,0.48,0
1,0.57,0
1,0.57,0
1,0.57,0
1,0.57,0
1,0.62,0
1,0.61,0
1,0.66,0
1,0.56,0
1,0.62,0
1,0.53,0
1,0.59,0
1,0.46,0
1,0.47,0
1,0.54,0
1,0.59,0
1,0.48,0
1,0.59,0
1,0.51,0
1,0.55,0
1,0.49,0
1,0.59,0
1,0.53,0
1,0.49,0
1,0.49,0
1,0.47,0
1,0.51,0
1,0.58,0
1,0.59,0
1,0.57,0
1,0.54,0
1,0.52,0
1,0.57,0
1,0.46,0
1,0.53,0
1,0.48,0
1,0.58,0
1,0.63,0
1,0.58,0
1,0.52,0
1,0.54,0
1,0.51,0
1,0.49,0
1,0.59,0
1,0.54,0
1,0.56,0
1,0.54,0
1,0.56,0
1,0.44,0
1,0.44,0
1,0.57,0
1,0.62,0
1,0.61,0
1,0.43,0
1,0.52,0
1,0.45,0
1,0.5,0
1,0.6,0
1,0.47,0
1,0.59,0
1,0.57,0
1,0.58,0
1,0.56,0
1,0.66,0
1,0.53,0
1,0.5,0
1,0.43,0
1,0.53,0
1,0.53,0
1,0.5,0
1,0.6,0
1,0.59,0
1,0.54,0
1,0.62,0
1,0.54,0
1,0.49,0
1,0.49,0
1,0.49,0
1,0.59,0
1,0.52,0
1,0.44,0
1,0.54,0
1,0.59,0
1,0.51,0
1,0.5,0
1,0.54,0
1,0.45,0
1,0.47,0
1,0.59,0
1,0.54,0
1,0.6,0
1,0.47,0
1,0.49,0
1,0.58,0
1,0.53,0
1,0.66,0
1,0.57,0
1,0.57,0
1,0.51,0
1,0.54,0
1,0.61,0
1,0.56,0
1,0.51,0
1,0.58,0
1,0.53,0
1,0.58,0
1,0.56,0
1,0.44,0
1,0.59,0
1,0.61,0
1,0.55,0
1,0.49,0
1,0.4,0
1,0.59,0
1,0.52,0
1,0.65,0
1,0.58,0
1,0.56,0
1,0.66,0
1,0.66,0
1,0.48,0
1,0.6,0
1,0.62,0
1,0.61,0
1,0.53,0
1,0.55,0
1,0.57,0
1,0.62,0
1,0.49,0
1,0.53,0
1,0.62,0
1,0.54,0
1,0.62,0
1,0.59,0
1,0.58,0
1,0.49,0
1,0.47,0
1,0.56,0
1,0.52,0
1,0.51,0
1,0.53,0
1,0.5,0
1,0.52,0
1,0.6,0
1,0.55,0
1,0.53,0
1,0.53,0
1,0.52,0
1,0.56,0
1,0.48,0
1,0.56,0
1,0.52,0
1,0.48,0
1,0.47,0
1,0.5,0
1,0.59,0
1,0.51,0
1,0.57,0
1,0.56,0
1,0.55,0
1,0.52,0
1,0.54,0
1,0.49,0
1,0.54,0
1,0.44,0
1,0.46,0
1,0.51,0
1,0.46,0
1,0.48,0
1,0.54,0
1,0.56,0
1,0.55,0
1,0.47,0
1,0.56,0
1,0.52,0
1,0.49,0
1,0.51,0
1,0.46,0
1,0.54,0
1,0.53,0
1,0.55,0
1,0.59,0
1,0.46,0
1,0.44,0
1,0.54,0
1,0.54,0
1,0.51,0
1,0.57,0
1,0.53,0
1,0.58,0
1,0.46,0
1,0.63,0
1,0.46,0
1,0.55,0
1,0.57,0
1,0.49,0
1,0.53,0
1,0.55,0
1,0.51,0
1,0.5,0
1,0.6,0
1,0.54,0
1,0.51,0
1,0.48,0
1,0.56,0
1,0.55,0
1,0.54,0
1,0.45,0
1,0.57,0
1,0.48,0
1,0.62,0
1,0.53,0
1,0.54,0
1,0.49,0
1,0.46,0
1,0.47,0
1,0.59,0
1,0.56,0
1,0.51,0
1,0.54,0
1,0.53,0
1,0.46,0
1,0.54,0
1,0.6,0
1,0.51,0
1,0.59,0
1,0.56,0
1,0.66,0
1,0.56,0
1,0.55,0
1,0.64,0
1,0.59,0
1,0.57,0
1,0.56,0
1,0.58,0
1,0.58,0
1,0.54,0
1,0.51,0
1,0.61,0
1,0.5,0
1,0.52,0
1,0.53,0
1,0.5,0
1,0.53,0
1,0.68,0
1,0.62,0
1,0.55,0
1,0.61,0
1,0.53,0
1,0.66,0
1,0.61,0
1,0.42,0
1,0.56,0
1,0.49,0
1,0.56,0
1,0.44,0
1,0.57,0
1,0.59,0
1,0.61,0
1,0.56,0
1,0.47,0
1,0.46,0
1,0.56,0
1,0.55,0
1,0.57,0
1,0.63,0
1,0.58,0
1,0.45,0
1,0.52,0
1,0.6,0
1,0.57,0
1,0.54,0
1,0.53,0
1,0.62,0
1,0.47,0
1,0.56,0
1,0.51,0
1,0.56,0
1,0.53,0
1,0.56,0
1,0.55,0
1,0.56,0
1,0.52,0
1,0.56,0
1,0.5,0
1,0.51,0
1,0.5,0
1,0.43,0
1,0.44,0
1,0.53,0
1,0.54,0
1,0.41,0
1,0.51,0
1,0.52,0
1,0.57,0
1,0.49,0
1,0.48,0
1,0.44,0
1,0.62,0
1,0.49,0
1,0.54,0
1,0.49,0
1,0.56,0
1,0.51,0
1,0.6,0
1,0.55,0
1,0.53,0
1,0.49,0
1,0.44,0
1,0.54,0
1,0.6,0
1,0.51,0
1,0.49,0
1,0.52,0
1,0.52,0
1,0.64,0
1,0.54,0
1,0.52,0
1,0.6,0
1,0.51,0
1,0.46,0
1,0.5,0
1,0.53,0
1,0.51,0
1,0.53,0
1,0.57,0
1,0.61,0
1,0.58,0
1,0.59,0
1,0.55,0
1,0.55,0
1,0.64,0
1,0.51,0
1,0.57,0
1,0.64,0
1,0.59,0
1,0.45,0
1,0.54,0
1,0.58,0
1,0.45,0
1,0.57,0
1,0.48,0
1,0.54,0
1,0.59,0
1,0.52,0
1,0.56,0
1,0.48,0
1,0.58,0
1,0.5,0
1,0.52,0
1,0.45,0
1,0.45,0
1,0.55,0
1,0.54,0
1,0.54,0
1,0.52,0
1,0.47,0
1,0.63,0
1,0.57,0
1,0.56,0
1,0.53,0
1,0.6,0
1,0.52,0
1,0.53,0
1,0.53,0
1,0.5,0
1,0.62,0
1,0.52,0
1,0.52,0
1,0.57,0
1,0.6,0
1,0.55,0
1,0.54,0
1,0.47,0
1,0.53,0
1,0.56,0
1,0.56,0
1,0.61,0
1,0.52,0
1,0.55,0
1,0.65,0
1,0.56,0
1,0.52,0
1,0.6,0
1,0.58,0
1,0.53,0
1,0.5,0
1,0.51,0
1,0.57,0
1,0.68,0
1,0.55,0
1,0.5,0
1,0.56,0
1,0.54,0
1,0.65,0
1,0.58,0
1,0.54,0
1,0.53,0
1,0.56,0
1,0.6,0
1,0.55,0
1,0.48,0
1,0.4,0
1,0.52,0
1,0.46,0
1,0.55,0
1,0.47,0
1,0.52,0
1,0.54,0
1,0.49,0
1,0.55,0
1,0.54,0
1,0.54,0
1,0.57,0
1,0.61,0
1,0.49,0
1,0.54,0
1,0.63,0
1,0.54,0
1,0.7,0
1,0.57,0
1,0.47,0
1,0.53,0
1,0.61,0
1,0.56,0
1,0.58,0
1,0.51,0
1,0.58,0
1,0.59,0
1,0.52,0
1,0.57,0
1,0.59,0
1,0.6,0
1,0.52,0
1,0.57,0
1,0.51,0
1,0.61,0
1,0.53,0
1,0.54,0
1,0.54,0
1,0.53,0
1,0.46,0
1,0.53,0
1,0.59,0
1,0.5,0
1,0.45,0
1,0.52,0
1,0.6,0
1,0.51,0
1,0.53,0
1,0.46,0
1,0.54,0
1,0.45,0
1,0.46,0
1,0.47,0
1,0.57,0
1,0.47,0
1,0.48,0
1,0.59,0
1,0.45,0
1,0.57,0
1,0.56,0
1,0.56,0
1,0.66,0
1,0.46,0
1,0.44,0
1,0.56,0
1,0.51,0
1,0.61,0
1,0.58,0
1,0.51,0
1,0.56,0
1,0.55,0
1,0.51,0
1,0.4,0
1,0.44,0
1,0.6,0
1,0.52,0
1,0.58,0
1,0.52,0
1,0.51,0
1,0.54,0
1,0.57,0
1,0.47,0
1,0.51,0
1,0.45,0
1,0.57,0
1,0.52,0
1,0.46,0
1,0.52,0
1,0.53,0
1,0.49,0
1,0.46,0
1,0.64,0
1,0.57,0
1,0.53,0
1,0.61,0
1,0.56,0
1,0.63,0
1,0.53,0
1,0.54,0
1,0.54,0
1,0.56,0
1,0.48,0
1,0.53,0
1,0.52,0
1,0.49,0
1,0.64,0
1,0.57,0
1,0.55,0
1,0.55,0
1,0.52,0
1,0.5,0
1,0.56,0
1,0.56,0
1,0.48,0
1,0.49,0
1,0.5,0
1,0.5,0
1,0.57,0
1,0.53,0
1,0.66,0
1,0.55,0
1,0.57,0
1,0.49,0
1,0.4,0
1,0.57,0
1,0.5,0
1,0.52,0
1,0.61,0
1,0.58,0
1,0.6,0
1,0.61,0
1,0.52,0
1,0.63,0
1,0.57,0
1,0.56,0
1,0.56,0
1,0.62,0
1,0.47,0
1,0.58,0
1,0.54,0
1,0.57,0
1,0.59,0
1,0.44,0
1,0.64,0
1,0.45,0
1,0.56,0
1,0.55,0
1,0.52,0
1,0.53,0
1,0.55,0
1,0.59,0
1,0.58,0
1,0.58,0
1,0.55,0
1,0.49,0
1,0.53,0
1,0.64,0
1,0.55,0
1,0.58,0
1,0.49,0
1,0.56,0
1,0.54,0
1,0.61,0
1,0.59,0
1,0.48,0
1,0.62,0
1,0.56,0
1,0.48,0
1,0.55,0
1,0.52,0
1,0.6,0
1,0.47,0
1,0.52,0
1,0.52,0
1,0.54,0
1,0.56,0
1,0.54,0
1,0.52,0
1,0.55,0
1,0.54,0
1,0.49,0
1,0.62,0
1,0.49,0
1,0.46,0
1,0.45,0
1,0.53,0
1,0.52,0
1,0.48,0
1,0.67,0
1,0.48,0
1,0.5,0
1,0.61,0
1,0.49,0
1,0.51,0
1,0.6,0
1,0.5,0
1,0.58,0
1,0.52,0
1,0.57,0
1,0.5,0
1,0.51,0
1,0.55,0
1,0.58,0
1,0.59,0
1,0.57,0
1,0.63,0
1,0.6,0
1,0.5,0
1,0.58,0
1,0.49,0
1,0.54,0
1,0.54,0
1,0.47,0
1,0.45,0
1,0.48,0
1,0.59,0
1,0.61,0
1,0.6,0
1,0.48,0
1,0.51,0
1,0.59,0
1,0.53,0
1,0.51,0
1,0.54,0
1,0.57,0
1,0.56,0
1,0.51,0
1,0.51,0
1,0.57,0
1,0.56,0
1,0.6,0
1,0.62,0
1,0.59,0
1,0.59,0
1,0.53,0
1,0.52,0
1,0.53,0
1,0.54,0
1,0.65,0
1,0.53,0
1,0.54,0
1,0.52,0
1,0.56,0
1,0.69,0
1,0.6,0
1,0.48,0
1,0.57,0
1,0.51,0
1,0.6,0
1,0.55,0
1,0.49,0
1,0.49,0
1,0.59,0
1,0.51,0
1,0.48,0
1,0.54,0
1,0.48,0
1,0.46,0
1,0.52,0
1,0.56,0
1,0.53,0
1,0.58,0
1,0.66,0
1,0.46,0
1,0.44,0
1,0.59,0
1,0.47,0
1,0.55,0
1,0.56,0
1,0.61,0
1,0.57,0
1,0.49,0
1,0.54,0
1,0.48,0
1,0.47,0
1,0.59,0
1,0.45,0
1,0.51,0
1,0.57,0
1,0.55,0
1,0.47,0
1,0.41,0
1,0.47,0
1,0.51,0
