realization,energy,pressure,acc_ratio
1,-197.338904,0.455021,0.550000
1,-191.163538,0.523077,0.660000
1,-196.885780,0.504514,0.660000
1,-192.197645,0.679349,0.520000
1,-182.871444,0.762127,0.520000
1,-191.896089,0.532566,0.670000
1,-183.335938,0.688483,0.610000
1,-186.516198,0.650462,0.590000
1,-198.492363,0.453268,0.580000
1,-184.589612,0.605970,0.660000
1,-181.678325,0.661847,0.620000
1,-181.872599,0.685901,0.550000
1,-181.956361,0.578713,0.600000
1,-185.538732,0.685781,0.650000
1,-194.624044,0.567715,0.590000
1,-200.799309,0.387870,0.520000
1,-180.254940,0.762391,0.550000
1,-185.665800,0.752755,0.650000
1,-190.950042,0.655353,0.550000
1,-201.411235,0.402020,0.640000
1,-196.947771,0.520234,0.560000
1,-197.621645,0.453160,0.580000
1,-194.961344,0.477554,0.680000
1,-191.173195,0.499557,0.580000
1,-189.456100,0.595183,0.670000
1,-196.036456,0.399814,0.560000
1,-197.460615,0.494684,0.580000
1,-198.286812,0.501118,0.500000
1,-198.641297,0.350895,0.670000
1,-200.653040,0.311953,0.600000
1,-198.918269,0.408863,0.600000
1,-192.913688,0.617635,0.630000
1,-201.445473,0.639280,0.520000
1,-205.650086,0.628598,0.580000
1,-218.740393,0.380968,0.550000
1,-202.783763,0.627974,0.630000
1,-199.081886,0.634909,0.670000
1,-207.877259,0.459149,0.610000
1,-209.974751,0.386072,0.590000
1,-207.615744,0.320559,0.640000
1,-202.105993,0.367893,0.580000
1,-200.062955,0.407596,0.630000
1,-192.155685,0.544617,0.610000
1,-200.259405,0.476740,0.570000
1,-198.129499,0.506685,0.650000
1,-209.594310,0.289860,0.590000
1,-205.393042,0.421496,0.550000
1,-204.859879,0.494585,0.550000
1,-197.759977,0.681111,0.620000
1,-190.445871,0.765433,0.650000
1,-197.216182,0.705946,0.510000
1,-197.264775,0.637363,0.540000
1,-202.916507,0.493249,0.580000
1,-205.203505,0.455840,0.630000
1,-194.822365,0.783522,0.480000
1,-205.440667,0.538852,0.510000
1,-204.720094,0.619115,0.530000
1,-210.024387,0.375493,0.600000
1,-207.787254,0.461837,0.570000
1,-208.196483,0.385837,0.630000
1,-201.394146,0.414928,0.610000
1,-197.898979,0.587257,0.560000
1,-197.437248,0.496984,0.540000
1,-196.710176,0.589943,0.580000
1,-191.280694,0.630006,0.580000
1,-193.175217,0.649991,0.610000
1,-198.523725,0.496667,0.530000
1,-191.027639,0.672266,0.470000
1,-190.210332,0.700882,0.590000
1,-204.256238,0.344817,0.600000
1,-193.894460,0.587408,0.580000
1,-197.712580,0.436581,0.570000
1,-195.705418,0.352158,0.660000
1,-204.256738,0.324215,0.650000
1,-196.034230,0.475977,0.580000
1,-202.513484,0.373830,0.670000
1,-207.909345,0.200137,0.640000
1,-199.700230,0.439244,0.600000
1,-192.876836,0.666193,0.500000
1,-198.365990,0.546396,0.500000
1,-197.682949,0.560913,0.540000
1,-200.557968,0.480574,0.570000
1,-191.603074,0.559974,0.550000
1,-184.579289,0.739763,0.610000
