time,X,Y
0.137112,216,234
0.137285,217,233
0.137535,218,232
0.138267,217,233
0.138426,218,232
0.138905,219,231
0.138920,218,232
0.139359,217,233
0.139398,216,234
0.139742,215,235
0.139829,214,236
0.139988,213,236
0.140729,214,236
0.140951,213,237
0.141120,212,238
0.141193,213,237
0.141478,212,238
0.141975,213,237
0.142455,212,238
0.142594,213,237
0.142784,212,238
0.144079,213,238
0.144331,212,239
0.144420,211,239
0.144761,212,238
0.144798,213,237
0.145254,214,237
0.145516,213,238
0.145578,212,239
0.145705,213,238
0.146375,212,239
0.146696,211,240
0.146790,212,240
0.146938,211,241
0.147548,210,242
0.147898,209,243
0.148010,210,242
0.148445,211,241
0.148867,210,241
0.148998,209,242
0.150807,210,241
0.151583,211,240
0.151634,212,239
0.152146,213,238
0.152204,214,237
0.152442,213,238
0.152870,212,239
0.153395,213,238
0.154342,212,239
0.154435,211,239
0.154737,212,238
0.156094,213,237
0.156483,214,236
0.156628,213,237
0.156856,214,236
0.157339,215,235
0.157394,214,236
0.157470,213,237
0.157495,212,238
0.157522,211,239
0.157946,210,240
0.157993,209,241
0.158849,210,240
0.159365,211,239
0.159691,210,240
0.159709,209,241
0.159765,208,242
0.160218,207,243
0.160398,208,242
0.160906,207,243
0.160978,206,244
0.161685,207,243
0.162315,208,243
0.163190,209,242
0.163732,210,242
0.164487,209,243
0.164522,210,242
0.165196,209,243
0.165216,210,242
0.165880,211,241
0.166470,210,242
0.166774,209,243
0.166980,208,243
0.167275,207,244
0.168359,206,244
0.168468,205,245
0.168811,206,244
0.168899,207,243
0.169998,208,242
0.170063,207,243
0.171017,206,243
0.171263,205,244
0.172141,204,245
0.172398,205,244
0.173191,204,245
0.173968,205,244
0.174124,206,244
0.174444,205,244
0.174460,204,245
0.174681,203,246
0.174969,202,247
0.175289,201,248
0.175847,202,247
0.176253,201,248
0.176850,202,247
0.178125,203,246
0.178287,202,247
0.178492,203,246
0.178543,204,245
0.178851,205,244
0.179203,204,245
0.179968,203,246
0.180036,202,246
0.180203,201,247
0.180446,200,247
0.180818,199,247
0.181344,198,248
0.181344,197,249
0.181459,198,248
0.181937,197,248
0.182808,196,248
0.182937,195,249
0.183661,194,250
0.183965,193,251
0.184560,194,250
0.184619,195,250
0.185500,194,251
0.185730,193,252
0.186048,194,251
0.186847,193,252
0.187483,192,253
0.187517,191,254
0.187649,190,255
0.187790,191,254
0.188018,190,255
0.188572,191,254
0.189211,192,253
0.189231,191,254
0.189330,192,253
0.189662,191,254
0.191018,190,254
0.191079,191,253
0.191238,192,253
0.192059,191,254
0.194327,192,253
0.195147,193,252
0.195559,192,253
0.196519,191,254
0.196716,192,254
0.197248,191,255
0.198135,192,254
0.198699,191,255
0.198962,192,255
0.199296,191,255
0.199509,192,254
0.199748,193,253
0.199892,194,252
0.199999,193,253
0.200335,192,254
0.200363,191,254
0.200773,190,255
0.201582,189,255
0.201975,188,256
0.202761,187,257
0.202809,186,258
0.203259,185,259
0.204054,186,258
0.204176,187,258
0.204276,186,259
0.204542,187,258
0.205143,186,259
0.205158,187,258
0.206285,186,259
0.206803,185,260
0.207495,186,260
0.207508,187,259
0.208287,188,258
0.208443,189,257
0.208545,190,256
0.208881,189,257
0.208961,190,256
0.212171,189,257
0.212760,188,258
0.212831,187,259
0.213745,186,260
0.214032,185,261
0.214157,186,261
0.214496,185,262
0.215051,184,263
0.215261,185,262
0.215476,184,262
0.215845,185,261
0.216751,186,260
0.218353,187,259
0.218387,186,260
0.218471,185,261
0.219676,184,261
0.220005,185,261
0.220567,184,262
0.221305,185,261
0.221377,186,261
0.221672,187,260
0.222169,186,261
0.222959,187,260
0.223211,186,261
0.223670,185,262
0.225337,186,261
0.226363,185,261
0.226494,184,261
0.226759,185,260
0.227268,186,259
0.227791,187,259
0.228273,188,258
0.228714,187,258
0.229039,186,259
0.229569,187,258
0.229853,186,259
0.230212,185,260
0.232301,186,260
0.232527,185,261
0.232682,184,262
0.232874,185,261
0.233475,184,262
0.233575,183,263
0.235006,182,263
0.236573,181,264
0.237275,182,263
0.237536,183,262
0.237657,182,263
0.237874,183,262
0.238411,182,263
0.238703,183,262
0.238868,184,261
0.238869,183,262
0.239225,184,262
0.239467,185,261
0.239840,184,262
0.240051,185,261
0.240340,186,260
0.240369,185,261
0.240879,186,260
0.241885,187,260
0.244087,188,259
0.244837,187,259
0.244909,188,258
0.245016,189,257
0.245048,188,258
0.245175,189,257
0.245272,188,258
0.245516,189,258
0.245522,188,259
0.246048,187,260
0.246297,186,261
0.246547,185,262
0.247647,186,261
0.248319,187,261
0.248379,188,261
0.248471,189,260
0.248874,190,260
0.248882,189,261
0.249392,190,260
0.249780,189,261
0.249908,190,260
0.249942,189,260
0.250108,188,261
0.250128,187,262
0.250579,186,263
0.250698,187,262
0.250759,188,261
0.250829,189,261
0.250848,188,261
0.251827,187,262
0.251915,188,262
0.252691,189,261
0.253731,188,262
0.253949,187,263
0.256846,186,264
0.256958,185,265
0.257394,186,264
0.257423,185,265
0.257593,184,265
0.258308,183,265
0.259011,184,264
0.259267,183,265
0.259316,184,265
0.259638,185,264
0.259781,186,263
0.260954,187,263
0.261176,186,264
0.261384,187,263
0.262167,186,264
0.262264,187,263
0.262730,188,262
0.262750,189,261
0.263353,190,260
0.264505,189,261
0.264603,188,262
0.265131,187,263
0.266960,186,264
0.267301,185,264
0.267496,184,265
0.267844,185,265
0.268029,186,264
0.268500,185,265
0.268615,186,264
0.269492,187,264
0.270912,188,263
0.271762,187,264
0.271776,186,265
0.271948,185,266
0.275523,184,267
0.275555,183,268
0.276173,184,268
0.276610,185,267
0.276905,184,267
0.277638,185,266
0.278030,186,265
0.278872,185,266
0.279051,184,267
0.279179,185,266
0.279181,186,266
0.279670,187,266
0.279888,186,267
0.280294,185,268
0.280856,184,269
0.280981,183,269
0.281006,182,270
0.281063,183,270
0.281104,184,269
0.282734,183,270
0.283114,184,269
0.283115,183,270
0.285220,184,269
0.285376,183,270
0.285941,182,271
0.286548,181,272
0.286655,180,273
0.287045,179,274
0.287183,178,275
0.287609,177,276
0.288205,176,277
0.288983,175,278
0.290477,174,279
0.291489,173,280
0.291721,172,281
0.291952,171,282
0.294164,172,281
0.294227,173,280
0.294412,172,280
0.294675,173,279
0.294726,172,279
0.294754,171,280
0.296124,170,281
0.296231,169,282
0.296482,168,282
0.297439,167,283
0.298002,168,283
0.298533,169,282
0.298578,168,283
0.298601,167,284
0.298787,168,283
0.300934,167,284
0.300959,166,285
0.301707,165,286
0.301808,166,285
0.301827,165,286
0.302355,166,285
0.303136,165,286
0.303478,164,287
0.306372,165,287
0.306659,164,288
0.307104,165,287
0.307258,164,288
0.307293,163,289
0.307764,164,289
0.308206,165,288
0.309104,164,289
0.309382,163,290
0.310095,162,291
0.310827,163,291
0.310895,164,290
0.311028,163,291
0.312226,162,292
0.312715,161,293
0.312725,162,292
0.313211,161,293
0.313360,160,294
0.313394,161,293
0.313707,162,292
0.315708,161,293
0.315768,162,292
0.315879,161,293
0.316312,160,294
0.316699,161,293
0.316997,160,294
0.317332,161,294
0.317472,160,295
0.318619,159,296
0.321555,160,295
0.322363,159,296
0.322556,158,297
0.322578,159,296
0.322634,158,297
0.323463,159,297
0.324909,158,298
0.324918,159,297
0.325093,158,298
0.326414,159,298
0.327131,160,297
0.328151,159,298
0.328193,160,297
0.328237,161,296
0.328518,160,297
0.330452,161,296
0.331389,162,295
0.332681,161,296
0.332754,162,295
0.333092,163,294
0.333510,162,294
0.334229,163,294
0.334323,164,294
0.334358,165,293
0.334665,166,292
0.334955,167,292
0.335083,168,291
0.335710,169,290
0.336109,170,289
0.336188,171,288
0.336294,170,289
0.336498,169,290
0.337479,168,291
0.337482,169,290
0.338226,168,290
0.338282,169,289
0.338368,168,289
0.339286,169,288
0.339633,168,289
0.340804,169,288
0.342030,168,289
0.342087,167,290
0.342437,168,289
0.342546,167,290
0.344110,168,289
0.344661,169,289
0.345583,168,290
0.345942,169,289
0.346025,170,288
0.346517,169,289
0.346521,168,290
0.347282,169,289
0.347370,168,289
0.347481,167,289
0.348313,166,290
0.348653,165,291
0.350947,166,290
0.351185,167,289
0.351357,168,289
0.351981,167,290
0.352069,168,289
0.352461,169,288
0.352741,170,287
0.353843,171,286
0.353919,170,287
0.354157,171,286
0.356464,172,286
0.356940,171,286
0.357309,172,285
0.357981,173,284
0.358100,174,283
0.358160,173,284
0.358462,174,283
0.358917,173,284
0.359309,172,285
0.359587,173,284
0.359810,172,285
0.360319,171,286
0.361002,170,287
0.361236,169,288
0.361314,168,289
0.362254,169,288
0.362475,170,287
0.362560,171,287
0.363231,170,288
0.363331,171,287
0.363623,170,287
0.363833,169,287
0.364514,170,286
0.365968,169,287
0.366410,168,288
0.366681,169,288
0.367594,170,287
0.368918,171,286
0.369479,172,285
0.370147,171,285
0.370542,170,286
0.371450,171,285
0.371487,170,285
0.371653,171,284
0.371714,170,284
0.372149,171,283
0.372558,170,284
0.373167,169,284
0.373517,170,283
0.373908,171,282
0.375917,172,281
0.376075,173,280
0.377472,172,281
0.378054,171,282
0.378126,172,282
0.378623,173,281
0.378707,174,280
0.378755,175,279
0.379286,176,279
0.379308,177,278
0.380507,176,279
0.380869,177,278
0.381353,178,277
0.381622,177,278
0.382844,178,277
0.383003,179,276
0.383574,180,275
0.383575,179,276
0.383873,178,277
0.384831,179,276
0.384944,178,277
0.384957,177,278
0.386751,176,279
0.386892,177,279
0.386917,176,280
0.388170,175,281
0.388573,176,280
0.389268,177,279
0.390042,176,280
0.391268,177,279
0.391781,178,278
0.392190,179,277
0.392267,180,277
0.392269,181,276
0.393151,180,277
0.393814,179,278
0.394981,180,277
0.395377,181,276
0.395432,180,277
0.395491,179,278
0.395892,180,277
0.395918,181,276
0.396432,182,275
0.397279,183,274
0.397751,184,274
0.397822,185,273
0.398476,184,274
0.398768,183,275
0.399402,184,275
0.399578,183,276
0.399771,184,275
0.400148,185,274
0.400645,186,273
0.402060,185,274
0.403088,184,275
0.403792,183,275
0.404773,182,276
0.404778,181,277
0.404868,180,278
0.405145,179,279
0.405383,180,278
0.406395,181,277
0.406585,182,276
0.406688,181,277
0.410104,182,276
0.410741,183,275
0.410776,182,276
0.411038,181,277
0.411158,182,276
0.411640,183,275
0.411661,182,276
0.411912,183,275
0.412534,184,275
0.412695,183,276
0.412774,182,277
0.412957,183,277
0.413408,184,276
0.414124,185,276
0.414808,186,275
0.414834,187,274
0.414905,186,275
0.415463,185,276
0.415770,186,275
0.415969,185,276
0.416139,186,275
0.416608,187,274
0.418683,188,273
0.418695,187,274
0.418981,188,273
0.419221,187,274
0.419694,186,274
0.419712,185,274
0.419784,186,273
0.420795,187,272
0.420901,186,273
0.420923,187,273
0.420981,188,272
0.421090,187,272
0.421422,186,272
0.422107,185,272
0.422162,184,273
0.422198,185,272
0.422433,186,271
0.422543,187,270
0.423022,186,271
0.423363,185,272
0.424133,186,272
0.424601,187,271
0.424870,188,270
0.425683,187,270
0.426125,186,271
0.426127,187,270
0.427239,186,271
0.427300,187,271
0.427445,186,272
0.428142,187,271
0.428357,188,270
0.429359,187,270
0.429509,186,271
0.429681,187,270
0.430803,186,271
0.430975,187,270
0.432105,188,269
0.432436,189,268
0.432500,190,267
0.432810,189,268
0.433409,190,267
0.433976,189,268
0.434172,190,267
0.434222,189,268
0.435137,190,267
0.435877,189,268
0.436012,188,269
0.436212,189,268
0.436256,190,267
0.436878,191,266
0.436959,192,266
0.437341,193,265
0.437624,192,266
0.438022,191,267
0.438516,190,268
0.438805,191,267
0.438876,190,268
0.439487,189,269
0.439991,188,270
0.440821,187,271
0.440938,186,272
0.441009,185,273
0.441367,184,274
0.441480,185,273
0.441823,184,274
0.443356,183,275
0.443463,184,274
0.443884,183,275
0.444156,184,275
0.444212,183,276
0.444289,182,277
0.444320,183,276
0.444720,184,275
0.446400,183,276
0.447517,184,275
0.448582,185,274
0.449221,184,274
0.449249,183,275
0.449475,184,274
0.450990,185,273
0.451603,184,274
0.451885,183,274
0.452018,182,275
0.452769,183,274
0.453017,184,273
0.453314,183,274
0.454068,182,275
0.454384,181,276
0.454439,180,277
0.454605,179,278
0.455178,180,277
0.455214,181,277
0.455600,182,276
0.456307,183,275
0.456400,182,276
0.456819,181,277
0.456939,180,278
0.457272,179,279
0.457764,178,280
0.458079,177,281
0.459138,176,282
0.459139,177,282
0.459496,176,283
0.459936,177,282
0.460405,178,281
0.460895,177,282
0.461110,176,283
0.461380,175,284
0.462810,174,285
0.462990,175,284
0.463220,176,283
0.463368,175,283
0.463649,176,282
0.464265,177,281
0.464649,176,281
0.466032,177,280
0.466636,178,279
0.466958,177,280
0.466965,178,279
0.467110,177,280
0.467810,176,281
0.467912,175,282
0.468140,174,283
0.469017,175,282
0.469361,176,281
0.470862,177,280
0.471242,176,281
0.472113,175,282
0.472428,176,282
0.472467,175,283
0.472739,176,283
0.472838,177,283
0.473097,176,284
0.473304,175,284
0.473458,174,285
0.473555,173,285
0.474102,174,284
0.474362,175,283
0.474440,174,284
0.475066,173,285
0.477229,174,284
0.477448,175,283
0.478372,174,284
0.478977,173,284
0.479173,174,283
0.480418,173,284
0.480840,174,283
0.482305,175,282
0.482536,176,281
0.482728,177,280
0.482814,178,279
0.483545,179,279
0.484497,178,280
0.484673,177,281
0.484973,178,281
0.485506,179,280
0.485986,180,279
0.486039,179,280
0.486279,178,281
0.486345,177,282
0.486481,178,281
0.486613,179,280
0.486800,180,279
0.486939,179,280
0.487980,178,281
0.488083,179,280
0.488260,180,279
0.488561,181,278
0.489443,182,277
0.489556,183,276
0.491863,182,277
0.492213,183,276
0.492769,182,277
0.493503,183,276
0.494098,182,277
0.494337,181,277
0.495587,182,276
0.496526,183,275
0.497010,184,274
0.497284,183,275
0.498322,182,276
0.499081,181,277
0.499309,180,278
0.499803,179,279
0.500345,178,280
0.500459,177,281
0.500544,178,280
0.501461,177,281
0.502108,178,280
0.502647,177,281
0.503379,176,282
0.504223,177,282
0.504308,176,283
0.504726,175,284
0.505693,176,283
0.505815,175,284
0.506208,174,285
0.507019,175,284
0.507470,176,283
0.507621,177,282
0.508733,178,281
0.509208,177,282
0.511858,178,282
0.513091,179,281
0.513301,180,281
0.513432,181,280
0.514750,180,281
0.515090,179,282
0.515315,180,281
0.515523,179,282
0.515601,178,283
0.517271,177,283
0.517623,176,284
0.517791,175,285
0.518772,176,285
0.520062,175,286
0.520098,174,286
0.520388,175,285
0.520679,176,284
0.521323,177,283
0.522113,176,284
0.522374,175,285
0.522839,174,286
0.522954,173,287
0.523181,172,287
0.523476,171,287
0.524522,170,288
0.524764,169,288
0.525026,168,289
0.525094,169,289
0.525217,168,290
0.525826,169,289
0.525837,168,290
0.525856,167,291
0.525964,166,292
0.525995,165,293
0.526125,166,292
0.527515,165,293
0.527663,166,292
0.528907,167,291
0.529446,166,292
0.529616,167,291
0.529844,166,292
0.530533,167,291
0.530629,166,292
0.531814,165,293
0.532002,166,292
0.533341,167,291
0.533562,168,290
0.534172,169,289
0.534702,168,290
0.535494,169,289
0.535584,170,289
0.535653,171,288
0.535847,170,288
0.536130,169,288
0.536464,170,287
0.536897,171,286
0.538393,170,286
0.538671,171,285
0.539030,170,286
0.540103,171,285
0.540126,172,284
0.540174,171,285
0.540438,170,286
0.540852,171,285
0.541239,170,285
0.541877,169,285
0.541939,170,284
0.542595,171,284
0.542804,172,283
0.542823,171,284
0.543146,172,283
0.544394,173,282
0.544721,174,281
0.545044,175,280
0.546336,176,279
0.546701,177,278
0.547570,176,279
0.548230,175,279
0.549559,174,280
0.550004,175,279
0.550044,176,278
0.550467,177,277
0.552798,178,276
0.553264,179,275
0.553330,180,274
0.553512,181,273
0.553675,180,274
0.554324,179,275
0.554638,178,276
0.554946,179,275
0.555576,178,276
0.556250,177,276
0.556977,178,275
0.557032,179,274
0.559195,178,274
0.559716,179,273
0.560839,178,274
0.561395,177,275
0.561811,176,276
0.561927,175,277
0.562354,176,277
0.562437,177,276
0.562500,176,277
0.562724,175,278
0.562765,176,277
0.563278,175,278
0.563317,174,279
0.564446,175,278
0.567232,176,277
0.568122,177,276
0.568982,176,277
0.569422,177,276
0.570102,176,277
0.571246,177,276
0.571645,176,276
0.571902,175,277
0.573308,174,278
0.573828,173,279
0.574188,172,280
0.574997,173,279
0.576014,172,280
0.578942,171,281
0.579160,172,280
0.579281,173,279
0.579623,172,280
0.580099,173,280
0.580823,172,281
0.582223,173,280
0.582241,174,279
0.582386,175,278
0.582615,174,278
0.582780,173,279
0.582967,172,279
0.583632,171,280
0.583768,170,281
0.584117,171,281
0.584268,170,282
0.584436,169,282
0.585322,168,283
0.585468,167,283
0.585866,166,284
0.586867,165,285
0.586993,164,286
0.587126,165,285
0.587314,164,286
0.588263,163,287
0.588322,162,287
0.588871,161,288
0.588950,162,287
0.590263,163,286
0.591015,162,286
0.591258,161,287
0.591277,160,288
0.591840,159,289
0.592343,158,290
0.593340,159,289
0.593749,158,290
0.594641,159,289
0.594660,160,288
0.594884,159,289
0.596359,158,290
0.596581,159,290
0.596603,160,289
0.597150,161,288
0.597357,162,287
0.598042,161,288
0.598144,162,287
0.598456,161,288
0.599162,162,287
0.599464,163,286
0.600065,162,287
0.600605,161,288
0.601077,162,287
0.601250,163,286
0.601312,164,285
0.602095,165,284
0.602423,166,284
0.602698,165,285
0.603820,166,284
0.604178,165,285
0.604382,164,285
0.604413,165,284
0.604517,166,284
0.604818,167,283
0.604983,166,284
0.605217,167,283
0.606202,168,282
0.606424,167,283
0.606870,166,283
0.606971,165,284
0.607568,164,284
0.608364,165,283
0.608791,166,282
0.609633,167,281
0.611313,166,282
0.611624,167,281
0.611661,168,281
0.611866,167,282
0.611876,166,282
0.612025,167,281
0.612218,166,282
0.612374,167,282
0.613108,168,281
0.613156,169,280
0.613789,170,279
0.613791,171,278
0.618663,172,278
0.619219,171,279
0.619935,170,280
0.620324,169,281
0.621036,170,281
0.621808,171,280
0.622211,172,279
0.622486,171,280
0.623699,172,279
0.624075,173,278
0.624098,174,278
0.625719,173,279
0.627450,174,278
0.627662,173,279
0.627781,172,280
0.628051,171,280
0.628251,170,281
0.628634,171,280
0.628672,172,279
0.629768,171,280
0.629774,170,281
0.630092,171,280
0.630195,170,281
0.630765,169,282
0.631218,168,283
0.632482,167,284
0.633126,168,283
0.633539,167,284
0.633703,168,283
0.634200,169,282
0.634532,170,281
0.635355,169,282
0.635487,170,281
0.635589,169,282
0.635869,170,281
0.636064,171,280
0.636179,170,280
0.636280,171,279
0.636955,170,280
0.637214,169,281
0.637247,168,282
0.637671,169,281
0.637933,168,282
0.638287,169,281
0.638734,170,280
0.638907,169,281
0.639309,168,282
0.640367,169,281
0.640397,168,282
0.640460,169,281
0.640512,168,282
0.641924,169,281
0.642024,168,282
0.642568,167,283
0.642975,166,284
0.644143,165,285
0.644323,166,284
0.645228,167,283
0.645677,166,284
0.646764,165,285
0.647144,166,284
0.647341,165,285
0.647560,164,286
0.648084,163,287
0.648102,164,286
0.649017,165,285
0.650114,166,284
0.650715,167,283
0.651651,168,283
0.652239,167,283
0.653109,168,282
0.653140,169,282
0.653796,168,283
0.653866,167,283
0.654544,166,284
0.654811,167,283
0.654971,168,282
0.656054,169,281
0.656365,170,280
0.656593,169,281
0.656937,168,282
0.656974,169,281
0.657154,168,282
0.657210,167,283
0.657664,168,283
0.658314,169,282
0.659250,168,283
0.659410,169,282
0.659524,168,283
0.660194,167,284
0.660624,166,285
0.661207,167,285
0.663085,168,284
0.663165,167,285
0.663778,168,284
0.664602,167,285
0.665811,166,285
0.667155,165,286
0.667194,166,286
0.667917,165,286
0.670382,166,285
0.670661,165,286
0.670712,164,286
0.670979,165,285
0.672609,164,286
0.672908,163,287
0.673084,162,288
0.674015,161,289
0.674808,162,288
0.675661,161,289
0.676735,160,289
0.676981,161,288
0.677384,160,289
0.677406,161,288
0.677628,160,289
0.678145,159,290
0.678584,158,291
0.678601,157,291
0.678837,156,292
0.679964,157,292
0.680419,158,291
0.681694,159,290
0.682259,158,291
0.683127,157,292
0.683233,158,292
0.684519,157,293
0.685145,156,294
0.685388,155,295
0.685645,156,294
0.686319,157,293
0.686479,158,293
0.687120,159,293
0.687656,158,294
0.687767,159,293
0.687796,160,292
0.688255,161,291
0.688672,160,292
0.689000,159,293
0.689231,158,294
0.689349,159,293
0.690494,160,292
0.690523,161,291
0.690611,162,290
0.690933,161,291
0.691115,160,292
0.691740,161,291
0.691905,160,291
0.692539,159,292
0.693675,158,292
0.693848,157,293
0.693865,156,294
0.694159,157,293
0.694704,158,292
0.695386,157,293
0.695414,156,294
0.696386,157,293
0.697148,158,292
0.698540,157,293
0.698663,156,294
0.698711,155,295
0.701856,156,294
0.702017,157,293
0.702161,156,294
0.702321,157,293
0.703097,158,292
0.703395,159,291
0.703553,158,292
0.703578,157,293
0.704250,158,292
0.704628,157,293
0.704868,156,294
0.704938,157,293
0.705584,156,294
0.705600,157,293
0.705824,156,294
0.705865,157,294
0.706253,158,293
0.706701,159,293
0.708881,158,293
0.709160,157,294
0.710710,158,294
0.710870,159,293
0.710929,158,294
0.711681,157,294
0.712228,156,295
0.713229,155,296
0.713483,154,297
0.713892,153,297
0.715558,154,296
0.715810,155,295
0.716550,154,296
0.716767,155,295
0.717237,154,295
0.717458,155,295
0.717655,156,294
0.719179,155,295
0.719774,154,295
0.720552,153,296
0.720634,154,296
0.720940,153,297
0.721113,152,298
0.721247,151,299
0.721466,150,300
0.721654,151,299
0.723993,150,300
0.724734,149,301
0.724924,148,302
0.726182,149,301
0.726191,150,300
0.726489,149,301
