energy,magnet
-3372,46
-5356,0
-6192,-20
-6472,-90
-6736,-82
-6936,-74
-7084,-224
-7176,-124
-7280,-206
-7380,-170
-7420,-154
-7476,-222
-7544,-222
-7596,-124
-7592,-176
-7636,-196
-7652,-172
-7664,-106
-7676,20
-7700,150
-7700,228
-7680,232
-7684,368
-7708,498
-7716,746
-7716,852
-7724,806
-7720,942
-7716,968
-7720,1152
-7700,1374
-7700,1616
-7712,1630
-7712,1740
-7716,1904
-7696,2060
-7700,2278
-7704,2432
-7688,2538
-7716,2774
-7760,2904
-7812,3016
-7824,3028
-7884,3250
-7904,3356
-7992,3606
-8040,3746
-8056,3882
-8216,4060
-8228,4088
-8252,4094
-8260,4096
-8260,4096
-8252,4094
-8260,4096
-8228,4088
-8260,4096
-8244,4092
-8228,4088
-8260,4096
-8260,4096
-8244,4092
-8244,4092
-8240,4090
-8260,4096
-8244,4092
-8240,4090
-8252,4094
-8252,4094
-8260,4096
-8248,4092
-8260,4096
-8244,4092
-8252,4094
-8252,4094
-8260,4096
-8260,4096
-8228,4088
-8236,4090
-8252,4094
-8244,4092
-8252,4094
-8252,4094
-8252,4094
-8244,4092
-8252,4094
-8252,4094
-8260,4096
-8244,4092
-8252,4094
-8252,4094
-8260,4096
-8236,4090
-8252,4094
-8236,4090
-8252,4094
-8252,4094
-8252,4094
-8260,4096
-8236,4090
-8252,4094
-8252,4094
-8252,4094
-8244,4092
-8228,4088
-8252,4094
-8252,4094
-8252,4094
-8244,4092
-8260,4096
-8252,4094
-8228,4088
-8236,4090
-8252,4094
-8260,4096
-8260,4096
-8228,4088
-8244,4092
-8220,4086
-8244,4092
-8260,4096
-8244,4092
-8236,4090
-8260,4096
-8244,4092
-8244,4092
-8244,4092
-8260,4096
-8252,4094
-8236,4090
-8244,4092
-8260,4096
-8240,4090
-8260,4096
-8252,4094
-8244,4092
-8220,4086
-8252,4094
-8252,4094
-8252,4094
-8260,4096
-8260,4096
-8252,4094
-8252,4094
-8236,4090
-8244,4092
-8260,4096
-8252,4094
-8252,4094
-8244,4092
-8228,4088
-8260,4096
-8252,4094
-8244,4092
-8252,4094
-8244,4092
-8244,4092
-8260,4096
-8244,4092
-8260,4096
-8228,4088
-8252,4094
-8252,4094
-8244,4092
-8252,4094
-8252,4094
-8244,4092
-8260,4096
-8244,4092
-8252,4094
-8228,4088
-8260,4096
-8260,4096
-8252,4094
-8244,4092
-8252,4094
-8260,4096
-8260,4096
-8244,4092
-8260,4096
-8236,4090
-8228,4088
-8236,4090
-8236,4090
-8244,4092
-8260,4096
-8260,4096
-8244,4092
-8260,4096
-8252,4094
-8252,4094
-8260,4096
-8244,4092
-8236,4090
-8240,4090
-8252,4094
-8252,4094
-8236,4090
-8252,4094
-8252,4094
-8248,4092
-8244,4092
-8236,4090
-8244,4092
-8252,4094
-8260,4096
-8236,4090
-8236,4090
-8260,4096
-8252,4094
-8244,4092
-8252,4094
-8244,4092
-8244,4092
-8236,4090
-8220,4086
-8244,4092
-8252,4094
-8260,4096
-8240,4090
-8260,4096
-8244,4092
-8236,4090
-8252,4094
-8260,4096
-8260,4096
-8236,4090
-8260,4096
-8244,4092
-8252,4094
-8244,4092
-8260,4096
-8228,4088
-8252,4094
-8252,4094
-8252,4094
-8236,4090
-8252,4094
-8236,4090
-8252,4094
-8252,4094
-8244,4092
-8244,4092
-8260,4096
-8252,4094
-8252,4094
-8236,4090
-8228,4088
-8252,4094
-8252,4094
-8252,4094
-8224,4086
-8244,4092
-8252,4094
-8260,4096
-8248,4092
-8252,4094
-8260,4096
-8260,4096
-8240,4090
-8252,4094
-8244,4092
-8260,4096
-8244,4092
-8252,4094
-8260,4096
-8236,4090
-8260,4096
-8220,4086
-8252,4094
-8260,4096
-8244,4092
-8252,4094
-8236,4090
-8260,4096
-8236,4090
-8244,4092
-8248,4092
-8260,4096
-8252,4094
-8260,4096
-8252,4094
-8236,4090
-8236,4090
-8244,4092
-8244,4092
-8244,4092
-8260,4096
-8260,4096
-8252,4094
-8244,4092
-8244,4092
-8244,4092
-8236,4090
-8244,4092
-8244,4092
-8244,4092
-8244,4092
-8244,4092
-8252,4094
-8260,4096
-8260,4096
-8232,4088
-8260,4096
-8244,4092
-8244,4092
-8260,4096
-8260,4096
-8244,4092
-8252,4094
-8236,4090
-8244,4092
-8236,4090
-8252,4094
-8244,4092
-8260,4096
-8236,4090
-8244,4092
-8244,4092
-8244,4092
-8252,4094
-8228,4088
-8260,4096
-8244,4092
-8248,4092
-8244,4092
-8252,4094
-8252,4094
-8244,4092
-8244,4092
-8244,4092
-8244,4092
-8244,4092
-8252,4094
-8260,4096
-8252,4094
-8244,4092
-8244,4092
-8260,4096
-8244,4092
-8260,4096
-8244,4092
-8220,4086
-8236,4090
-8252,4094
-8252,4094
-8252,4094
-8236,4090
-8252,4094
-8252,4094
-8260,4096
-8252,4094
-8228,4088
-8244,4092
-8236,4090
-8260,4096
-8252,4094
-8252,4094
-8252,4094
-8252,4094
-8252,4094
-8244,4092
-8236,4090
-8260,4096
-8252,4094
-8252,4094
-8236,4090
-8252,4094
-8220,4086
-8220,4086
-8244,4092
-8244,4092
-8244,4092
-8244,4092
-8260,4096
-8260,4096
-8252,4094
-8252,4094
-8244,4092
-8252,4094
-8236,4090
-8260,4096
-8228,4088
-8252,4094
-8252,4094
-8236,4090
-8220,4086
-8236,4090
-8228,4088
-8252,4094
-8260,4096
-8252,4094
-8260,4096
-8244,4092
-8260,4096
-8244,4092
-8260,4096
-8244,4092
-8252,4094
