realization,acc_ratio,energy
1,0.79,188000
1,0.84,184000
1,0.8,176000
1,0.78,175000
1,0.71,171000
1,0.76,169000
1,0.72,167000
1,0.73,159000
1,0.82,158000
1,0.74,154000
1,0.79,152000
1,0.71,150000
1,0.8,148000
1,0.74,145000
1,0.83,143000
1,0.79,143000
1,0.85,142000
1,0.76,140000
1,0.74,139000
1,0.67,139000
1,0.65,139000
1,0.76,138000
1,0.71,135000
1,0.72,135000
1,0.74,135000
1,0.77,133000
1,0.7,132000
1,0.69,129000
1,0.69,127000
1,0.7,127000
1,0.73,126000
1,0.64,125000
1,0.78,124000
1,0.7,122000
1,0.72,121000
1,0.76,120000
1,0.75,119000
1,0.71,118000
1,0.71,117000
1,0.73,116000
1,0.73,116000
1,0.71,116000
1,0.75,116000
1,0.81,116000
1,0.72,116000
1,0.71,116000
1,0.8,115000
1,0.72,115000
1,0.87,115000
1,0.72,114000
1,0.81,114000
1,0.74,113000
1,0.8,112000
1,0.81,112000
1,0.69,112000
1,0.72,109000
1,0.8,108000
1,0.67,108000
1,0.76,108000
1,0.73,108000
1,0.73,105000
1,0.76,105000
1,0.73,103000
1,0.83,103000
1,0.84,101000
1,0.84,99000
1,0.86,99000
1,0.77,99000
1,0.74,98000
1,0.75,98000
1,0.83,98000
1,0.75,96000
1,0.72,95000
1,0.72,95000
1,0.69,94000
1,0.72,94000
1,0.75,93000
1,0.76,92000
1,0.77,92000
1,0.83,92000
1,0.75,91000
1,0.73,91000
1,0.73,91000
1,0.74,91000
1,0.84,91000
1,0.69,91000
1,0.77,91000
1,0.76,91000
1,0.75,91000
1,0.83,91000
1,0.69,90000
1,0.76,89000
1,0.69,89000
1,0.71,89000
1,0.77,89000
1,0.8,89000
1,0.7,89000
1,0.77,89000
1,0.67,89000
1,0.74,88000
1,0.74,88000
1,0.79,88000
1,0.76,88000
1,0.78,86000
1,0.81,86000
1,0.77,86000
1,0.77,85000
1,0.71,85000
1,0.66,84000
1,0.76,84000
1,0.78,84000
1,0.81,83000
1,0.83,83000
1,0.71,83000
1,0.79,83000
1,0.72,83000
1,0.75,83000
1,0.77,83000
1,0.74,83000
1,0.77,83000
1,0.75,83000
1,0.79,83000
1,0.74,83000
1,0.78,82000
1,0.82,82000
1,0.82,82000
1,0.77,82000
1,0.73,82000
1,0.71,82000
1,0.7,82000
1,0.76,82000
1,0.7,82000
1,0.75,82000
1,0.74,81000
1,0.71,81000
1,0.75,81000
1,0.86,81000
1,0.75,81000
1,0.76,81000
1,0.76,81000
1,0.77,81000
1,0.76,80000
1,0.7,80000
1,0.77,80000
1,0.76,80000
1,0.85,80000
1,0.85,79000
1,0.79,78000
1,0.8,78000
1,0.75,78000
1,0.84,78000
1,0.75,77000
1,0.85,76000
1,0.76,76000
1,0.73,76000
1,0.82,76000
1,0.83,76000
1,0.92,76000
1,0.79,75000
1,0.77,75000
1,0.71,75000
1,0.75,75000
1,0.81,75000
1,0.76,75000
1,0.76,75000
1,0.72,75000
1,0.72,74000
1,0.7,74000
1,0.77,74000
1,0.66,74000
1,0.71,74000
1,0.71,74000
1,0.74,74000
1,0.7,73000
1,0.8,72000
1,0.72,72000
1,0.73,72000
1,0.82,72000
1,0.69,72000
1,0.76,71000
1,0.77,71000
1,0.79,71000
1,0.77,71000
1,0.7,71000
1,0.7,71000
1,0.74,71000
1,0.73,71000
1,0.69,71000
1,0.8,71000
1,0.75,71000
1,0.65,71000
1,0.74,71000
1,0.78,71000
1,0.72,71000
1,0.72,71000
1,0.82,71000
1,0.8,70000
1,0.7,70000
1,0.7,70000
1,0.69,70000
1,0.69,70000
1,0.56,70000
1,0.79,70000
1,0.65,69000
1,0.73,69000
1,0.76,69000
1,0.64,69000
1,0.73,69000
1,0.71,69000
1,0.7,69000
1,0.75,69000
1,0.75,69000
1,0.74,69000
1,0.73,68000
1,0.82,68000
1,0.74,67000
1,0.81,67000
1,0.77,67000
1,0.77,67000
1,0.82,66000
1,0.72,66000
1,0.81,66000
