energy,magnet
-1600,-97
-2480,-135
-2880,-179
-3112,-293
-3424,-579
-3488,-555
-3508,-527
-3516,-473
-3544,-409
-3576,-353
-3596,-303
-3604,-255
-3636,-203
-3636,-135
-3672,-103
-3672,-23
-3684,-25
-3668,-31
-3672,-63
-3684,-87
-3688,-59
-3672,-45
-3692,-77
-3704,-89
-3704,-35
-3692,19
-3704,31
-3700,21
-3696,43
-3700,51
-3676,27
-3696,51
-3684,71
-3680,49
-3692,31
-3684,-7
-3692,-19
-3704,-23
-3700,-13
-3712,-11
-3708,-19
-3700,-35
-3708,-59
-3704,-83
-3704,-131
-3712,-137
-3708,-111
-3692,-141
-3680,-131
-3692,-157
-3708,-131
-3688,-141
-3680,-157
-3692,-147
-3704,-181
-3708,-231
-3700,-237
-3704,-235
-3692,-205
-3680,-241
-3684,-253
-3700,-249
-3696,-253
-3700,-239
-3712,-267
-3700,-289
-3700,-293
-3700,-309
-3704,-305
-3688,-317
-3696,-333
-3696,-329
-3700,-321
-3704,-307
-3708,-303
-3700,-325
-3708,-349
-3708,-337
-3708,-309
-3692,-333
-3684,-323
-3708,-317
-3704,-347
-3704,-379
-3696,-399
-3692,-417
-3708,-443
-3688,-453
-3704,-459
-3708,-457
-3708,-439
-3708,-445
-3700,-427
-3688,-401
-3704,-415
-3696,-417
-3692,-461
-3688,-423
-3704,-453
-3676,-445
-3700,-453
-3700,-449
-3688,-447
-3700,-443
-3696,-415
-3692,-417
-3692,-419
-3692,-431
-3700,-439
-3684,-417
-3696,-403
-3704,-401
-3708,-405
-3700,-409
-3704,-399
-3704,-361
-3704,-359
-3708,-357
-3688,-341
-3696,-353
-3684,-363
-3704,-361
-3712,-345
-3700,-333
-3704,-319
-3692,-301
-3692,-259
-3700,-253
-3708,-261
-3700,-267
-3696,-273
-3708,-279
-3704,-273
-3696,-271
-3712,-255
-3704,-245
-3712,-245
-3712,-265
-3692,-261
-3696,-263
-3712,-253
-3704,-253
-3704,-249
-3704,-249
-3708,-279
-3700,-289
-3708,-315
-3700,-331
-3688,-331
-3700,-345
-3704,-357
-3704,-347
-3700,-321
-3712,-291
-3708,-303
-3708,-299
-3708,-289
-3700,-269
-3704,-253
-3704,-253
-3704,-207
-3704,-157
-3704,-179
-3692,-191
-3708,-197
-3692,-183
-3700,-185
-3704,-185
-3700,-215
-3708,-239
-3708,-245
-3688,-263
-3692,-289
-3700,-299
-3712,-305
-3712,-317
-3696,-287
-3708,-289
-3704,-267
-3704,-257
-3700,-259
-3708,-267
-3704,-263
-3704,-267
-3708,-261
-3696,-253
-3700,-209
-3700,-191
-3708,-203
-3708,-211
-3716,-213
-3696,-217
-3708,-217
-3708,-217
-3712,-209
-3704,-203
-3700,-207
-3684,-209
-3688,-189
-3692,-167
-3700,-189
-3708,-155
-3708,-147
-3704,-151
-3708,-155
-3708,-139
-3700,-125
-3708,-119
-3716,-113
-3704,-137
-3716,-149
-3708,-127
-3708,-127
-3708,-125
-3708,-101
-3704,-107
-3704,-125
-3696,-115
-3692,-135
-3696,-159
-3696,-199
-3708,-215
-3704,-223
-3700,-241
-3700,-253
-3708,-245
-3704,-257
-3708,-223
-3700,-207
-3704,-215
-3704,-223
-3716,-239
-3700,-265
-3720,-279
-3716,-307
-3712,-313
-3712,-321
-3716,-311
-3704,-335
-3712,-341
-3720,-319
-3704,-289
-3692,-279
-3704,-251
-3720,-243
-3700,-223
-3692,-197
-3688,-195
-3708,-207
-3716,-227
-3708,-223
-3688,-183
-3700,-195
-3708,-213
-3712,-211
-3712,-179
-3720,-173
-3712,-187
-3720,-173
-3704,-189
-3700,-195
-3708,-179
-3716,-173
-3708,-183
-3704,-167
-3700,-189
-3704,-175
-3720,-161
-3708,-163
-3708,-115
-3708,-179
-3708,-171
-3708,-189
-3696,-197
-3716,-197
-3700,-219
-3708,-215
-3696,-211
-3700,-285
-3716,-285
-3712,-315
-3712,-325
-3704,-339
-3700,-307
-3716,-319
-3716,-341
-3708,-375
-3720,-389
-3720,-393
-3700,-365
-3696,-357
-3680,-387
-3716,-387
-3708,-405
-3720,-397
-3712,-393
-3704,-409
-3704,-413
-3712,-415
-3716,-413
-3708,-403
-3704,-409
-3688,-415
-3708,-445
-3708,-473
-3716,-501
-3700,-503
-3704,-507
-3700,-483
-3700,-505
-3708,-507
-3704,-515
-3700,-539
-3708,-553
-3700,-569
-3704,-561
-3712,-581
-3696,-585
-3704,-603
-3696,-613
-3708,-603
-3708,-565
-3712,-567
-3708,-603
-3700,-603
-3708,-643
-3708,-653
-3696,-637
-3692,-645
-3704,-613
-3712,-615
-3712,-605
-3692,-601
-3708,-605
-3692,-595
-3708,-585
-3708,-591
-3684,-573
-3700,-571
-3712,-571
-3716,-559
-3708,-513
-3692,-521
-3708,-497
-3716,-485
-3716,-485
-3692,-439
-3696,-445
-3712,-461
-3708,-465
-3708,-445
-3712,-441
-3704,-443
-3708,-433
-3712,-427
-3716,-423
-3712,-403
-3704,-391
-3708,-383
-3712,-309
-3692,-299
-3700,-293
-3712,-287
-3704,-297
-3716,-313
-3720,-293
-3708,-287
-3720,-307
-3720,-311
-3712,-295
-3700,-275
-3692,-271
-3724,-253
-3704,-251
-3704,-235
-3724,-247
-3700,-243
-3712,-273
-3724,-253
-3712,-255
-3716,-229
-3708,-207
-3716,-209
-3716,-161
-3716,-183
-3700,-183
-3720,-217
-3720,-157
-3712,-177
-3724,-203
-3724,-201
-3704,-213
-3724,-205
-3712,-207
-3712,-201
-3724,-167
-3716,-125
-3724,-121
-3704,-103
-3704,-87
-3712,-75
-3724,-61
-3720,-61
-3724,-67
-3708,-45
-3720,-103
-3720,-103
-3712,-107
-3692,-109
-3716,-127
-3724,-129
-3724,-135
-3724,-131
-3708,-131
-3700,-123
-3712,-155
-3712,-137
-3716,-145
-3696,-133
-3712,-81
-3712,-129
-3696,-143
-3712,-121
-3692,-133
-3712,-157
-3704,-147
-3708,-143
-3700,-173
-3692,-179
-3680,-163
-3712,-177
-3716,-157
-3716,-185
-3720,-205
-3708,-193
-3716,-167
-3728,-143
-3700,-97
-3716,-61
-3728,-55
-3724,-55
-3716,-25
-3728,-35
-3704,-21
-3716,-51
-3720,-57
-3720,-51
-3720,-81
-3696,-99
-3720,-109
-3720,-103
-3708,-101
-3728,-93
-3724,-93
-3708,-93
-3704,-95
-3708,-101
-3696,-91
-3716,-73
-3720,-59
-3720,-51
-3716,-41
-3724,-49
-3720,-47
-3708,-69
-3716,-77
-3696,-103
-3712,-123
-3720,-123
-3724,-143
-3724,-143
-3712,-155
-3724,-181
-3724,-169
-3708,-211
-3708,-221
-3712,-233
-3704,-225
-3712,-225
-3712,-267
-3688,-281
-3708,-297
-3716,-341
-3716,-343
-3704,-287
-3720,-297
-3712,-305
-3712,-315
-3716,-339
-3712,-341
-3724,-323
-3720,-305
-3724,-321
-3708,-329
-3708,-323
-3728,-319
-3720,-319
-3716,-337
-3720,-331
-3724,-341
-3728,-347
-3724,-369
-3704,-399
-3716,-399
-3728,-403
-3724,-407
-3716,-429
-3724,-427
-3712,-429
-3724,-425
-3712,-467
-3716,-483
-3716,-489
-3724,-529
-3700,-519
-3708,-495
-3704,-491
-3724,-481
-3724,-469
-3728,-481
-3692,-491
-3712,-467
-3724,-467
-3736,-457
-3728,-455
-3728,-455
-3708,-427
-3712,-419
-3716,-425
-3724,-399
-3728,-385
-3720,-361
-3716,-385
-3716,-391
-3736,-395
-3732,-401
-3732,-435
-3732,-463
-3724,-481
-3724,-451
-3716,-419
-3704,-401
-3720,-425
-3720,-431
-3724,-423
-3728,-413
-3716,-417
-3720,-427
-3728,-419
-3724,-419
-3704,-431
-3736,-423
-3728,-403
-3736,-409
-3712,-459
-3700,-447
-3724,-445
-3728,-439
-3700,-413
-3708,-407
-3712,-379
-3720,-349
-3724,-369
-3716,-401
-3720,-427
-3728,-411
-3732,-401
-3708,-381
-3732,-395
-3720,-371
-3728,-395
-3732,-449
-3736,-471
-3716,-479
-3712,-417
-3720,-351
-3692,-309
-3720,-329
-3724,-307
-3708,-257
-3724,-281
-3712,-317
-3724,-319
-3728,-283
-3724,-289
-3724,-275
-3732,-253
-3736,-263
-3728,-257
-3724,-263
-3720,-289
-3736,-311
-3712,-269
-3712,-261
-3732,-221
-3724,-217
-3720,-231
-3732,-219
-3724,-217
-3736,-221
-3736,-189
-3720,-193
-3724,-217
-3712,-259
-3716,-287
-3724,-327
-3716,-333
-3720,-359
-3732,-371
-3732,-379
-3724,-381
-3728,-359
-3708,-345
-3732,-381
-3720,-367
-3720,-343
-3720,-315
-3712,-291
-3716,-297
-3732,-303
-3724,-321
-3732,-299
-3736,-307
-3724,-283
-3732,-297
-3724,-305
-3712,-323
-3724,-377
-3724,-419
-3732,-417
-3728,-417
-3736,-409
-3720,-415
-3712,-383
-3720,-377
-3720,-333
-3716,-293
-3732,-275
-3720,-291
-3712,-339
-3732,-359
-3708,-349
-3708,-373
-3712,-385
-3716,-401
-3720,-427
-3716,-443
-3724,-447
-3712,-407
-3732,-403
-3736,-445
-3732,-469
-3736,-429
-3736,-463
-3720,-471
-3712,-513
-3720,-517
-3736,-551
-3700,-517
-3720,-529
-3728,-509
-3736,-533
-3712,-525
-3736,-499
-3732,-485
-3744,-459
-3732,-515
-3728,-515
-3728,-533
-3724,-549
-3732,-553
-3736,-581
-3740,-551
-3736,-487
-3732,-521
-3724,-517
-3740,-487
-3740,-433
-3732,-411
-3736,-451
-3740,-477
-3732,-487
-3728,-441
-3728,-429
-3704,-423
-3720,-465
-3732,-505
-3728,-521
-3740,-499
-3740,-453
-3740,-453
-3732,-437
-3728,-411
-3732,-387
-3712,-365
-3728,-325
-3732,-315
-3720,-317
-3724,-299
-3724,-311
-3724,-337
-3724,-319
-3732,-325
-3732,-269
-3744,-249
-3744,-247
-3736,-221
-3740,-225
-3716,-207
-3728,-201
-3736,-191
-3744,-197
-3728,-191
-3736,-157
-3736,-149
-3724,-151
-3724,-159
-3704,-169
-3720,-231
-3736,-309
-3728,-325
-3732,-355
-3720,-333
-3728,-329
-3728,-343
-3744,-345
-3720,-321
-3728,-277
-3740,-241
-3732,-251
-3712,-257
-3728,-263
-3728,-259
-3744,-261
-3736,-261
-3732,-253
-3732,-251
-3736,-233
-3720,-219
-3724,-213
-3724,-179
-3724,-187
-3728,-219
-3728,-201
-3720,-221
-3736,-251
-3740,-251
-3740,-239
-3740,-231
-3716,-225
-3724,-217
-3736,-167
-3736,-173
-3724,-189
-3728,-177
-3736,-157
-3736,-173
-3736,-181
-3744,-183
-3728,-125
-3736,-155
-3728,-153
-3724,-137
-3736,-121
-3736,-99
-3736,-61
-3740,-27
-3728,21
-3728,39
-3732,31
-3732,37
-3740,19
-3712,41
-3736,71
-3728,95
-3732,51
-3740,61
-3716,59
-3728,97
-3724,141
-3736,169
-3716,179
-3724,161
-3732,177
-3736,185
-3728,177
-3724,161
-3724,171
-3724,187
-3720,175
-3720,243
-3724,271
-3716,277
-3712,281
-3692,283
-3712,257
-3728,265
-3728,269
-3720,281
-3724,315
-3732,311
-3732,289
-3728,253
-3724,219
-3716,223
-3692,207
-3720,195
-3708,215
-3720,233
-3716,257
-3696,285
-3720,271
-3716,269
-3720,271
-3728,299
-3724,315
-3720,295
-3720,273
-3712,301
-3724,333
-3712,315
-3728,309
-3736,319
-3716,293
-3728,299
-3712,299
-3712,305
-3716,339
-3712,361
-3720,359
-3716,313
-3712,267
-3724,211
-3728,207
-3712,223
-3720,215
-3724,229
-3720,227
-3696,223
-3720,233
-3716,249
-3712,279
-3708,281
-3712,299
-3728,263
-3712,267
-3736,287
-3716,257
-3708,213
-3712,215
-3728,201
-3728,193
-3724,221
-3720,229
-3720,227
-3716,247
-3732,283
-3736,263
-3724,259
-3716,265
-3712,241
-3692,205
-3712,135
-3708,153
-3712,133
-3720,125
-3716,149
-3716,159
-3712,135
-3728,113
-3712,111
-3720,103
-3724,171
-3720,197
-3720,197
-3720,173
-3708,187
-3720,175
-3720,191
-3696,207
-3696,205
-3708,245
-3712,267
-3720,263
-3720,285
-3716,303
-3724,369
-3708,387
-3732,369
-3728,363
-3720,345
-3724,365
-3732,371
-3720,379
-3728,335
-3728,349
-3728,349
-3720,353
-3728,397
-3716,413
-3720,395
-3720,385
-3724,391
-3700,381
-3716,373
-3716,345
-3708,285
-3708,219
-3728,189
-3720,187
-3716,179
-3716,161
-3724,141
-3720,117
-3724,119
-3724,109
-3724,79
-3724,73
-3724,77
-3712,93
-3720,155
-3708,175
-3728,131
-3700,143
-3708,161
-3708,171
-3716,181
-3720,191
-3728,165
-3720,161
-3712,179
-3696,181
-3716,161
-3724,151
-3732,159
-3724,165
-3728,159
-3724,141
-3708,123
-3712,113
-3732,153
-3728,135
-3720,129
-3712,127
-3724,147
-3688,149
-3720,109
-3724,87
-3704,93
-3696,99
-3708,69
-3704,77
-3704,21
-3712,19
-3732,31
-3732,25
-3720,9
-3732,9
-3724,39
-3716,31
-3732,103
-3732,97
-3728,115
-3728,127
-3712,133
-3728,133
-3728,137
-3716,109
-3704,97
-3708,47
-3732,55
-3708,57
-3724,47
-3712,37
-3716,53
-3716,51
-3716,89
-3724,95
-3712,109
-3728,113
-3724,117
-3720,145
-3716,161
-3716,161
-3732,145
-3724,143
-3724,141
-3712,93
-3716,71
-3724,111
-3728,89
-3732,65
-3720,37
-3724,15
-3720,57
-3712,55
-3728,41
-3732,45
-3720,59
-3732,85
-3720,115
-3728,135
-3704,153
-3724,149
-3716,157
-3720,129
-3716,119
-3724,95
-3728,71
-3720,69
-3728,87
-3720,71
-3720,95
-3720,75
-3716,111
-3712,109
-3712,41
-3716,-7
-3720,-33
-3716,-57
-3716,-69
-3716,-69
-3732,-65
-3728,-33
-3708,-13
-3724,-23
-3716,-33
-3720,-23
-3716,-9
-3728,-25
-3720,-81
-3720,-93
-3700,-85
-3720,-89
-3736,-119
-3740,-121
-3732,-121
-3736,-117
-3736,-33
-3720,-5
-3740,-27
-3728,-23
-3708,-45
-3728,-101
-3720,-95
-3724,-111
-3720,-141
-3720,-203
-3748,-189
-3740,-157
-3724,-193
-3736,-211
-3740,-237
-3748,-275
-3744,-233
-3732,-211
-3732,-215
-3724,-211
-3724,-227
-3720,-269
-3736,-201
-3744,-191
-3740,-201
-3748,-185
-3740,-167
-3724,-111
-3736,-107
-3748,-125
-3728,-147
-3732,-145
-3728,-161
-3736,-139
-3732,-143
-3736,-199
-3724,-225
-3744,-285
-3748,-257
-3748,-257
-3740,-257
-3740,-231
-3736,-247
-3728,-293
-3728,-319
-3728,-341
-3740,-355
-3744,-345
-3732,-327
-3744,-313
-3748,-311
-3744,-301
-3728,-329
-3740,-353
-3728,-343
-3736,-351
-3740,-275
-3744,-261
-3744,-207
-3744,-197
-3740,-187
-3732,-173
-3740,-181
-3728,-175
-3732,-183
-3720,-177
-3732,-115
-3732,-145
-3728,-161
-3736,-127
-3732,-119
-3728,-147
-3736,-151
-3736,-157
-3720,-151
-3732,-159
-3740,-139
-3720,-149
-3736,-139
-3728,-125
-3704,-95
-3732,-53
-3728,-57
-3720,-13
-3728,37
-3732,55
-3724,73
-3736,61
-3724,13
-3732,-27
-3732,-39
-3736,-39
-3744,-31
-3732,-41
-3728,-39
-3732,-71
-3744,-83
-3744,-115
-3736,-121
-3720,-123
-3740,-127
-3728,-127
-3724,-101
-3728,-65
-3724,-51
-3732,-47
-3736,5
-3732,47
-3736,45
-3732,47
-3736,47
-3736,45
-3732,21
-3736,85
-3736,71
-3724,107
-3744,99
-3740,87
-3708,47
-3732,85
-3740,55
-3720,33
-3732,11
-3740,7
-3736,-31
-3720,9
-3736,97
-3728,127
-3732,137
-3724,89
-3732,117
-3740,177
-3728,235
-3724,257
-3744,259
-3744,289
-3744,291
-3732,297
-3724,319
-3736,323
-3732,351
-3732,369
-3736,383
-3732,395
-3736,403
-3740,451
-3724,453
-3732,467
-3740,465
-3740,445
-3728,473
-3736,495
-3728,549
-3740,585
-3740,591
-3716,589
-3736,611
-3724,651
-3728,639
-3724,701
-3724,715
-3712,683
-3736,659
-3740,651
-3740,649
-3724,621
-3736,605
-3740,545
-3724,537
-3740,505
-3728,551
-3716,539
-3732,549
-3724,565
-3724,607
-3732,623
-3728,561
-3744,589
-3744,573
