time,prey,pred
0.018114,465,798
0.018200,465,797
0.018313,465,796
0.018433,465,795
0.018549,466,795
0.018908,467,795
0.019382,468,795
0.019448,467,796
0.019615,466,797
0.019644,466,796
0.019674,465,797
0.019678,464,798
0.019693,463,799
0.019799,462,800
0.020181,462,799
0.020558,463,799
0.020671,462,800
0.020748,463,800
0.020946,463,799
0.021089,463,798
0.021243,464,798
0.021291,464,797
0.021308,464,796
0.021362,464,795
0.021694,464,794
0.021794,463,795
0.021850,462,796
0.021987,462,795
0.022015,462,794
0.022050,463,794
0.022095,462,795
0.022163,463,795
0.022207,463,794
0.022343,463,793
0.022616,462,794
0.022664,461,795
0.022699,462,795
0.022712,462,794
0.022786,463,794
0.023116,464,794
0.023142,465,794
0.023157,464,795
0.023178,463,796
0.023242,464,796
0.023565,463,797
0.023717,464,797
0.023835,465,797
0.023944,465,796
0.023958,466,796
0.024168,465,797
0.024289,465,796
0.024342,464,797
0.024385,465,797
0.024456,465,796
0.024478,465,795
0.024650,464,796
0.024679,464,795
0.024920,464,794
0.025276,463,795
0.025362,464,795
0.025519,463,796
0.025577,464,796
0.025777,464,795
0.025961,464,794
0.026052,464,793
0.026115,464,792
0.026257,464,791
0.026358,465,791
0.026573,464,792
0.026613,465,792
0.026640,465,791
0.026744,464,792
0.026799,465,792
0.027344,465,791
0.027462,466,791
0.027699,466,790
0.027852,465,791
0.027890,465,790
0.027932,466,790
0.028028,466,789
0.028096,467,789
0.028181,467,788
0.028183,467,787
0.028584,467,786
0.028662,466,787
0.028742,465,788
0.028748,465,787
0.028896,465,786
0.029174,465,785
0.029248,465,784
0.029312,464,785
0.029312,464,784
0.029315,464,783
0.029348,463,784
0.029431,462,785
0.029653,462,784
0.029684,462,783
0.029925,462,782
0.029993,462,781
0.029996,462,780
0.030008,461,781
0.030117,461,780
0.030229,461,779
0.030262,460,780
0.030446,460,779
0.030576,459,780
0.030803,459,779
0.030899,458,780
0.030926,458,779
0.030967,457,780
0.030969,458,780
0.030980,457,781
0.030994,456,782
0.031046,455,783
0.031175,454,784
0.031187,454,783
0.031221,453,784
0.031776,453,783
0.031813,452,784
0.031866,453,784
0.032024,453,783
0.032024,453,782
0.032091,452,783
0.032225,452,782
0.032243,451,783
0.032420,451,782
0.032551,451,781
0.032702,450,782
0.032783,450,781
0.032790,449,782
0.032903,449,781
0.033091,448,782
0.033328,447,783
0.033502,448,783
0.033949,448,782
0.034199,447,783
0.034223,446,784
0.034290,446,783
0.034376,445,784
0.034415,444,785
0.034424,443,786
0.034591,442,787
0.034628,441,788
0.034779,442,788
0.034809,442,787
0.035003,442,786
0.035039,441,787
0.035102,440,788
0.035261,440,787
0.035279,439,788
0.035280,438,789
0.035693,438,788
0.035756,438,787
0.035815,437,788
0.036298,436,789
0.036390,436,788
0.036450,435,789
0.036862,434,790
0.036899,435,790
0.036950,435,789
0.037108,436,789
0.037532,436,788
0.037538,436,787
0.037590,437,787
0.037601,436,788
0.037711,435,789
0.037805,435,788
0.037809,434,789
0.037815,434,788
0.037898,435,788
0.038101,434,789
0.038276,433,790
0.038401,433,789
0.038452,433,788
0.038667,432,789
0.038709,432,788
0.038850,433,788
0.039103,433,787
0.039320,433,786
0.039350,434,786
0.039452,433,787
0.039454,432,788
0.039578,432,787
0.039587,431,788
0.039592,431,787
0.039625,432,787
0.039773,432,786
0.039842,432,785
0.039848,431,786
0.039884,432,786
0.039891,431,787
0.040131,431,786
0.040437,430,787
0.040456,431,787
0.040543,432,787
0.040624,433,787
0.040640,433,786
0.040683,433,785
0.040764,432,786
0.041003,433,786
0.041116,432,787
0.041210,432,786
0.041294,432,785
0.041375,433,785
0.041876,433,784
0.041947,433,783
0.041969,432,784
0.042262,431,785
0.042429,430,786
0.042571,430,785
0.042724,429,786
0.042731,429,785
0.043072,428,786
0.043156,427,787
0.043193,426,788
0.043498,425,789
0.043538,425,788
0.043568,424,789
0.043672,423,790
0.043827,424,790
0.043942,424,789
0.043969,423,790
0.043987,423,789
0.044124,423,788
0.044136,422,789
0.044202,422,788
0.044396,421,789
0.044446,420,790
0.044532,420,789
0.044562,419,790
0.044579,418,791
0.044648,417,792
0.044651,417,791
0.044691,417,790
0.044701,416,791
0.044846,415,792
0.044980,415,791
0.045059,415,790
0.045217,415,789
0.045254,416,789
0.045260,416,788
0.045393,415,789
0.045532,416,789
0.045624,416,788
0.045836,415,789
0.045864,414,790
0.045978,415,790
0.046072,415,789
0.046162,415,788
0.046167,414,789
0.046331,413,790
0.046408,412,791
0.046510,411,792
0.046649,410,793
0.046725,409,794
0.047003,409,793
0.047228,409,792
0.047308,408,793
0.047403,408,792
0.047625,407,793
0.048239,406,794
0.048377,406,793
0.048438,406,792
0.048626,405,793
0.048652,404,794
0.048654,405,794
0.048747,404,795
0.048840,405,795
0.049136,405,794
0.049284,405,793
0.049305,406,793
0.049323,406,792
0.049437,406,791
0.049554,406,790
0.049616,406,789
0.049720,406,788
0.049723,406,787
0.049857,406,786
0.050083,406,785
0.050119,406,784
0.050305,406,783
0.050612,406,782
0.050714,406,781
0.051029,407,781
0.051041,406,782
0.051219,406,781
0.051799,405,782
0.051847,405,781
0.051975,405,780
0.052171,405,779
0.052181,405,778
0.052305,406,778
0.052643,406,777
0.052811,405,778
0.052847,406,778
0.052920,406,777
0.053031,405,778
0.053126,405,777
0.053182,406,777
0.053215,405,778
0.053232,404,779
0.053264,404,778
0.053360,403,779
0.053445,403,778
0.053644,403,777
0.053848,404,777
0.054018,403,778
0.054061,402,779
0.054071,402,778
0.054143,401,779
0.054186,400,780
0.054327,399,781
0.054616,399,780
0.054849,398,781
0.054969,398,780
0.055214,398,779
0.055281,399,779
0.055360,399,778
0.055369,399,777
0.055468,398,778
0.055473,398,777
0.055718,398,776
0.055842,397,777
0.055890,397,776
0.056494,397,775
0.056529,396,776
0.056714,396,775
0.056732,395,776
0.056747,394,777
0.056809,393,778
0.056952,393,777
0.057105,392,778
0.057353,391,779
0.057641,390,780
0.057674,389,781
0.057738,389,780
0.057766,388,781
0.057788,388,780
0.058245,388,779
0.058477,388,778
0.058576,387,779
0.058730,387,778
0.058906,386,779
0.058969,386,778
0.058986,385,779
0.059247,385,778
0.059251,384,779
0.059385,384,778
0.059482,383,779
0.059485,382,780
0.059653,381,781
0.059988,380,782
0.060011,381,782
0.060108,380,783
0.060178,379,784
0.060253,378,785
0.060495,377,786
0.060526,377,785
0.060548,377,784
0.060620,376,785
0.060802,376,784
0.061001,375,785
0.061085,375,784
0.061136,374,785
0.061165,373,786
0.061230,373,785
0.061271,372,786
0.061291,371,787
0.061316,370,788
0.061353,369,789
0.061427,368,790
0.061449,368,789
0.061468,368,788
0.061513,368,787
0.061699,368,786
0.062141,368,785
0.062174,367,786
0.062185,366,787
0.062342,365,788
0.062389,366,788
0.062469,365,789
0.062511,365,788
0.062791,366,788
0.063112,367,788
0.063187,367,787
0.063212,368,787
0.063583,367,788
0.063621,366,789
0.064057,365,790
0.064094,364,791
0.064184,364,790
0.064221,364,789
0.064300,364,788
0.064380,363,789
0.064454,363,788
0.064638,362,789
0.064664,361,790
0.064689,360,791
0.064892,359,792
0.064959,358,793
0.064966,357,794
0.065063,356,795
0.065159,356,794
0.065227,356,793
0.065325,355,794
0.065433,355,793
0.065482,356,793
0.065751,357,793
0.065903,356,794
0.066474,357,794
0.066737,357,793
0.066780,356,794
0.066847,355,795
0.067064,355,794
0.067113,355,793
0.067118,356,793
0.067270,355,794
0.067342,355,793
0.067653,355,792
0.067726,354,793
0.067812,354,792
0.067942,354,791
0.068052,355,791
0.068097,354,792
0.068175,354,791
0.068231,354,790
0.068411,353,791
0.068546,352,792
0.068594,351,793
0.068625,350,794
0.068789,350,793
0.068991,349,794
0.069050,350,794
0.069197,349,795
0.069382,348,796
0.069436,349,796
0.069928,349,795
0.070302,350,795
0.070809,350,794
0.071389,349,795
0.071661,349,794
0.071971,348,795
0.072204,348,794
0.072277,348,793
0.072531,349,793
0.072543,349,792
0.072627,348,793
0.072917,347,794
0.072925,347,793
0.072949,347,792
0.073238,346,793
0.073555,347,793
0.073587,348,793
0.073880,348,792
0.074061,347,793
0.074079,346,794
0.074334,346,793
0.074613,346,792
0.074723,345,793
0.074737,346,793
0.074776,347,793
0.074948,347,792
0.075079,346,793
0.075086,345,794
0.075095,344,795
0.075110,344,794
0.075535,344,793
0.075657,344,792
0.076012,345,792
0.076161,344,793
0.076415,344,792
0.076429,344,791
0.076570,344,790
0.076650,344,789
0.076651,343,790
0.076769,342,791
0.076980,342,790
0.077003,341,791
0.077019,341,790
0.077241,340,791
0.077250,339,792
0.077392,340,792
0.077448,339,793
0.077493,338,794
0.077511,338,793
0.077635,337,794
0.077842,336,795
0.077866,337,795
0.078006,337,794
0.078375,336,795
0.078470,335,796
0.078531,334,797
0.078544,334,796
0.078728,334,795
0.078833,335,795
0.078911,334,796
0.079342,333,797
0.079455,334,797
0.079678,334,796
0.079873,335,796
0.079974,335,795
0.080264,334,796
0.080290,334,795
0.080486,335,795
0.080572,336,795
0.080574,336,794
0.080736,337,794
0.080742,336,795
0.081035,335,796
0.081112,336,796
0.081219,336,795
0.081503,335,796
0.081913,335,795
0.082118,335,794
0.082140,334,795
0.082258,334,794
0.082476,333,795
0.082625,333,794
0.082909,332,795
0.082953,332,794
0.082971,333,794
0.083050,333,793
0.083185,332,794
0.083236,331,795
0.083267,331,794
0.083337,330,795
0.083359,330,794
0.083495,330,793
0.083623,329,794
0.083727,328,795
0.083968,328,794
0.084093,328,793
0.084476,327,794
0.084503,327,793
0.084517,328,793
0.084959,329,793
0.085026,329,792
0.085117,329,791
0.085775,329,790
0.085796,329,789
0.085813,329,788
0.086176,329,787
0.086269,329,786
0.086433,328,787
0.086505,328,786
0.086506,328,785
0.086783,327,786
0.086862,327,785
0.087039,328,785
0.087090,329,785
0.087286,328,786
0.087516,327,787
0.087763,327,786
0.087898,327,785
0.087923,327,784
0.088228,327,783
0.088289,328,783
0.088317,328,782
0.088382,328,781
0.088568,328,780
0.088631,329,780
0.088687,329,779
0.088728,328,780
0.088840,329,780
0.088919,329,779
0.088991,328,780
0.089056,327,781
0.089115,327,780
0.089135,327,779
0.089137,326,780
0.089243,326,779
0.089344,327,779
0.089438,327,778
0.089553,327,777
0.089728,326,778
0.089838,325,779
0.089991,324,780
0.090108,325,780
0.090219,324,781
0.090225,324,780
0.090711,324,779
0.090734,324,778
0.090750,323,779
0.090761,323,778
0.091153,323,777
0.091166,323,776
0.091208,323,775
0.091395,323,774
0.091816,322,775
0.092147,322,774
0.092220,322,773
0.092315,321,774
0.092499,320,775
0.092603,320,774
0.093025,319,775
0.093059,318,776
0.093124,317,777
0.093502,316,778
0.093509,316,777
0.093667,315,778
0.093749,314,779
0.093753,313,780
0.093828,313,779
0.094035,313,778
0.094057,313,777
0.094063,312,778
0.094074,312,777
0.094226,312,776
0.094393,311,777
0.094655,311,776
0.094679,311,775
0.094777,311,774
0.094843,312,774
0.094900,312,773
0.094985,311,774
0.095064,310,775
0.095086,309,776
0.095119,308,777
0.095263,308,776
0.095315,308,775
0.095575,308,774
0.095595,308,773
0.095718,307,774
0.095913,307,773
0.096244,307,772
0.096273,306,773
0.096350,306,772
0.096391,306,771
0.096492,305,772
0.096793,304,773
0.096930,305,773
0.096950,305,772
0.096981,304,773
0.097026,304,772
0.097278,304,771
0.097394,303,772
0.097433,303,771
0.097462,304,771
0.097488,303,772
0.097520,302,773
0.097543,302,772
0.097751,302,771
0.097893,301,772
0.097924,301,771
0.098273,300,772
0.098637,299,773
0.098749,299,772
0.098866,298,773
0.099245,297,774
0.099311,297,773
0.099322,297,772
0.099589,297,771
0.099601,296,772
0.099704,295,773
0.099862,295,772
0.100270,295,771
0.100501,295,770
0.100546,295,769
0.100629,295,768
0.100746,294,769
0.100810,294,768
0.100828,294,767
0.101547,293,768
0.101582,294,768
0.101668,294,767
0.101690,293,768
0.102072,293,767
0.102148,294,767
0.102285,294,766
0.102603,294,765
0.102683,294,764
0.103000,293,765
0.103022,293,764
0.103060,292,765
0.103398,293,765
0.103705,292,766
0.103740,292,765
0.103799,293,765
0.103858,293,764
0.103868,293,763
0.104205,292,764
0.104352,291,765
0.104446,290,766
0.104662,290,765
0.104689,291,765
0.105379,291,764
0.105402,291,763
0.105412,291,762
0.105520,291,761
0.105684,290,762
0.105724,291,762
0.105735,290,763
0.105794,290,762
0.105807,289,763
0.105856,289,762
0.106016,289,761
0.106158,290,761
0.106187,290,760
0.106203,290,759
0.107035,290,758
0.107068,290,757
0.107484,289,758
0.107762,289,757
0.107916,288,758
0.107958,288,757
0.108099,289,757
0.108418,289,756
0.108617,289,755
0.108693,289,754
0.109007,288,755
0.109032,288,754
0.109080,288,753
0.109176,287,754
0.109641,287,753
0.109662,287,752
0.109789,286,753
0.109893,285,754
0.110150,286,754
0.110322,287,754
0.110686,286,755
0.110694,286,754
0.110950,286,753
0.110954,286,752
0.111253,285,753
0.111376,285,752
0.111433,284,753
0.111487,284,752
0.111554,284,751
0.111613,284,750
0.111683,283,751
0.111706,282,752
0.111724,281,753
0.111833,281,752
0.111979,281,751
0.112180,280,752
0.112215,280,751
0.112476,280,750
0.112645,280,749
0.112745,279,750
0.112787,279,749
0.112808,278,750
0.112855,278,749
0.113002,278,748
0.113184,277,749
0.113226,278,749
0.113366,278,748
0.113553,278,747
0.113738,277,748
0.113900,277,747
0.113908,277,746
0.113969,276,747
0.114069,276,746
0.114106,276,745
0.114121,277,745
0.114285,278,745
0.114470,279,745
0.114480,278,746
0.114599,277,747
0.114668,277,746
0.114817,278,746
0.114961,279,746
0.114972,278,747
0.115104,278,746
0.115205,277,747
0.115229,278,747
0.115244,277,748
0.115510,277,747
0.115816,276,748
0.115871,277,748
0.116014,276,749
0.116215,276,748
0.116216,276,747
0.116288,275,748
0.116360,276,748
0.116373,275,749
0.116589,274,750
0.116657,274,749
0.116697,274,748
0.116876,274,747
0.117107,273,748
0.117119,274,748
0.117168,274,747
0.117180,273,748
0.117234,273,747
0.117693,274,747
0.117715,273,748
0.117895,273,747
0.118175,272,748
0.118203,272,747
0.118346,273,747
0.118386,272,748
0.118441,272,747
0.118787,272,746
0.118834,272,745
0.119139,271,746
0.119307,271,745
0.119321,270,746
0.119439,269,747
0.119664,270,747
0.119733,270,746
0.119824,270,745
0.119849,270,744
0.120423,270,743
0.120760,270,742
0.121004,270,741
0.121077,270,740
0.121079,269,741
0.121095,268,742
0.121154,269,742
0.121214,268,743
0.121348,267,744
0.122076,266,745
0.122203,266,744
0.122508,266,743
0.122639,266,742
0.122923,267,742
0.123109,266,743
0.123191,267,743
0.123546,267,742
0.123680,267,741
0.124206,267,740
0.124227,266,741
0.124398,265,742
0.124644,265,741
0.124701,265,740
0.124800,266,740
0.124847,266,739
0.125017,265,740
0.125193,265,739
0.125221,265,738
0.125229,264,739
0.125455,264,738
0.125608,263,739
0.125653,263,738
0.125809,263,737
0.126058,263,736
0.126140,262,737
0.126599,262,736
0.126621,261,737
0.126707,260,738
0.127042,260,737
0.127127,261,737
0.127375,261,736
0.127408,262,736
0.127756,263,736
0.127844,264,736
0.127886,263,737
0.127907,262,738
0.127930,262,737
0.128012,261,738
0.128244,261,737
0.128461,260,738
0.128486,260,737
0.128685,260,736
0.128735,259,737
0.128836,259,736
0.128841,258,737
0.128891,258,736
0.128899,258,735
0.128994,258,734
0.129032,258,733
0.129186,258,732
0.129203,258,731
0.129228,258,730
0.129238,257,731
0.129437,257,730
0.129595,258,730
0.129607,257,731
0.129787,258,731
0.129817,257,732
0.130818,256,733
0.130880,257,733
0.131127,256,734
0.131316,256,733
0.131649,256,732
0.131857,256,731
0.131925,256,730
0.131939,256,729
0.132025,256,728
0.132284,255,729
0.132308,255,728
0.132311,256,728
0.132492,257,728
0.132697,256,729
0.132775,256,728
0.132966,255,729
0.133042,255,728
0.133339,254,729
0.133358,255,729
0.133568,255,728
0.133679,256,728
0.133840,256,727
0.134094,255,728
0.134259,255,727
0.134268,255,726
0.134495,254,727
0.134569,254,726
0.134586,254,725
0.134723,254,724
0.134750,253,725
0.135050,253,724
0.135353,253,723
0.135407,252,724
0.135471,251,725
0.135492,251,724
0.135670,250,725
0.136352,250,724
0.136381,251,724
0.136613,251,723
0.137323,250,724
0.137496,250,723
0.137514,250,722
0.137575,250,721
0.137677,250,720
0.137890,250,719
0.137977,251,719
0.138288,251,718
0.138811,251,717
0.139009,251,716
0.139315,250,717
0.139568,250,716
0.139939,250,715
0.140118,250,714
0.140159,250,713
0.140432,250,712
0.140557,251,712
0.140562,250,713
0.140914,251,713
0.140998,250,714
0.141169,250,713
0.141352,249,714
0.141410,249,713
0.141670,248,714
0.141898,248,713
0.142035,248,712
0.142259,247,713
0.142987,247,712
0.143158,247,711
0.143335,247,710
0.143426,247,709
0.143516,246,710
0.143558,246,709
0.143574,246,708
0.143606,245,709
0.143758,244,710
0.144129,244,709
0.144375,244,708
0.144450,243,709
0.145106,243,708
0.145520,243,707
0.145678,243,706
0.146068,243,705
0.146165,243,704
0.146166,244,704
0.146522,244,703
0.146611,244,702
0.146785,244,701
0.146838,244,700
0.146908,244,699
0.147094,244,698
0.147477,243,699
0.147519,243,698
0.147698,243,697
0.147719,243,696
0.147811,243,695
0.147830,244,695
0.148270,244,694
0.148569,244,693
0.148711,244,692
0.148771,243,693
0.148842,242,694
0.148921,241,695
0.148939,240,696
0.149030,240,695
0.149049,240,694
0.149368,240,693
0.149702,241,693
0.149725,240,694
0.149749,239,695
0.149763,239,694
0.149922,239,693
0.150097,239,692
0.150303,239,691
0.150458,239,690
0.150471,239,689
0.150723,239,688
0.150915,239,687
0.150974,239,686
0.150990,239,685
0.151320,239,684
0.151392,239,683
0.151580,239,682
0.151735,240,682
0.151739,241,682
0.151914,240,683
0.152015,240,682
0.152153,239,683
0.152255,238,684
0.152460,237,685
0.152494,237,684
0.152520,236,685
0.152596,236,684
0.152613,236,683
0.152631,235,684
0.152665,234,685
0.152667,234,684
0.152735,233,685
0.152764,233,684
0.152827,233,683
0.152862,232,684
0.153056,233,684
0.153077,234,684
0.153590,234,683
0.153969,233,684
0.154039,232,685
0.154241,231,686
0.154262,232,686
0.154274,231,687
0.154689,232,687
0.154874,231,688
0.155134,231,687
0.155308,230,688
0.155443,231,688
0.155519,231,687
0.155550,231,686
0.155555,232,686
0.155614,231,687
0.155665,230,688
0.155879,229,689
0.155922,228,690
0.155980,227,691
0.156147,227,690
0.156430,227,689
0.156432,227,688
0.156727,227,687
0.156979,227,686
0.157419,227,685
0.157604,227,684
0.158109,226,685
0.158431,226,684
0.158753,225,685
0.158831,225,684
0.158940,225,683
0.159186,225,682
0.159379,225,681
0.159381,225,680
0.159643,225,679
0.159693,225,678
0.159791,225,677
0.160016,225,676
0.160440,225,675
0.160580,225,674
0.160711,226,674
0.160907,225,675
0.160977,225,674
0.161086,225,673
0.161289,225,672
0.161375,225,671
0.161506,225,670
0.161823,224,671
0.161934,223,672
0.162017,223,671
0.162038,223,670
0.162050,223,669
0.162151,222,670
0.162178,222,669
0.162494,222,668
0.162607,222,667
0.162980,222,666
0.163694,223,666
0.163755,222,667
0.164429,223,667
0.164496,223,666
0.164581,222,667
0.164619,223,667
0.164741,222,668
0.165069,221,669
0.165253,220,670
0.165294,220,669
0.165903,219,670
0.165933,219,669
0.165959,219,668
0.166023,219,667
0.166516,219,666
0.166530,218,667
0.166760,217,668
0.166887,218,668
0.167020,218,667
0.167108,218,666
0.167231,218,665
0.167532,218,664
0.167686,219,664
0.167757,220,664
0.167776,220,663
0.168125,220,662
0.168337,220,661
0.168798,220,660
0.169030,219,661
0.169133,220,661
0.169181,220,660
0.169342,220,659
0.169432,220,658
0.169600,219,659
0.169745,219,658
0.169753,219,657
0.169892,218,658
0.170034,217,659
0.170288,216,660
0.170337,216,659
0.170345,217,659
0.170828,217,658
0.170998,217,657
0.171446,216,658
0.171477,215,659
0.171546,214,660
0.171564,214,659
0.171629,214,658
0.171630,214,657
0.171728,214,656
0.171819,213,657
0.171979,213,656
0.172013,213,655
0.172075,213,654
0.172223,213,653
0.172665,213,652
0.172946,212,653
0.173230,212,652
0.173629,213,652
0.173631,213,651
0.173636,212,652
0.173770,212,651
0.173991,211,652
0.174083,211,651
0.174304,211,650
0.174396,210,651
0.174415,210,650
0.174535,210,649
0.174539,210,648
0.174615,210,647
0.174670,211,647
0.174786,212,647
0.174827,212,646
0.174896,212,645
0.175572,213,645
0.175771,213,644
0.175888,214,644
0.176026,214,643
0.176032,214,642
0.176200,214,641
0.176277,213,642
0.176496,214,642
0.176741,213,643
0.177040,212,644
0.177078,212,643
0.177323,213,643
0.177336,213,642
0.177705,213,641
0.177770,213,640
0.178018,212,641
0.178253,212,640
0.178279,212,639
0.178476,212,638
0.178794,211,639
0.178932,212,639
0.179114,211,640
0.179331,211,639
0.179592,211,638
0.179737,210,639
0.179965,211,639
0.179996,211,638
0.180467,211,637
0.180502,211,636
0.180586,212,636
0.180749,212,635
0.180762,211,636
0.180779,211,635
0.180835,211,634
0.181166,211,633
0.181378,211,632
0.181525,211,631
0.182037,211,630
0.182359,210,631
0.182450,210,630
0.182651,210,629
0.182653,209,630
0.183019,208,631
0.183060,208,630
0.183720,208,629
0.183805,208,628
0.183807,208,627
0.184073,207,628
0.184301,207,627
0.184614,208,627
0.184846,208,626
0.184902,208,625
0.184943,207,626
0.184959,206,627
0.185076,207,627
0.185076,207,626
0.185213,208,626
0.185265,208,625
0.185565,208,624
0.185647,209,624
0.186120,209,623
0.186461,209,622
0.186601,209,621
0.186622,210,621
0.186716,210,620
0.187076,210,619
0.187102,210,618
0.187281,210,617
0.187614,209,618
0.187880,210,618
0.187955,210,617
0.187963,210,616
0.188297,209,617
0.188369,210,617
0.188382,210,616
0.188541,210,615
0.188736,210,614
0.188817,211,614
0.189197,210,615
0.189214,210,614
0.189231,209,615
0.189379,208,616
0.189493,208,615
0.189815,207,616
0.189834,207,615
0.189970,206,616
0.190332,205,617
0.190402,205,616
0.190674,205,615
0.190887,205,614
0.191000,206,614
0.191116,206,613
0.191579,206,612
0.191653,205,613
0.191684,205,612
0.191843,204,613
0.191900,203,614
0.191917,203,613
0.192205,203,612
0.192247,203,611
0.192399,203,610
0.192597,202,611
0.192603,202,610
0.192691,201,611
0.192758,201,610
0.192865,201,609
0.193236,201,608
0.194656,201,607
0.194736,201,606
0.194838,201,605
0.194851,201,604
0.195012,201,603
0.195041,201,602
0.195181,201,601
0.195209,200,602
0.195264,200,601
0.195291,200,600
0.195545,200,599
0.195767,200,598
0.195865,200,597
0.195971,200,596
0.196009,199,597
0.196740,199,596
0.196950,199,595
0.197209,200,595
0.197324,200,594
0.197389,200,593
0.197407,200,592
0.197606,200,591
0.197711,200,590
0.197739,200,589
0.198287,201,589
0.198313,201,588
0.198364,201,587
0.198713,201,586
0.198799,200,587
0.198871,200,586
0.199000,201,586
0.199043,201,585
0.199107,201,584
0.199231,201,583
0.199264,200,584
0.199420,199,585
0.199529,198,586
0.199556,198,585
0.199575,198,584
0.199760,198,583
0.199887,198,582
0.200175,198,581
0.200391,198,580
0.200533,199,580
0.200534,199,579
0.200737,199,578
0.200995,198,579
0.201093,198,578
0.201538,197,579
0.201626,197,578
0.201668,196,579
0.201809,195,580
0.202099,195,579
0.202115,194,580
0.202158,195,580
0.202176,195,579
0.202184,194,580
0.202269,194,579
0.202421,194,578
0.202464,193,579
0.202475,193,578
0.202634,192,579
0.202752,192,578
0.203260,192,577
0.203278,192,576
0.203505,192,575
0.203571,192,574
0.204132,192,573
0.204408,192,572
0.204430,192,571
0.204445,193,571
0.204651,192,572
0.205120,192,571
0.206639,193,571
0.206828,193,570
0.207118,194,570
0.207287,194,569
0.207334,194,568
0.207397,193,569
0.207995,193,568
0.208516,193,567
0.208845,193,566
0.208879,193,565
0.208932,194,565
0.209175,193,566
0.209256,192,567
0.209707,192,566
0.209877,192,565
0.210504,192,564
0.210509,191,565
0.210913,191,564
0.211005,191,563
0.211267,190,564
0.211370,189,565
0.211418,189,564
0.211586,189,563
0.211706,188,564
0.211775,187,565
0.212206,188,565
0.212566,188,564
0.213025,188,563
0.213162,188,562
0.213721,188,561
0.214185,188,560
0.215067,188,559
0.215416,188,558
0.215611,188,557
0.215629,188,556
0.215899,188,555
0.216128,188,554
0.216394,187,555
0.216505,187,554
0.216658,186,555
0.217343,185,556
0.217436,186,556
0.217438,186,555
0.217696,186,554
0.217700,186,553
0.218365,186,552
0.218460,186,551
0.218583,186,550
0.218808,186,549
0.218830,186,548
0.219086,186,547
0.219293,185,548
0.219773,185,547
0.219814,185,546
0.219923,184,547
0.220236,184,546
0.220577,183,547
0.220614,183,546
0.220966,183,545
0.221344,184,545
0.221417,184,544
0.222020,184,543
