throws,error
16300,0.00466258
16400,0.0104878
16400,0.0190244
16400,0.0190244
16400,0.00341463
16400,0.00487805
16400,0.012439
16400,0.0095122
16400,0.00219512
16400,0.0182927
16400,0.0126829
16500,0.024
16500,0.017697
16500,0.0118788
16500,0.0164848
16500,0.00484848
16500,0.00266667
16500,0.0247273
16500,0.0286061
16500,0.0150303
16500,0.00678788
16600,0.00674699
16600,0.0185542
16600,0.00698795
16600,0.013253
16600,0.00361446
16600,0.0115663
16600,0.0207229
16600,0.00168675
16600,0.0146988
16600,0.0216867
16700,0.0275449
16700,0.028024
16700,0.0011976
16700,0.0184431
16700,0.0232335
16700,0.0160479
16700,0.0182036
16700,0.0138922
16700,0.0057485
16700,0.0222754
16800,0.00142857
16800,0.0190476
16800,0.00357143
16800,0.00357143
16800,0.00714286
16800,0.00309524
16800,0.0140476
16800,0.01
16800,0.00714286
16800,0.00190476
16900,0.00284024
16900,0.0118343
16900,0.0284024
16900,0.00568047
16900,0.0142012
16900,0.00615385
16900,0.00686391
16900,0.0163314
16900,0.00804734
16900,0.00804734
17000,0.012
17000,0.00682353
17000,0.00117647
17000,0.00541176
17000,0.00729412
17000,0.00705882
17000,0.00258824
17000,0.0183529
17000,0.00941176
17000,0.0150588
17100,0.0159064
17100,0.00210526
17100,0.00888889
17100,0.00959064
17100,0.00935673
17100,0.00421053
17100,0.00888889
17100,0.0147368
17100,0.0315789
17100,0.000467836
17200,0.00627907
17200,0.0102326
17200,0.0144186
17200,0.0193023
17200,0.0044186
17200,0.00395349
17200,0.00813953
17200,0.0269767
17200,0.00186047
17200,0.0172093
17300,0.0101734
17300,0.0198844
17300,0.0168786
17300,0.0101734
17300,0.0134104
17300,0.000924855
17300,0.0106358
17300,0.0208092
17300,0.012948
17300,0.0168786
17400,0.00436782
17400,0.0222989
17400,0.00321839
17400,0.00873563
17400,0.0156322
17400,0.0147126
17400,0.00758621
17400,0.00413793
17400,0.0177011
17400,0.0121839
17500,0.016
17500,0.00777143
17500,0.0395429
17500,0.0189714
17500,0.008
17500,0.0173714
17500,0.00274286
17500,0.0189714
17500,0.0230857
17500,0.0226286
17600,0.0138636
17600,0.0120455
17600,0.00636364
17600,0.000681818
17600,0.00886364
17600,0.02
17600,0.0243182
17600,0.00522727
17600,0.0159091
17600,0.00340909
17700,0.0212429
17700,0.0142373
17700,0.0158192
17700,0.0169492
17700,0.0164972
17700,0.0307345
17700,0.0137853
17700,0.0223729
17700,0.0020339
17700,0.00700565
17800,0.0195506
17800,0.0139326
17800,0.0123596
17800,0.0164045
17800,0.0166292
17800,0.00629213
17800,0.00202247
17800,0.0161798
17800,0.02
17800,0.0206742
17900,0.00893855
17900,0.000670391
17900,0.00648045
17900,0.00893855
17900,0.0201117
17900,0.00111732
17900,0.00916201
17900,0.00558659
17900,0.00223464
17900,0.00357542
18000,0.00244444
18000,0.00844444
18000,0.0166667
18000,0.0115556
18000,0.00377778
18000,0.00244444
18000,0.00177778
18000,0.0268889
18000,0.00577778
18000,0.0188889
18100,0.0121547
18100,0.00154696
18100,0.0103867
18100,0.0101657
18100,0.00530387
18100,0.00132597
18100,0.00994475
18100,0.0137017
18100,0.0079558
18100,0.00839779
18200,0.00043956
18200,0.023956
18200,0.00131868
18200,0.018022
18200,0.00131868
18200,0.0191209
18200,0.00351648
18200,0.0118681
18200,0.00351648
18200,0.00879121
18300,0.00502732
18300,0.00218579
18300,0.00306011
18300,0.00918033
18300,0.0146448
18300,0.00721311
18300,0.00896175
18300,0.0163934
18300,0.000874317
18300,0.00284153
18400,0.00217391
18400,0.00673913
18400,0.0234783
18400,0.035
18400,0.016087
18400,0.00456522
18400,0.0126087
18400,0.0171739
18400,0.011087
18400,0.005
18500,0.00713514
18500,0.00605405
18500,0.0211892
18500,0.0092973
18500,0.00994595
18500,0.00951351
18500,0.0012973
18500,0.00259459
18500,0.0105946
18500,0.0153514
18600,0.0187097
18600,0.0204301
18600,0.00903226
18600,0.024086
18600,0.0109677
18600,0.00516129
18600,0.00817204
18600,0.00258065
18600,0.0197849
18600,0.00623656
18700,0.000641711
18700,0.00855615
18700,0.0175401
18700,0.00363636
18700,0.0109091
18700,0.00320856
18700,0.0057754
18700,0.0145455
18700,0.0303743
18700,0.0453476
18800,0.0108511
18800,0.022766
18800,0.0125532
18800,0.0087234
18800,0.00659574
18800,0.00191489
18800,0.00255319
18800,0.00382979
18800,0.016383
18800,0.0174468
18900,0.013545
18900,0.000634921
18900,0.0118519
18900,0.00402116
18900,0.00656085
18900,0.00232804
18900,0.00825397
18900,0.00804233
18900,0.0143915
18900,0.0275132
19000,0.00673684
19000,0.0178947
19000,0.00231579
19000,0.00484211
19000,0.008
19000,0.0282105
19000,0.0103158
19000,0.0185263
19000,0.0122105
19000,0.0183158
19100,0.00251309
19100,0.00816754
19100,0.00146597
19100,0.0215707
19100,0.0129843
19100,0.00858639
19100,0.0157068
19100,0.00293194
19100,0.00481675
19100,0.00314136
19200,0.000416667
19200,0.0227083
19200,0.00645833
19200,0.005625
19200,0.004375
19200,0.0127083
19200,0.00291667
19200,0.0108333
19200,0.016875
19200,0.0175
19300,0.00352332
19300,0.00683938
19300,0.0111917
19300,0.00704663
19300,0.0246632
19300,0.00435233
19300,0.00994819
19300,0.013886
19300,0.0080829
19300,0.00331606
19400,0.00247423
19400,0.00969072
19400,0.00927835
19400,0.0202062
19400,0.0210309
19400,0.00556701
19400,0.0179381
19400,0.00185567
19400,0.00453608
19400,0.0195876
19500,0.0270769
19500,0.00348718
19500,0.0100513
19500,0.00615385
19500,0.0137436
19500,0.0139487
19500,0.00307692
19500,0.00512821
19500,0.00841026
19500,0.00984615
19600,0.0106122
19600,0.00387755
19600,0.00265306
19600,0.00836735
19600,0.00244898
19600,0.000204082
19600,0.0134694
19600,0.00387755
19600,0.00877551
19600,0.0104082
19700,0.00649746
19700,0.0205076
19700,0.000812183
19700,0.00467005
19700,0.0109645
19700,0.000203046
19700,0.017868
19700,0.00832487
19700,0.00101523
19700,0.00243655
19800,0.00767677
19800,0.0206061
19800,0.00727273
19800,0.00323232
19800,0.00161616
19800,0.0232323
19800,0.0254545
19800,0.0181818
19800,0.0183838
19800,0.0208081
19900,0.0116583
19900,0.0102513
19900,0.00904523
19900,0.00984925
19900,0.0186935
19900,0.00201005
19900,0.0158794
19900,0.00140704
19900,0.0108543
19900,0.0142714
20000,0.017
20000,0.005
20000,0.008
20000,0.0286
20000,0.0054
20000,0.0122
20000,0.0042
20000,0.0116
20000,0.004
20000,0.007
20100,0.0121393
20100,0.0153234
20100,0.00995025
20100,0.00119403
20100,0.00437811
20100,0.000995025
20100,0.00616915
20100,0.0105473
20100,0.0193035
20100,0.00238806
20200,0.0267327
20200,0.000990099
20200,0.0124752
20200,0.0140594
20200,0.00930693
20200,0.0156436
20200,0.00356436
20200,0.0174257
20200,0.0150495
20200,0.0049505
20300,0.00985222
20300,0.00512315
20300,0.0307389
20300,0.0017734
20300,0.00374384
20300,0.00295567
20300,0.00256158
20300,0.00768473
20300,0.00197044
20300,0.00965517
20400,0.015098
20400,0.0045098
20400,0.00745098
20400,0.0054902
20400,0.00117647
20400,0.00686275
20400,0
20400,0.00921569
20400,0.00156863
20400,0.0166667
20500,0.00878049
20500,0.0017561
20500,0.00487805
20500,0.000195122
20500,0.0158049
20500,0.00273171
20500,0.0017561
20500,0.00585366
20500,0.0222439
20500,0.00858537
20600,0
20600,0.0161165
20600,0.00446602
20600,0.00912621
20600,0.00951456
20600,0.011068
20600,0.00252427
20600,0.00291262
20600,0.000970874
20600,0.0229126
20700,0.00483092
20700,0.00753623
20700,0.00657005
20700,0.0094686
20700,0.0195169
20700,0.0100483
20700,0.0108213
20700,0.010628
20700,0.0036715
20700,0.0125604
20800,0.00807692
20800,0.0296154
20800,0.00711538
20800,0.00461538
20800,0.00230769
20800,0.0176923
20800,0.0198077
20800,0.00596154
20800,0.0330769
20800,0.000769231
20900,0.0105263
20900,0.00191388
20900,0.0189474
20900,0.00363636
20900,0.0264115
20900,0.0061244
20900,0.00172249
20900,0.0109091
20900,0.00593301
20900,0.00937799
21000,0.00152381
21000,0.0154286
21000,0.00228571
21000,0.00780952
21000,0.00780952
21000,0.00304762
21000,0.0186667
21000,0.0137143
21000,0.0110476
21000,0.00761905
21100,0.0121327
21100,0.00322275
21100,0.0206635
21100,0.00549763
21100,0.00379147
21100,0.00663507
21100,0.00151659
21100,0.0157346
21100,0.0104265
21100,0.00966825
21200,0.0116981
21200,0.0109434
21200,0.00924528
21200,0.0141509
21200,0.00320755
21200,0.0283019
21200,0.00471698
21200,0.0186792
21200,0.0188679
21200,0.00981132
21300,0.0277934
21300,0.010892
21300,0.0206573
21300,0.00338028
21300,0.00826291
21300,0.00413146
21300,0.0122066
21300,0.0101408
21300,0.0084507
21300,0.0101408
21400,0.00915888
21400,0.011028
21400,0.00504673
21400,0.000186916
21400,0.00130841
21400,0.0140187
21400,0.00186916
21400,0.00205607
21400,0.00448598
21400,0.00429907
21500,0.00781395
21500,0.0102326
21500,0.0213953
21500,0.00260465
21500,0.00744186
21500,0.00130233
21500,0.0024186
21500,0.0173023
21500,0.0052093
21500,0.00148837
21600,0.00777778
21600,0.00111111
21600,0.0111111
21600,0.0172222
21600,0.00518519
21600,0.00814815
21600,0.00592593
21600,0.000740741
21600,0.00462963
21600,0.0105556
21700,0.00718894
21700,0.00497696
21700,0.00940092
21700,0.00221198
21700,0.00903226
21700,0.000368664
21700,0.00368664
21700,0.0171429
21700,0.0101382
21700,0.00516129
21800,0.00220183
21800,0.00238532
21800,0.0130275
21800,0
21800,0.00513761
21800,0.00899083
21800,0.00568807
21800,0.00605505
21800,0.0165138
21800,0.00385321
21900,0.013516
21900,0.0153425
21900,0.00328767
21900,0.00127854
21900,0.0120548
21900,0.00785388
21900,0.00876712
21900,0.0105936
21900,0.0188128
21900,0.0180822
22000,0.0163636
22000,0.012
22000,0.00763636
22000,0.00909091
22000,0.00854545
22000,0.0112727
22000,0.0330909
22000,0.00254545
22000,0.00581818
22000,0.0221818
22100,0.0110407
22100,0.0119457
22100,0.0182805
22100,0.00524887
22100,0.0132127
22100,0.0157466
22100,0.0186425
22100,0.00904977
22100,0.0124887
22100,0.0137557
22200,0.0293694
22200,0.025045
22200,0.00810811
22200,0.0117117
22200,0.00576577
22200,0.00684685
22200,0.00342342
22200,0.0045045
22200,0.00864865
22200,0.0190991
22300,0.00107623
22300,0.00251121
22300,0.00125561
22300,0.0326457
22300,0.000538117
22300,0.000538117
22300,0.0109417
22300,0.00573991
22300,0.0227803
22300,0.00591928
22400,0.00660714
22400,0.00125
22400,0.01375
22400,0.0148214
22400,0.0148214
22400,0.00285714
22400,0.015
22400,0.00125
22400,0.0025
22400,0.0182143
22500,0.00764444
22500,0.0165333
22500,0.0156444
22500,0.0204444
22500,0.00551111
22500,0.00693333
22500,0.0156444
22500,0.00711111
22500,0.00426667
22500,0.00782222
22600,0.00283186
22600,0.0173451
22600,0.00283186
22600,0.0130973
22600,0.0106195
22600,0.00637168
22600,0.000530973
22600,0.00637168
22600,0.0157522
22600,0.0115044
22700,0.00281938
22700,0.00651982
22700,0.000352423
22700,0.012511
22700,0.0140969
22700,0.00440529
22700,0.0211454
22700,0.0105727
22700,0.0296035
22700,0.00246696
22800,0.0163158
22800,0.000701754
22800,0.00614035
22800,0.0177193
22800,0.017193
22800,0.0077193
22800,0.0150877
22800,0.00122807
22800,0.00631579
22800,0.00929825
22900,0.00401747
22900,0.0165939
22900,0.00524017
22900,0.00349345
22900,0.011179
22900,0.00768559
22900,0.010655
22900,0.00733624
22900,0.020786
22900,0.00366812
23000,0.0013913
23000,0.00452174
23000,0.00365217
23000,0.00956522
23000,0.0203478
23000,0.00434783
23000,0.00678261
23000,0.00591304
23000,0.0107826
23000,0.0170435
23100,0.00311688
23100,0.0290909
23100,0.0138528
23100,0.00761905
23100,0.0135065
23100,0.012987
23100,0.00779221
23100,0.00935065
23100,0.00536797
23100,0.00744589
23200,0.00586207
23200,0.00982759
23200,0.00103448
23200,0.00793103
23200,0.00482759
23200,0.0125862
23200,0.0194828
23200,0.00327586
23200,0.0158621
23200,0.00327586
23300,0.0116738
23300,0.00583691
23300,0.00858369
23300,0.0072103
23300,0.00583691
23300,0.00772532
23300,0.0139056
23300,0.00188841
23300,0.007897
23300,0.00841202
23400,0.0184615
23400,0.00222222
23400,0.00786325
23400,0.00102564
23400,0.0112821
23400,0.0128205
23400,0.0246154
23400,0
23400,0.00239316
23400,0.0135043
23500,0.00595745
23500,0.00425532
23500,0.00714894
23500,0.00289362
23500,0.00544681
23500,0.00187234
23500,0.0114043
23500,0.00680851
23500,0.0134468
23500,0.0134468
23600,0.0123729
23600,0.00576271
23600,0.0110169
23600,0.0230508
23600,0.00118644
23600,0.00372881
23600,0.00830508
23600,0.00881356
23600,0.0157627
23600,0.00135593
23700,0.00540084
23700,0.00590717
23700,0.00995781
23700,0.0145148
23700,0.00472574
23700,0.000506329
23700,0.0116456
23700,0.0028692
23700,0.00405063
23700,0.0224473
23800,0.00201681
23800,0.010084
23800,0.012605
23800,0.0218487
23800,0.0122689
23800,0.00386555
23800,0.00537815
23800,0.00621849
23800,0.0102521
23800,0.00134454
23900,0.00585774
23900,0.00217573
23900,0.0105439
23900,0.0125523
23900,0.0137238
23900,0.0158996
23900,0.00736402
23900,0.0282845
23900,0.00686192
23900,0.0200837
24000,0.0101667
24000,0.0085
24000,0.00833333
24000,0.00216667
24000,0.0108333
24000,0.0105
24000,0.0143333
24000,0.0231667
24000,0.00766667
24000,0.0143333
24100,0.02639
24100,0.00713693
24100,0.00365145
24100,0.0116183
24100,0.00929461
24100,0.0152697
24100,0.00680498
24100,0.0195851
24100,0.0122822
24100,0.0109544
24200,0.0204959
24200,0.0061157
24200,0.0170248
24200,0.0206612
24200,0.0320661
24200,0.00595041
24200,0.0163636
24200,0.00909091
24200,0.00859504
24200,0.0228099
24300,0.000329218
24300,0.0187654
24300,0.0154733
24300,0.00148148
24300,0.00312757
24300,0.0266667
24300,0.00329218
24300,0.0190947
24300,0.00197531
24300,0.00773663
24400,0.014918
24400,0.0140984
24400,0.0114754
24400,0.00245902
24400,0.00163934
24400,0.00672131
24400,0.0232787
24400,0.0101639
24400,0.00295082
24400,0.00360656
24500,0.00538776
24500,0.00326531
24500,0.00555102
24500,0.000326531
24500,0.0117551
24500,0.00277551
24500,0.00277551
24500,0.0143673
24500,0.0257959
24500,0.00783673
24600,0.00130081
24600,0.000162602
24600,0.00471545
24600,0.00390244
24600,0.0152846
24600,0.0186992
24600,0.000813008
24600,0.0227642
24600,0.00162602
24600,0.0121951
24700,0.00275304
24700,0.00582996
24700,0.008583
24700,0.000323887
24700,0.00680162
24700,0.00890688
24700,0.00518219
24700,0.0011336
24700,0.00566802
24700,0.0108502
24800,0.0112903
24800,0.00290323
24800,0.000322581
24800,0.0229032
24800,0.00629032
24800,0.0112903
24800,0.00419355
24800,0.00790323
24800,0.0248387
24800,0.0148387
24900,0.00353414
24900,0.0101205
24900,0.0104418
24900,0.00899598
24900,0.0239357
24900,0.00369478
24900,0.00690763
24900,0.0200803
24900,0.00401606
24900,0.00433735
25000,0.01024
25000,0.01152
25000,0.01648
25000,0.00368
25000,0.00448
25000,0.01744
25000,0.00944
25000,0.01408
25000,0.01424
25000,0.00544
25100,0.00191235
25100,0.00159363
25100,0.00605578
25100,0.0141833
25100,0.00972112
25100,0.0205578
25100,0.0167331
25100,0.00175299
25100,0.0304382
25100,0.00653386
25200,0.000793651
25200,0.00539683
25200,0.024127
25200,0.00349206
25200,0.00285714
25200,0.00619048
25200,0.0015873
25200,0.00047619
25200,0.011746
25200,0.00634921
25300,0.00395257
25300,0.00537549
25300,0.00664032
25300,0.0058498
25300,0.00901186
25300,0.0110672
25300,0.00679842
25300,0.0200791
25300,0.00537549
25300,0.024664
25400,0.00251969
25400,0.00015748
25400,0.0159055
25400,0.00188976
25400,0.00204724
25400,0.0198425
25400,0.00472441
25400,0.00771654
25400,0.00330709
25400,0.00645669
25500,0.0111373
25500,0.019451
25500,0.000941176
25500,0.0100392
25500,0.0277647
25500,0.00329412
25500,0.00423529
25500,0.0108235
25500,0.0178824
25500,0.0260392
25600,0.0126563
25600,0.0123438
25600,0.0034375
25600,0.0265625
25600,0.010625
25600,0.0114062
25600,0.0185937
25600,0.0025
25600,0.00109375
25600,0.018125
25700,0.0183658
25700,0.000622568
25700,0.00622568
25700,0.0132296
25700,0.0308171
25700,0.0141634
25700,0.0112062
25700,0.018677
25700,0.0253696
25700,0.00140078
25800,0.0151938
25800,0.000620155
25800,0.0125581
25800,0.00527132
25800,0.011938
25800,0.00387597
25800,0.0134884
25800,0.020155
25800,0.0125581
25800,0.0106977
25900,0.00571429
25900,0.00478764
25900,0.00772201
25900,0.00849421
25900,0.0149807
25900,0.00447876
25900,0.0114286
25900,0.00525097
25900,0.00494208
25900,0.00015444
26000,0.00246154
26000,0.00646154
26000,0.00569231
26000,0.0186154
26000,0.00492308
26000,0.00338462
26000,0.00230769
26000,0.00846154
26000,0
26000,0.00446154
26100,0.0140996
26100,0.00306513
26100,0.000153257
26100,0.0139464
26100,0.0154789
26100,0.0114943
26100,0.00643678
26100,0.016092
26100,0.00168582
26100,0.00827586
26200,0.0146565
26200,0.0103817
26200,0.00580153
26200,0.0180153
26200,0.0131298
26200,0.0070229
26200,0.000305344
26200,0.0048855
26200,0.00656489
26200,0.0149618
26300,0.011711
26300,0.0173384
26300,0.001673
26300,0.0139924
26300,0.00197719
26300,0.00882129
26300,0.00425856
26300,0.0187072
26300,0.00380228
26300,0.0188593
26400,0.00863636
26400,0.015303
26400,0.0019697
26400,0.00333333
26400,0.0019697
26400,0.0115152
26400,0.00151515
26400,0.000606061
26400,0.00984848
26400,0.00742424
26500,0.00966038
26500,0.00392453
26500,0.000754717
26500,0.00120755
26500,0.00679245
26500,0.00498113
26500,0.0126792
26500,0.00196226
26500,0.00166038
26500,0.00120755
26600,0.00135338
26600,0.0075188
26600,0.0145865
26600,0.00526316
26600,0.00796992
26600,0.00842105
26600,0.0115789
26600,0.00616541
26600,0.00992481
26600,0.00676692
26700,0.00913858
26700,0.0118352
26700,0.00554307
26700,0.0137828
26700,0.0116854
26700,0.00389513
26700,0.0151311
26700,0.0125843
26700,0.0124345
26700,0.00209738
26800,0.0144776
26800,0.0108955
26800,0.00298507
26800,0.000298507
26800,0.0120896
26800,0.0108955
26800,0.00970149
26800,0.0119403
26800,0.0232836
26800,0.0167164
26900,0.01829
26900,0.0133829
26900,0.00178439
26900,0.00892193
26900,0.00505576
26900,0.00951673
26900,0.00446097
26900,0.0172491
26900,0.0133829
26900,0.0101115
27000,0.00548148
27000,0.0151111
27000,0.0242963
27000,0.00133333
27000,0.004
27000,0.00651852
27000,0.00711111
27000,0.0106667
27000,0.00874074
27000,0.0112593
27100,0.00649446
27100,0.00634686
27100,0.0202214
27100,0.016679
27100,0.00590406
27100,0.0236162
27100,0.0178598
27100,0.0123985
27100,0.00797048
27100,0.00516605
27200,0.00911765
27200,0.00161765
27200,0.0144118
27200,0.00705882
27200,0.00191176
27200,0.0117647
27200,0.00191176
27200,0.00926471
27200,0.00161765
27200,0.0152941
27300,0.00468864
27300,0.010989
27300,0.0121612
27300,0.0158242
27300,0.00630037
27300,0.0167033
27300,0.00805861
27300,0.0124542
27300,0.00600733
27300,0.00805861
27400,0.00759124
27400,0.00905109
27400,0.000145985
27400,0.0020438
27400,0.0134307
27400,0.00554745
27400,0.0116788
27400,0.00890511
27400,0.00379562
27400,0.0127007
27500,0.00101818
27500,0.00538182
27500,0.00378182
27500,0.000872727
27500,0.0110545
27500,0.0109091
27500,0.0151273
27500,0.00494545
27500,0.0136727
27500,0.0125091
27600,0.00797101
27600,0.000869565
27600,0.0057971
27600,0.00188406
27600,0.00115942
27600,0.0057971
27600,0.00057971
27600,0.00173913
27600,0.0242029
27600,0.0107246
27700,0.00389892
27700,0.0114079
27700,0.00505415
27700,0.00866426
27700,0.00288809
27700,0.00187726
27700,0.00144404
27700,0.00144404
27700,0.0131408
27700,0.0106859
27800,0.0094964
27800,0.0205755
27800,0.00158273
27800,0.00215827
27800,0.00057554
27800,0.00431655
27800,0.00244604
27800,0.0152518
27800,0.00964029
27800,0.00517986
27900,0.00759857
27900,0.00645161
27900,0.00114695
27900,0.0107527
27900,0.00458781
27900,0.0126165
27900,0.0272401
27900,0.0164875
27900,0.00415771
27900,0.0018638
28000,0.013
28000,0.00114286
28000,0.00171429
28000,0.000428571
28000,0.0208571
28000,0.00428571
28000,0.00885714
28000,0.00114286
28000,0
28000,0.00685714
28100,0.00896797
28100,0.0112456
28100,0.00156584
28100,0.00256228
28100,0.00441281
28100,0.00782918
28100,0.00270463
28100,0.0253381
28100,0.000711744
28100,0.00469751
28200,0.00326241
28200,0.0022695
28200,0.00425532
28200,0.0357447
28200,0.00255319
28200,0.00723404
28200,0.00496454
28200,0.00453901
28200,0.000425532
28200,0.00241135
28300,0.00522968
28300,0.00848057
28300,0.0127208
28300,0.0237456
28300,0.00650177
28300,0
28300,0.00452297
28300,0.00367491
28300,0.00438163
28300,0.00862191
28400,0.000140845
28400,0.00577465
28400,0.00028169
28400,0.00225352
28400,0.00338028
28400,0.00591549
28400,0.00169014
28400,0.00169014
28400,0.0123944
28400,0.01
28500,0.00210526
28500,0.00757895
28500,0.00701754
28500,0.00715789
28500,0.0074386
28500,0.010807
28500,0.0085614
28500,0.00715789
28500,0.00182456
28500,0.00182456
28600,0.0121678
28600,0.0109091
28600,0.00545455
28600,0.0041958
28600,0.00013986
28600,0.0034965
28600,0.019021
28600,0.00825175
28600,0.00685315
28600,0.00251748
28700,0.00794425
28700,0.00850174
28700,0.00627178
28700,0.0137979
28700,0.000557491
28700,0.0061324
28700,0.00947735
28700,0.00418118
28700,0.0126829
28700,0.00445993
28800,0.00777778
28800,0.0169444
28800,0.00111111
28800,0.0123611
28800,0.0105556
28800,0.00458333
28800,0.0165278
28800,0.00166667
28800,0.0119444
28800,0.0129167
28900,0.00304498
28900,0.00346021
28900,0.00456747
28900,0.00304498
28900,0.00982699
28900,0.00456747
28900,0.000138408
28900,0.00858131
28900,0.0221453
28900,0.00871972
29000,0.00896552
29000,0.00165517
29000,0.00731034
29000,0.014069
29000,0.00482759
29000,0.00193103
29000,0.00841379
29000,0.00110345
29000,0.0124138
29000,0.0057931
29100,0.00522337
29100,0.00852234
29100,0.0191065
29100,0.0182818
29100,0.0199313
29100,0.0120962
29100,0.0028866
29100,0.0118213
29100,0.0156701
29100,0.00701031
29200,0.000958904
29200,0.0220548
29200,0.01
29200,0.00671233
29200,0.000821918
29200,0.00767123
29200,0.00260274
29200,0.000547945
29200,0.0119178
29200,0.00616438
29300,0.000136519
29300,0.0187031
29300,0.00150171
29300,0.0124232
29300,0.000273038
29300,0.00587031
29300,0.000682594
29300,0.0122867
29300,0.00955631
29300,0.000546075
29400,0.0047619
29400,0.0209524
29400,0.010068
29400,0.00217687
29400,0.00312925
29400,0.00653061
29400,0.00870748
29400,0.0138776
29400,0.0104762
29400,0.00884354
29500,0.00813559
29500,0.000542373
29500,0.00786441
29500,0.0059661
29500,0.0124746
29500,0.0221017
29500,0.00379661
29500,0.0040678
29500,0.00420339
29500,0.00705085
29600,0.00391892
29600,0.00554054
29600,0.0160811
29600,0.000135135
29600,0.00418919
29600,0.00027027
29600,0.0152703
29600,0.00567568
29600,0.00797297
29600,0.0077027
29700,0.00942761
29700,0.0013468
29700,0.00808081
29700,0.00794613
29700,0.00754209
29700,0.0161616
29700,0.0119865
29700,0.0140067
29700,0.0110438
29700,0.00888889
29800,0.00416107
29800,0.0193289
29800,0.00147651
29800,0.017047
29800,0.0061745
29800,0.00818792
29800,0.0033557
29800,0.0136913
29800,0.0126174
29800,0.00174497
29900,0.00254181
29900,0.00280936
29900,0.00615385
29900,0.00842809
29900,0.00789298
29900,0.00307692
29900,0.00160535
29900,0.00936455
29900,0.000936455
29900,0.010301
30000,0.002
30000,0.00706667
30000,0.00426667
30000,0.00853333
30000,0.00186667
30000,0.0028
30000,0.0036
30000,0.000933333
30000,0.00586667
30000,0.00173333
30100,0.0111628
30100,0.00212625
30100,0.00770764
30100,0.00252492
30100,0.00478405
30100,0.00372093
30100,0.00212625
30100,0.0146179
30100,0.00172757
30100,0.0216611
30200,0.00794702
30200,0.0174834
30200,0.00238411
30200,0.00013245
30200,0.00794702
30200,0.00874172
30200,0.00490066
30200,0.0210596
30200,0.0137748
30200,0.00397351
30300,0.00739274
30300,0.00871287
30300,0.00633663
30300,0.00567657
30300,0.0135974
30300,0.0217822
30300,0.00567657
30300,0.0175578
30300,0.00792079
30300,0.010297
30400,0.000526316
30400,0.00710526
30400,0.00302632
30400,0.01
30400,0.0025
30400,0.0127632
30400,0.0215789
30400,0.00723684
30400,0.00513158
30400,0.000526316
30500,0.00983607
30500,0.0127213
30500,0.0103607
30500,0.00459016
30500,0.00629508
30500,0.00681967
30500,0.0145574
30500,0.00196721
30500,0.0144262
30500,0.0246557
30600,0.0206536
30600,0.0069281
30600,0.0145098
30600,0.00313725
30600,0.0132026
30600,0.00287582
30600,0.00915033
30600,0.000261438
30600,0.00366013
30600,0.000261438
30700,0.00833876
30700,0.0076873
30700,0.00299674
30700,0.0100326
30700,0.00325733
30700,0.00495114
30700,0.0276221
30700,0.00403909
30700,0.00885993
30700,0.00885993
30800,0.0012987
30800,0.0101299
30800,0.0112987
30800,0.0012987
30800,0.0150649
30800,0.00558442
30800,0.00714286
30800,0.0142857
30800,0.00779221
30800,0.000909091
30900,0.0002589
30900,0.00245955
30900,0.000776699
30900,0.00893204
30900,0.00750809
30900,0.00297735
30900,0.015534
30900,0
30900,0.00530744
30900,0.00427184
31000,0.00232258
31000,0.00877419
31000,0.00412903
31000,0.000258065
31000,0.00812903
31000,0.00180645
31000,0.0144516
31000,0.00554839
31000,0.0156129
31000,0.0169032
31100,0.0204502
31100,0.0210932
31100,0.0201929
31100,0.000900322
31100,0.000771704
31100,0.00463023
31100,0.000257235
31100,0.0128617
31100,0.00514469
31100,0.00617363
31200,0.0178205
31200,0.00115385
31200,0.00641026
31200,0.0128205
31200,0.00141026
31200,0.00217949
31200,0.0175641
31200,0.000384615
31200,0.0158974
31200,0.00961538
31300,0.0103514
31300,0.00268371
31300,0.00638978
31300,0.0139297
31300,0.0120128
31300,0.0253035
31300,0.00523962
31300,0.0103514
31300,0.0163578
31300,0.0192971
31400,0.0066242
31400,0.0113376
31400,0.0011465
31400,0.00866242
31400,0.00101911
31400,0.0077707
31400,0.00280255
31400,0.00675159
31400,0.0115924
31400,0.0175796
31500,0.00901587
31500,0.0189206
31500,0.00914286
31500,0.0104127
31500,0.00355556
31500,0.0125714
31500,0.00520635
31500,0.00431746
31500,0.00634921
31500,0.00939683
31600,0.00683544
31600,0.00367089
31600,0.00367089
31600,0.00113924
31600,0.00556962
31600,0.00101266
31600,0.00721519
31600,0.00949367
31600,0.00177215
31600,0.00379747
31700,0.0118612
31700,0.00264984
31700,0.0143849
31700,0.00870662
31700,0.00391167
31700,0.000378549
31700,0.00201893
31700,0.0105994
31700,0.0124921
31700,0.00656151
31800,0.0218868
31800,0.016478
31800,0.00515723
31800,0.00301887
31800,0.00251572
31800,0.00465409
31800,0.00490566
31800,0.00943396
31800,0.00238994
31800,0.00805031
31900,0.00777429
31900,0.00489028
31900,0.0139185
31900,0.00990596
31900,0.015674
31900,0.00326019
31900,0.00777429
31900,0.00890282
31900,0.00965517
31900,0.00338558
32000,0.0095
32000,0.000875
32000,0.0015
32000,0.0075
32000,0.007125
32000,0.001875
32000,0.001625
32000,0.005375
32000,0.000875
32000,0.004625
32100,0.00809969
32100,0.00274143
32100,0.0279128
