100	0.0567888
200	0.0259717
300	0.0185916
400	0.0345071
500	0.0196056
600	0.0101034
700	0.000402499
800	0.0281409
900	0.0210203
1000	0.000766282
1100	0.00817422
1200	0.0249107
1300	0.0196056
1400	0.0596217
1500	0.0136638
1600	0.0315422
1700	0.000616489
1800	0.0111173
1900	0.00585924
2000	0.0014029
2100	0.00566055
2200	0.00455817
2300	0.00299808
2400	0.000554076
2500	0.00636386
2600	0.00295549
2700	0.00310059
2800	0.00313087
2900	0.0111278
3000	0.00559992
3100	0.0122125
3200	0.00745079
3300	0.00238677
3400	0.00922958
3500	0.0258673
3600	0.00828787
3700	0.00998867
3800	0.0125692
3900	0.00622021
4000	0.00146189
4100	0.0121524
4200	0.000506957
4300	0.00970857
4400	0.0162767
4500	0.00319491
4600	0.00908748
4700	0.00497684
4800	0.0084647
4900	0.0144087
5000	0.00992893
5100	0.0111173
5200	0.00491433
5300	0.00874205
5400	0.00161511
5500	0.00293769
5600	0.0027806
5700	0.00719949
5800	0.000151615
5900	0.00175898
6000	0.00267614
6100	0.00752906
6200	0.00605171
6300	0.00525294
6400	0.00826576
6500	1.72499e-05
6600	0.00450883
6700	0.0169451
6800	0.000429248
6900	0.0049366
7000	0.00203952
7100	0.000479355
7200	0.000730914
7300	0.00129183
7400	0.00723572
7500	0.00110581
7600	0.00620303
7700	0.00488889
7800	0.00589374
7900	0.00622848
8000	0.00448583
8100	0.006488
8200	0.00361242
8300	0.00825378
8400	0.00510136
8500	0.00106587
8600	0.00346798
8700	0.0121417
8800	0.004123
8900	0.00228272
9000	0.00206314
9100	0.0080979
9200	0.00807357
9300	0.0111173
9400	0.00727951
9500	0.00103433
9600	0.0061245
9700	0.00109764
9800	0.00663877
9900	0.00315843
10000	0.00331276
10100	0.00207734
10200	0.00138075
10300	0.000321534
10400	0.00377798
10500	0.00347785
10600	0.00778111
10700	9.04772e-05
10800	0.00279403
10900	0.00165405
11000	4.39612e-05
11100	0.00390923
11200	0.00256246
11300	0.00811259
11400	0.000609919
11500	0.000655566
11600	0.00215339
11700	0.00600256
11800	0.00564344
11900	0.00569621
12000	0.00337175
12100	0.00175541
12200	0.00450251
12300	0.00265026
12400	0.00327933
12500	0.0017802
12600	0.000806702
12700	0.000557085
12800	0.00329217
12900	0.0127952
13000	0.000374516
13100	0.00201346
13200	0.000217585
13300	0.000306767
13400	0.00269237
13500	0.00227531
13600	0.00762212
13700	0.00177
13800	0.00438302
13900	0.000821242
14000	0.00114358
14100	0.00441443
14200	0.000838014
14300	0.000873127
14400	0.00382559
14500	0.00313714
14600	0.00600107
14700	0.00456002
14800	0.00136725
14900	0.00636044
15000	0.00186976
15100	0.0110049
15200	0.000423192
15300	0.00228085
15400	0.00951885
15500	0.00235521
15600	0.00251291
15700	0.00298045
15800	0.00953245
15900	0.00802135
16000	0.00156206
16100	0.00016525
16200	0.000506957
16300	0.00492033
16400	0.00454406
16500	0.00224319
16600	0.00464882
16700	0.000773804
16800	0.00710052
16900	0.0018254
17000	0.00518517
17100	0.00221078
17200	0.00739133
17300	0.0087131
17400	0.00379982
17500	0.00353103
17600	0.00361771
17700	0.000399056
17800	0.00120977
17900	0.00139609
18000	0.00581212
18100	0.00079442
18200	0.0026057
18300	0.00367266
18400	0.000323416
18500	0.000559811
18600	0.00208139
18700	0.00135805
18800	0.011345
18900	0.000271172
19000	0.00526485
19100	0.00740645
19200	0.00234457
19300	0.00308846
19400	0.00362779
19500	0.00191079
19600	0.00326079
19700	0.00314472
19800	0.00134292
19900	0.00514564
20000	0.00605023
20100	0.0035792
20200	0.00296519
20300	0.00316223
20400	0.00330028
20500	0.00337487
20600	0.000914621
20700	0.00152186
20800	0.00228215
20900	0.00139031
21000	0.00137259
21100	0.00610061
21200	0.000634154
21300	0.000477069
21400	0.000566455
21500	0.00295744
21600	0.000966699
21700	0.000184247
21800	0.00299737
21900	0.000826721
22000	0.00146078
22100	0.00134234
22200	0.00763719
22300	0.00898571
22400	0.00323533
22500	0.00149725
22600	0.00180273
22700	0.000142373
22800	0.00155926
22900	0.00142436
23000	0.00165201
23100	0.00497734
23200	0.000781362
23300	0.000916798
23400	0.0015952
23500	0.00423383
23600	0.00208268
23700	3.4129e-06
23800	0.000776982
23900	0.00223835
24000	0.000341869
24100	0.00153717
24200	0.00424249
24300	0.00470651
24400	0.00233333
24500	0.00814587
24600	1.06197e-05
24700	0.00101371
24800	0.000660978
24900	0.000788195
25000	0.00259975
25100	0.00403246
25200	0.00348795
25300	0.00289743
25400	0.0018604
25500	0.000566558
25600	0.00811655
25700	0.0033061
25800	0.000408257
25900	0.00298953
26000	0.000800782
26100	0.000726481
26200	0.00279101
26300	0.00358113
26400	0.00532872
26500	0.00206848
26600	0.00199081
26700	0.00248596
26800	0.00319874
26900	0.00278264
27000	0.000530497
27100	0.00123519
27200	0.000242007
27300	0.0102778
27400	0.0016222
27500	0.00289139
27600	0.00489047
27700	0.00121942
27800	0.00366716
27900	0.00135122
28000	0.00217594
28100	0.000104741
28200	0.000983004
28300	0.0037238
28400	0.00391422
28500	0.00075267
28600	0.000284363
28700	0.00319742
28800	0.00315954
28900	0.00682849
29000	0.00221514
29100	0.0037153
29200	0.00101919
29300	0.00296218
29400	0.00126865
29500	0.00290237
29600	0.00164379
29700	0.00135789
29800	0.00124482
29900	0.000570832
30000	0.00403426
