realization,energy,pressure,acc_ratio
1,-87.121059,0.199789,0.770000
1,-79.792262,0.251330,0.840000
1,-87.543060,0.227635,0.750000
1,-94.279714,0.174805,0.750000
1,-81.846483,0.240226,0.830000
1,-77.024331,0.252104,0.880000
1,-77.277530,0.289796,0.840000
1,-86.002883,0.221695,0.820000
1,-92.067569,0.229806,0.790000
1,-91.535093,0.242660,0.760000
1,-92.271851,0.272551,0.740000
1,-94.383551,0.254752,0.720000
1,-89.983816,0.226919,0.770000
1,-95.506541,0.173938,0.740000
1,-90.513178,0.213038,0.820000
1,-97.356370,0.142143,0.840000
1,-94.811961,0.168068,0.840000
1,-96.221938,0.157575,0.790000
1,-92.732132,0.158378,0.890000
1,-91.695236,0.163082,0.760000
1,-86.247278,0.232802,0.830000
1,-88.797220,0.192657,0.840000
1,-89.101746,0.175075,0.850000
1,-84.476191,0.262701,0.790000
1,-90.229313,0.216625,0.750000
1,-95.448686,0.202028,0.720000
1,-91.779414,0.236103,0.830000
1,-96.616385,0.180503,0.710000
1,-90.156448,0.231059,0.790000
1,-91.060516,0.189975,0.760000
1,-83.221532,0.270413,0.770000
1,-75.146258,0.322877,0.780000
1,-88.336383,0.235542,0.800000
1,-85.520877,0.253720,0.760000
1,-85.931399,0.232189,0.850000
1,-91.587826,0.203541,0.810000
1,-79.521734,0.271378,0.780000
1,-93.326427,0.197234,0.760000
1,-87.579816,0.248277,0.750000
1,-95.586968,0.172125,0.870000
1,-89.400077,0.189553,0.810000
1,-91.224844,0.196271,0.720000
1,-87.921854,0.180718,0.850000
1,-83.430480,0.233257,0.750000
1,-88.016740,0.221453,0.810000
1,-91.415166,0.197872,0.710000
1,-89.961584,0.209429,0.750000
1,-83.485943,0.210567,0.780000
1,-86.016685,0.215681,0.780000
1,-87.744683,0.222443,0.800000
1,-91.665026,0.246809,0.740000
1,-90.043171,0.230751,0.810000
1,-85.703077,0.258879,0.790000
1,-89.111290,0.220226,0.850000
1,-93.428551,0.228115,0.700000
1,-88.879204,0.244345,0.760000
1,-91.394171,0.262772,0.790000
1,-93.861282,0.231132,0.790000
1,-100.771111,0.173467,0.790000
1,-96.145842,0.176218,0.810000
1,-79.938350,0.262940,0.870000
1,-82.037692,0.265860,0.760000
1,-81.958147,0.268866,0.860000
1,-82.975320,0.318132,0.750000
1,-83.430063,0.279114,0.780000
1,-102.858316,0.197124,0.750000
1,-102.323530,0.164596,0.780000
1,-99.014684,0.187123,0.740000
1,-95.379122,0.162789,0.820000
1,-92.101439,0.173623,0.800000
1,-97.855016,0.172329,0.810000
1,-83.225049,0.258085,0.810000
1,-83.609173,0.261190,0.800000
1,-89.306692,0.218002,0.740000
1,-92.822186,0.255030,0.840000
1,-92.442072,0.219492,0.720000
1,-94.599458,0.209834,0.730000
1,-91.232922,0.203640,0.770000
1,-90.805826,0.209236,0.860000
1,-89.703183,0.225954,0.780000
1,-87.087656,0.212048,0.790000
1,-91.314064,0.203875,0.800000
1,-87.659013,0.233843,0.830000
1,-85.246017,0.244044,0.800000
1,-84.151212,0.225756,0.800000
1,-90.355126,0.205324,0.790000
1,-86.634267,0.202661,0.870000
1,-79.803701,0.296294,0.770000
1,-83.630582,0.254325,0.760000
1,-81.422615,0.285026,0.780000
1,-88.635096,0.199219,0.840000
1,-83.749185,0.249842,0.810000
1,-81.875425,0.294664,0.770000
1,-88.889535,0.252132,0.760000
1,-89.250019,0.238068,0.720000
1,-93.798307,0.219998,0.850000
1,-88.390452,0.255614,0.740000
1,-92.804855,0.229867,0.760000
1,-95.836583,0.236288,0.770000
1,-95.675746,0.239958,0.770000
1,-93.624345,0.254655,0.770000
1,-79.702835,0.362193,0.780000
1,-93.068811,0.288679,0.720000
1,-85.129353,0.336127,0.670000
1,-95.496559,0.260639,0.710000
1,-102.205705,0.228371,0.710000
1,-95.323991,0.266827,0.780000
1,-98.479223,0.260110,0.790000
1,-96.439149,0.234126,0.780000
1,-96.591269,0.239801,0.740000
1,-91.659240,0.295992,0.820000
1,-95.753932,0.259408,0.790000
1,-97.252167,0.241924,0.760000
1,-100.417112,0.155055,0.780000
1,-100.545506,0.156925,0.800000
1,-81.439297,0.266043,0.800000
1,-78.008148,0.250167,0.880000
1,-91.474986,0.151745,0.800000
1,-85.774765,0.250809,0.790000
1,-86.958840,0.217011,0.810000
1,-86.747869,0.214733,0.890000
1,-83.088945,0.209901,0.780000
1,-73.208893,0.282641,0.820000
1,-78.656540,0.241056,0.780000
1,-85.048784,0.189963,0.860000
1,-83.795790,0.238486,0.760000
1,-80.294756,0.242346,0.750000
1,-81.879464,0.230599,0.850000
1,-93.620274,0.189068,0.790000
1,-92.208703,0.199916,0.750000
1,-91.282888,0.162410,0.810000
1,-94.072540,0.182149,0.800000
1,-92.450880,0.217758,0.810000
1,-98.586480,0.206564,0.860000
1,-98.889143,0.220680,0.790000
1,-93.346307,0.305287,0.760000
1,-98.786044,0.264928,0.760000
1,-103.071863,0.193600,0.760000
1,-94.877523,0.238072,0.710000
1,-104.540279,0.159622,0.760000
1,-100.833410,0.186411,0.840000
1,-106.389926,0.170675,0.820000
1,-98.294955,0.236866,0.790000
1,-102.447735,0.212115,0.780000
1,-99.449426,0.264316,0.680000
1,-97.371441,0.335408,0.740000
1,-99.039776,0.251189,0.760000
1,-96.531862,0.236826,0.780000
1,-99.148090,0.223436,0.740000
1,-98.741681,0.202002,0.720000
1,-93.413310,0.230122,0.830000
1,-96.667882,0.180623,0.760000
1,-87.395356,0.268983,0.700000
1,-91.589235,0.280017,0.840000
1,-91.181304,0.302226,0.770000
1,-88.387096,0.276248,0.770000
1,-85.674409,0.222425,0.800000
1,-82.129767,0.236024,0.780000
1,-85.473573,0.197188,0.830000
1,-90.349154,0.156121,0.840000
1,-86.244391,0.192700,0.840000
1,-85.966348,0.211351,0.810000
1,-79.506279,0.305190,0.770000
1,-91.796102,0.223513,0.790000
1,-87.977866,0.229997,0.770000
1,-88.526204,0.245470,0.720000
1,-84.143175,0.275608,0.780000
1,-90.589390,0.284763,0.770000
1,-99.068636,0.199387,0.690000
1,-99.905873,0.200501,0.800000
1,-93.507410,0.214965,0.810000
1,-91.104506,0.228739,0.780000
1,-100.639760,0.164060,0.780000
1,-91.191707,0.272997,0.760000
1,-85.105168,0.296434,0.770000
1,-90.837849,0.258536,0.800000
1,-92.781785,0.251197,0.760000
1,-91.635830,0.263932,0.840000
1,-93.884519,0.213764,0.770000
1,-97.573197,0.215190,0.760000
1,-104.684722,0.201318,0.830000
1,-100.249297,0.210701,0.760000
1,-98.735821,0.200110,0.800000
1,-96.516518,0.225316,0.690000
1,-95.681677,0.216818,0.780000
1,-99.766274,0.195659,0.830000
1,-96.482640,0.221892,0.690000
1,-97.657663,0.228292,0.720000
1,-102.270025,0.175257,0.770000
1,-92.069070,0.230899,0.830000
1,-92.457518,0.238643,0.810000
1,-87.776680,0.271237,0.840000
1,-85.240464,0.308147,0.770000
1,-96.644254,0.255704,0.860000
1,-98.137386,0.203521,0.800000
1,-90.422918,0.250826,0.800000
1,-92.473521,0.231235,0.780000
1,-91.036270,0.264515,0.700000
1,-92.304916,0.266130,0.820000
1,-97.741159,0.204050,0.760000
1,-83.218089,0.263153,0.830000
1,-84.519387,0.267064,0.700000
1,-81.621235,0.270820,0.780000
1,-92.868669,0.182862,0.740000
1,-86.590765,0.212669,0.780000
1,-82.529897,0.280126,0.800000
1,-85.494305,0.261420,0.750000
1,-85.552410,0.254192,0.760000
1,-83.722122,0.254486,0.830000
1,-91.812899,0.195983,0.740000
1,-84.555122,0.251361,0.770000
1,-80.066209,0.340223,0.800000
1,-93.716911,0.209291,0.760000
1,-91.077593,0.199926,0.770000
1,-93.724878,0.198382,0.840000
1,-93.540536,0.154030,0.850000
1,-93.036798,0.190869,0.870000
1,-92.698972,0.165541,0.740000
1,-85.883743,0.217010,0.790000
1,-85.737442,0.256527,0.800000
1,-90.849941,0.189572,0.780000
1,-95.789891,0.186356,0.770000
1,-90.016465,0.256727,0.770000
1,-97.685731,0.189742,0.800000
1,-94.722355,0.284990,0.700000
1,-105.995163,0.187823,0.770000
1,-92.779950,0.243113,0.820000
1,-96.458978,0.232339,0.750000
1,-100.826362,0.204275,0.820000
1,-102.692697,0.217807,0.730000
1,-91.984358,0.262451,0.750000
1,-104.827364,0.209740,0.780000
1,-93.722464,0.291562,0.820000
1,-92.116345,0.246280,0.770000
1,-93.952935,0.233327,0.790000
1,-92.460211,0.233519,0.760000
1,-95.168329,0.194370,0.660000
1,-87.960579,0.206066,0.800000
1,-98.170123,0.149558,0.830000
1,-94.967242,0.192770,0.780000
1,-96.448873,0.203599,0.830000
1,-99.966207,0.199501,0.770000
1,-96.516672,0.258665,0.770000
1,-100.958696,0.176566,0.770000
1,-90.980864,0.248058,0.770000
1,-91.289839,0.246214,0.860000
1,-84.467230,0.289506,0.820000
1,-93.681516,0.226709,0.760000
1,-94.499449,0.203157,0.690000
1,-89.386412,0.234375,0.800000
1,-98.427718,0.190746,0.750000
1,-101.124990,0.181650,0.730000
1,-94.446905,0.179899,0.770000
1,-92.751224,0.176892,0.810000
1,-88.543839,0.221200,0.810000
1,-90.681697,0.215658,0.780000
1,-89.857438,0.199511,0.800000
1,-87.783202,0.212042,0.710000
1,-88.234152,0.230836,0.730000
1,-88.636664,0.200855,0.860000
1,-88.529819,0.177148,0.880000
1,-91.633126,0.147539,0.880000
1,-86.265849,0.163586,0.780000
1,-84.941146,0.180864,0.920000
1,-87.730329,0.169843,0.800000
1,-86.851771,0.180101,0.830000
1,-81.295619,0.220142,0.870000
1,-93.027470,0.174249,0.850000
1,-79.351430,0.313549,0.750000
1,-81.387785,0.255034,0.810000
1,-83.021096,0.226854,0.810000
1,-87.495626,0.180526,0.790000
1,-77.121550,0.282228,0.810000
1,-85.195275,0.210107,0.840000
1,-80.351562,0.257520,0.790000
1,-91.068469,0.165648,0.870000
1,-88.371535,0.172700,0.750000
1,-78.197374,0.256899,0.810000
1,-77.626917,0.250883,0.850000
1,-79.265437,0.275963,0.770000
1,-82.735640,0.271334,0.720000
1,-81.940588,0.262056,0.720000
1,-91.131710,0.186894,0.860000
1,-89.789783,0.185774,0.760000
1,-90.853999,0.202882,0.800000
1,-89.764109,0.240055,0.810000
1,-88.708214,0.255690,0.790000
1,-89.418606,0.253923,0.830000
1,-92.360416,0.267863,0.800000
1,-86.188679,0.258349,0.720000
1,-89.319211,0.221870,0.830000
1,-87.966763,0.283565,0.800000
1,-88.122045,0.260756,0.740000
1,-90.126437,0.250609,0.730000
1,-94.021799,0.220072,0.820000
1,-92.006683,0.230918,0.830000
1,-88.401072,0.265247,0.800000
1,-84.956048,0.306283,0.820000
1,-84.886508,0.296150,0.690000
1,-91.414014,0.253686,0.760000
1,-95.268663,0.281313,0.780000
1,-94.907605,0.256626,0.720000
1,-93.298820,0.237346,0.730000
1,-99.476478,0.225087,0.740000
1,-94.344982,0.212182,0.700000
1,-98.226008,0.165758,0.800000
1,-100.183839,0.147950,0.770000
1,-98.113119,0.217885,0.830000
1,-97.011826,0.222273,0.680000
1,-92.023048,0.264746,0.770000
1,-98.916349,0.191198,0.820000
1,-99.169551,0.192785,0.830000
1,-97.084372,0.254133,0.720000
1,-100.843114,0.206047,0.770000
1,-95.999464,0.235176,0.810000
1,-87.274679,0.278962,0.780000
1,-96.745807,0.239693,0.810000
1,-108.081550,0.199563,0.790000
1,-103.917604,0.253811,0.710000
1,-107.088287,0.207949,0.720000
1,-103.578434,0.189819,0.720000
1,-98.865329,0.224382,0.760000
1,-98.198025,0.230751,0.830000
1,-100.684008,0.207366,0.790000
1,-102.550658,0.169702,0.780000
1,-101.833490,0.173710,0.800000
1,-97.512313,0.172846,0.790000
1,-97.616010,0.200366,0.760000
1,-105.293391,0.170977,0.730000
1,-100.182858,0.247729,0.780000
1,-96.001977,0.252912,0.730000
1,-98.747009,0.245933,0.770000
1,-94.510317,0.252037,0.750000
1,-94.474681,0.260909,0.800000
1,-96.805106,0.289336,0.710000
1,-98.536466,0.258416,0.730000
1,-90.863432,0.279643,0.760000
1,-89.316496,0.249546,0.790000
1,-91.430381,0.220452,0.750000
1,-99.138195,0.204229,0.830000
1,-95.582643,0.227005,0.690000
1,-97.345764,0.250504,0.760000
1,-95.832304,0.286997,0.710000
1,-96.910049,0.249805,0.760000
1,-99.217612,0.242233,0.750000
1,-92.814291,0.247102,0.790000
1,-89.150520,0.280888,0.820000
1,-92.435607,0.236039,0.720000
1,-90.739439,0.274953,0.870000
1,-92.358641,0.255671,0.780000
1,-92.737129,0.258284,0.710000
1,-94.195426,0.227575,0.790000
1,-92.309824,0.240730,0.860000
1,-96.355202,0.184720,0.790000
1,-94.156160,0.208103,0.750000
1,-94.777263,0.218155,0.750000
1,-92.704460,0.242996,0.770000
1,-76.750542,0.370572,0.850000
1,-90.351701,0.267809,0.730000
1,-94.145544,0.220474,0.710000
1,-95.209458,0.236023,0.810000
1,-100.126533,0.150671,0.780000
1,-99.246419,0.175527,0.770000
1,-96.870216,0.203456,0.780000
1,-99.134627,0.170110,0.720000
1,-90.367287,0.234155,0.840000
1,-96.613077,0.150832,0.790000
1,-96.316698,0.164464,0.800000
1,-95.755594,0.177760,0.710000
1,-95.384791,0.206776,0.780000
1,-90.080570,0.267777,0.700000
1,-91.137242,0.235805,0.720000
1,-89.930250,0.211842,0.790000
1,-90.203419,0.205645,0.760000
1,-90.327803,0.248697,0.750000
1,-84.799706,0.286759,0.800000
1,-83.368442,0.263893,0.750000
1,-86.807459,0.261625,0.810000
1,-82.765310,0.248227,0.770000
1,-89.998089,0.185934,0.820000
1,-89.173013,0.165409,0.800000
1,-93.330105,0.192509,0.770000
1,-90.342498,0.238673,0.820000
1,-87.894450,0.221156,0.770000
1,-92.302610,0.217986,0.750000
1,-94.937851,0.207550,0.840000
1,-94.930063,0.218814,0.760000
1,-96.264236,0.258143,0.760000
1,-101.549095,0.238504,0.830000
1,-87.143583,0.330453,0.780000
1,-89.075603,0.284041,0.850000
1,-87.640250,0.286352,0.810000
1,-94.759824,0.231685,0.760000
1,-93.852588,0.233979,0.840000
1,-89.143332,0.243329,0.760000
1,-84.997650,0.260766,0.780000
1,-94.952160,0.201767,0.760000
1,-86.920323,0.229803,0.740000
1,-84.446727,0.267899,0.850000
1,-95.472622,0.187043,0.780000
1,-92.336114,0.243484,0.750000
1,-96.856454,0.210821,0.810000
1,-100.385647,0.194877,0.810000
1,-95.427413,0.202002,0.770000
1,-87.747340,0.314982,0.810000
1,-86.856193,0.331760,0.820000
1,-86.584876,0.317368,0.690000
1,-88.265317,0.300740,0.720000
1,-94.538413,0.211184,0.830000
1,-96.025155,0.203431,0.850000
1,-99.854279,0.199441,0.790000
1,-97.345293,0.230376,0.810000
1,-99.159735,0.200211,0.760000
1,-91.516017,0.243688,0.860000
1,-86.068113,0.269627,0.740000
1,-85.343404,0.267998,0.830000
1,-88.715262,0.252296,0.750000
1,-92.761239,0.277754,0.800000
1,-93.885737,0.233058,0.750000
1,-91.147463,0.246274,0.740000
1,-95.692972,0.212465,0.730000
1,-92.857875,0.231528,0.780000
1,-93.212895,0.218855,0.810000
1,-98.692294,0.195394,0.770000
1,-101.666105,0.185255,0.800000
1,-82.033075,0.340554,0.770000
1,-81.034460,0.343952,0.750000
