realization,acc_ratio,energy
1,0.590000,62000000.000000
1,0.390000,42000000.000000
1,0.300000,35000000.000000
1,0.210000,28000000.000000
1,0.260000,25000000.000000
1,0.250000,22000000.000000
1,0.240000,20000000.000000
1,0.210000,16000000.000000
1,0.210000,13000000.000000
1,0.220000,11000000.000000
1,0.120000,10000000.000000
1,0.130000,9000000.000000
1,0.070000,8000000.000000
1,0.090000,7000000.000000
1,0.120000,6000000.000000
1,0.080000,4000000.000000
1,0.070000,4000000.000000
1,0.130000,3000000.000000
1,0.090000,3000000.000000
1,0.100000,3000000.000000
1,0.060000,3000000.000000
1,0.060000,3000000.000000
1,0.060000,3000000.000000
1,0.080000,3000000.000000
1,0.050000,3000000.000000
1,0.090000,3000000.000000
1,0.040000,3000000.000000
1,0.090000,3000000.000000
1,0.070000,3000000.000000
1,0.090000,3000000.000000
1,0.050000,3000000.000000
1,0.090000,3000000.000000
1,0.110000,3000000.000000
1,0.100000,3000000.000000
1,0.060000,3000000.000000
1,0.090000,2000000.000000
1,0.110000,2000000.000000
1,0.080000,2000000.000000
1,0.060000,2000000.000000
1,0.090000,2000000.000000
1,0.110000,2000000.000000
1,0.110000,2000000.000000
1,0.100000,2000000.000000
1,0.070000,2000000.000000
1,0.140000,1000000.000000
1,0.050000,1000000.000000
1,0.080000,1000000.000000
1,0.050000,0.000000
1,0.070000,0.000000
1,0.040000,0.000000
1,0.060000,0.000000
1,0.060000,0.000000
1,0.080000,0.000000
1,0.030000,0.000000
1,0.050000,0.000000
1,0.070000,0.000000
1,0.070000,0.000000
1,0.030000,0.000000
1,0.110000,0.000000
1,0.110000,0.000000
1,0.120000,0.000000
1,0.080000,0.000000
1,0.090000,0.000000
1,0.070000,0.000000
1,0.070000,0.000000
1,0.090000,0.000000
1,0.040000,0.000000
1,0.070000,0.000000
1,0.080000,0.000000
1,0.070000,0.000000
1,0.040000,0.000000
1,0.080000,0.000000
1,0.050000,0.000000
1,0.090000,0.000000
1,0.060000,0.000000
1,0.060000,0.000000
1,0.030000,0.000000
1,0.060000,0.000000
1,0.040000,0.000000
1,0.130000,0.000000
1,0.070000,0.000000
1,0.080000,0.000000
1,0.110000,0.000000
1,0.060000,0.000000
1,0.060000,0.000000
1,0.040000,0.000000
1,0.090000,0.000000
1,0.110000,0.000000
1,0.080000,0.000000
1,0.050000,0.000000
1,0.050000,0.000000
1,0.090000,0.000000
1,0.050000,0.000000
1,0.070000,0.000000
1,0.090000,0.000000
1,0.070000,0.000000
1,0.040000,0.000000
1,0.060000,0.000000
1,0.020000,0.000000
1,0.070000,0.000000
1,0.110000,0.000000
1,0.060000,0.000000
1,0.060000,0.000000
1,0.040000,0.000000
1,0.120000,0.000000
1,0.060000,0.000000
1,0.050000,0.000000
1,0.070000,0.000000
1,0.080000,0.000000
1,0.090000,0.000000
1,0.070000,0.000000
1,0.100000,0.000000
1,0.090000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.040000,0.000000
1,0.070000,0.000000
1,0.050000,0.000000
1,0.100000,0.000000
1,0.030000,0.000000
1,0.050000,0.000000
1,0.060000,0.000000
1,0.060000,0.000000
1,0.100000,0.000000
1,0.060000,0.000000
1,0.050000,0.000000
1,0.110000,0.000000
1,0.050000,0.000000
1,0.060000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.050000,0.000000
1,0.100000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.060000,0.000000
1,0.020000,0.000000
1,0.050000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.130000,0.000000
1,0.090000,0.000000
1,0.090000,0.000000
1,0.060000,0.000000
1,0.100000,0.000000
1,0.070000,0.000000
1,0.070000,0.000000
1,0.070000,0.000000
1,0.040000,0.000000
1,0.070000,0.000000
1,0.110000,0.000000
1,0.040000,0.000000
1,0.100000,0.000000
1,0.040000,0.000000
1,0.100000,0.000000
1,0.060000,0.000000
1,0.120000,0.000000
1,0.070000,0.000000
1,0.040000,0.000000
1,0.130000,0.000000
1,0.100000,0.000000
1,0.050000,0.000000
1,0.070000,0.000000
1,0.050000,0.000000
1,0.050000,0.000000
1,0.090000,0.000000
1,0.100000,0.000000
1,0.110000,0.000000
1,0.070000,0.000000
1,0.060000,0.000000
1,0.080000,0.000000
1,0.050000,0.000000
1,0.050000,0.000000
1,0.060000,0.000000
1,0.060000,0.000000
1,0.090000,0.000000
1,0.050000,0.000000
1,0.060000,0.000000
1,0.090000,0.000000
1,0.040000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.040000,0.000000
1,0.110000,0.000000
1,0.050000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.030000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.080000,0.000000
1,0.050000,0.000000
1,0.100000,0.000000
1,0.080000,0.000000
1,0.050000,0.000000
1,0.070000,0.000000
1,0.030000,0.000000
1,0.100000,0.000000
1,0.060000,0.000000
1,0.100000,0.000000
1,0.060000,0.000000
1,0.050000,0.000000
1,0.070000,0.000000
1,0.060000,0.000000
1,0.100000,0.000000
1,0.050000,0.000000
1,0.040000,0.000000
1,0.100000,0.000000
1,0.080000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.090000,0.000000
1,0.110000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.080000,0.000000
1,0.080000,0.000000
1,0.070000,0.000000
1,0.070000,0.000000
1,0.090000,0.000000
1,0.070000,0.000000
1,0.110000,0.000000
1,0.040000,0.000000
1,0.070000,0.000000
1,0.050000,0.000000
1,0.130000,0.000000
1,0.040000,0.000000
1,0.090000,0.000000
1,0.090000,0.000000
1,0.120000,0.000000
1,0.100000,0.000000
1,0.070000,0.000000
1,0.090000,0.000000
1,0.050000,0.000000
1,0.030000,0.000000
1,0.090000,0.000000
1,0.040000,0.000000
1,0.040000,0.000000
1,0.060000,0.000000
1,0.090000,0.000000
1,0.090000,0.000000
1,0.100000,0.000000
1,0.070000,0.000000
1,0.110000,0.000000
1,0.070000,0.000000
1,0.080000,0.000000
1,0.110000,0.000000
1,0.110000,0.000000
1,0.090000,0.000000
1,0.080000,0.000000
1,0.040000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.030000,0.000000
1,0.080000,0.000000
1,0.070000,0.000000
1,0.050000,0.000000
1,0.050000,0.000000
1,0.060000,0.000000
1,0.080000,0.000000
1,0.040000,0.000000
1,0.060000,0.000000
1,0.100000,0.000000
1,0.080000,0.000000
1,0.070000,0.000000
1,0.070000,0.000000
1,0.090000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.110000,0.000000
1,0.060000,0.000000
1,0.070000,0.000000
1,0.060000,0.000000
1,0.040000,0.000000
1,0.080000,0.000000
1,0.130000,0.000000
1,0.050000,0.000000
1,0.040000,0.000000
1,0.080000,0.000000
1,0.090000,0.000000
1,0.120000,0.000000
1,0.070000,0.000000
1,0.110000,0.000000
1,0.060000,0.000000
1,0.030000,0.000000
1,0.080000,0.000000
1,0.060000,0.000000
1,0.090000,0.000000
1,0.070000,0.000000
1,0.070000,0.000000
1,0.100000,0.000000
1,0.050000,0.000000
1,0.050000,0.000000
1,0.070000,0.000000
