realization,acc_ratio,energy
1,0.870000,87000000.000000
1,0.790000,78000000.000000
1,0.770000,72000000.000000
1,0.680000,71000000.000000
1,0.770000,68000000.000000
1,0.860000,66000000.000000
1,0.780000,63000000.000000
1,0.750000,63000000.000000
1,0.780000,60000000.000000
1,0.740000,59000000.000000
1,0.800000,58000000.000000
1,0.870000,58000000.000000
1,0.760000,55000000.000000
1,0.750000,54000000.000000
1,0.860000,53000000.000000
1,0.770000,53000000.000000
1,0.800000,52000000.000000
1,0.890000,51000000.000000
1,0.900000,51000000.000000
1,0.890000,49000000.000000
1,0.800000,49000000.000000
1,0.740000,48000000.000000
1,0.740000,48000000.000000
1,0.840000,46000000.000000
1,0.810000,46000000.000000
1,0.770000,41000000.000000
1,0.740000,40000000.000000
1,0.720000,39000000.000000
1,0.670000,38000000.000000
1,0.730000,38000000.000000
1,0.800000,37000000.000000
1,0.800000,37000000.000000
1,0.800000,37000000.000000
1,0.860000,35000000.000000
1,0.790000,34000000.000000
1,0.850000,33000000.000000
1,0.770000,33000000.000000
1,0.750000,33000000.000000
1,0.810000,32000000.000000
1,0.790000,32000000.000000
1,0.790000,31000000.000000
1,0.760000,31000000.000000
1,0.740000,31000000.000000
1,0.750000,31000000.000000
1,0.700000,30000000.000000
1,0.820000,29000000.000000
1,0.740000,29000000.000000
1,0.750000,29000000.000000
1,0.680000,27000000.000000
1,0.660000,27000000.000000
1,0.780000,26000000.000000
1,0.740000,25000000.000000
1,0.690000,24000000.000000
1,0.690000,24000000.000000
1,0.670000,23000000.000000
1,0.740000,22000000.000000
1,0.780000,22000000.000000
1,0.800000,22000000.000000
1,0.780000,22000000.000000
1,0.820000,22000000.000000
1,0.710000,21000000.000000
1,0.690000,21000000.000000
1,0.760000,21000000.000000
1,0.760000,21000000.000000
1,0.710000,21000000.000000
1,0.770000,21000000.000000
1,0.710000,21000000.000000
1,0.740000,21000000.000000
1,0.730000,21000000.000000
1,0.760000,20000000.000000
