realization,acc_ratio,energy
1,1,4.95e+06
1,1,4.95e+06
1,1,4.95e+06
1,1,4.95e+06
1,1,4.95e+06
1,1,4.95e+06
1,1,4.95e+06
1,1,4.95e+06
1,1,4.95e+06
1,1,4.945e+06
1,0.97,4.932e+06
1,0.95,4.923e+06
1,0.89,4.911e+06
1,0.89,4.898e+06
1,0.89,4.87e+06
1,0.9,4.839e+06
1,0.8,4.771e+06
1,0.8,4.67e+06
1,0.67,4.527e+06
1,0.66,4.389e+06
1,0.65,4.188e+06
1,0.63,3.999e+06
1,0.6,3.846e+06
1,0.59,3.622e+06
1,0.58,3.442e+06
1,0.55,3.29e+06
1,0.57,3.105e+06
1,0.57,2.932e+06
1,0.57,2.76e+06
1,0.62,2.597e+06
1,0.54,2.451e+06
1,0.58,2.289e+06
1,0.52,2.17e+06
1,0.58,2.045e+06
1,0.6,1.911e+06
1,0.58,1.788e+06
1,0.52,1.683e+06
1,0.55,1.59e+06
1,0.55,1.501e+06
1,0.43,1.426e+06
1,0.54,1.366e+06
1,0.57,1.29e+06
1,0.63,1.206e+06
1,0.6,1.149e+06
1,0.51,1.102e+06
1,0.54,1.055e+06
1,0.5,1.002e+06
1,0.57,943000
1,0.58,901000
1,0.53,870000
1,0.51,840000
1,0.63,790000
1,0.53,753000
1,0.53,736000
1,0.57,707000
1,0.64,677000
1,0.57,656000
1,0.61,631000
1,0.64,608000
1,0.65,574000
1,0.57,550000
1,0.52,536000
1,0.56,520000
1,0.57,501000
1,0.54,482000
1,0.58,465000
1,0.57,455000
1,0.59,442000
1,0.56,434000
1,0.51,427000
1,0.54,416000
1,0.48,412000
1,0.63,406000
1,0.54,395000
1,0.52,382000
1,0.7,373000
1,0.62,367000
1,0.51,353000
1,0.6,351000
1,0.58,342000
1,0.68,338000
1,0.69,331000
1,0.56,326000
1,0.58,320000
1,0.54,316000
1,0.55,311000
1,0.55,305000
1,0.63,298000
1,0.56,295000
1,0.54,289000
1,0.66,288000
1,0.58,280000
1,0.61,272000
1,0.58,270000
