realization,acc_ratio,energy
1,0.84,65000
1,0.88,60000
1,0.9,58000
1,0.89,57000
1,0.83,52000
1,0.88,52000
1,0.9,51000
1,0.89,50000
1,0.83,50000
1,0.89,48000
1,0.91,48000
1,0.87,46000
1,0.94,44000
1,0.83,43000
1,0.86,43000
1,0.83,42000
1,0.83,41000
1,0.79,40000
1,0.87,38000
1,0.85,37000
1,0.81,36000
1,0.84,35000
1,0.78,33000
1,0.88,33000
1,0.88,32000
1,0.89,30000
1,0.91,29000
1,0.82,29000
1,0.88,29000
1,0.88,29000
1,0.94,27000
1,0.85,27000
1,0.91,27000
1,0.81,26000
1,0.81,25000
1,0.82,25000
1,0.81,25000
1,0.84,25000
1,0.94,25000
1,0.78,25000
1,0.82,25000
1,0.94,25000
1,0.86,25000
1,0.9,24000
1,0.88,23000
1,0.87,23000
1,0.85,22000
1,0.88,21000
1,0.86,20000
1,0.86,20000
1,0.87,20000
1,0.87,20000
1,0.88,19000
1,0.78,19000
1,0.83,19000
1,0.83,18000
1,0.96,18000
1,0.89,17000
1,0.97,17000
1,0.9,17000
1,0.93,17000
1,0.92,16000
1,0.92,16000
1,0.93,15000
1,0.9,15000
1,0.93,14000
1,0.95,14000
1,0.84,13000
1,0.83,13000
1,0.91,13000
1,0.87,12000
1,0.9,12000
1,0.82,12000
1,0.9,12000
1,0.81,12000
1,0.86,12000
1,0.88,12000
1,0.86,12000
1,0.92,12000
1,0.93,11000
1,0.93,11000
1,0.94,11000
1,0.95,11000
1,0.89,10000
1,0.93,10000
1,0.88,10000
1,0.9,10000
1,0.94,10000
1,0.92,10000
1,0.89,10000
1,0.88,10000
1,0.91,10000
1,0.87,10000
1,0.82,9000
1,0.88,9000
1,0.94,9000
1,0.88,9000
1,0.91,9000
1,0.89,9000
1,0.85,9000
1,0.81,9000
1,0.83,9000
1,0.92,9000
1,0.88,9000
1,0.88,9000
1,0.81,9000
1,0.93,8000
1,0.83,7000
1,0.88,7000
1,0.93,7000
1,0.86,7000
1,0.92,7000
1,0.88,7000
1,0.91,7000
1,0.92,7000
1,0.87,7000
1,0.8,7000
1,0.86,7000
1,0.88,7000
1,0.95,7000
1,0.92,7000
1,0.88,7000
1,0.92,7000
1,0.87,7000
1,0.91,6000
1,0.88,4000
1,0.92,4000
1,0.87,4000
1,0.9,4000
1,0.88,4000
1,0.87,4000
1,0.84,4000
1,0.86,4000
1,0.87,4000
1,0.88,4000
1,0.83,4000
1,0.84,3000
1,0.8,3000
1,0.81,3000
1,0.83,3000
1,0.89,3000
1,0.88,3000
1,0.87,3000
1,0.87,3000
1,0.94,2000
1,0.89,2000
1,0.92,2000
1,0.9,2000
1,0.85,2000
1,0.94,2000
1,0.89,2000
1,0.9,2000
1,0.88,2000
1,0.85,2000
1,0.9,2000
1,0.86,2000
1,0.86,2000
1,0.87,2000
1,0.85,2000
1,0.9,2000
1,0.84,2000
1,0.87,2000
1,0.87,2000
1,0.89,2000
1,0.93,2000
1,0.9,2000
1,0.89,2000
1,0.92,2000
1,0.9,2000
1,0.86,2000
1,0.86,1000
1,0.84,1000
1,0.9,1000
1,0.82,1000
1,0.87,1000
1,0.84,1000
1,0.86,1000
1,0.8,1000
1,0.81,1000
1,0.8,1000
1,0.9,1000
1,0.8,1000
1,0.87,1000
1,0.88,1000
1,0.88,1000
1,0.78,1000
1,0.89,1000
1,0.87,1000
1,0.84,1000
1,0.91,1000
1,0.85,1000
1,0.86,1000
1,0.81,1000
1,0.8,1000
1,0.89,1000
1,0.81,1000
1,0.79,1000
1,0.8,1000
1,0.84,1000
1,0.88,1000
1,0.91,1000
1,0.83,1000
1,0.93,1000
1,0.87,1000
1,0.88,1000
1,0.87,1000
1,0.85,1000
1,0.93,1000
1,0.88,1000
1,0.89,1000
