time,prey,pred
0.013755,757,827
0.014095,758,827
0.014142,757,828
0.014262,756,829
0.014283,756,828
0.014304,755,829
0.014307,754,830
0.014318,753,831
0.014394,752,832
0.014668,752,831
0.014938,753,831
0.015019,752,832
0.015074,753,832
0.015216,753,831
0.015319,753,830
0.015429,754,830
0.015463,754,829
0.015476,754,828
0.015514,753,829
0.015752,753,828
0.015824,752,829
0.015863,751,830
0.015962,751,829
0.015982,750,830
0.016007,751,830
0.016039,750,831
0.016087,751,831
0.016119,750,832
0.016216,750,831
0.016411,749,832
0.016445,748,833
0.016470,749,833
0.016479,748,834
0.016532,749,834
0.016768,750,834
0.016786,751,834
0.016797,750,835
0.016812,749,836
0.016858,750,836
0.017089,749,837
0.017197,750,837
0.017281,751,837
0.017359,751,836
0.017369,752,836
0.017519,751,837
0.017605,751,836
0.017643,750,837
0.017674,751,837
0.017725,751,836
0.017740,750,837
0.017863,749,838
0.017883,749,837
0.018055,749,836
0.018309,748,837
0.018370,749,837
0.018482,748,838
0.018524,749,838
0.018666,748,839
0.018797,748,838
0.018862,748,837
0.018907,747,838
0.019008,747,837
0.019080,748,837
0.019233,747,838
0.019262,748,838
0.019281,748,837
0.019355,747,838
0.019394,748,838
0.019781,748,837
0.019865,749,837
0.020034,749,836
0.020143,748,837
0.020170,748,836
0.020200,749,836
0.020268,749,835
0.020316,750,835
0.020377,749,836
0.020378,749,835
0.020664,749,834
0.020719,748,835
0.020776,747,836
0.020780,747,835
0.020885,747,834
0.021083,746,835
0.021135,745,836
0.021181,744,837
0.021181,743,838
0.021183,743,837
0.021206,742,838
0.021264,741,839
0.021422,741,838
0.021444,741,837
0.021614,740,838
0.021662,740,837
0.021664,740,836
0.021673,739,837
0.021750,739,836
0.021829,738,837
0.021852,737,838
0.021982,736,839
0.022074,735,840
0.022233,735,839
0.022301,734,840
0.022320,734,839
0.022349,733,840
0.022350,734,840
0.022358,733,841
0.022368,734,841
0.022404,733,842
0.022495,732,843
0.022503,732,842
0.022527,731,843
0.022917,731,842
0.022943,730,843
0.022980,731,843
0.023091,730,844
0.023091,729,845
0.023138,728,846
0.023232,727,847
0.023245,726,848
0.023368,725,849
0.023461,725,848
0.023565,724,849
0.023622,724,848
0.023627,723,849
0.023706,723,848
0.023837,722,849
0.024003,721,850
0.024125,722,850
0.024437,722,849
0.024611,721,850
0.024628,720,851
0.024675,719,852
0.024734,718,853
0.024762,717,854
0.024768,716,855
0.024884,715,856
0.024910,714,857
0.025015,715,857
0.025036,715,856
0.025172,714,857
0.025197,713,858
0.025240,712,859
0.025351,711,860
0.025363,710,861
0.025364,709,862
0.025651,709,861
0.025695,709,860
0.025736,708,861
0.026071,707,862
0.026135,707,861
0.026177,706,862
0.026463,705,863
0.026488,706,863
0.026523,705,864
0.026633,706,864
0.026927,706,863
0.026931,706,862
0.026967,707,862
0.026974,706,863
0.027051,705,864
0.027116,705,863
0.027119,704,864
0.027123,703,865
0.027180,704,865
0.027321,703,866
0.027442,702,867
0.027529,702,866
0.027564,702,865
0.027713,701,866
0.027742,701,865
0.027840,702,865
0.028014,702,864
0.028164,702,863
0.028185,703,863
0.028256,702,864
0.028257,701,865
0.028343,701,864
0.028349,700,865
0.028352,699,866
0.028375,700,866
0.028478,700,865
0.028525,699,866
0.028530,698,867
0.028555,699,867
0.028559,698,868
0.028725,697,869
0.028936,696,870
0.028949,697,870
0.029009,698,870
0.029065,699,870
0.029076,699,869
0.029105,699,868
0.029161,698,869
0.029326,699,869
0.029404,698,870
0.029469,698,869
0.029527,698,868
0.029583,699,868
0.029928,699,867
0.029977,698,868
0.029992,697,869
0.030194,696,870
0.030309,695,871
0.030407,694,872
0.030512,693,873
0.030517,693,872
0.030751,692,873
0.030809,691,874
0.030834,690,875
0.031044,689,876
0.031071,689,875
0.031092,688,876
0.031163,687,877
0.031269,688,877
0.031349,688,876
0.031367,687,877
0.031379,687,876
0.031473,687,875
0.031481,686,876
0.031527,686,875
0.031660,685,876
0.031694,684,877
0.031754,684,876
0.031774,683,877
0.031786,682,878
0.031833,681,879
0.031835,680,880
0.031862,679,881
0.031869,678,882
0.031968,677,883
0.032060,677,882
0.032114,677,881
0.032222,677,880
0.032247,678,880
0.032251,678,879
0.032342,677,880
0.032437,678,880
0.032500,678,879
0.032645,677,880
0.032664,676,881
0.032742,677,881
0.032806,676,882
0.032868,675,883
0.032871,674,884
0.032983,673,885
0.033035,672,886
0.033104,671,887
0.033199,670,888
0.033251,669,889
0.033440,669,888
0.033594,668,889
0.033648,667,890
0.033713,667,889
0.033864,666,890
0.034281,665,891
0.034375,665,890
0.034416,664,891
0.034544,665,891
0.034562,664,892
0.034563,665,892
0.034626,664,893
0.034689,665,893
0.034890,665,892
0.034990,665,891
0.035004,666,891
0.035017,666,890
0.035094,666,889
0.035173,666,888
0.035215,666,887
0.035286,666,886
0.035288,666,885
0.035379,666,884
0.035532,666,883
0.035557,666,882
0.035683,666,881
0.035890,666,880
0.035959,665,881
0.036173,666,881
0.036181,665,882
0.036301,664,883
0.036693,663,884
0.036725,663,883
0.036812,663,882
0.036945,663,881
0.036951,663,880
0.037035,664,880
0.037264,664,879
0.037377,663,880
0.037401,664,880
0.037450,664,879
0.037525,663,880
0.037590,663,879
0.037627,664,879
0.037650,663,880
0.037661,662,881
0.037683,661,882
0.037747,660,883
0.037805,659,884
0.037939,659,883
0.038076,660,883
0.038191,659,884
0.038220,658,885
0.038226,658,884
0.038275,657,885
0.038304,656,886
0.038399,655,887
0.038594,655,886
0.038750,654,887
0.038831,654,886
0.038996,654,885
0.039041,655,885
0.039094,654,886
0.039100,654,885
0.039166,653,886
0.039170,653,885
0.039334,653,884
0.039418,652,885
0.039450,652,884
0.039856,652,883
0.039879,651,884
0.040003,650,885
0.040016,649,886
0.040026,648,887
0.040067,647,888
0.040163,646,889
0.040266,645,890
0.040431,644,891
0.040624,643,892
0.040646,642,893
0.040689,642,892
0.040708,641,893
0.040722,641,892
0.041028,640,893
0.041183,640,892
0.041249,639,893
0.041352,639,892
0.041470,638,893
0.041511,638,892
0.041523,637,893
0.041697,636,894
0.041700,635,895
0.041789,635,894
0.041853,634,895
0.041856,633,896
0.041967,632,897
0.042190,631,898
0.042206,632,898
0.042270,631,899
0.042317,630,900
0.042367,629,901
0.042528,628,902
0.042549,628,901
0.042563,628,900
0.042611,627,901
0.042732,627,900
0.042865,626,901
0.042921,626,900
0.042954,625,901
0.042974,624,902
0.043017,624,901
0.043044,625,901
0.043057,624,902
0.043074,623,903
0.043098,622,904
0.043147,621,905
0.043162,621,904
0.043175,621,903
0.043205,621,902
0.043328,621,901
0.043621,621,900
0.043642,620,901
0.043650,619,902
0.043754,618,903
0.043784,619,903
0.043838,618,904
0.043866,617,905
0.044051,618,905
0.044263,619,905
0.044313,619,904
0.044329,620,904
0.044575,619,905
0.044600,620,905
0.044888,619,906
0.044913,618,907
0.044972,618,906
0.044997,617,907
0.045049,617,906
0.045101,616,907
0.045150,616,906
0.045272,615,907
0.045289,614,908
0.045306,613,909
0.045439,612,910
0.045483,611,911
0.045488,610,912
0.045552,609,913
0.045615,609,912
0.045660,609,911
0.045725,608,912
0.045795,608,911
0.045828,609,911
0.046005,610,911
0.046105,609,912
0.046481,610,912
0.046655,610,911
0.046683,611,911
0.046727,610,912
0.046870,610,911
0.046902,610,910
0.046905,611,910
0.047005,610,911
0.047052,610,910
0.047257,609,911
0.047305,608,912
0.047362,608,911
0.047447,607,912
0.047519,608,912
0.047548,607,913
0.047600,607,912
0.047636,606,913
0.047754,605,914
0.047843,604,915
0.047874,603,916
0.047895,602,917
0.048002,602,916
0.048134,601,917
0.048173,602,917
0.048269,601,918
0.048390,600,919
0.048425,601,919
0.048748,601,918
0.048992,602,918
0.049324,602,917
0.049704,601,918
0.049883,601,917
0.050085,600,918
0.050238,599,919
0.050285,599,918
0.050451,600,918
0.050460,600,917
0.050514,599,918
0.050704,598,919
0.050709,598,918
0.050725,598,917
0.050913,597,918
0.051120,598,918
0.051141,599,918
0.051333,599,917
0.051451,598,918
0.051463,597,919
0.051630,597,918
0.051812,596,919
0.051884,595,920
0.051893,596,920
0.051918,597,920
0.052031,597,919
0.052116,596,920
0.052121,595,921
0.052126,594,922
0.052136,594,921
0.052414,594,920
0.052493,594,919
0.052724,595,919
0.052821,594,920
0.052987,594,919
0.052996,594,918
0.053088,594,917
0.053140,593,918
0.053141,592,919
0.053218,591,920
0.053355,591,919
0.053370,590,920
0.053380,590,919
0.053525,589,920
0.053531,588,921
0.053623,589,921
0.053660,588,922
0.053689,587,923
0.053700,587,922
0.053781,586,923
0.053916,585,924
0.053931,586,924
0.054022,586,923
0.054262,585,924
0.054324,584,925
0.054363,583,926
0.054372,583,925
0.054491,583,924
0.054559,584,924
0.054610,583,925
0.054890,582,926
0.054963,583,926
0.055108,583,925
0.055234,584,925
0.055300,583,926
0.055488,582,927
0.055505,582,926
0.055633,583,926
0.055688,584,926
0.055689,584,925
0.055795,585,925
0.055799,584,926
0.055989,583,927
0.056039,584,927
0.056108,584,926
0.056293,583,927
0.056559,583,926
0.056692,582,927
0.056706,581,928
0.056782,581,927
0.056924,582,927
0.057021,582,926
0.057204,581,927
0.057233,581,926
0.057244,582,926
0.057295,582,925
0.057382,583,925
0.057416,582,926
0.057436,581,927
0.057481,580,928
0.057495,580,927
0.057583,580,926
0.057665,579,927
0.057732,580,927
0.057887,580,926
0.057968,580,925
0.058215,579,926
0.058232,579,925
0.058241,580,925
0.058525,581,925
0.058569,581,924
0.058627,581,923
0.059051,581,922
0.059064,581,921
0.059075,581,920
0.059308,581,919
0.059369,581,918
0.059474,580,919
0.059520,580,918
0.059521,579,919
0.059699,578,920
0.059750,578,919
0.059863,579,919
0.059896,580,919
0.060022,579,920
0.060170,578,921
0.060328,578,920
0.060415,578,919
0.060431,578,918
0.060627,578,917
0.060666,579,917
0.060684,579,916
0.060726,578,917
0.060845,578,916
0.060885,579,916
0.060921,579,915
0.060947,578,916
0.061019,579,916
0.061070,579,915
0.061116,578,916
0.061158,577,917
0.061195,577,916
0.061209,577,915
0.061210,576,916
0.061277,576,915
0.061342,577,915
0.061402,577,914
0.061476,577,913
0.061588,576,914
0.061659,575,915
0.061757,574,916
0.061831,575,916
0.061902,576,916
0.061906,576,915
0.062217,576,914
0.062232,576,913
0.062242,575,914
0.062249,575,913
0.062500,575,912
0.062508,575,911
0.062534,575,910
0.062654,575,909
0.062923,574,910
0.063134,574,909
0.063181,573,910
0.063241,572,911
0.063359,571,912
0.063425,571,911
0.063693,570,912
0.063715,569,913
0.063757,568,914
0.063997,567,915
0.064001,567,914
0.064102,566,915
0.064155,565,916
0.064157,564,917
0.064204,564,916
0.064336,564,915
0.064350,563,916
0.064354,562,917
0.064361,562,916
0.064457,562,915
0.064564,561,916
0.064729,560,917
0.064745,560,916
0.064807,560,915
0.064849,561,915
0.064885,560,916
0.064939,559,917
0.064989,558,918
0.065003,557,919
0.065024,556,920
0.065115,556,919
0.065148,556,918
0.065312,556,917
0.065324,556,916
0.065403,555,917
0.065526,555,916
0.065735,555,915
0.065753,554,916
0.065802,554,915
0.065828,554,914
0.065891,555,914
0.066081,554,915
0.066168,555,915
0.066180,554,916
0.066200,553,917
0.066228,553,916
0.066387,553,915
0.066460,552,916
0.066484,552,915
0.066502,553,915
0.066519,552,916
0.066539,551,917
0.066553,551,916
0.066684,550,917
0.066774,549,918
0.066794,549,917
0.067013,548,918
0.067241,547,919
0.067311,547,918
0.067385,546,919
0.067623,545,920
0.067664,545,919
0.067672,545,918
0.067838,544,919
0.067846,543,920
0.067911,542,921
0.068010,542,920
0.068265,542,919
0.068410,541,920
0.068438,541,919
0.068490,541,918
0.068563,540,919
0.068603,540,918
0.068615,540,917
0.069064,539,918
0.069086,540,918
0.069140,539,919
0.069153,538,920
0.069391,538,919
0.069439,539,919
0.069525,539,918
0.069723,539,917
0.069773,539,916
0.069971,538,917
0.069985,538,916
0.070008,537,917
0.070219,538,917
0.070411,537,918
0.070432,537,917
0.070469,538,917
0.070506,537,918
0.070512,536,919
0.070722,535,920
0.070814,534,921
0.070872,533,922
0.071007,533,921
0.071023,534,921
0.071453,533,922
0.071467,533,921
0.071473,533,920
0.071541,533,919
0.071642,532,920
0.071667,533,920
0.071674,532,921
0.071711,532,920
0.071719,531,921
0.071749,531,920
0.071848,530,921
0.071937,531,921
0.071955,531,920
0.071965,530,921
0.072480,530,920
0.072501,530,919
0.072758,529,920
0.072930,529,919
0.073026,528,920
0.073052,528,919
0.073139,529,919
0.073337,528,920
0.073460,528,919
0.073507,528,918
0.073701,527,919
0.073717,527,918
0.073746,526,919
0.073806,525,920
0.074093,524,921
0.074105,523,922
0.074184,522,923
0.074248,521,924
0.074406,522,924
0.074512,523,924
0.074737,522,925
0.074742,522,924
0.074900,522,923
0.074902,522,922
0.075086,521,923
0.075162,521,922
0.075197,520,923
0.075230,520,922
0.075271,520,921
0.075308,519,922
0.075351,518,923
0.075365,517,924
0.075376,516,925
0.075443,515,926
0.075532,515,925
0.075656,514,926
0.075677,514,925
0.075837,513,926
0.075941,513,925
0.076002,512,926
0.076028,511,927
0.076041,510,928
0.076070,510,927
0.076159,510,926
0.076271,509,927
0.076296,510,927
0.076382,510,926
0.076496,510,925
0.076609,509,926
0.076709,509,925
0.076713,508,926
0.076751,507,927
0.076812,507,926
0.076834,507,925
0.076843,508,925
0.076944,509,925
0.077056,510,925
0.077062,509,926
0.077135,508,927
0.077177,508,926
0.077268,509,926
0.077356,510,926
0.077363,509,927
0.077443,509,926
0.077505,508,927
0.077520,509,927
0.077529,508,928
0.077692,507,929
0.077878,506,930
0.077911,507,930
0.077999,506,931
0.078122,505,932
0.078122,504,933
0.078166,503,934
0.078210,504,934
0.078218,503,935
0.078349,502,936
0.078390,502,935
0.078415,502,934
0.078524,502,933
0.078665,501,934
0.078671,502,934
0.078702,502,933
0.078709,501,934
0.078741,501,933
0.079021,502,933
0.079034,501,934
0.079144,501,933
0.079314,500,934
0.079331,500,933
0.079418,501,933
0.079442,500,934
0.079475,500,933
0.079686,499,934
0.079714,499,933
0.079900,498,934
0.080002,497,935
0.080010,496,936
0.080082,495,937
0.080218,496,937
0.080260,496,936
0.080315,496,935
0.080330,496,934
0.080678,495,935
0.080882,494,936
0.081030,494,935
0.081074,493,936
0.081075,492,937
0.081085,491,938
0.081120,492,938
0.081156,491,939
0.081237,490,940
0.081677,489,941
0.081753,489,940
0.081938,489,939
0.082017,489,938
0.082188,490,938
0.082301,489,939
0.082350,490,939
0.082564,490,938
0.082645,490,937
0.082963,490,936
0.082975,489,937
0.083078,488,938
0.083227,487,939
0.083261,487,938
0.083321,488,938
0.083349,488,937
0.083452,489,937
0.083557,488,938
0.083574,488,937
0.083579,487,938
0.083714,487,937
0.083807,486,938
0.083834,486,937
0.083927,485,938
0.084076,485,937
0.084126,484,938
0.084401,483,939
0.084414,482,940
0.084465,481,941
0.084666,480,942
0.084717,481,942
0.084865,481,941
0.084885,482,941
0.085093,483,941
0.085146,484,941
0.085171,483,942
0.085183,482,943
0.085197,482,942
0.085246,481,943
0.085385,481,942
0.085515,480,943
0.085530,479,944
0.085649,479,943
0.085679,478,944
0.085739,478,943
0.085742,477,944
0.085772,476,945
0.085777,476,944
0.085833,475,945
0.085856,475,944
0.085947,475,943
0.085958,475,942
0.085972,475,941
0.085979,474,942
0.086097,474,941
0.086191,475,941
0.086198,474,942
0.086305,475,942
0.086323,474,943
0.086918,473,944
0.086956,474,944
0.087103,473,945
0.087215,472,946
0.087413,472,945
0.087537,472,944
0.087577,472,943
0.087585,472,942
0.087636,472,941
0.087790,471,942
0.087805,470,943
0.087807,471,943
0.087914,472,943
0.088035,471,944
0.088082,470,945
0.088195,469,946
0.088240,469,945
0.088416,468,946
0.088427,469,946
0.088552,469,945
0.088618,470,945
0.088713,469,946
0.088864,468,947
0.088962,468,946
0.088967,468,945
0.089101,467,946
0.089145,467,945
0.089155,467,944
0.089236,467,943
0.089252,466,944
0.089429,466,943
0.089608,466,942
0.089640,465,943
0.089678,464,944
0.089691,463,945
0.089796,462,946
0.090198,462,945
0.090215,463,945
0.090352,463,944
0.090771,462,945
0.090873,461,946
0.090884,461,945
0.090919,461,944
0.090980,460,945
0.091105,460,944
0.091156,461,944
0.091339,461,943
0.091647,461,942
0.091763,461,941
0.091943,460,942
0.092092,460,941
0.092310,460,940
0.092415,459,941
0.092439,459,940
0.092599,459,939
0.092672,460,939
0.092676,459,940
0.092882,460,940
0.092931,459,941
0.093032,458,942
0.093139,457,943
0.093173,457,942
0.093325,456,943
0.093459,456,942
0.093540,455,943
0.093671,454,944
0.094096,453,945
0.094197,453,944
0.094300,453,943
0.094353,453,942
0.094406,452,943
0.094430,451,944
0.094439,451,943
0.094458,450,944
0.094547,449,945
0.094763,449,944
0.094907,449,943
0.094950,448,944
0.095333,448,943
0.095574,447,944
0.095666,446,945
0.095892,446,944
0.095949,446,943
0.095949,447,943
0.096156,447,942
0.096208,446,943
0.096309,446,942
0.096339,446,941
0.096380,446,940
0.096488,446,939
0.096710,445,940
0.096734,445,939
0.096838,445,938
0.096850,445,937
0.096903,445,936
0.096915,446,936
0.097170,446,935
0.097342,446,934
0.097425,446,933
0.097459,445,934
0.097501,444,935
0.097546,443,936
0.097557,442,937
0.097609,442,936
0.097620,442,935
0.097804,442,934
0.097997,443,934
0.098011,442,935
0.098025,443,935
0.098033,442,936
0.098124,442,935
0.098225,442,934
0.098344,442,933
0.098433,442,932
0.098441,442,931
0.098585,442,930
0.098696,441,931
0.098730,441,930
0.098739,441,929
0.098928,441,928
0.098970,441,927
0.099078,441,926
0.099167,442,926
0.099169,443,926
0.099269,442,927
0.099327,441,928
0.099407,440,929
0.099465,439,930
0.099582,438,931
0.099602,437,932
0.099617,436,933
0.099660,435,934
0.099670,435,933
0.099680,434,934
0.099700,433,935
0.099701,433,934
0.099740,432,935
0.099756,432,934
0.099792,431,935
0.099812,430,936
0.099923,431,936
0.099935,432,936
0.100228,432,935
0.100444,431,936
0.100484,432,936
0.100599,431,937
0.100611,432,937
0.100618,431,938
0.100855,432,938
0.100960,431,939
0.101109,431,938
0.101208,430,939
0.101285,431,939
0.101328,431,938
0.101346,431,937
0.101349,432,937
0.101382,431,938
0.101411,432,938
0.101533,431,939
0.101558,430,940
0.101591,429,941
0.101685,429,940
0.101847,428,941
0.101847,428,940
0.102015,428,939
0.102158,428,938
0.102408,428,937
0.102513,428,936
0.102799,427,937
0.102982,427,936
0.103164,426,937
0.103209,425,938
0.103270,424,939
0.103409,424,938
0.103518,424,937
0.103520,423,938
0.103668,423,937
0.103696,423,936
0.103751,423,935
0.103878,423,934
0.104117,423,933
0.104196,423,932
0.104269,424,932
0.104380,423,933
0.104420,423,932
0.104481,422,933
0.104595,421,934
0.104643,421,933
0.104717,421,932
0.104895,420,933
0.104958,419,934
0.105004,419,933
0.105016,419,932
0.105023,419,931
0.105079,418,932
0.105095,417,933
0.105272,416,934
0.105335,416,933
0.105544,416,932
0.105943,417,932
0.105977,416,933
0.106355,417,933
0.106392,417,932
0.106440,418,932
0.106461,419,932
0.106529,418,933
0.106713,417,934
0.106815,416,935
0.106838,416,934
0.107178,415,935
0.107196,415,934
0.107210,415,933
0.107245,415,932
0.107521,415,931
0.107528,414,932
0.107657,413,933
0.107728,414,933
0.107802,413,934
0.107851,413,933
0.107919,413,932
0.108087,413,931
0.108172,414,931
0.108212,415,931
0.108223,415,930
0.108417,415,929
0.108535,415,928
0.108792,414,929
0.108921,415,929
0.108978,416,929
0.109005,416,928
0.109094,416,927
0.109144,416,926
0.109237,415,927
0.109318,415,926
0.109322,415,925
0.109399,416,925
0.109477,415,926
0.109618,414,927
0.109645,414,926
0.109650,415,926
0.109917,415,925
0.110011,415,924
0.110258,414,925
0.110275,413,926
0.110314,412,927
0.110324,412,926
0.110360,412,925
0.110360,411,926
0.110414,411,925
0.110464,410,926
0.110553,410,925
0.110572,409,926
0.110606,408,927
0.110687,408,926
0.110930,407,927
0.111084,406,928
0.111240,406,927
0.111459,407,927
0.111460,407,926
0.111463,406,927
0.111536,406,926
0.111658,405,927
0.111708,405,926
0.111830,405,925
0.111880,404,926
0.111890,404,925
0.111956,404,924
0.111958,404,923
0.112000,404,922
0.112030,405,922
0.112093,406,922
0.112116,406,921
0.112154,406,920
0.112524,407,920
0.112632,407,919
0.112697,408,919
0.112772,408,918
0.112775,407,919
0.112868,407,918
0.112909,406,919
0.113029,407,919
0.113163,406,920
0.113327,405,921
0.113347,405,920
0.113481,406,920
0.113488,405,921
0.113690,405,920
0.113725,405,919
0.113861,404,920
0.113989,404,919
0.114003,404,918
0.114111,404,917
0.114284,403,918
0.114359,404,918
0.114459,403,919
0.114577,403,918
0.114719,403,917
0.114798,402,918
0.114922,403,918
0.114939,403,917
0.115196,403,916
0.115215,403,915
0.115261,404,915
0.115349,404,914
0.115356,403,915
0.115365,403,914
0.115396,402,915
0.115576,402,914
0.115691,402,913
0.115771,402,912
0.116049,402,911
0.116223,401,912
0.116273,401,911
0.116382,401,910
0.116383,400,911
0.116581,399,912
0.116603,399,911
0.116961,399,910
0.117007,399,909
0.117008,399,908
0.117152,398,909
0.117275,397,910
0.117444,398,910
0.117569,398,909
0.117600,397,910
0.117622,396,911
0.117631,395,912
0.117694,396,912
0.117694,396,911
0.117768,397,911
0.117796,397,910
0.117958,397,909
0.118002,398,909
0.118257,398,908
0.118442,398,907
0.118517,397,908
0.118528,398,908
0.118579,398,907
0.118773,398,906
0.118787,398,905
0.118883,398,904
0.119062,397,905
0.119205,398,905
0.119246,398,904
0.119250,398,903
0.119430,397,904
0.119469,398,904
0.119475,398,903
0.119561,398,902
0.119666,398,901
0.119709,399,901
0.119914,398,902
0.119923,398,901
0.119932,397,902
0.120011,396,903
0.120072,395,904
0.120246,394,905
0.120256,394,904
0.120329,393,905
0.120523,392,906
0.120560,391,907
0.120706,391,906
0.120820,390,907
0.120880,391,907
0.120943,391,906
0.121190,391,905
0.121230,390,906
0.121246,389,907
0.121331,388,908
0.121362,387,909
0.121371,387,908
0.121525,387,907
0.121547,386,908
0.121628,386,907
0.121734,385,908
0.121737,385,907
0.121784,384,908
0.121819,383,909
0.121876,382,910
0.122073,382,909
0.122827,382,908
0.122870,382,907
0.122924,382,906
0.122931,382,905
0.123016,382,904
0.123031,382,903
0.123105,382,902
0.123120,381,903
0.123149,381,902
0.123163,381,901
0.123298,380,902
0.123415,380,901
0.123467,379,902
0.123523,379,901
0.123542,378,902
0.123928,377,903
0.124038,377,902
0.124175,378,902
0.124235,378,901
0.124269,378,900
0.124279,377,901
0.124383,377,900
0.124439,376,901
0.124453,376,900
0.124740,377,900
0.124754,377,899
0.124781,377,898
0.124963,377,897
0.125008,376,898
0.125046,376,897
0.125113,377,897
0.125136,377,896
0.125170,377,895
0.125235,377,894
0.125252,376,895
0.125333,375,896
0.125390,374,897
0.125405,374,896
0.125414,374,895
0.125511,374,894
0.125577,373,895
0.125727,373,894
0.125840,373,893
0.125914,374,893
0.125914,373,894
0.126020,373,893
0.126154,372,894
0.126205,372,893
0.126436,371,894
0.126482,371,893
0.126504,370,894
0.126577,369,895
0.126728,369,894
0.126736,368,895
0.126759,369,895
0.126768,368,896
0.126772,367,897
0.126816,367,896
0.126895,367,895
0.126917,366,896
0.126923,366,895
0.127006,365,896
0.127067,364,897
0.127329,364,896
0.127339,364,895
0.127456,364,894
0.127490,364,893
0.127780,364,892
0.127922,364,891
0.127934,364,890
0.127941,365,890
0.128048,364,891
0.128290,364,890
0.129073,365,890
0.129170,365,889
0.129320,366,889
0.129407,366,888
0.129431,366,887
0.129464,365,888
0.129772,365,887
0.130040,365,886
0.130210,365,885
0.130227,365,884
0.130254,366,884
0.130379,365,885
0.130421,364,886
0.130653,364,885
0.130740,364,884
0.131062,364,883
0.131065,363,884
0.131272,363,883
0.131320,363,882
0.131454,362,883
0.131507,361,884
0.131531,361,883
0.131618,360,884
0.131679,359,885
0.131714,358,886
0.131935,359,886
0.132120,359,885
0.132355,358,886
0.132425,357,887
0.132711,357,886
0.132947,357,885
0.133397,357,884
0.133575,357,883
0.133675,356,884
0.133684,356,883
0.133821,356,882
0.133938,356,881
0.134073,355,882
0.134129,355,881
0.134207,354,882
0.134555,353,883
0.134602,354,883
0.134603,354,882
0.134734,353,883
0.134736,353,882
0.135073,353,881
0.135122,353,880
0.135184,353,879
0.135298,353,878
0.135309,353,877
0.135439,353,876
0.135543,352,877
0.135786,352,876
0.135806,352,875
0.135861,351,876
0.136019,351,875
0.136191,350,876
0.136210,350,875
0.136387,350,874
0.136577,351,874
0.136614,351,873
0.136918,350,874
