energy,magnet
-844,262
-1432,368
-1608,408
-1688,438
-1724,426
-1772,484
-1816,544
-1836,568
-1868,628
-1884,686
-1884,744
-1908,804
-1932,884
-2000,996
-2028,1020
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2024,1020
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2024,1018
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2028,1020
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2020,1018
-2040,1024
-2024,1020
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2028,1020
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2020,1018
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2028,1020
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2024,1020
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2024,1020
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2028,1020
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2024,1020
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2032,1022
-2024,1020
-2032,1022
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2020,1018
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2028,1020
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2020,1018
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2020,1018
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2024,1020
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2028,1020
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2024,1020
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2020,1018
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2016,1018
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2028,1020
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2028,1020
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2024,1018
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2028,1020
-2040,1024
-2040,1024
-2040,1024
-2028,1020
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2024,1020
-2024,1020
-2024,1020
-2028,1020
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2020,1018
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2024,1020
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2032,1022
-2032,1022
-2040,1024
-2032,1022
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2040,1024
-2024,1020
-2040,1024
-2040,1024
-2032,1022
-2040,1024
