realization,acc_ratio,energy
1,0.46,134000
1,0.33,113000
1,0.25,108000
1,0.22,100000
1,0.19,97000
1,0.17,92000
1,0.15,87000
1,0.1,83000
1,0.13,77000
1,0.1,77000
1,0.1,77000
1,0.04,77000
1,0.08,75000
1,0.03,75000
1,0.11,73000
1,0.08,70000
1,0.07,69000
1,0.1,65000
1,0.07,64000
1,0.06,64000
1,0.04,62000
1,0.07,60000
1,0.02,60000
1,0.07,58000
1,0.06,57000
1,0.04,56000
1,0.07,56000
1,0.02,56000
1,0.04,55000
1,0.05,55000
1,0.03,55000
1,0.04,55000
1,0.02,54000
1,0.03,54000
1,0.02,54000
1,0.02,54000
1,0.04,54000
1,0.05,53000
1,0.05,53000
1,0.05,53000
1,0.03,53000
1,0.08,53000
1,0.06,51000
1,0.02,51000
1,0.07,50000
1,0.06,50000
1,0.04,50000
1,0.06,48000
1,0.02,47000
1,0.05,46000
1,0.04,46000
1,0.04,46000
1,0.07,46000
1,0.01,46000
1,0.05,45000
1,0.04,44000
1,0.02,44000
1,0.03,44000
1,0.03,44000
1,0.04,44000
1,0.01,44000
1,0.03,44000
1,0.03,44000
1,0.03,42000
1,0.01,42000
1,0.01,42000
1,0.01,42000
1,0.02,42000
1,0.03,42000
1,0.04,42000
1,0.03,42000
1,0.05,41000
1,0.04,41000
1,0.02,40000
1,0.01,40000
1,0.02,40000
1,0.03,40000
1,0.03,40000
1,0.01,40000
1,0.02,40000
1,0.01,40000
1,0.03,40000
1,0,40000
1,0.05,40000
1,0.01,40000
1,0.03,40000
1,0.02,40000
1,0.02,40000
1,0.03,39000
1,0.03,39000
1,0.05,39000
1,0.02,39000
1,0.03,38000
1,0.01,38000
1,0.04,37000
1,0.02,37000
1,0.02,37000
1,0.01,37000
1,0.02,37000
1,0.02,37000
1,0.01,37000
1,0.03,37000
1,0.01,37000
1,0.01,37000
1,0.03,37000
1,0,37000
1,0.04,37000
1,0.03,37000
1,0.01,37000
1,0.05,37000
1,0.01,37000
1,0.01,37000
1,0.01,37000
1,0.02,37000
1,0.01,37000
1,0.03,37000
1,0.03,36000
1,0.03,36000
1,0.03,36000
1,0.03,36000
1,0.04,35000
1,0.02,35000
1,0.03,35000
1,0.02,35000
1,0,35000
1,0.02,35000
1,0.02,35000
1,0.02,35000
1,0.02,35000
1,0.03,35000
1,0.01,35000
1,0.01,35000
1,0.03,35000
1,0,35000
1,0.01,35000
1,0.01,35000
1,0,35000
1,0.02,35000
1,0.02,35000
1,0.01,35000
1,0.02,35000
1,0,35000
1,0.03,35000
1,0.01,35000
1,0.04,35000
1,0.03,35000
1,0.02,35000
1,0,35000
1,0.02,35000
1,0.02,34000
1,0.02,34000
1,0,34000
1,0.03,34000
1,0.04,34000
1,0.02,34000
1,0.01,34000
1,0.04,34000
1,0.02,34000
1,0.04,34000
1,0,34000
1,0.06,34000
1,0.01,34000
1,0.02,34000
1,0.01,34000
1,0.02,34000
1,0.02,34000
1,0,34000
1,0.01,34000
1,0.01,34000
1,0.03,34000
1,0.03,34000
1,0.01,33000
1,0.04,32000
1,0.02,32000
1,0,32000
1,0.01,32000
1,0.02,32000
1,0.02,32000
1,0.04,32000
1,0.01,32000
1,0.02,32000
1,0.01,32000
1,0.04,31000
1,0.01,31000
1,0.04,30000
1,0,30000
1,0,30000
1,0.02,30000
1,0.02,30000
1,0.01,30000
1,0.05,30000
1,0.02,30000
1,0.01,30000
1,0,30000
1,0,30000
1,0.01,30000
1,0.02,30000
1,0.01,30000
1,0.01,30000
1,0.02,30000
1,0,30000
1,0.01,30000
1,0.01,30000
1,0,30000
1,0.05,30000
1,0.04,29000
1,0.01,29000
1,0,29000
1,0.01,29000
1,0.02,29000
1,0.01,29000
1,0.01,29000
1,0.02,29000
1,0.01,29000
1,0.02,29000
1,0.02,29000
1,0.01,29000
1,0.01,29000
1,0.01,29000
1,0.03,29000
1,0,29000
