realization,energy,pressure,acc_ratio
1,-305.792932,9.288424,0.140000
1,-314.953619,8.600941,0.130000
1,-313.895971,8.289851,0.080000
1,-329.427834,7.560318,0.090000
1,-334.192099,7.080516,0.190000
1,-328.399197,7.013272,0.140000
1,-341.873343,6.384948,0.120000
1,-330.279564,6.599171,0.110000
1,-322.709184,6.749168,0.210000
1,-319.975888,6.548106,0.220000
1,-327.595636,6.284107,0.150000
1,-320.502021,6.305613,0.270000
1,-322.161758,5.945401,0.280000
1,-325.779905,5.844754,0.190000
1,-350.946210,5.010768,0.200000
1,-348.942737,5.020776,0.220000
1,-358.290007,4.518292,0.240000
1,-360.700966,4.437352,0.240000
1,-367.640052,4.155878,0.270000
1,-345.252999,5.024915,0.310000
1,-345.858650,4.824213,0.260000
1,-357.017538,4.398644,0.250000
1,-381.428105,3.256393,0.300000
1,-403.333300,2.409180,0.250000
1,-394.482859,2.911039,0.300000
1,-392.234420,2.988822,0.330000
1,-400.886942,2.821171,0.350000
1,-404.928008,2.383183,0.250000
1,-402.089787,2.393423,0.230000
1,-403.424556,2.361272,0.280000
1,-402.509603,2.463493,0.250000
1,-400.049507,2.591185,0.340000
1,-397.360377,2.586573,0.260000
1,-397.462438,2.775454,0.250000
1,-405.233430,2.644041,0.210000
1,-395.271552,2.915441,0.210000
1,-407.403515,2.210948,0.210000
1,-411.277841,2.088463,0.240000
1,-416.121565,1.745622,0.250000
1,-405.918248,2.007135,0.230000
1,-408.405956,1.971695,0.300000
1,-404.988588,2.083804,0.270000
1,-405.835261,2.089216,0.230000
1,-414.265564,1.752181,0.210000
1,-426.454760,1.450942,0.250000
1,-418.694088,1.613232,0.210000
1,-411.792730,1.908551,0.240000
1,-403.332487,2.167946,0.230000
1,-406.096338,2.219173,0.300000
1,-386.304572,2.975610,0.290000
1,-381.354812,2.923978,0.340000
1,-387.017113,2.758473,0.260000
1,-410.563751,2.207014,0.350000
1,-417.965692,2.131232,0.260000
1,-404.495514,2.617396,0.210000
1,-392.872561,3.149132,0.250000
1,-400.542533,2.881497,0.200000
1,-403.054637,2.630728,0.310000
1,-408.826919,2.092628,0.360000
1,-414.796201,1.904664,0.260000
1,-420.579991,1.734694,0.300000
1,-416.641758,1.874986,0.300000
1,-424.659336,1.471030,0.280000
1,-425.494363,1.317970,0.280000
1,-418.069070,1.648829,0.190000
1,-424.811584,1.547706,0.250000
1,-417.101849,2.017015,0.280000
1,-398.159953,2.545202,0.280000
1,-408.525206,2.139530,0.320000
1,-409.747077,2.132042,0.270000
1,-402.915457,2.343619,0.230000
1,-400.955633,2.451577,0.330000
1,-409.423665,1.871699,0.280000
1,-415.984298,1.678091,0.320000
1,-404.272880,2.125842,0.230000
1,-415.807354,1.491639,0.330000
1,-417.629229,1.450906,0.300000
1,-414.610804,1.561720,0.290000
1,-410.910224,1.395396,0.340000
1,-407.861251,1.503185,0.250000
1,-409.407344,1.385341,0.390000
1,-420.295915,1.218755,0.300000
1,-419.382692,1.191619,0.280000
1,-424.669697,1.078414,0.270000
1,-398.832526,2.030185,0.310000
1,-409.189239,1.643221,0.240000
1,-410.100234,1.738264,0.300000
1,-412.264452,1.797909,0.300000
1,-410.411533,1.758548,0.290000
1,-414.177073,1.697706,0.280000
1,-408.763171,1.819533,0.300000
1,-395.189233,2.284963,0.260000
1,-391.734416,2.624266,0.360000
1,-393.757232,2.680902,0.280000
1,-396.644887,2.554164,0.360000
1,-400.285753,2.356467,0.220000
1,-415.331560,1.877095,0.310000
1,-410.439946,2.104403,0.270000
1,-388.443959,2.891376,0.350000
1,-397.216034,2.528579,0.300000
1,-406.823655,2.416872,0.320000
1,-414.807252,1.984835,0.320000
1,-422.913062,1.578356,0.310000
1,-412.571539,1.847929,0.260000
1,-399.402683,2.069186,0.380000
1,-398.922507,2.104657,0.290000
1,-393.530019,2.229020,0.370000
1,-395.261999,2.398730,0.350000
1,-395.741963,2.476592,0.320000
1,-395.125781,2.478405,0.300000
1,-391.071106,2.590195,0.270000
1,-401.634868,2.235622,0.220000
1,-399.299260,2.271556,0.240000
1,-393.109675,2.670740,0.200000
1,-387.672213,2.835448,0.300000
1,-408.700276,2.132928,0.280000
1,-400.874767,2.204250,0.250000
1,-391.338514,2.583772,0.210000
1,-400.006614,2.161540,0.260000
1,-381.797164,2.741414,0.280000
1,-371.683648,3.110887,0.290000
1,-379.120273,2.913023,0.230000
1,-377.321158,3.064322,0.260000
1,-367.441365,3.571854,0.310000
1,-366.706700,3.599768,0.220000
1,-364.315928,3.522535,0.400000
1,-370.785943,3.296027,0.340000
1,-363.623731,3.785670,0.340000
1,-378.344624,3.097699,0.290000
1,-397.375549,2.440312,0.270000
1,-407.081243,2.272365,0.300000
1,-409.484773,1.994966,0.180000
1,-395.881603,2.465005,0.290000
1,-402.235661,2.477283,0.270000
1,-404.315219,2.293714,0.260000
1,-399.235139,2.696928,0.270000
1,-368.853695,3.600396,0.310000
1,-388.329712,3.019349,0.310000
1,-379.171630,3.483170,0.200000
1,-383.318328,3.444355,0.180000
1,-384.701821,3.307915,0.220000
1,-380.942708,3.353455,0.240000
1,-379.028766,3.264050,0.310000
1,-379.644315,3.250966,0.290000
1,-379.874532,3.242231,0.230000
1,-368.675995,3.724909,0.280000
1,-376.812895,3.449740,0.350000
1,-387.436322,3.134516,0.260000
1,-382.298298,3.298839,0.320000
1,-388.283718,3.222585,0.220000
1,-393.526235,3.040727,0.210000
1,-393.559258,2.867021,0.240000
1,-402.087932,2.787257,0.240000
1,-392.386912,2.842032,0.240000
1,-388.356759,2.994052,0.280000
1,-397.379287,2.697770,0.220000
1,-391.903456,2.913617,0.290000
1,-389.823041,3.032068,0.260000
1,-412.905898,2.013343,0.270000
1,-394.359051,2.644915,0.220000
1,-376.887765,3.319635,0.310000
1,-371.185981,3.372489,0.300000
1,-374.227760,3.309032,0.230000
1,-363.057749,3.822528,0.310000
1,-353.672227,3.939595,0.270000
1,-354.681739,3.928315,0.260000
1,-383.640525,3.002580,0.320000
1,-378.158276,3.259766,0.320000
1,-389.075311,2.891312,0.240000
1,-386.405837,2.952115,0.260000
1,-392.865300,2.779268,0.260000
1,-389.351997,2.638623,0.340000
1,-410.998086,2.037532,0.300000
1,-414.005787,1.883286,0.290000
1,-417.096231,1.799145,0.230000
1,-411.703843,2.026447,0.330000
1,-395.071860,2.842722,0.230000
1,-396.782503,2.753821,0.240000
1,-409.370064,2.311924,0.260000
1,-417.488752,1.999107,0.270000
1,-401.687407,2.562404,0.280000
1,-391.982811,2.820832,0.190000
1,-388.133984,2.936187,0.290000
1,-389.825672,2.724744,0.270000
1,-384.599804,2.872296,0.330000
1,-393.254531,2.582961,0.260000
1,-403.993282,2.249977,0.230000
1,-418.471050,1.917943,0.390000
1,-404.441532,2.255475,0.240000
1,-393.042786,2.701732,0.280000
1,-392.163559,2.576737,0.270000
1,-413.962416,1.733907,0.340000
1,-411.716206,1.831370,0.370000
1,-418.539815,1.621044,0.280000
1,-416.115499,1.789240,0.320000
1,-405.233467,2.142012,0.280000
1,-394.653808,2.269491,0.280000
1,-394.333000,2.235043,0.340000
1,-406.086385,1.744072,0.250000
1,-412.759509,1.763530,0.330000
1,-411.964705,1.944002,0.270000
1,-403.950790,2.239061,0.270000
1,-400.719770,2.255258,0.230000
1,-396.211853,2.393421,0.270000
1,-401.840194,2.119264,0.290000
1,-405.060989,2.064840,0.310000
1,-403.708403,2.237852,0.260000
1,-409.404580,1.925115,0.250000
1,-418.806651,1.451956,0.300000
1,-420.664310,1.421324,0.330000
1,-420.561996,1.538886,0.250000
1,-430.036624,1.136947,0.310000
1,-420.992473,1.559381,0.340000
1,-406.404596,2.224247,0.340000
1,-405.060764,2.369171,0.280000
1,-400.089981,2.467128,0.290000
1,-389.357707,2.978932,0.310000
1,-393.902511,2.563785,0.370000
1,-388.961687,2.690877,0.280000
1,-388.275799,2.716585,0.330000
1,-385.824329,2.838258,0.310000
1,-379.463486,3.033574,0.250000
1,-367.752611,3.398581,0.320000
1,-364.648103,3.540512,0.350000
1,-377.350598,3.011395,0.330000
1,-369.220259,3.203196,0.290000
1,-363.658909,3.350459,0.180000
1,-366.883821,3.188331,0.280000
1,-358.453391,3.409068,0.270000
1,-370.408885,3.055948,0.300000
1,-388.526278,2.432119,0.250000
1,-376.267075,2.787329,0.220000
1,-374.725022,2.770320,0.330000
1,-373.976909,3.082397,0.370000
1,-380.400644,2.816030,0.300000
1,-379.528843,2.903700,0.240000
1,-375.162916,3.076836,0.320000
1,-379.987850,2.905082,0.290000
1,-380.791164,2.929982,0.330000
1,-390.075172,2.504565,0.270000
1,-394.928373,2.401268,0.260000
1,-400.126824,2.098245,0.310000
1,-395.542706,2.025129,0.250000
1,-392.132688,2.158437,0.320000
1,-383.337896,2.609353,0.340000
1,-390.524806,2.453909,0.270000
1,-399.883731,2.143168,0.370000
