realization,acc_ratio,energy
1,1,8000
1,1,8000
1,0.99,8000
1,0.99,8000
1,0.99,8000
1,0.97,5000
1,0.94,5000
1,0.98,5000
1,0.95,5000
1,0.97,5000
1,1,5000
1,0.98,5000
1,0.99,5000
1,0.98,5000
1,0.98,5000
1,0.98,5000
1,0.99,5000
1,0.97,5000
1,1,5000
1,1,5000
1,1,4000
1,1,4000
1,1,4000
1,0.99,4000
1,0.98,4000
1,1,4000
1,0.97,4000
1,0.97,4000
1,1,4000
1,0.98,4000
1,0.98,4000
1,0.99,4000
1,0.99,4000
1,0.98,4000
1,0.99,4000
1,0.92,4000
1,0.94,3000
1,0.95,3000
1,1,3000
1,0.99,3000
1,0.99,2000
1,1,2000
1,0.94,2000
1,0.99,2000
1,0.98,2000
1,0.98,2000
1,0.94,2000
1,0.96,2000
1,0.97,2000
1,0.99,2000
1,0.97,2000
1,0.97,2000
1,0.97,2000
1,0.98,2000
1,0.97,2000
1,0.99,2000
1,0.99,2000
1,0.97,2000
1,0.97,2000
1,0.99,1000
1,0.96,1000
1,0.97,0
1,0.99,0
1,1,0
1,0.97,0
1,0.96,0
1,0.98,0
1,0.96,0
1,0.99,0
1,0.97,0
1,1,0
1,0.99,0
1,0.97,0
1,1,0
1,0.96,0
1,0.96,0
1,0.99,0
1,0.94,0
1,0.99,0
1,1,0
1,0.94,0
1,0.97,0
1,0.99,0
1,0.96,0
1,0.99,0
1,1,0
1,0.96,0
1,0.99,0
1,0.98,0
1,0.97,0
1,0.98,0
1,0.99,0
1,0.97,0
1,0.97,0
1,0.97,0
1,0.95,0
1,0.97,0
1,0.99,0
1,0.98,0
1,1,0
1,0.99,0
1,1,0
1,0.98,0
1,0.98,0
1,0.98,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.97,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.98,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,1,0
1,0.98,0
1,1,0
1,0.99,0
1,0.97,0
1,0.99,0
1,0.99,0
1,1,0
1,0.97,0
1,0.96,0
1,0.98,0
1,0.96,0
1,0.99,0
1,1,0
1,0.97,0
1,1,0
1,0.99,0
1,0.98,0
1,0.98,0
1,1,0
1,0.99,0
1,0.99,0
1,1,0
1,1,0
1,0.99,0
1,0.95,0
1,1,0
1,0.99,0
1,1,0
1,0.99,0
1,0.98,0
1,1,0
1,1,0
1,1,0
1,0.97,0
1,1,0
1,0.99,0
1,0.99,0
1,0.99,0
1,1,0
1,0.95,0
1,0.99,0
1,0.98,0
1,0.97,0
1,1,0
1,0.96,0
1,0.97,0
1,0.98,0
1,0.95,0
1,0.99,0
1,0.99,0
1,0.97,0
1,1,0
1,1,0
1,1,0
1,0.98,0
1,0.98,0
1,0.98,0
1,0.99,0
1,1,0
1,0.99,0
1,0.97,0
1,1,0
1,0.97,0
1,0.97,0
1,0.99,0
1,0.99,0
1,1,0
1,0.98,0
1,0.95,0
1,0.96,0
1,0.96,0
1,0.97,0
1,0.98,0
1,0.98,0
1,0.95,0
1,0.97,0
1,1,0
1,0.98,0
1,1,0
1,0.98,0
1,0.99,0
1,0.97,0
1,0.96,0
1,0.96,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,1,0
1,0.99,0
1,0.96,0
1,0.97,0
1,0.99,0
1,1,0
1,0.98,0
1,0.97,0
1,0.97,0
1,0.99,0
1,0.98,0
1,0.96,0
1,0.99,0
1,0.98,0
1,0.98,0
1,0.99,0
1,0.97,0
1,0.99,0
1,1,0
1,0.98,0
1,0.98,0
1,0.99,0
1,1,0
1,1,0
1,0.99,0
1,0.96,0
1,0.98,0
1,0.96,0
1,0.98,0
1,0.98,0
1,0.95,0
1,0.94,0
1,0.94,0
1,0.96,0
1,0.98,0
1,0.99,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.99,0
1,1,0
1,1,0
1,0.99,0
1,0.95,0
1,0.97,0
1,0.98,0
1,0.98,0
1,0.97,0
1,0.97,0
1,0.98,0
1,1,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.99,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.98,0
1,1,0
1,1,0
1,0.99,0
1,1,0
1,0.96,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.98,0
1,1,0
1,0.98,0
1,0.98,0
1,0.97,0
1,0.97,0
1,0.99,0
1,0.98,0
1,1,0
1,0.98,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,1,0
1,0.99,0
1,0.97,0
1,0.95,0
1,0.94,0
1,0.97,0
1,0.99,0
1,0.95,0
1,0.95,0
1,0.95,0
1,0.97,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.97,0
1,0.97,0
1,0.98,0
1,1,0
1,0.95,0
1,0.96,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.99,0
1,0.98,0
1,0.98,0
1,1,0
1,0.97,0
1,0.98,0
1,0.99,0
1,1,0
1,0.98,0
1,0.97,0
1,1,0
1,1,0
1,0.98,0
1,0.99,0
1,0.99,0
1,1,0
1,1,0
1,0.98,0
1,0.98,0
1,0.98,0
1,0.98,0
1,0.98,0
1,0.96,0
1,0.98,0
1,0.98,0
1,0.98,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,1,0
1,0.99,0
1,0.99,0
1,1,0
1,0.99,0
1,1,0
1,0.96,0
1,1,0
1,0.98,0
1,0.98,0
1,0.99,0
1,1,0
1,0.99,0
1,0.99,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.98,0
1,1,0
1,0.99,0
1,0.98,0
1,0.99,0
1,1,0
1,1,0
1,0.99,0
1,0.95,0
1,1,0
1,0.99,0
1,0.99,0
1,1,0
1,0.98,0
1,0.97,0
1,1,0
1,1,0
1,0.96,0
1,0.99,0
1,1,0
1,0.99,0
1,0.99,0
1,0.93,0
1,0.93,0
1,0.97,0
1,0.97,0
1,0.94,0
1,0.99,0
1,0.97,0
1,1,0
1,0.98,0
1,0.96,0
1,1,0
1,0.96,0
1,1,0
1,0.97,0
1,0.97,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.98,0
1,0.99,0
1,1,0
1,0.99,0
1,0.97,0
1,0.99,0
1,0.98,0
1,0.96,0
1,1,0
1,0.96,0
1,0.96,0
1,0.98,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.95,0
1,0.98,0
1,0.97,0
1,0.99,0
1,0.99,0
1,0.95,0
1,0.99,0
1,0.98,0
1,0.97,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.98,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,0.97,0
1,0.99,0
1,0.99,0
1,0.98,0
1,1,0
1,0.98,0
1,1,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.98,0
1,0.99,0
1,0.99,0
1,0.98,0
1,0.96,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.97,0
1,0.97,0
1,0.93,0
1,0.97,0
1,1,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.99,0
1,0.99,0
1,1,0
1,0.99,0
1,1,0
1,0.97,0
1,1,0
1,1,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.98,0
1,0.98,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.97,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,0.99,0
1,0.98,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,1,0
1,0.99,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.95,0
1,1,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.99,0
1,1,0
1,0.97,0
1,0.98,0
1,0.94,0
1,0.95,0
1,0.97,0
1,0.96,0
1,0.98,0
1,0.98,0
1,0.99,0
1,0.99,0
1,0.98,0
1,1,0
1,1,0
1,1,0
1,0.97,0
1,0.99,0
1,0.98,0
1,0.99,0
1,0.99,0
1,1,0
1,0.98,0
1,0.99,0
1,0.97,0
1,1,0
1,0.96,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.99,0
1,1,0
1,0.99,0
1,0.96,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.98,0
1,1,0
1,1,0
1,0.98,0
1,1,0
1,1,0
1,0.97,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.97,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.97,0
1,1,0
1,0.96,0
1,1,0
1,0.98,0
1,0.97,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,0.97,0
1,0.98,0
1,0.99,0
1,0.95,0
1,0.97,0
1,0.99,0
1,0.96,0
1,0.98,0
1,0.97,0
1,0.97,0
1,0.98,0
1,0.99,0
1,0.97,0
1,0.97,0
1,0.94,0
1,0.97,0
1,0.98,0
1,0.99,0
1,0.96,0
1,0.97,0
1,0.96,0
1,0.98,0
1,0.95,0
1,0.96,0
1,0.98,0
1,0.97,0
1,0.97,0
1,0.99,0
1,0.99,0
1,0.98,0
1,0.97,0
1,0.95,0
1,1,0
1,0.99,0
1,0.98,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.98,0
1,0.99,0
1,0.92,0
1,0.99,0
1,0.97,0
1,0.99,0
1,0.99,0
1,1,0
1,0.99,0
1,0.98,0
1,1,0
1,0.98,0
1,1,0
1,0.97,0
1,0.98,0
1,0.93,0
1,0.98,0
1,0.99,0
1,1,0
1,0.99,0
1,0.97,0
1,0.97,0
1,0.99,0
1,0.96,0
1,1,0
1,0.99,0
1,0.98,0
1,1,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.97,0
1,0.98,0
1,0.96,0
1,0.96,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,1,0
1,0.99,0
1,0.98,0
1,1,0
1,0.99,0
1,1,0
1,0.97,0
1,0.97,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.97,0
1,0.99,0
1,0.99,0
1,1,0
1,0.98,0
1,0.99,0
1,0.98,0
1,0.99,0
1,1,0
1,0.97,0
1,0.99,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.98,0
1,1,0
1,1,0
1,0.99,0
1,0.98,0
1,0.99,0
1,1,0
1,0.99,0
1,1,0
1,1,0
1,0.97,0
1,0.98,0
1,0.99,0
1,1,0
1,1,0
1,1,0
1,1,0
1,0.99,0
1,0.99,0
1,0.99,0
1,0.98,0
1,0.99,0
