time,x1,p1,x2,p2
2.082000,-0.489736,-0.873065,-0.489664,-0.872156
2.083000,-0.490609,-0.872575,-0.490535,-0.871667
2.084000,-0.491482,-0.872085,-0.491406,-0.871176
2.085000,-0.492354,-0.871593,-0.492277,-0.870685
2.086000,-0.493226,-0.871101,-0.493147,-0.870192
2.087000,-0.494097,-0.870608,-0.494017,-0.869699
2.088000,-0.494967,-0.870113,-0.494886,-0.869205
2.089000,-0.495837,-0.869619,-0.495755,-0.868710
2.090000,-0.496707,-0.869123,-0.496623,-0.868215
2.091000,-0.497576,-0.868626,-0.497491,-0.867718
2.092000,-0.498445,-0.868128,-0.498358,-0.867221
2.093000,-0.499313,-0.867630,-0.499225,-0.866722
2.094000,-0.500181,-0.867131,-0.500091,-0.866223
2.095000,-0.501048,-0.866630,-0.500957,-0.865723
2.096000,-0.501914,-0.866129,-0.501822,-0.865222
2.097000,-0.502780,-0.865628,-0.502687,-0.864720
2.098000,-0.503646,-0.865125,-0.503551,-0.864217
2.099000,-0.504511,-0.864621,-0.504415,-0.863714
2.100000,-0.505376,-0.864117,-0.505278,-0.863209
2.101000,-0.506240,-0.863611,-0.506140,-0.862704
2.102000,-0.507104,-0.863105,-0.507003,-0.862198
2.103000,-0.507967,-0.862598,-0.507864,-0.861691
2.104000,-0.508829,-0.862090,-0.508726,-0.861183
2.105000,-0.509691,-0.861581,-0.509586,-0.860674
2.106000,-0.510553,-0.861071,-0.510446,-0.860165
2.107000,-0.511414,-0.860561,-0.511306,-0.859654
2.108000,-0.512275,-0.860049,-0.512165,-0.859143
2.109000,-0.513135,-0.859537,-0.513024,-0.858631
2.110000,-0.513994,-0.859024,-0.513882,-0.858118
2.111000,-0.514853,-0.858510,-0.514740,-0.857604
2.112000,-0.515712,-0.857995,-0.515597,-0.857089
2.113000,-0.516570,-0.857479,-0.516453,-0.856574
2.114000,-0.517427,-0.856963,-0.517309,-0.856057
2.115000,-0.518284,-0.856445,-0.518165,-0.855540
2.116000,-0.519141,-0.855927,-0.519020,-0.855022
2.117000,-0.519997,-0.855408,-0.519874,-0.854503
2.118000,-0.520852,-0.854888,-0.520728,-0.853983
2.119000,-0.521707,-0.854367,-0.521582,-0.853462
2.120000,-0.522561,-0.853845,-0.522435,-0.852941
2.121000,-0.523415,-0.853323,-0.523287,-0.852418
2.122000,-0.524268,-0.852799,-0.524139,-0.851895
2.123000,-0.525121,-0.852275,-0.524990,-0.851371
2.124000,-0.525973,-0.851750,-0.525841,-0.850846
2.125000,-0.526825,-0.851224,-0.526692,-0.850320
2.126000,-0.527676,-0.850697,-0.527541,-0.849793
2.127000,-0.528527,-0.850170,-0.528391,-0.849266
2.128000,-0.529377,-0.849641,-0.529239,-0.848737
2.129000,-0.530227,-0.849112,-0.530088,-0.848208
2.130000,-0.531076,-0.848581,-0.530935,-0.847678
2.131000,-0.531925,-0.848050,-0.531782,-0.847147
2.132000,-0.532773,-0.847518,-0.532629,-0.846615
2.133000,-0.533620,-0.846986,-0.533475,-0.846083
2.134000,-0.534467,-0.846452,-0.534321,-0.845549
2.135000,-0.535314,-0.845918,-0.535166,-0.845015
2.136000,-0.536160,-0.845382,-0.536010,-0.844480
2.137000,-0.537005,-0.844846,-0.536854,-0.843944
2.138000,-0.537850,-0.844309,-0.537697,-0.843407
2.139000,-0.538694,-0.843771,-0.538540,-0.842869
2.140000,-0.539538,-0.843233,-0.539383,-0.842330
2.141000,-0.540381,-0.842693,-0.540224,-0.841791
2.142000,-0.541224,-0.842153,-0.541066,-0.841251
2.143000,-0.542066,-0.841611,-0.541906,-0.840710
2.144000,-0.542908,-0.841069,-0.542747,-0.840168
2.145000,-0.543749,-0.840526,-0.543586,-0.839625
2.146000,-0.544589,-0.839983,-0.544425,-0.839082
2.147000,-0.545429,-0.839438,-0.545264,-0.838537
2.148000,-0.546269,-0.838893,-0.546102,-0.837992
2.149000,-0.547107,-0.838346,-0.546939,-0.837446
2.150000,-0.547946,-0.837799,-0.547776,-0.836899
2.151000,-0.548784,-0.837251,-0.548613,-0.836351
2.152000,-0.549621,-0.836703,-0.549448,-0.835802
2.153000,-0.550458,-0.836153,-0.550284,-0.835253
2.154000,-0.551294,-0.835603,-0.551118,-0.834703
2.155000,-0.552129,-0.835051,-0.551952,-0.834152
2.156000,-0.552964,-0.834499,-0.552786,-0.833600
2.157000,-0.553799,-0.833946,-0.553619,-0.833047
2.158000,-0.554633,-0.833392,-0.554452,-0.832493
2.159000,-0.555466,-0.832838,-0.555284,-0.831939
2.160000,-0.556299,-0.832282,-0.556115,-0.831384
2.161000,-0.557131,-0.831726,-0.556946,-0.830827
2.162000,-0.557963,-0.831169,-0.557776,-0.830270
2.163000,-0.558794,-0.830611,-0.558606,-0.829713
2.164000,-0.559625,-0.830052,-0.559435,-0.829154
2.165000,-0.560455,-0.829492,-0.560263,-0.828595
2.166000,-0.561284,-0.828932,-0.561092,-0.828034
2.167000,-0.562113,-0.828371,-0.561919,-0.827473
2.168000,-0.562942,-0.827809,-0.562746,-0.826911
2.169000,-0.563769,-0.827246,-0.563572,-0.826349
2.170000,-0.564597,-0.826682,-0.564398,-0.825785
2.171000,-0.565423,-0.826117,-0.565223,-0.825221
2.172000,-0.566250,-0.825552,-0.566048,-0.824655
2.173000,-0.567075,-0.824986,-0.566872,-0.824089
2.174000,-0.567900,-0.824419,-0.567696,-0.823523
2.175000,-0.568724,-0.823851,-0.568518,-0.822955
2.176000,-0.569548,-0.823282,-0.569341,-0.822386
2.177000,-0.570372,-0.822712,-0.570163,-0.821817
2.178000,-0.571194,-0.822142,-0.570984,-0.821247
2.179000,-0.572016,-0.821571,-0.571805,-0.820676
2.180000,-0.572838,-0.820999,-0.572625,-0.820104
2.181000,-0.573659,-0.820426,-0.573444,-0.819531
2.182000,-0.574479,-0.819852,-0.574263,-0.818958
2.183000,-0.575299,-0.819278,-0.575082,-0.818384
2.184000,-0.576119,-0.818702,-0.575899,-0.817809
2.185000,-0.576937,-0.818126,-0.576717,-0.817233
2.186000,-0.577755,-0.817549,-0.577533,-0.816656
2.187000,-0.578573,-0.816972,-0.578349,-0.816078
2.188000,-0.579390,-0.816393,-0.579165,-0.815500
2.189000,-0.580206,-0.815814,-0.579980,-0.814921
2.190000,-0.581022,-0.815234,-0.580794,-0.814341
2.191000,-0.581837,-0.814652,-0.581608,-0.813760
2.192000,-0.582652,-0.814071,-0.582421,-0.813179
2.193000,-0.583466,-0.813488,-0.583234,-0.812596
2.194000,-0.584280,-0.812905,-0.584046,-0.812013
2.195000,-0.585092,-0.812320,-0.584857,-0.811429
2.196000,-0.585905,-0.811735,-0.585668,-0.810844
2.197000,-0.586717,-0.811149,-0.586478,-0.810258
2.198000,-0.587528,-0.810563,-0.587288,-0.809672
2.199000,-0.588338,-0.809975,-0.588097,-0.809085
2.200000,-0.589148,-0.809387,-0.588905,-0.808496
2.201000,-0.589958,-0.808798,-0.589713,-0.807908
2.202000,-0.590766,-0.808208,-0.590521,-0.807318
2.203000,-0.591575,-0.807617,-0.591327,-0.806727
2.204000,-0.592382,-0.807025,-0.592134,-0.806136
2.205000,-0.593189,-0.806433,-0.592939,-0.805544
2.206000,-0.593996,-0.805840,-0.593744,-0.804951
2.207000,-0.594802,-0.805246,-0.594548,-0.804357
2.208000,-0.595607,-0.804651,-0.595352,-0.803763
2.209000,-0.596411,-0.804055,-0.596155,-0.803167
2.210000,-0.597215,-0.803459,-0.596958,-0.802571
2.211000,-0.598019,-0.802862,-0.597760,-0.801974
2.212000,-0.598822,-0.802264,-0.598561,-0.801376
2.213000,-0.599624,-0.801665,-0.599362,-0.800778
2.214000,-0.600426,-0.801065,-0.600162,-0.800178
2.215000,-0.601227,-0.800465,-0.600962,-0.799578
2.216000,-0.602027,-0.799864,-0.601761,-0.798977
2.217000,-0.602827,-0.799261,-0.602559,-0.798376
2.218000,-0.603626,-0.798659,-0.603357,-0.797773
2.219000,-0.604425,-0.798055,-0.604154,-0.797170
2.220000,-0.605223,-0.797451,-0.604951,-0.796566
2.221000,-0.606021,-0.796845,-0.605747,-0.795961
2.222000,-0.606817,-0.796239,-0.606542,-0.795355
2.223000,-0.607614,-0.795633,-0.607337,-0.794748
2.224000,-0.608409,-0.795025,-0.608131,-0.794141
2.225000,-0.609204,-0.794417,-0.608924,-0.793533
2.226000,-0.609999,-0.793807,-0.609717,-0.792924
2.227000,-0.610793,-0.793197,-0.610510,-0.792314
2.228000,-0.611586,-0.792587,-0.611301,-0.791704
2.229000,-0.612378,-0.791975,-0.612092,-0.791092
2.230000,-0.613170,-0.791363,-0.612883,-0.790480
2.231000,-0.613962,-0.790749,-0.613673,-0.789867
2.232000,-0.614752,-0.790135,-0.614462,-0.789254
2.233000,-0.615543,-0.789521,-0.615251,-0.788639
2.234000,-0.616332,-0.788905,-0.616039,-0.788024
2.235000,-0.617121,-0.788289,-0.616826,-0.787408
2.236000,-0.617909,-0.787672,-0.617613,-0.786791
2.237000,-0.618697,-0.787054,-0.618399,-0.786174
2.238000,-0.619484,-0.786435,-0.619185,-0.785555
2.239000,-0.620270,-0.785816,-0.619970,-0.784936
2.240000,-0.621056,-0.785195,-0.620754,-0.784316
2.241000,-0.621841,-0.784574,-0.621538,-0.783695
2.242000,-0.622626,-0.783952,-0.622321,-0.783074
2.243000,-0.623410,-0.783330,-0.623103,-0.782451
2.244000,-0.624193,-0.782706,-0.623885,-0.781828
2.245000,-0.624976,-0.782082,-0.624666,-0.781204
2.246000,-0.625758,-0.781457,-0.625447,-0.780580
2.247000,-0.626540,-0.780831,-0.626227,-0.779954
2.248000,-0.627320,-0.780205,-0.627006,-0.779328
2.249000,-0.628101,-0.779578,-0.627785,-0.778701
2.250000,-0.628880,-0.778949,-0.628563,-0.778073
2.251000,-0.629659,-0.778321,-0.629340,-0.777445
2.252000,-0.630437,-0.777691,-0.630117,-0.776815
2.253000,-0.631215,-0.777061,-0.630893,-0.776185
2.254000,-0.631992,-0.776429,-0.631669,-0.775554
2.255000,-0.632769,-0.775797,-0.632444,-0.774923
2.256000,-0.633544,-0.775165,-0.633218,-0.774290
2.257000,-0.634320,-0.774531,-0.633992,-0.773657
2.258000,-0.635094,-0.773897,-0.634765,-0.773023
2.259000,-0.635868,-0.773262,-0.635537,-0.772388
2.260000,-0.636641,-0.772626,-0.636309,-0.771753
2.261000,-0.637414,-0.771989,-0.637080,-0.771116
2.262000,-0.638186,-0.771352,-0.637850,-0.770479
2.263000,-0.638957,-0.770713,-0.638620,-0.769841
2.264000,-0.639728,-0.770075,-0.639389,-0.769203
2.265000,-0.640498,-0.769435,-0.640158,-0.768563
2.266000,-0.641267,-0.768794,-0.640926,-0.767923
2.267000,-0.642036,-0.768153,-0.641693,-0.767282
2.268000,-0.642804,-0.767511,-0.642460,-0.766641
2.269000,-0.643572,-0.766868,-0.643226,-0.765998
2.270000,-0.644339,-0.766225,-0.643991,-0.765355
2.271000,-0.645105,-0.765580,-0.644756,-0.764711
2.272000,-0.645871,-0.764935,-0.645520,-0.764066
2.273000,-0.646635,-0.764289,-0.646283,-0.763421
2.274000,-0.647400,-0.763643,-0.647046,-0.762774
2.275000,-0.648163,-0.762995,-0.647808,-0.762127
2.276000,-0.648926,-0.762347,-0.648570,-0.761480
2.277000,-0.649689,-0.761698,-0.649331,-0.760831
2.278000,-0.650450,-0.761048,-0.650091,-0.760182
2.279000,-0.651212,-0.760398,-0.650850,-0.759532
2.280000,-0.651972,-0.759747,-0.651609,-0.758881
2.281000,-0.652732,-0.759095,-0.652367,-0.758229
2.282000,-0.653491,-0.758442,-0.653125,-0.757577
2.283000,-0.654249,-0.757789,-0.653882,-0.756924
2.284000,-0.655007,-0.757134,-0.654638,-0.756270
2.285000,-0.655764,-0.756479,-0.655394,-0.755615
2.286000,-0.656521,-0.755824,-0.656149,-0.754960
2.287000,-0.657276,-0.755167,-0.656903,-0.754304
2.288000,-0.658032,-0.754510,-0.657657,-0.753647
2.289000,-0.658786,-0.753852,-0.658410,-0.752989
2.290000,-0.659540,-0.753193,-0.659162,-0.752331
2.291000,-0.660293,-0.752533,-0.659914,-0.751671
2.292000,-0.661046,-0.751873,-0.660665,-0.751012
2.293000,-0.661798,-0.751212,-0.661415,-0.750351
2.294000,-0.662549,-0.750550,-0.662165,-0.749689
2.295000,-0.663299,-0.749888,-0.662914,-0.749027
2.296000,-0.664049,-0.749224,-0.663662,-0.748364
2.297000,-0.664798,-0.748560,-0.664410,-0.747701
2.298000,-0.665547,-0.747896,-0.665157,-0.747036
2.299000,-0.666295,-0.747230,-0.665903,-0.746371
2.300000,-0.667042,-0.746564,-0.666649,-0.745705
2.301000,-0.667789,-0.745897,-0.667394,-0.745039
2.302000,-0.668535,-0.745229,-0.668138,-0.744371
2.303000,-0.669280,-0.744560,-0.668882,-0.743703
2.304000,-0.670024,-0.743891,-0.669625,-0.743034
2.305000,-0.670768,-0.743221,-0.670367,-0.742365
2.306000,-0.671511,-0.742550,-0.671109,-0.741694
2.307000,-0.672254,-0.741879,-0.671850,-0.741023
2.308000,-0.672996,-0.741207,-0.672591,-0.740351
2.309000,-0.673737,-0.740534,-0.673330,-0.739679
2.310000,-0.674478,-0.739860,-0.674069,-0.739005
2.311000,-0.675217,-0.739185,-0.674808,-0.738331
2.312000,-0.675957,-0.738510,-0.675545,-0.737656
2.313000,-0.676695,-0.737834,-0.676282,-0.736981
2.314000,-0.677433,-0.737157,-0.677018,-0.736305
2.315000,-0.678170,-0.736480,-0.677754,-0.735628
2.316000,-0.678907,-0.735802,-0.678489,-0.734950
2.317000,-0.679642,-0.735123,-0.679223,-0.734271
2.318000,-0.680378,-0.734443,-0.679957,-0.733592
2.319000,-0.681112,-0.733763,-0.680690,-0.732912
2.320000,-0.681846,-0.733082,-0.681422,-0.732231
2.321000,-0.682579,-0.732400,-0.682154,-0.731550
2.322000,-0.683311,-0.731717,-0.682884,-0.730868
2.323000,-0.684043,-0.731034,-0.683615,-0.730185
2.324000,-0.684774,-0.730350,-0.684344,-0.729501
2.325000,-0.685504,-0.729665,-0.685073,-0.728817
2.326000,-0.686234,-0.728980,-0.685801,-0.728132
2.327000,-0.686963,-0.728294,-0.686529,-0.727446
2.328000,-0.687691,-0.727607,-0.687255,-0.726760
2.329000,-0.688419,-0.726919,-0.687981,-0.726072
2.330000,-0.689146,-0.726230,-0.688707,-0.725384
2.331000,-0.689872,-0.725541,-0.689431,-0.724696
2.332000,-0.690598,-0.724851,-0.690155,-0.724006
2.333000,-0.691322,-0.724161,-0.690879,-0.723316
2.334000,-0.692047,-0.723470,-0.691601,-0.722625
2.335000,-0.692770,-0.722778,-0.692323,-0.721934
2.336000,-0.693493,-0.722085,-0.693045,-0.721241
2.337000,-0.694215,-0.721391,-0.693765,-0.720548
2.338000,-0.694936,-0.720697,-0.694485,-0.719855
2.339000,-0.695657,-0.720002,-0.695204,-0.719160
2.340000,-0.696377,-0.719306,-0.695923,-0.718465
2.341000,-0.697096,-0.718610,-0.696640,-0.717769
2.342000,-0.697815,-0.717913,-0.697357,-0.717072
2.343000,-0.698533,-0.717215,-0.698074,-0.716375
2.344000,-0.699250,-0.716517,-0.698790,-0.715677
2.345000,-0.699967,-0.715817,-0.699504,-0.714978
2.346000,-0.700682,-0.715117,-0.700219,-0.714279
2.347000,-0.701398,-0.714417,-0.700932,-0.713578
2.348000,-0.702112,-0.713715,-0.701645,-0.712877
2.349000,-0.702826,-0.713013,-0.702357,-0.712176
2.350000,-0.703539,-0.712310,-0.703069,-0.711473
2.351000,-0.704251,-0.711607,-0.703780,-0.710770
2.352000,-0.704963,-0.710903,-0.704490,-0.710067
2.353000,-0.705674,-0.710198,-0.705199,-0.709362
2.354000,-0.706384,-0.709492,-0.705908,-0.708657
2.355000,-0.707093,-0.708786,-0.706616,-0.707951
2.356000,-0.707802,-0.708078,-0.707323,-0.707244
2.357000,-0.708510,-0.707371,-0.708029,-0.706537
2.358000,-0.709217,-0.706662,-0.708735,-0.705829
2.359000,-0.709924,-0.705953,-0.709440,-0.705120
2.360000,-0.710630,-0.705243,-0.710145,-0.704411
2.361000,-0.711335,-0.704532,-0.710849,-0.703701
2.362000,-0.712040,-0.703821,-0.711552,-0.702990
2.363000,-0.712744,-0.703109,-0.712254,-0.702278
2.364000,-0.713447,-0.702396,-0.712955,-0.701566
2.365000,-0.714149,-0.701683,-0.713656,-0.700853
2.366000,-0.714851,-0.700969,-0.714356,-0.700139
2.367000,-0.715552,-0.700254,-0.715056,-0.699425
2.368000,-0.716252,-0.699538,-0.715754,-0.698710
2.369000,-0.716952,-0.698822,-0.716452,-0.697994
2.370000,-0.717650,-0.698105,-0.717150,-0.697278
2.371000,-0.718349,-0.697387,-0.717846,-0.696561
2.372000,-0.719046,-0.696669,-0.718542,-0.695843
2.373000,-0.719743,-0.695950,-0.719237,-0.695124
2.374000,-0.720439,-0.695230,-0.719932,-0.694405
2.375000,-0.721134,-0.694510,-0.720625,-0.693685
2.376000,-0.721828,-0.693789,-0.721318,-0.692964
2.377000,-0.722522,-0.693067,-0.722011,-0.692243
2.378000,-0.723215,-0.692344,-0.722702,-0.691521
2.379000,-0.723907,-0.691621,-0.723393,-0.690798
2.380000,-0.724599,-0.690897,-0.724083,-0.690075
2.381000,-0.725290,-0.690173,-0.724772,-0.689351
2.382000,-0.725980,-0.689447,-0.725461,-0.688626
2.383000,-0.726670,-0.688721,-0.726149,-0.687901
2.384000,-0.727358,-0.687995,-0.726836,-0.687175
2.385000,-0.728046,-0.687267,-0.727522,-0.686448
2.386000,-0.728734,-0.686539,-0.728208,-0.685720
2.387000,-0.729420,-0.685811,-0.728893,-0.684992
2.388000,-0.730106,-0.685081,-0.729577,-0.684263
2.389000,-0.730791,-0.684351,-0.730261,-0.683533
2.390000,-0.731475,-0.683620,-0.730944,-0.682803
2.391000,-0.732159,-0.682889,-0.731626,-0.682072
2.392000,-0.732842,-0.682157,-0.732307,-0.681341
2.393000,-0.733524,-0.681424,-0.732988,-0.680608
2.394000,-0.734205,-0.680690,-0.733668,-0.679875
2.395000,-0.734886,-0.679956,-0.734347,-0.679142
2.396000,-0.735566,-0.679221,-0.735025,-0.678407
2.397000,-0.736245,-0.678486,-0.735703,-0.677672
2.398000,-0.736924,-0.677749,-0.736380,-0.676937
2.399000,-0.737602,-0.677012,-0.737056,-0.676200
2.400000,-0.738279,-0.676275,-0.737732,-0.675463
2.401000,-0.738955,-0.675537,-0.738406,-0.674725
2.402000,-0.739630,-0.674798,-0.739080,-0.673987
2.403000,-0.740305,-0.674058,-0.739753,-0.673248
2.404000,-0.740979,-0.673318,-0.740426,-0.672508
2.405000,-0.741653,-0.672577,-0.741098,-0.671768
2.406000,-0.742325,-0.671835,-0.741769,-0.671027
2.407000,-0.742997,-0.671093,-0.742439,-0.670285
2.408000,-0.743668,-0.670350,-0.743109,-0.669542
2.409000,-0.744338,-0.669606,-0.743777,-0.668799
2.410000,-0.745008,-0.668862,-0.744445,-0.668056
2.411000,-0.745677,-0.668117,-0.745113,-0.667311
2.412000,-0.746345,-0.667371,-0.745779,-0.666566
2.413000,-0.747012,-0.666625,-0.746445,-0.665820
2.414000,-0.747679,-0.665878,-0.747110,-0.665074
2.415000,-0.748345,-0.665130,-0.747775,-0.664327
2.416000,-0.749010,-0.664382,-0.748438,-0.663579
2.417000,-0.749674,-0.663633,-0.749101,-0.662830
2.418000,-0.750338,-0.662883,-0.749763,-0.662081
2.419000,-0.751001,-0.662133,-0.750424,-0.661332
2.420000,-0.751663,-0.661382,-0.751085,-0.660581
2.421000,-0.752324,-0.660630,-0.751745,-0.659830
2.422000,-0.752985,-0.659878,-0.752404,-0.659078
2.423000,-0.753645,-0.659125,-0.753062,-0.658326
2.424000,-0.754304,-0.658371,-0.753720,-0.657573
2.425000,-0.754962,-0.657617,-0.754377,-0.656819
2.426000,-0.755620,-0.656862,-0.755033,-0.656065
2.427000,-0.756277,-0.656106,-0.755688,-0.655310
2.428000,-0.756933,-0.655350,-0.756343,-0.654554
2.429000,-0.757588,-0.654593,-0.756996,-0.653798
2.430000,-0.758243,-0.653835,-0.757649,-0.653041
2.431000,-0.758897,-0.653077,-0.758302,-0.652283
2.432000,-0.759550,-0.652318,-0.758953,-0.651525
2.433000,-0.760202,-0.651559,-0.759604,-0.650766
2.434000,-0.760854,-0.650798,-0.760254,-0.650006
2.435000,-0.761505,-0.650038,-0.760903,-0.649246
2.436000,-0.762155,-0.649276,-0.761552,-0.648485
2.437000,-0.762804,-0.648514,-0.762199,-0.647724
2.438000,-0.763452,-0.647751,-0.762846,-0.646961
2.439000,-0.764100,-0.646988,-0.763493,-0.646198
2.440000,-0.764747,-0.646224,-0.764138,-0.645435
2.441000,-0.765393,-0.645459,-0.764783,-0.644671
2.442000,-0.766039,-0.644693,-0.765427,-0.643906
2.443000,-0.766683,-0.643927,-0.766070,-0.643141
2.444000,-0.767327,-0.643161,-0.766712,-0.642375
2.445000,-0.767971,-0.642393,-0.767354,-0.641608
2.446000,-0.768613,-0.641625,-0.767995,-0.640841
2.447000,-0.769255,-0.640857,-0.768635,-0.640073
2.448000,-0.769895,-0.640088,-0.769274,-0.639304
2.449000,-0.770536,-0.639318,-0.769912,-0.638535
2.450000,-0.771175,-0.638547,-0.770550,-0.637765
2.451000,-0.771813,-0.637776,-0.771187,-0.636994
2.452000,-0.772451,-0.637004,-0.771823,-0.636223
2.453000,-0.773088,-0.636232,-0.772459,-0.635451
2.454000,-0.773724,-0.635459,-0.773094,-0.634679
2.455000,-0.774360,-0.634685,-0.773727,-0.633906
2.456000,-0.774995,-0.633910,-0.774361,-0.633132
2.457000,-0.775628,-0.633135,-0.774993,-0.632358
2.458000,-0.776262,-0.632360,-0.775625,-0.631583
2.459000,-0.776894,-0.631584,-0.776255,-0.630807
2.460000,-0.777526,-0.630807,-0.776885,-0.630031
2.461000,-0.778156,-0.630029,-0.777515,-0.629254
2.462000,-0.778786,-0.629251,-0.778143,-0.628476
2.463000,-0.779416,-0.628472,-0.778771,-0.627698
2.464000,-0.780044,-0.627693,-0.779398,-0.626919
2.465000,-0.780672,-0.626913,-0.780024,-0.626140
2.466000,-0.781299,-0.626132,-0.780649,-0.625360
2.467000,-0.781925,-0.625351,-0.781274,-0.624579
2.468000,-0.782550,-0.624569,-0.781898,-0.623798
2.469000,-0.783175,-0.623786,-0.782521,-0.623016
2.470000,-0.783799,-0.623003,-0.783143,-0.622234
2.471000,-0.784422,-0.622219,-0.783764,-0.621450
2.472000,-0.785044,-0.621435,-0.784385,-0.620667
2.473000,-0.785665,-0.620650,-0.785005,-0.619882
2.474000,-0.786286,-0.619864,-0.785624,-0.619097
2.475000,-0.786906,-0.619078,-0.786242,-0.618312
2.476000,-0.787525,-0.618291,-0.786860,-0.617525
2.477000,-0.788143,-0.617503,-0.787477,-0.616739
2.478000,-0.788761,-0.616715,-0.788092,-0.615951
2.479000,-0.789377,-0.615927,-0.788708,-0.615163
2.480000,-0.789993,-0.615137,-0.789322,-0.614374
2.481000,-0.790608,-0.614347,-0.789936,-0.613585
2.482000,-0.791223,-0.613557,-0.790548,-0.612795
2.483000,-0.791836,-0.612765,-0.791160,-0.612004
2.484000,-0.792449,-0.611974,-0.791772,-0.611213
2.485000,-0.793061,-0.611181,-0.792382,-0.610422
2.486000,-0.793672,-0.610388,-0.792992,-0.609629
2.487000,-0.794283,-0.609594,-0.793600,-0.608836
2.488000,-0.794892,-0.608800,-0.794209,-0.608043
2.489000,-0.795501,-0.608005,-0.794816,-0.607248
2.490000,-0.796109,-0.607210,-0.795422,-0.606454
2.491000,-0.796716,-0.606414,-0.796028,-0.605658
2.492000,-0.797323,-0.605617,-0.796633,-0.604862
2.493000,-0.797928,-0.604820,-0.797237,-0.604065
2.494000,-0.798533,-0.604022,-0.797840,-0.603268
2.495000,-0.799137,-0.603223,-0.798443,-0.602470
2.496000,-0.799740,-0.602424,-0.799044,-0.601672
2.497000,-0.800343,-0.601624,-0.799645,-0.600873
2.498000,-0.800944,-0.600824,-0.800245,-0.600073
2.499000,-0.801545,-0.600023,-0.800844,-0.599273
2.500000,-0.802145,-0.599221,-0.801443,-0.598472
2.501000,-0.802744,-0.598419,-0.802041,-0.597671
2.502000,-0.803343,-0.597616,-0.802637,-0.596869
2.503000,-0.803940,-0.596813,-0.803234,-0.596066
2.504000,-0.804537,-0.596009,-0.803829,-0.595263
2.505000,-0.805133,-0.595205,-0.804423,-0.594459
2.506000,-0.805728,-0.594400,-0.805017,-0.593655
2.507000,-0.806323,-0.593594,-0.805610,-0.592850
2.508000,-0.806916,-0.592787,-0.806202,-0.592044
2.509000,-0.807509,-0.591981,-0.806793,-0.591238
2.510000,-0.808101,-0.591173,-0.807383,-0.590431
2.511000,-0.808692,-0.590365,-0.807973,-0.589624
2.512000,-0.809283,-0.589556,-0.808562,-0.588816
2.513000,-0.809872,-0.588747,-0.809150,-0.588007
2.514000,-0.810461,-0.587937,-0.809737,-0.587198
2.515000,-0.811049,-0.587127,-0.810323,-0.586388
2.516000,-0.811636,-0.586316,-0.810909,-0.585578
2.517000,-0.812222,-0.585504,-0.811494,-0.584767
2.518000,-0.812808,-0.584692,-0.812078,-0.583955
2.519000,-0.813393,-0.583879,-0.812661,-0.583143
2.520000,-0.813977,-0.583066,-0.813243,-0.582331
2.521000,-0.814560,-0.582252,-0.813825,-0.581517
2.522000,-0.815142,-0.581437,-0.814405,-0.580704
2.523000,-0.815723,-0.580622,-0.814985,-0.579889
2.524000,-0.816304,-0.579806,-0.815564,-0.579074
2.525000,-0.816884,-0.578990,-0.816143,-0.578259
2.526000,-0.817463,-0.578173,-0.816720,-0.577442
2.527000,-0.818041,-0.577355,-0.817297,-0.576626
2.528000,-0.818618,-0.576537,-0.817873,-0.575808
2.529000,-0.819195,-0.575719,-0.818448,-0.574991
2.530000,-0.819770,-0.574900,-0.819022,-0.574172
2.531000,-0.820345,-0.574080,-0.819595,-0.573353
2.532000,-0.820919,-0.573260,-0.820168,-0.572534
2.533000,-0.821493,-0.572439,-0.820739,-0.571713
2.534000,-0.822065,-0.571617,-0.821310,-0.570893
2.535000,-0.822637,-0.570795,-0.821880,-0.570071
2.536000,-0.823208,-0.569972,-0.822450,-0.569249
2.537000,-0.823778,-0.569149,-0.823018,-0.568427
2.538000,-0.824347,-0.568325,-0.823586,-0.567604
2.539000,-0.824915,-0.567501,-0.824152,-0.566780
2.540000,-0.825483,-0.566676,-0.824718,-0.565956
2.541000,-0.826049,-0.565851,-0.825283,-0.565131
2.542000,-0.826615,-0.565025,-0.825848,-0.564306
2.543000,-0.827180,-0.564198,-0.826411,-0.563480
2.544000,-0.827744,-0.563371,-0.826974,-0.562654
2.545000,-0.828308,-0.562543,-0.827536,-0.561827
2.546000,-0.828870,-0.561715,-0.828097,-0.560999
2.547000,-0.829432,-0.560886,-0.828657,-0.560171
2.548000,-0.829993,-0.560056,-0.829216,-0.559343
2.549000,-0.830553,-0.559226,-0.829775,-0.558513
2.550000,-0.831112,-0.558396,-0.830332,-0.557684
2.551000,-0.831670,-0.557565,-0.830889,-0.556853
2.552000,-0.832228,-0.556733,-0.831445,-0.556022
2.553000,-0.832785,-0.555901,-0.832001,-0.555191
2.554000,-0.833341,-0.555068,-0.832555,-0.554359
2.555000,-0.833896,-0.554235,-0.833108,-0.553526
2.556000,-0.834450,-0.553401,-0.833661,-0.552693
2.557000,-0.835003,-0.552566,-0.834213,-0.551860
2.558000,-0.835556,-0.551731,-0.834764,-0.551025
2.559000,-0.836108,-0.550896,-0.835314,-0.550191
2.560000,-0.836659,-0.550060,-0.835864,-0.549355
2.561000,-0.837209,-0.549223,-0.836412,-0.548520
2.562000,-0.837758,-0.548386,-0.836960,-0.547683
2.563000,-0.838306,-0.547548,-0.837507,-0.546846
