throws,error
11200,0.00437215
11200,0.00313087
11200,0.00607738
11200,0.00369928
11200,0.00210773
11200,0.000848004
11200,0.00904234
11300,0.000450619
11300,0.00405642
11300,0.000901324
11300,0.00247879
11300,0.00890149
11300,0.00191541
11300,0.00191541
11300,0.00743654
11300,0.00630977
11300,0.00214076
11400,0.00273199
11400,0.00452771
11400,0.00933028
11400,0.000283582
11400,0.00173552
11400,0.00341084
11400,0.00228523
11400,0.00206186
11400,0.00128005
11400,0.00508615
11500,0.000544849
11500,0.000876999
11500,0.00875534
11500,0.00432668
11500,0.00751999
11500,0.00189091
11500,0.00665172
11500,0.00499097
11500,0.00663426
11500,0.00266593
11600,0.00245662
11600,0.00355424
11600,0.00750567
11600,0.00212733
11600,0.000616719
11600,0.00950744
11600,0.00862935
11600,0.00399329
11600,0.000590663
11600,0.00577553
11700,0.0052063
11700,0.00346511
11700,0.00324747
11700,0.00121431
11700,0.00215923
11700,0.00502315
11700,0.0052408
11700,0.00719963
11700,0.00273785
11700,0.00894081
11800,0.00633365
11800,0.00240639
11800,0.0030966
11800,0.00126227
11800,0.00143527
11800,0.00514673
11800,0.00596714
11800,0.0106497
11800,0.00380911
11800,0.0034854
11900,0.00291434
11900,0.00248636
11900,0.0038773
11900,0.010618
11900,0.0024354
11900,0.00414732
11900,0.00291434
11900,0.000937474
11900,0.0066082
11900,0.00355631
12000,0.00267614
12000,0.00246393
12000,0.000719164
12000,0.00411447
12000,0.00475109
12000,0.000235766
12000,0.00352497
12000,0.000235766
12000,0.00559992
12000,2.35591e-05
12100,0.00655748
12100,0.00887246
12100,0.00143973
12100,0.00228154
12100,0.000770023
12100,0.000138665
12100,0.00140138
12100,0.00792542
12100,0.00319023
12100,0.00385994
12200,0.0114652
12200,0.00189341
12200,0.00165496
12200,0.00554615
12200,0.00196805
12200,0.00165496
12200,0.0062767
12200,0.0012375
12200,0.00418942
12200,0.00669415
12300,0.00389245
12300,0.00265026
12300,0.00356066
12300,0.00335363
12300,0.00130456
12300,0.00523815
12300,0.00656261
12300,0.00790831
12300,0.00409948
12300,0.00128332
12400,0.00492222
12400,0.0023681
12400,0.00072521
12400,0.0050378
12400,0.00286861
12400,0.00349759
12400,0.00134129
12400,0.00206006
12400,0.00144397
12400,0.00276593
12500,0.00290532
12500,0.00473879
12500,0.00412296
12500,0.00493783
12500,0.00167834
12500,0.000659746
12500,0.00198392
12500,0.00097
12500,0.0014793
12500,0.00443321
12600,0.00141301
12600,0.00687316
12600,0.00868866
12600,0.00555609
12600,0.00081011
12600,0.00505083
12600,0.00343743
12600,0.00303323
12600,0.00565714
12600,0.00393928
12700,0.00525771
12700,0.00465618
12700,0.00196066
12700,0.00105836
12700,0.00636052
12700,0.00787571
12700,0.00426652
12700,0.00266244
12700,0.00266244
12700,0.00425516
12800,0.00170062
12800,0.00764973
12800,0.00207931
12800,0.00110379
12800,0.00438636
12800,0.00229745
12800,0.00239692
12800,0.00297456
12800,0.00396928
12800,0.00178089
12900,3.58967e-05
12900,0.0010229
12900,0.00539264
12900,0.00223422
12900,0.00279952
12900,0.00243162
12900,0.00746536
12900,0.00733975
12900,0.00647835
12900,0.000556308
13000,0.00373903
13000,0.00703454
13000,0.000668341
13000,0.00243129
13000,0.00129049
13000,0.00138843
13000,0.00497777
13000,0.00844022
13000,0.000472458
13000,0.00301894
13100,0.00123591
