energy,magnet
-2276,-56
-3576,-46
-4336,-52
-4788,46
-4944,78
-5116,4
-5376,52
-5592,8
-5520,-180
-5800,-334
-5692,-256
-5772,-332
-5728,-348
-5740,-326
-6012,-242
-5824,-354
-5800,-320
-5852,-428
-5788,-478
-5736,-532
-5860,-522
-5972,-454
-5856,-388
-5936,-392
-5916,-502
-5988,-472
-5968,-554
-6076,-468
-5992,-412
-6028,-554
-6316,-606
-6128,-500
-6136,-612
-6056,-712
-6188,-800
-6328,-836
-6128,-928
-6284,-918
-6288,-892
-6116,-792
-6384,-724
-6212,-818
-6252,-806
-6188,-742
-6200,-702
-6180,-822
-6408,-760
-6252,-656
-6124,-542
-6164,-612
-6004,-574
-6076,-456
-6152,-496
-6172,-518
-6236,-384
-6236,-380
-6244,-558
-6008,-434
-6304,-530
-6420,-452
-6372,-492
-6280,-508
-6400,-548
-6384,-450
-6300,-368
-6252,-260
-6328,-190
-6404,-134
-6456,86
-6440,154
-6524,196
-6516,160
-6340,294
-6332,146
-6220,132
-6372,-6
-6312,236
-6384,276
-6228,172
-6140,38
-6096,-100
-6020,-24
-6220,-196
-6200,-224
-6324,-166
-6392,-276
-6412,-174
-6312,-276
-6280,-210
-6388,-264
-6276,-304
-6256,-264
-6188,-294
-6164,-298
-5932,-362
-5896,-414
-5980,-348
-5888,-432
-6008,-410
-6088,-490
-6240,-602
-6132,-482
-6216,-420
-6232,-408
-6240,-438
-6084,-314
-6140,-202
-6176,-386
-6252,-436
-6312,-444
-6360,-450
-6248,-518
-6144,-656
-6052,-698
-6252,-558
-6316,-394
-6504,-540
-6364,-588
-6360,-654
-6228,-636
-6204,-584
-6328,-630
-6168,-592
-6004,-582
-5964,-720
-6128,-780
-6208,-678
-6188,-600
-6096,-640
-6124,-650
-6240,-624
-6212,-612
-6344,-580
-6188,-596
-6144,-490
-6212,-482
-6164,-476
-6044,-442
-6264,-514
-6424,-470
-6528,-412
-6328,-536
-6344,-486
-6460,-750
-6452,-826
-6224,-744
-6336,-656
-6264,-556
-6324,-554
-6256,-532
-6316,-658
-6412,-628
-6336,-652
-6252,-748
-6428,-936
-6248,-884
-6336,-970
-6216,-760
-6264,-760
-6360,-726
-6488,-714
-6540,-630
-6324,-660
-6340,-680
-6444,-626
-6400,-634
-6396,-486
-6432,-676
