realization,acc_ratio,energy
1,0.560000,108000000.000000
1,0.390000,79000000.000000
1,0.380000,65000000.000000
1,0.270000,59000000.000000
1,0.180000,52000000.000000
1,0.170000,45000000.000000
1,0.100000,45000000.000000
1,0.130000,38000000.000000
1,0.160000,33000000.000000
1,0.150000,33000000.000000
1,0.120000,31000000.000000
1,0.070000,31000000.000000
1,0.140000,29000000.000000
1,0.130000,29000000.000000
1,0.090000,29000000.000000
1,0.100000,28000000.000000
1,0.150000,27000000.000000
1,0.060000,27000000.000000
1,0.060000,26000000.000000
1,0.110000,25000000.000000
1,0.050000,22000000.000000
1,0.100000,21000000.000000
1,0.090000,20000000.000000
1,0.110000,20000000.000000
1,0.040000,20000000.000000
1,0.050000,20000000.000000
1,0.050000,19000000.000000
1,0.050000,19000000.000000
1,0.080000,19000000.000000
1,0.070000,19000000.000000
1,0.080000,19000000.000000
1,0.060000,19000000.000000
1,0.030000,19000000.000000
1,0.080000,18000000.000000
1,0.040000,18000000.000000
1,0.070000,17000000.000000
1,0.020000,17000000.000000
1,0.040000,16000000.000000
1,0.040000,16000000.000000
1,0.050000,16000000.000000
1,0.010000,16000000.000000
1,0.020000,16000000.000000
1,0.090000,16000000.000000
1,0.010000,16000000.000000
1,0.050000,16000000.000000
1,0.080000,16000000.000000
1,0.080000,15000000.000000
1,0.050000,15000000.000000
1,0.080000,15000000.000000
1,0.060000,14000000.000000
1,0.060000,14000000.000000
1,0.040000,13000000.000000
1,0.030000,13000000.000000
1,0.040000,13000000.000000
1,0.020000,13000000.000000
1,0.040000,13000000.000000
1,0.040000,12000000.000000
1,0.030000,12000000.000000
1,0.030000,12000000.000000
1,0.060000,12000000.000000
1,0.020000,12000000.000000
1,0.040000,12000000.000000
1,0.050000,12000000.000000
1,0.030000,12000000.000000
1,0.040000,12000000.000000
1,0.030000,11000000.000000
1,0.020000,11000000.000000
1,0.010000,11000000.000000
1,0.060000,11000000.000000
1,0.040000,11000000.000000
1,0.020000,11000000.000000
1,0.030000,11000000.000000
1,0.030000,11000000.000000
1,0.020000,11000000.000000
1,0.020000,11000000.000000
1,0.020000,11000000.000000
1,0.010000,11000000.000000
1,0.070000,11000000.000000
1,0.000000,11000000.000000
1,0.010000,11000000.000000
1,0.030000,11000000.000000
1,0.040000,11000000.000000
1,0.040000,11000000.000000
1,0.020000,11000000.000000
1,0.030000,10000000.000000
1,0.020000,10000000.000000
1,0.040000,10000000.000000
1,0.030000,10000000.000000
1,0.000000,10000000.000000
1,0.040000,10000000.000000
1,0.010000,10000000.000000
1,0.050000,10000000.000000
1,0.040000,10000000.000000
1,0.060000,10000000.000000
1,0.030000,10000000.000000
1,0.010000,10000000.000000
1,0.020000,9000000.000000
1,0.010000,9000000.000000
1,0.040000,9000000.000000
1,0.030000,9000000.000000
1,0.030000,8000000.000000
1,0.020000,8000000.000000
1,0.030000,8000000.000000
1,0.030000,8000000.000000
1,0.030000,8000000.000000
1,0.030000,8000000.000000
1,0.030000,8000000.000000
1,0.020000,8000000.000000
1,0.030000,8000000.000000
1,0.030000,8000000.000000
1,0.040000,8000000.000000
1,0.020000,8000000.000000
1,0.020000,8000000.000000
1,0.060000,8000000.000000
1,0.030000,8000000.000000
1,0.070000,8000000.000000
1,0.030000,8000000.000000
1,0.030000,8000000.000000
1,0.050000,8000000.000000
1,0.040000,8000000.000000
