realization,acc_ratio,energy
1,0.82,-17000
1,0.66,-29000
1,0.56,-35000
1,0.6,-42000
1,0.6,-46000
1,0.58,-48000
1,0.61,-54000
1,0.58,-58000
1,0.63,-61000
1,0.56,-65000
1,0.6,-68000
1,0.64,-68000
1,0.56,-68000
1,0.74,-69000
1,0.72,-72000
1,0.65,-73000
1,0.61,-74000
1,0.6,-77000
1,0.59,-78000
1,0.63,-78000
1,0.6,-78000
1,0.6,-78000
1,0.66,-79000
1,0.65,-79000
1,0.69,-79000
1,0.76,-79000
1,0.83,-79000
1,0.66,-79000
1,0.68,-79000
1,0.64,-79000
1,0.73,-80000
1,0.77,-80000
1,0.65,-80000
1,0.67,-80000
1,0.79,-80000
1,0.82,-81000
1,0.85,-81000
1,0.72,-81000
1,0.76,-81000
1,0.75,-81000
1,0.73,-82000
1,0.72,-82000
1,0.71,-82000
1,0.72,-82000
1,0.73,-82000
1,0.73,-82000
1,0.79,-82000
1,0.74,-82000
1,0.74,-82000
1,0.72,-83000
1,0.81,-84000
1,0.75,-84000
1,0.79,-84000
1,0.83,-85000
1,0.86,-85000
1,0.83,-85000
1,0.88,-86000
1,0.84,-86000
1,0.85,-86000
1,0.8,-86000
1,0.75,-86000
1,0.84,-87000
1,0.84,-87000
1,0.85,-87000
1,0.85,-87000
1,0.81,-87000
1,0.86,-87000
1,0.84,-87000
1,0.79,-87000
1,0.88,-88000
1,0.85,-88000
1,0.83,-88000
1,0.83,-88000
1,0.88,-88000
1,0.9,-89000
1,0.76,-89000
1,0.88,-89000
1,0.84,-89000
1,0.81,-89000
1,0.81,-89000
1,0.84,-89000
1,0.76,-89000
1,0.8,-89000
1,0.84,-89000
1,0.79,-89000
1,0.82,-89000
1,0.82,-89000
1,0.88,-89000
1,0.89,-89000
1,0.91,-89000
1,0.95,-89000
1,0.88,-89000
1,0.87,-89000
1,0.84,-89000
1,0.92,-89000
1,0.91,-89000
1,0.88,-89000
1,0.9,-89000
1,0.87,-89000
1,0.88,-89000
1,0.94,-89000
1,0.87,-90000
1,0.8,-90000
1,0.86,-90000
1,0.87,-92000
1,0.85,-92000
1,0.8,-92000
1,0.79,-92000
1,0.87,-92000
1,0.8,-92000
1,0.87,-92000
1,0.84,-92000
1,0.91,-92000
1,0.86,-92000
1,0.86,-92000
1,0.88,-92000
1,0.85,-92000
1,0.87,-92000
1,0.86,-93000
1,0.88,-93000
1,0.83,-93000
1,0.82,-93000
1,0.81,-93000
1,0.8,-93000
1,0.84,-93000
1,0.88,-93000
1,0.87,-93000
1,0.84,-93000
1,0.85,-93000
1,0.81,-93000
1,0.9,-93000
1,0.88,-93000
1,0.89,-93000
1,0.84,-93000
1,0.84,-93000
1,0.82,-93000
1,0.83,-93000
1,0.9,-93000
1,0.89,-93000
1,0.89,-93000
1,0.88,-93000
1,0.78,-93000
1,0.87,-93000
1,0.87,-93000
1,0.84,-94000
1,0.86,-94000
1,0.86,-94000
1,0.92,-94000
1,0.91,-94000
1,0.88,-94000
1,0.87,-94000
1,0.83,-94000
1,0.9,-94000
1,0.85,-94000
1,0.85,-94000
1,0.88,-94000
1,0.92,-94000
1,0.9,-94000
1,0.88,-94000
1,0.82,-95000
1,0.89,-95000
1,0.91,-95000
1,0.92,-95000
1,0.88,-95000
1,0.91,-95000
1,0.87,-95000
1,0.86,-95000
1,0.87,-95000
1,0.88,-95000
1,0.91,-95000
1,0.9,-95000
1,0.87,-95000
1,0.86,-96000
1,0.91,-96000
1,0.84,-96000
1,0.87,-97000
1,0.88,-97000
1,0.81,-97000
1,0.83,-97000
1,0.85,-97000
1,0.89,-97000
1,0.9,-97000
1,0.93,-97000
1,0.95,-97000
1,0.93,-97000
1,0.86,-98000
1,0.87,-98000
1,0.82,-98000
1,0.91,-98000
1,0.83,-98000
1,0.9,-98000
1,0.87,-98000
1,0.89,-98000
1,0.85,-98000
1,0.81,-98000
1,0.88,-98000
1,0.89,-98000
1,0.85,-98000
1,0.85,-98000
1,0.89,-98000
1,0.87,-99000
1,0.93,-99000
1,0.9,-99000
1,0.82,-99000
1,0.88,-99000
1,0.89,-99000
1,0.88,-99000
1,0.89,-99000
1,0.92,-99000
1,0.92,-99000
1,0.9,-99000
1,0.91,-100000
1,0.85,-100000
1,0.93,-100000
1,0.93,-100000
1,0.85,-100000
1,0.81,-100000
1,0.95,-100000
1,0.93,-100000
1,0.9,-100000
1,0.96,-100000
1,0.9,-100000
1,0.95,-100000
1,0.97,-100000
1,0.96,-100000
1,0.9,-100000
1,0.92,-100000
1,0.91,-100000
1,0.93,-100000
1,0.95,-100000
1,0.95,-100000
1,0.92,-100000
1,0.95,-100000
1,0.93,-100000
1,0.95,-100000
1,0.93,-100000
1,0.9,-100000
1,0.87,-100000
1,0.88,-100000
1,0.88,-100000
1,0.95,-100000
1,0.84,-100000
1,0.89,-100000
1,0.84,-100000
1,0.95,-100000
1,0.85,-100000
1,0.82,-100000
1,0.86,-100000
1,0.93,-100000
1,0.95,-100000
1,0.91,-100000
1,0.97,-100000
1,0.9,-100000
1,0.91,-100000
1,0.88,-100000
1,0.92,-100000
1,0.89,-100000
1,0.93,-100000
1,0.95,-100000
1,0.91,-100000
1,0.92,-100000
1,0.94,-100000
1,0.88,-100000
1,0.95,-100000
1,0.87,-100000
1,0.9,-100000
1,0.97,-100000
1,0.93,-100000
1,0.96,-100000
1,0.95,-100000
1,0.96,-100000
1,0.95,-100000
1,0.9,-100000
1,0.94,-100000
1,0.87,-101000
1,0.87,-101000
1,0.96,-101000
1,0.95,-101000
1,0.88,-101000
1,0.88,-101000
1,0.94,-101000
1,0.93,-101000
1,0.94,-101000
1,0.86,-101000
1,0.91,-101000
1,0.96,-101000
1,0.93,-101000
1,0.95,-101000
1,0.88,-101000
1,0.9,-101000
1,0.86,-101000
1,0.98,-101000
1,0.89,-102000
1,0.93,-102000
1,0.92,-102000
1,0.96,-102000
1,0.9,-102000
1,0.88,-102000
1,0.85,-102000
1,0.89,-102000
1,0.9,-102000
1,0.85,-102000
1,0.89,-102000
1,0.89,-102000
1,0.93,-102000
1,0.94,-102000
1,0.9,-102000
1,0.91,-102000
1,0.89,-102000
1,0.94,-102000
1,0.92,-102000
1,0.88,-102000
1,0.88,-102000
1,0.85,-102000
1,0.93,-102000
1,0.88,-102000
1,0.95,-102000
1,0.91,-102000
1,0.93,-102000
1,0.88,-102000
1,0.89,-102000
1,0.9,-102000
1,0.96,-102000
1,0.86,-102000
1,0.92,-102000
1,0.91,-102000
1,0.94,-103000
1,0.92,-103000
1,0.93,-103000
1,0.93,-103000
1,0.95,-103000
1,0.94,-103000
1,0.93,-103000
1,0.92,-103000
1,0.87,-103000
1,0.92,-103000
1,0.92,-103000
1,0.89,-103000
1,0.89,-103000
1,0.94,-103000
1,0.93,-103000
1,0.88,-104000
1,0.88,-104000
1,0.91,-104000
1,0.9,-104000
1,0.88,-104000
1,0.91,-104000
1,0.92,-104000
1,0.93,-104000
1,0.93,-104000
1,0.89,-104000
1,0.84,-104000
1,0.87,-104000
1,0.87,-104000
1,0.92,-104000
1,0.89,-104000
1,0.9,-104000
1,0.93,-104000
1,0.94,-104000
1,0.92,-104000
1,0.8,-104000
1,0.94,-105000
1,0.91,-105000
1,0.9,-105000
1,0.87,-105000
1,0.88,-105000
1,0.94,-105000
1,0.88,-105000
1,0.9,-105000
1,0.88,-105000
1,0.97,-105000
1,0.91,-105000
1,0.88,-105000
1,0.94,-105000
1,0.89,-105000
1,0.88,-105000
1,0.9,-105000
1,0.96,-105000
1,0.92,-105000
1,0.89,-105000
1,0.88,-105000
1,0.92,-105000
1,0.86,-105000
1,0.85,-105000
1,0.89,-105000
1,0.91,-105000
1,0.89,-105000
1,0.89,-105000
1,0.96,-105000
1,0.91,-105000
1,0.93,-105000
1,0.96,-105000
1,0.98,-105000
1,0.97,-105000
1,0.88,-105000
1,0.92,-105000
1,0.93,-105000
1,0.93,-105000
1,0.87,-105000
1,0.83,-105000
1,0.92,-105000
1,0.87,-105000
1,0.86,-105000
1,0.88,-105000
1,0.94,-105000
1,0.94,-105000
1,0.94,-106000
1,0.94,-106000
1,0.94,-107000
1,0.91,-107000
1,0.88,-107000
1,0.85,-107000
1,0.87,-107000
1,0.86,-107000
1,0.87,-107000
1,0.83,-107000
1,0.9,-107000
1,0.86,-107000
1,0.91,-107000
1,0.91,-107000
1,0.84,-107000
1,0.94,-107000
1,0.9,-107000
1,0.96,-107000
1,0.92,-107000
1,0.93,-107000
1,0.91,-107000
1,0.95,-107000
1,0.9,-107000
1,0.85,-107000
1,0.9,-107000
1,0.87,-107000
1,0.86,-107000
1,0.86,-107000
1,0.97,-107000
1,0.87,-107000
1,0.9,-107000
1,0.95,-108000
1,0.87,-108000
1,0.89,-108000
1,0.82,-108000
1,0.9,-108000
1,0.86,-108000
1,0.88,-108000
1,0.93,-108000
1,0.94,-108000
1,0.91,-108000
1,0.9,-108000
1,0.9,-108000
1,0.88,-108000
1,0.93,-108000
1,0.93,-109000
1,0.92,-109000
1,0.89,-109000
1,0.92,-109000
1,0.9,-109000
1,0.95,-109000
1,0.86,-109000
1,0.88,-109000
1,0.83,-109000
1,0.91,-109000
1,0.87,-109000
1,0.89,-109000
1,0.9,-109000
1,0.88,-109000
1,0.9,-109000
1,0.89,-109000
1,0.89,-109000
1,0.9,-109000
1,0.87,-109000
1,0.9,-109000
1,0.89,-109000
1,0.83,-109000
1,0.86,-109000
1,0.88,-109000
1,0.89,-110000
1,0.84,-110000
1,0.89,-110000
1,0.92,-110000
1,0.89,-110000
1,0.9,-110000
1,0.91,-110000
1,0.83,-110000
1,0.88,-110000
1,0.84,-110000
1,0.88,-110000
1,0.87,-110000
1,0.9,-110000
1,0.87,-110000
1,0.86,-110000
1,0.88,-110000
1,0.87,-110000
1,0.94,-110000
1,0.83,-110000
1,0.9,-110000
1,0.91,-110000
1,0.93,-110000
1,0.88,-110000
1,0.89,-110000
1,0.93,-110000
1,0.96,-110000
1,0.93,-110000
1,0.91,-110000
1,0.94,-110000
1,0.9,-110000
1,0.86,-110000
1,0.92,-111000
1,0.86,-111000
1,0.91,-111000
1,0.87,-111000
1,0.86,-111000
1,0.89,-111000
1,0.92,-111000
1,0.89,-111000
1,0.9,-111000
1,0.92,-111000
1,0.9,-111000
1,0.92,-111000
1,0.89,-111000
1,0.92,-111000
1,0.9,-111000
1,0.94,-111000
1,0.88,-111000
1,0.97,-111000
1,0.94,-111000
1,0.93,-111000
1,0.93,-111000
1,0.87,-111000
1,0.92,-111000
1,0.95,-111000
1,0.91,-111000
1,0.93,-111000
1,0.88,-111000
1,0.89,-111000
1,0.91,-111000
1,0.87,-111000
1,0.92,-111000
1,0.84,-111000
1,0.88,-111000
1,0.93,-111000
1,0.89,-111000
1,0.84,-111000
1,0.86,-111000
1,0.92,-111000
1,0.95,-111000
1,0.9,-111000
1,0.93,-111000
1,0.9,-111000
1,0.92,-111000
1,0.95,-111000
1,0.91,-111000
1,0.95,-111000
1,0.87,-111000
1,0.88,-111000
1,0.9,-111000
1,0.89,-111000
1,0.93,-111000
1,0.91,-111000
1,0.95,-111000
1,0.95,-111000
1,0.92,-111000
1,0.86,-111000
1,0.89,-111000
1,0.89,-111000
1,0.92,-111000
1,0.95,-111000
1,0.9,-111000
1,0.94,-111000
1,0.94,-111000
1,0.88,-111000
1,0.89,-111000
1,0.91,-111000
1,0.91,-111000
1,0.93,-111000
1,0.92,-111000
1,0.86,-111000
1,0.9,-111000
1,0.85,-111000
1,0.91,-111000
1,0.85,-111000
1,0.91,-111000
1,0.89,-111000
1,0.94,-111000
1,0.94,-111000
1,0.94,-111000
1,0.93,-111000
1,0.92,-111000
1,0.93,-111000
1,0.92,-111000
1,0.86,-111000
1,0.95,-111000
1,0.88,-112000
1,0.91,-112000
1,0.86,-112000
1,0.91,-112000
1,0.92,-112000
1,0.94,-112000
1,0.91,-112000
1,0.92,-112000
1,0.92,-112000
1,0.9,-112000
1,0.89,-112000
1,0.91,-112000
1,0.88,-112000
1,0.88,-112000
1,0.89,-112000
1,0.82,-112000
1,0.86,-112000
1,0.86,-112000
1,0.96,-112000
1,0.91,-112000
1,0.76,-112000
1,0.86,-112000
1,0.94,-112000
1,0.91,-112000
1,0.94,-112000
1,0.84,-112000
1,0.9,-112000
1,0.9,-112000
1,0.9,-112000
1,0.9,-112000
1,0.88,-112000
1,0.91,-112000
1,0.9,-112000
1,0.91,-112000
1,0.74,-112000
1,0.9,-112000
1,0.88,-112000
1,0.85,-112000
1,0.87,-112000
1,0.83,-112000
1,0.9,-112000
1,0.91,-112000
1,0.88,-112000
1,0.85,-112000
1,0.91,-112000
1,0.87,-112000
1,0.88,-112000
1,0.92,-112000
1,0.9,-112000
1,0.79,-112000
1,0.85,-112000
1,0.83,-112000
1,0.89,-112000
1,0.88,-112000
1,0.86,-112000
1,0.87,-112000
1,0.89,-112000
1,0.94,-112000
1,0.91,-112000
1,0.89,-112000
1,0.89,-112000
1,0.89,-112000
1,0.91,-112000
1,0.86,-112000
1,0.89,-112000
1,0.87,-112000
1,0.88,-112000
1,0.87,-112000
1,0.89,-112000
1,0.89,-112000
1,0.9,-112000
1,0.86,-112000
1,0.91,-112000
1,0.86,-113000
1,0.88,-113000
1,0.86,-113000
1,0.92,-113000
1,0.88,-113000
1,0.85,-113000
1,0.83,-113000
1,0.9,-113000
1,0.93,-113000
1,0.9,-113000
1,0.87,-113000
1,0.88,-113000
1,0.91,-113000
1,0.88,-113000
1,0.81,-113000
1,0.86,-113000
1,0.82,-113000
1,0.85,-113000
1,0.92,-113000
1,0.96,-113000
1,0.87,-113000
1,0.94,-113000
1,0.94,-113000
1,0.87,-113000
1,0.86,-113000
1,0.9,-113000
1,0.9,-113000
1,0.91,-113000
1,0.95,-113000
1,0.93,-113000
1,0.91,-113000
1,0.92,-113000
1,0.89,-113000
1,0.89,-113000
1,0.89,-113000
1,0.88,-113000
1,0.87,-113000
1,0.92,-113000
1,0.91,-113000
1,0.89,-113000
1,0.91,-113000
1,0.89,-113000
1,0.87,-113000
1,0.92,-113000
1,0.92,-113000
1,0.93,-113000
1,0.9,-113000
1,0.85,-113000
1,0.89,-113000
1,0.92,-113000
1,0.89,-113000
1,0.89,-113000
1,0.9,-113000
1,0.85,-113000
1,0.93,-113000
1,0.88,-113000
1,0.87,-113000
1,0.9,-113000
1,0.86,-113000
1,0.82,-113000
1,0.92,-113000
1,0.92,-113000
1,0.93,-113000
1,0.87,-113000
1,0.84,-113000
1,0.94,-113000
1,0.85,-113000
1,0.86,-113000
1,0.87,-113000
1,0.9,-113000
1,0.87,-113000
1,0.92,-113000
1,0.89,-114000
1,0.86,-114000
1,0.88,-114000
1,0.89,-114000
1,0.88,-114000
1,0.83,-114000
1,0.9,-114000
1,0.83,-114000
1,0.87,-114000
1,0.89,-114000
1,0.9,-114000
1,0.89,-114000
1,0.86,-114000
1,0.9,-114000
1,0.91,-114000
1,0.93,-114000
1,0.91,-114000
1,0.92,-114000
1,0.9,-114000
1,0.94,-114000
1,0.95,-114000
1,0.9,-114000
1,0.85,-114000
1,0.86,-114000
1,0.92,-114000
1,0.91,-114000
1,0.95,-114000
1,0.92,-114000
1,0.95,-114000
1,0.91,-114000
1,0.93,-114000
1,0.92,-114000
1,0.93,-114000
1,0.91,-114000
1,0.96,-114000
1,0.94,-114000
