realization,energy,pressure,acc_ratio
1,-236.021118,1.045443,0.520000
1,-241.318508,1.019871,0.480000
1,-250.604043,0.632706,0.470000
1,-263.476807,0.314190,0.570000
1,-256.299619,0.454523,0.520000
1,-242.484596,0.814574,0.560000
1,-236.303811,0.927602,0.390000
1,-255.669982,0.674922,0.410000
1,-258.124484,0.576727,0.570000
1,-248.060304,0.708776,0.500000
1,-248.959667,0.733124,0.430000
1,-259.406659,0.596249,0.540000
1,-255.751726,0.642128,0.480000
1,-237.727966,0.947881,0.530000
1,-247.133337,0.647575,0.530000
1,-243.772503,0.857103,0.610000
1,-252.712265,0.606320,0.540000
1,-246.039404,0.583743,0.520000
1,-252.054804,0.400096,0.550000
1,-249.608123,0.484825,0.580000
1,-242.355288,0.686001,0.530000
1,-242.600211,0.635405,0.550000
1,-231.334518,0.829429,0.530000
1,-215.100321,1.220852,0.440000
1,-230.133797,0.900453,0.550000
1,-215.588783,1.104505,0.540000
1,-234.596153,0.746905,0.500000
1,-233.453524,0.728278,0.560000
1,-240.527636,0.574456,0.500000
1,-231.874256,0.822519,0.500000
1,-234.085481,0.785499,0.580000
1,-234.693885,0.836628,0.530000
1,-236.958756,0.721904,0.490000
1,-241.942860,0.663662,0.500000
1,-247.738472,0.447288,0.570000
1,-254.815468,0.435074,0.470000
1,-255.406446,0.438599,0.500000
1,-252.070938,0.614787,0.540000
1,-253.360312,0.603049,0.570000
1,-266.012280,0.287052,0.580000
1,-255.046876,0.670861,0.480000
1,-247.514738,0.650505,0.480000
1,-250.461781,0.563822,0.480000
1,-253.344549,0.660458,0.620000
1,-249.945028,0.783784,0.680000
1,-265.144541,0.252546,0.490000
1,-263.077087,0.379187,0.540000
1,-256.675375,0.467643,0.520000
1,-253.082347,0.511693,0.520000
1,-248.580810,0.591986,0.450000
1,-230.915043,1.000590,0.550000
1,-238.647054,0.793525,0.590000
1,-240.721515,0.845232,0.510000
1,-241.416464,0.785481,0.510000
1,-255.542039,0.575112,0.590000
1,-249.218115,0.784863,0.490000
1,-240.257626,1.001675,0.480000
1,-236.310385,1.024971,0.500000
1,-235.152935,1.116565,0.440000
1,-231.033113,1.151862,0.490000
1,-238.197153,1.070421,0.550000
1,-248.469769,0.763937,0.530000
1,-246.809276,0.853409,0.560000
1,-247.006384,0.901852,0.450000
1,-262.202024,0.616800,0.620000
1,-264.948374,0.455604,0.570000
1,-266.958873,0.467897,0.420000
1,-258.899677,0.596189,0.520000
1,-265.594043,0.554257,0.600000
1,-261.717431,0.682064,0.540000
1,-248.969348,0.820466,0.570000
1,-251.365173,0.711552,0.450000
1,-248.017009,0.697844,0.560000
1,-258.923404,0.504331,0.490000
1,-247.043650,0.696888,0.520000
1,-252.098571,0.501203,0.480000
1,-240.796518,0.712674,0.490000
1,-242.438900,0.866964,0.610000
1,-248.238624,0.554538,0.490000
1,-251.015309,0.554116,0.580000
1,-253.882123,0.451187,0.600000
1,-258.833557,0.444172,0.600000
1,-251.317023,0.674866,0.490000
1,-261.002594,0.480893,0.540000
1,-255.948187,0.567846,0.500000
1,-258.329653,0.616188,0.440000
1,-257.339927,0.610981,0.650000
1,-253.180449,0.596719,0.530000
1,-255.766038,0.584264,0.510000
1,-256.837675,0.642732,0.560000
1,-258.256486,0.540444,0.580000
1,-259.924234,0.500051,0.530000
1,-263.206810,0.340586,0.500000
1,-261.779087,0.444301,0.490000
1,-250.407210,0.601887,0.550000
1,-241.398312,0.876282,0.480000
1,-228.340567,1.097512,0.680000
1,-242.611896,0.770162,0.600000
1,-230.153961,0.941616,0.480000
1,-226.204432,1.020959,0.550000
1,-241.085760,0.785561,0.610000
1,-241.166008,0.750505,0.530000
1,-244.805483,0.705820,0.540000
1,-261.543873,0.483491,0.530000
1,-252.137409,0.637932,0.620000
1,-262.618345,0.448640,0.540000
1,-256.982012,0.416215,0.520000
1,-254.545804,0.537739,0.470000
1,-252.954205,0.721229,0.410000
1,-256.578943,0.538888,0.480000
1,-255.436293,0.728493,0.510000
1,-258.890235,0.825582,0.490000
1,-263.043190,0.522892,0.520000
1,-268.263037,0.341888,0.600000
1,-261.353374,0.561116,0.560000
1,-255.972902,0.762566,0.510000
1,-248.895824,0.822553,0.560000
1,-249.498837,0.816030,0.480000
1,-256.447874,0.613400,0.570000
1,-251.091476,0.741547,0.570000
1,-258.397859,0.742411,0.460000
1,-242.320256,1.020632,0.470000
1,-238.901759,0.979558,0.510000
1,-237.659237,1.028015,0.570000
1,-233.224357,1.185466,0.560000
1,-228.548152,1.270453,0.470000
1,-232.092639,1.191049,0.490000
1,-237.459423,1.070313,0.480000
1,-240.817712,0.946772,0.600000
1,-245.009454,0.823647,0.490000
1,-239.411013,0.911789,0.480000
1,-237.582957,0.920068,0.490000
1,-250.873466,0.754220,0.500000
1,-237.594334,1.164055,0.470000
1,-236.537267,1.279653,0.480000
1,-243.581045,1.195430,0.470000
1,-257.320547,0.753807,0.550000
1,-235.924062,1.088683,0.470000
1,-246.626648,0.897045,0.520000
1,-253.023273,0.872600,0.500000
1,-262.581229,0.662565,0.460000
1,-260.788656,0.716773,0.540000
1,-239.067999,1.048209,0.520000
1,-252.621941,0.567366,0.580000
1,-257.188819,0.568108,0.530000
1,-257.020450,0.536521,0.580000
1,-249.016248,0.669777,0.540000
1,-251.765613,0.511377,0.490000
1,-243.717626,0.686496,0.580000
1,-243.247945,0.860485,0.500000
1,-244.232289,0.673349,0.600000
1,-248.685418,0.500269,0.490000
1,-249.907572,0.539996,0.440000
1,-244.498473,0.616026,0.540000
1,-252.779660,0.415372,0.580000
1,-259.004064,0.509857,0.610000
1,-253.571677,0.766227,0.490000
1,-263.367813,0.350607,0.450000
1,-257.955772,0.594291,0.540000
1,-258.100703,0.585889,0.570000
1,-257.825835,0.507513,0.440000
1,-258.370992,0.584306,0.560000
1,-263.488430,0.568242,0.450000
1,-272.390996,0.375605,0.530000
1,-262.522031,0.621754,0.490000
1,-267.805412,0.295745,0.520000
1,-257.610554,0.443606,0.480000
1,-247.386185,0.640023,0.490000
1,-253.785281,0.417870,0.590000
1,-250.804009,0.620664,0.470000
1,-253.266026,0.465731,0.510000
1,-259.154410,0.171448,0.510000
1,-265.017846,0.167286,0.500000
1,-253.964801,0.459186,0.510000
1,-258.673933,0.380034,0.630000
1,-251.518619,0.529821,0.490000
1,-253.920080,0.427057,0.610000
1,-260.756350,0.347827,0.400000
1,-258.673949,0.467742,0.490000
1,-256.498155,0.562769,0.440000
1,-245.871114,0.885253,0.460000
1,-248.853549,0.772191,0.530000
1,-244.316320,0.751844,0.530000
1,-235.070363,0.996481,0.510000
1,-239.082960,0.802898,0.550000
1,-247.104876,0.499711,0.500000
1,-255.865830,0.451152,0.540000
1,-251.899513,0.428151,0.500000
1,-250.308398,0.484668,0.490000
1,-239.507298,0.688962,0.550000
1,-248.680299,0.356840,0.610000
1,-233.874592,0.877987,0.570000
1,-238.549850,0.891035,0.560000
1,-256.784840,0.486720,0.490000
1,-249.644388,0.562435,0.460000
1,-256.088640,0.270720,0.570000
1,-244.393236,0.497006,0.470000
1,-251.948103,0.402239,0.550000
1,-234.439335,0.782059,0.620000
1,-240.613273,0.691220,0.590000
1,-231.467979,0.903112,0.540000
1,-247.133384,0.656542,0.640000
1,-228.747167,1.122770,0.550000
1,-233.891444,0.989046,0.480000
1,-244.923289,0.809343,0.600000
1,-247.028676,0.695286,0.450000
1,-254.388862,0.638778,0.450000
1,-235.542119,0.988056,0.420000
1,-243.212856,0.835927,0.470000
1,-240.813720,0.763037,0.510000
1,-237.334347,0.792173,0.610000
1,-226.437794,1.211851,0.500000
1,-236.789240,0.823050,0.610000
1,-242.619857,0.799320,0.550000
1,-254.631151,0.478501,0.540000
1,-254.857912,0.433868,0.470000
1,-264.566113,0.328779,0.530000
1,-250.258889,0.624699,0.560000
1,-252.174164,0.684409,0.550000
1,-253.089883,0.746880,0.510000
1,-275.884533,0.296715,0.410000
1,-260.313471,0.666679,0.440000
1,-256.644214,0.808376,0.420000
1,-265.381314,0.586915,0.450000
1,-258.873405,0.674766,0.420000
1,-254.906748,0.838035,0.630000
1,-256.753325,0.788239,0.410000
1,-247.407077,1.081780,0.410000
1,-254.326258,0.763050,0.410000
1,-249.999097,0.779029,0.460000
1,-237.186104,1.042368,0.480000
1,-243.104907,0.924669,0.450000
1,-252.768388,0.631189,0.550000
1,-241.371238,0.873634,0.560000
1,-240.318108,0.934007,0.580000
1,-261.219816,0.479384,0.510000
1,-255.299950,0.514895,0.510000
1,-250.630764,0.544643,0.560000
1,-243.669697,0.733019,0.490000
1,-247.940344,0.576647,0.500000
1,-253.652826,0.486555,0.540000
1,-255.086305,0.492228,0.570000
1,-250.577720,0.639474,0.480000
1,-251.745337,0.519641,0.520000
1,-268.863789,0.218915,0.480000
1,-251.731228,0.706325,0.510000
1,-248.307669,0.840082,0.540000
1,-250.169712,0.765733,0.570000
1,-261.101656,0.417418,0.420000
1,-250.749794,0.735130,0.680000
1,-247.475791,0.824816,0.470000
1,-254.251984,0.773426,0.540000
1,-253.178427,0.721359,0.470000
1,-242.764920,1.009410,0.430000
1,-249.222088,0.802170,0.410000
1,-240.760970,0.894799,0.530000
1,-238.199228,0.995177,0.490000
1,-252.460666,0.867564,0.490000
1,-235.469004,1.194158,0.560000
1,-230.113752,1.200042,0.480000
1,-237.365869,1.274711,0.490000
1,-248.925057,0.975497,0.500000
1,-251.175598,0.697788,0.470000
1,-256.421629,0.524235,0.490000
1,-252.274775,0.586989,0.610000
1,-254.389916,0.606324,0.510000
1,-250.275325,0.688800,0.490000
1,-253.318633,0.632706,0.480000
1,-254.297216,0.497846,0.610000
1,-258.116473,0.450473,0.520000
1,-259.777159,0.340072,0.430000
1,-252.665687,0.401670,0.550000
1,-250.510750,0.409903,0.510000
1,-246.418565,0.518735,0.570000
1,-246.516891,0.566974,0.540000
1,-249.570465,0.486756,0.530000
1,-254.660810,0.476105,0.620000
1,-245.964469,0.684985,0.480000
1,-243.928785,0.828965,0.460000
1,-231.738461,1.022455,0.600000
1,-248.282515,0.727740,0.580000
1,-242.256262,0.801571,0.480000
1,-245.862233,0.643383,0.460000
1,-249.078116,0.656651,0.590000
1,-245.853458,0.717935,0.570000
1,-246.825385,0.818151,0.510000
1,-252.866383,0.745004,0.550000
1,-251.728747,0.661403,0.560000
1,-251.603318,0.656641,0.640000
1,-250.066323,0.566062,0.460000
1,-261.443918,0.180133,0.590000
1,-248.888361,0.439965,0.540000
1,-259.820874,0.330004,0.560000
1,-252.259159,0.512448,0.500000
1,-252.121184,0.680943,0.610000
1,-253.201447,0.545713,0.530000
1,-251.316270,0.602894,0.490000
1,-250.619753,0.704174,0.490000
1,-247.081059,0.674127,0.390000
1,-236.564579,0.949811,0.540000
1,-223.207604,1.260144,0.480000
1,-241.126878,0.870138,0.600000
1,-262.618357,0.392103,0.520000
1,-256.101335,0.543409,0.540000
1,-246.195712,0.711452,0.600000
1,-250.227259,0.755588,0.610000
1,-249.732263,0.639762,0.500000
1,-247.111461,0.564625,0.490000
1,-245.992357,0.726712,0.560000
1,-246.685640,0.776447,0.520000
1,-250.089124,0.508171,0.540000
1,-253.883585,0.343185,0.500000
1,-250.023336,0.546579,0.600000
1,-244.056886,0.561281,0.560000
1,-249.178385,0.522068,0.490000
1,-245.817799,0.479224,0.480000
1,-256.624245,0.379239,0.630000
1,-253.787952,0.379210,0.540000
1,-234.853739,0.764526,0.620000
1,-242.271100,0.539793,0.600000
1,-244.408448,0.563908,0.630000
1,-249.509318,0.406554,0.580000
1,-250.593704,0.308368,0.530000
1,-257.514093,0.358360,0.460000
1,-256.540013,0.396841,0.570000
1,-248.523718,0.443506,0.480000
1,-256.414372,0.537039,0.640000
1,-263.531494,0.278446,0.510000
1,-249.312999,0.648003,0.600000
1,-234.486700,0.863991,0.510000
1,-225.256487,1.162618,0.590000
1,-240.655969,0.832353,0.540000
1,-241.607516,0.783341,0.510000
1,-232.652820,1.001389,0.480000
1,-234.491119,0.975972,0.500000
1,-226.676584,1.077772,0.510000
1,-221.506191,1.056405,0.540000
1,-235.388386,0.740416,0.540000
1,-232.644230,0.970846,0.560000
1,-229.201066,0.925887,0.620000
1,-248.840663,0.492281,0.560000
1,-252.576178,0.495924,0.510000
1,-231.707049,1.056601,0.540000
1,-237.295201,0.801605,0.540000
1,-239.800059,0.905819,0.570000
1,-238.414405,0.847762,0.480000
1,-236.100109,0.868733,0.630000
1,-237.016240,0.886768,0.590000
1,-241.801772,0.649227,0.560000
1,-228.729079,0.816420,0.520000
1,-234.430229,0.783784,0.510000
1,-236.211779,0.920278,0.550000
1,-230.508177,0.835094,0.580000
1,-243.119743,0.676552,0.600000
1,-260.975279,0.433748,0.460000
1,-261.545472,0.522546,0.510000
1,-260.101981,0.607853,0.440000
1,-262.940269,0.410860,0.500000
1,-258.784060,0.491740,0.620000
1,-251.038959,0.702601,0.480000
1,-247.258899,0.697149,0.500000
1,-246.250397,0.653409,0.530000
1,-238.854368,0.835297,0.560000
1,-240.903718,0.722013,0.510000
1,-242.068121,0.781027,0.560000
1,-252.620332,0.540416,0.500000
1,-241.624513,0.703927,0.580000
1,-260.341501,0.335849,0.550000
1,-247.184934,0.558290,0.600000
1,-249.524083,0.455661,0.580000
1,-243.875720,0.613539,0.560000
1,-238.662332,0.794576,0.580000
1,-243.741608,0.724816,0.560000
1,-246.518431,0.571920,0.540000
1,-239.136574,0.753105,0.470000
1,-232.796250,0.960299,0.520000
1,-231.738541,0.925403,0.600000
1,-233.692348,0.828709,0.520000
1,-244.587174,0.541483,0.560000
1,-230.749998,0.847367,0.420000
1,-246.677508,0.394187,0.610000
1,-236.967382,0.691275,0.590000
1,-248.044142,0.482997,0.550000
1,-247.410940,0.712810,0.510000
1,-224.569110,0.961708,0.590000
1,-240.294147,0.658431,0.540000
1,-247.303595,0.521454,0.540000
1,-235.745002,0.789396,0.450000
1,-228.296784,0.987944,0.500000
1,-223.896198,1.160238,0.530000
1,-241.454618,0.732416,0.480000
1,-251.052519,0.576023,0.560000
1,-247.784380,0.544384,0.530000
1,-242.995210,0.622768,0.570000
1,-240.509606,0.789544,0.480000
1,-247.970320,0.473125,0.470000
1,-251.314525,0.459410,0.590000
1,-241.998006,0.824899,0.450000
1,-248.389676,0.584138,0.540000
1,-246.401926,0.701141,0.450000
1,-238.334801,0.809552,0.510000
1,-237.563473,0.780142,0.530000
1,-241.692707,0.618128,0.460000
1,-267.679591,0.196802,0.600000
1,-258.094339,0.373592,0.610000
1,-254.682923,0.480883,0.630000
1,-253.471691,0.399719,0.480000
1,-230.903707,0.869196,0.480000
1,-245.197489,0.719409,0.550000
1,-243.193741,0.697802,0.520000
1,-244.986636,0.729574,0.580000
1,-265.069651,0.368456,0.520000
1,-254.851332,0.492487,0.490000
1,-254.083238,0.478094,0.580000
1,-244.617481,0.747030,0.460000
1,-253.036635,0.574928,0.540000
1,-247.654943,0.699180,0.540000
1,-248.801499,0.558649,0.560000
1,-236.616975,0.700738,0.590000
1,-232.246810,0.789011,0.520000
1,-229.478448,0.737551,0.500000
1,-242.461828,0.467859,0.630000
1,-255.010012,0.272174,0.630000
1,-253.636359,0.415112,0.410000
1,-252.335032,0.463038,0.490000
1,-258.338334,0.319985,0.490000
1,-258.735169,0.275692,0.450000
1,-252.889530,0.525569,0.580000
1,-250.780136,0.579703,0.480000
1,-250.187011,0.782020,0.540000
1,-261.010316,0.410824,0.560000
1,-262.111366,0.425832,0.500000
1,-251.659637,0.655949,0.540000
1,-241.007891,0.871500,0.580000
1,-242.423685,0.961004,0.590000
1,-243.196050,0.896099,0.520000
1,-246.014630,0.832736,0.560000
1,-246.892156,0.605470,0.500000
1,-250.543369,0.514718,0.520000
1,-250.240121,0.591714,0.510000
1,-250.865788,0.589430,0.520000
1,-258.742832,0.452635,0.520000
1,-265.463329,0.295184,0.550000
1,-266.935336,0.312500,0.400000
1,-265.363760,0.432629,0.580000
1,-258.414665,0.573359,0.500000
1,-255.919922,0.618705,0.560000
1,-261.174879,0.592890,0.490000
1,-267.007679,0.344067,0.640000
1,-275.454181,0.278931,0.480000
1,-268.312220,0.375274,0.540000
1,-253.662218,0.625070,0.520000
1,-247.823583,0.690655,0.600000
1,-260.669877,0.323215,0.540000
1,-258.769911,0.332470,0.590000
1,-256.290812,0.429268,0.540000
1,-253.918792,0.526408,0.520000
1,-249.166158,0.547286,0.590000
1,-245.004960,0.779958,0.530000
1,-248.848835,0.598440,0.520000
1,-261.527296,0.553848,0.510000
1,-255.694858,0.703187,0.480000
1,-248.291189,0.771400,0.470000
1,-245.929710,1.006060,0.450000
1,-256.713913,0.717115,0.460000
1,-265.195001,0.515105,0.500000
1,-262.395916,0.445155,0.630000
1,-231.578502,1.016646,0.480000
1,-230.964482,1.051483,0.500000
1,-240.300518,0.856884,0.530000
1,-229.989633,1.117006,0.510000
1,-252.378455,0.759059,0.460000
1,-256.463016,0.651228,0.510000
1,-260.640637,0.432312,0.510000
1,-269.572967,0.332132,0.590000
1,-265.237424,0.359926,0.460000
1,-269.268242,0.223011,0.560000
1,-255.495225,0.530606,0.630000
1,-254.580577,0.511964,0.540000
1,-240.708686,0.779810,0.440000
1,-246.045436,0.735923,0.600000
1,-250.612068,0.773007,0.590000
1,-256.648913,0.572936,0.470000
1,-255.109016,0.470126,0.510000
1,-248.999596,0.554539,0.550000
1,-244.162273,0.645397,0.590000
1,-240.912160,0.790385,0.540000
1,-234.940756,1.015389,0.510000
1,-244.337869,0.848416,0.540000
1,-252.644515,0.539693,0.550000
1,-247.651498,0.612221,0.530000
1,-252.742654,0.472898,0.450000
1,-262.345692,0.166041,0.530000
1,-256.846220,0.280354,0.560000
1,-253.060647,0.334977,0.560000
1,-246.621267,0.515150,0.560000
1,-239.864843,0.703185,0.500000
1,-251.810783,0.401075,0.460000
1,-258.266029,0.327658,0.510000
1,-255.509458,0.478497,0.500000
1,-245.956630,0.759497,0.580000
1,-242.829113,0.855809,0.450000
1,-248.451090,0.770390,0.550000
1,-234.868750,0.965783,0.460000
1,-249.257219,0.688298,0.500000
1,-260.763627,0.352308,0.620000
1,-253.944428,0.397915,0.530000
1,-251.761133,0.617938,0.460000
1,-249.043255,0.537852,0.640000
1,-255.764158,0.330524,0.570000
1,-253.760015,0.309407,0.480000
1,-252.817995,0.442333,0.530000
1,-246.557978,0.578661,0.590000
1,-243.245461,0.655258,0.440000
1,-246.412758,0.516727,0.610000
1,-238.575791,0.843350,0.590000
1,-251.957180,0.561640,0.480000
1,-260.506817,0.267084,0.570000
1,-264.254975,0.210878,0.480000
1,-255.391167,0.364065,0.540000
1,-251.677460,0.516267,0.620000
1,-253.659109,0.577227,0.510000
1,-246.196346,0.753048,0.460000
1,-256.553520,0.478369,0.510000
1,-253.556877,0.620784,0.530000
1,-260.292610,0.366215,0.460000
1,-263.071126,0.382289,0.530000
1,-266.982387,0.300671,0.510000
1,-266.184497,0.371688,0.510000
1,-259.526449,0.465048,0.500000
1,-252.478067,0.610505,0.580000
1,-249.241500,0.694566,0.540000
1,-256.478819,0.549356,0.520000
1,-242.198981,0.765862,0.550000
1,-242.758285,0.676518,0.490000
1,-237.531870,0.885155,0.520000
1,-242.057290,0.923013,0.550000
1,-231.058138,0.977464,0.490000
1,-227.396431,1.065141,0.520000
1,-241.146766,0.898100,0.490000
1,-229.536959,1.138793,0.490000
1,-232.597279,1.219200,0.560000
1,-238.975465,0.924282,0.490000
1,-248.418838,0.757468,0.520000
1,-255.756645,0.551662,0.500000
1,-250.714701,0.709733,0.540000
1,-242.553432,0.888799,0.530000
1,-256.534408,0.656184,0.430000
1,-252.802197,0.718542,0.590000
1,-260.984176,0.620785,0.420000
1,-252.281129,0.855804,0.440000
1,-239.417047,1.022686,0.500000
1,-236.834219,1.089864,0.400000
1,-255.879693,0.662712,0.500000
1,-253.169660,0.558231,0.550000
1,-251.738773,0.611992,0.510000
1,-237.770480,0.839616,0.420000
1,-245.470176,0.644418,0.530000
