realization,energy,pressure,acc_ratio
1,-350.582787,1.253575,0.390000
1,-355.322845,1.050769,0.320000
1,-351.064297,1.336214,0.270000
1,-356.749787,1.005826,0.390000
1,-361.264703,0.784475,0.370000
1,-365.930911,0.604677,0.400000
1,-381.878187,0.119951,0.400000
1,-371.291244,0.579753,0.440000
1,-367.812769,0.806787,0.350000
1,-357.832534,1.098600,0.390000
1,-359.854163,1.033163,0.350000
1,-350.257404,1.306680,0.400000
1,-360.428810,0.946673,0.460000
1,-362.244670,0.856478,0.380000
1,-364.202802,0.928942,0.400000
1,-360.597590,1.049854,0.340000
1,-350.808482,1.431849,0.330000
1,-355.282618,1.543410,0.340000
1,-353.933735,1.453458,0.420000
1,-340.081989,1.826777,0.400000
1,-343.860636,1.656765,0.260000
1,-327.759959,2.169357,0.370000
1,-341.075420,1.643714,0.320000
1,-342.293163,1.757346,0.390000
1,-337.249110,1.839286,0.370000
1,-343.462676,1.520359,0.390000
1,-338.252729,1.723706,0.370000
1,-354.098776,1.370298,0.380000
1,-331.643625,2.065930,0.290000
1,-333.624686,1.882686,0.340000
1,-340.046489,1.980114,0.380000
1,-351.874565,1.550533,0.330000
1,-356.519343,1.360319,0.330000
1,-363.185657,1.154621,0.260000
1,-354.776196,1.472216,0.370000
1,-336.813962,2.085104,0.380000
1,-346.777344,1.751535,0.360000
1,-347.469685,1.767572,0.320000
1,-349.920983,1.643961,0.350000
1,-349.331559,1.575052,0.300000
1,-342.569138,1.851696,0.380000
1,-340.380299,1.998363,0.330000
1,-346.027888,1.886024,0.370000
1,-348.272953,1.835275,0.310000
1,-352.078067,1.659886,0.390000
1,-349.779173,1.741851,0.380000
1,-367.408716,0.894095,0.420000
1,-362.010470,1.166264,0.390000
1,-367.718848,0.872206,0.280000
1,-360.582979,1.076020,0.380000
1,-362.905716,0.859237,0.330000
1,-353.450419,1.255679,0.320000
1,-355.752179,1.401640,0.360000
1,-349.414005,1.688231,0.440000
1,-342.125435,1.870153,0.540000
1,-358.338676,1.478800,0.440000
1,-362.526110,1.501813,0.280000
1,-375.215944,1.035616,0.330000
1,-358.744973,1.463506,0.400000
1,-355.384121,1.667840,0.300000
1,-355.908277,1.405711,0.280000
1,-364.159794,1.208325,0.430000
1,-354.428094,1.571547,0.300000
1,-363.188146,1.454623,0.330000
1,-368.194640,1.317915,0.300000
1,-372.803884,1.104683,0.310000
1,-372.004401,1.109157,0.460000
1,-361.215692,1.691094,0.380000
1,-355.020750,1.719103,0.410000
1,-353.734473,1.660915,0.370000
1,-352.871121,1.717132,0.440000
1,-337.518523,2.099758,0.390000
1,-340.706538,1.675770,0.430000
1,-345.996797,1.596671,0.280000
1,-360.587442,1.098195,0.400000
1,-365.732057,0.872294,0.380000
1,-361.446067,0.992656,0.430000
1,-359.620841,0.822726,0.380000
1,-364.883050,0.851184,0.320000
1,-366.033305,0.921508,0.330000
1,-362.246098,0.985327,0.390000
1,-366.800621,0.955616,0.370000
1,-361.415143,1.041230,0.370000
1,-356.755668,1.208141,0.440000
1,-353.512855,1.167239,0.360000
1,-360.942417,1.068198,0.350000
1,-348.447216,1.409262,0.380000
1,-345.279478,1.467948,0.360000
1,-344.519082,1.382585,0.370000
1,-351.763872,1.319731,0.360000
1,-342.530891,1.605985,0.350000
1,-351.244949,1.338705,0.360000
1,-335.831290,1.860847,0.390000
1,-356.744368,1.043253,0.390000
1,-350.568014,1.222125,0.320000
1,-349.489424,1.242603,0.320000
1,-353.376352,1.098714,0.410000
1,-349.493674,1.379071,0.370000
1,-353.656599,1.347132,0.330000
1,-336.954969,1.686866,0.470000
1,-347.341879,1.432596,0.360000
1,-340.242624,1.635895,0.360000
1,-351.022992,1.413430,0.370000
1,-359.269554,1.198989,0.350000
1,-349.724761,1.530709,0.390000
1,-352.448299,1.349627,0.340000
1,-353.825978,1.312893,0.420000
1,-346.681947,1.584928,0.420000
1,-356.058088,1.223687,0.360000
1,-373.209354,0.585612,0.400000
1,-355.009689,1.177152,0.320000
1,-351.924195,1.292746,0.340000
1,-347.776856,1.362313,0.380000
1,-361.558529,0.751241,0.430000
1,-360.796235,0.945965,0.370000
1,-343.857042,1.476588,0.430000
1,-348.098115,1.354592,0.420000
1,-366.342342,0.721247,0.340000
1,-361.139667,1.076876,0.380000
1,-354.678079,1.326573,0.380000
1,-346.897829,1.534990,0.320000
1,-344.534281,1.834429,0.390000
1,-347.192863,1.598376,0.430000
1,-348.683574,1.771828,0.380000
1,-350.442390,1.524264,0.460000
1,-344.392256,1.679018,0.300000
1,-350.263166,1.479923,0.330000
1,-357.923106,1.398446,0.320000
1,-366.732282,1.108668,0.290000
1,-378.071586,0.730689,0.290000
1,-369.348224,0.853115,0.370000
1,-363.256297,0.835090,0.380000
1,-369.074714,0.765956,0.300000
1,-348.046860,1.517575,0.300000
1,-349.963559,1.419020,0.360000
1,-352.553688,1.419602,0.280000
1,-363.631603,1.084411,0.290000
1,-355.369278,1.367261,0.410000
1,-339.420921,1.674159,0.380000
1,-354.393414,1.260194,0.410000
1,-363.994150,1.111222,0.390000
1,-372.034318,0.805247,0.300000
1,-370.516983,0.679962,0.350000
1,-363.572575,1.011648,0.430000
1,-375.130319,0.808147,0.340000
1,-363.631651,1.166414,0.340000
1,-362.250655,1.105682,0.400000
1,-364.275121,0.985770,0.460000
1,-358.969722,1.324316,0.370000
1,-363.047229,1.068072,0.340000
1,-362.180618,1.176356,0.330000
1,-354.863850,1.409044,0.420000
1,-344.938368,1.582306,0.360000
1,-346.389634,1.435781,0.360000
1,-356.497892,1.218912,0.430000
1,-360.321302,1.106931,0.350000
1,-348.011929,1.591497,0.290000
1,-350.494684,1.308940,0.400000
1,-346.436532,1.527280,0.380000
1,-350.563551,1.435479,0.450000
1,-360.138677,1.190524,0.290000
1,-338.275553,1.852025,0.400000
1,-349.661426,1.411933,0.320000
1,-354.736774,1.156478,0.360000
1,-342.087841,1.536806,0.360000
1,-337.543793,1.711167,0.380000
1,-335.181981,1.807918,0.310000
1,-352.345986,1.316634,0.380000
1,-332.832669,1.871374,0.330000
1,-344.222455,1.608189,0.370000
1,-335.404999,1.913808,0.430000
1,-331.057607,1.926564,0.280000
1,-342.380679,1.423820,0.350000
1,-347.466907,1.378254,0.380000
1,-346.609278,1.360148,0.450000
1,-339.803035,1.728027,0.460000
1,-330.016881,1.989418,0.340000
1,-336.327217,1.842482,0.360000
1,-337.713129,1.891194,0.310000
1,-339.337165,2.049092,0.430000
1,-330.514347,2.555703,0.350000
1,-333.410474,2.423857,0.310000
1,-354.702675,1.741112,0.290000
1,-353.770610,1.620566,0.350000
1,-354.262353,1.595016,0.370000
1,-352.296698,1.570216,0.340000
1,-352.300213,1.510784,0.380000
1,-348.253451,1.636306,0.310000
1,-351.693323,1.425292,0.410000
1,-371.548228,0.696958,0.420000
1,-367.261609,0.846623,0.350000
1,-358.594670,1.162460,0.410000
1,-358.409579,1.148335,0.330000
1,-370.779598,0.605546,0.320000
1,-362.203840,1.133101,0.320000
1,-349.733671,1.489095,0.390000
1,-356.949839,1.373637,0.460000
1,-357.142855,1.359403,0.280000
1,-357.416251,1.351897,0.430000
1,-350.006659,1.686270,0.360000
1,-355.666245,1.440720,0.370000
1,-340.602548,1.945392,0.260000
1,-342.053008,1.766769,0.320000
1,-352.118818,1.467119,0.250000
1,-349.573898,1.528502,0.400000
1,-345.817477,1.701044,0.380000
1,-355.549970,1.543635,0.360000
1,-343.773163,2.030368,0.440000
1,-346.613765,1.901859,0.360000
1,-346.798233,1.791172,0.330000
1,-351.283229,1.597947,0.390000
1,-361.345782,1.257623,0.310000
1,-359.722430,1.181734,0.320000
1,-367.049971,1.005356,0.430000
1,-378.462629,0.570538,0.390000
1,-367.644919,0.813521,0.340000
1,-354.156954,1.249486,0.390000
1,-347.909843,1.225558,0.380000
1,-345.419802,1.394578,0.360000
1,-345.442132,1.479949,0.310000
1,-351.080559,1.311260,0.380000
1,-333.539795,1.954542,0.420000
1,-344.714724,1.756184,0.360000
1,-356.183740,1.333964,0.350000
1,-344.717832,1.537850,0.480000
1,-332.827501,1.885266,0.320000
1,-325.697662,2.209711,0.350000
1,-338.710898,1.605248,0.400000
1,-333.394402,1.948534,0.350000
1,-323.193624,2.340355,0.330000
1,-319.557724,2.594640,0.310000
1,-313.399089,2.621396,0.340000
1,-289.809142,3.400792,0.340000
1,-298.072400,3.146376,0.310000
1,-332.976119,2.177010,0.280000
1,-354.078265,1.490286,0.370000
1,-349.861189,1.751319,0.390000
1,-340.134356,2.074134,0.360000
1,-348.979028,1.818474,0.410000
1,-337.484890,2.120498,0.260000
1,-343.648437,1.962800,0.380000
1,-337.976691,2.016106,0.330000
1,-315.899651,2.875162,0.390000
1,-314.539469,2.829663,0.370000
1,-326.066971,2.573522,0.270000
1,-334.404484,2.208130,0.340000
1,-335.179089,2.074034,0.310000
1,-329.597518,2.186328,0.330000
1,-335.060545,2.231476,0.310000
1,-343.347186,1.829609,0.350000
1,-341.840970,1.874853,0.330000
1,-345.126718,1.880237,0.320000
1,-349.984535,1.862377,0.320000
1,-358.642138,1.398203,0.410000
1,-352.766051,1.626130,0.350000
1,-360.776916,1.561713,0.280000
1,-364.039007,1.406528,0.300000
1,-363.038347,1.622230,0.380000
1,-356.797636,1.730535,0.290000
1,-377.499606,0.864366,0.380000
1,-375.881153,0.956754,0.350000
1,-364.828627,1.285984,0.290000
1,-369.269385,1.323522,0.340000
1,-373.283029,1.216945,0.210000
1,-358.824118,1.594834,0.360000
1,-355.004315,1.486605,0.280000
1,-355.640460,1.493639,0.400000
1,-354.603344,1.501575,0.340000
1,-360.411325,1.164239,0.220000
1,-364.460341,1.063740,0.280000
1,-361.838759,1.002345,0.410000
1,-367.925122,0.891384,0.340000
1,-362.413255,1.120503,0.390000
1,-352.783754,1.362853,0.310000
1,-337.313401,1.763500,0.330000
1,-317.452393,2.568480,0.410000
1,-341.042246,1.761079,0.340000
1,-344.502308,1.842570,0.340000
1,-334.049773,2.134299,0.360000
1,-330.142364,2.293300,0.280000
1,-355.989405,1.354750,0.390000
1,-350.470117,1.413833,0.390000
1,-347.561811,1.314173,0.310000
1,-354.949637,1.320403,0.400000
1,-354.304409,1.452834,0.390000
1,-356.054753,1.422479,0.320000
1,-346.984086,1.640044,0.340000
1,-340.192493,1.828159,0.300000
1,-356.249248,1.168431,0.360000
1,-345.360987,1.719173,0.310000
1,-341.691404,1.734359,0.380000
1,-351.744867,1.443006,0.380000
1,-361.989828,1.211307,0.320000
1,-353.601490,1.391638,0.210000
1,-369.094196,0.901578,0.430000
1,-347.624683,1.618366,0.290000
1,-341.738960,1.875729,0.400000
1,-343.706368,1.859303,0.440000
1,-338.127392,1.904951,0.390000
1,-348.410208,1.580639,0.410000
1,-339.116136,1.793202,0.350000
1,-344.107076,1.538611,0.460000
1,-344.181002,1.643633,0.270000
1,-347.286874,1.482506,0.390000
1,-344.664543,1.616883,0.380000
1,-349.338047,1.575584,0.390000
1,-361.609323,1.201568,0.330000
1,-367.233933,0.919908,0.300000
1,-357.831798,1.054327,0.460000
1,-375.050379,0.535460,0.360000
1,-378.073887,0.575478,0.360000
1,-382.851487,0.416851,0.340000
1,-379.328822,0.456459,0.340000
1,-375.394699,0.680844,0.380000
1,-369.800610,0.931124,0.340000
1,-376.888275,0.574210,0.340000
1,-363.944302,1.040977,0.450000
1,-360.880904,1.161308,0.400000
1,-368.182306,0.985369,0.350000
1,-374.103636,0.792841,0.220000
1,-364.724587,1.088085,0.360000
1,-342.300737,1.703446,0.440000
1,-336.176082,1.944866,0.240000
1,-342.480210,1.825639,0.310000
1,-345.690646,1.871909,0.310000
1,-341.233517,2.005336,0.310000
1,-346.768833,1.761906,0.380000
1,-368.639215,1.070500,0.290000
1,-363.473871,1.242341,0.350000
1,-353.315330,1.502419,0.400000
1,-357.227914,1.396441,0.340000
1,-358.342829,1.435416,0.300000
1,-366.158143,1.326076,0.320000
1,-369.074845,1.222935,0.290000
1,-376.302163,1.156416,0.360000
1,-374.414908,0.959166,0.330000
1,-352.947289,1.776238,0.320000
1,-369.094929,1.286114,0.390000
1,-357.350975,1.695740,0.380000
1,-353.855859,1.815635,0.280000
1,-345.994146,1.890311,0.330000
1,-353.984146,1.600392,0.370000
1,-354.215659,1.475464,0.350000
1,-351.966753,1.666691,0.350000
1,-359.257838,1.302318,0.360000
1,-343.913035,1.638266,0.350000
1,-353.934663,1.179668,0.380000
1,-347.813458,1.495700,0.390000
1,-341.529249,1.718034,0.320000
1,-334.083876,1.959549,0.430000
1,-338.274459,1.741084,0.340000
1,-339.305774,1.693561,0.330000
1,-343.349989,1.571982,0.410000
1,-352.075922,1.418047,0.360000
1,-355.026481,1.298135,0.370000
1,-368.820297,0.833402,0.270000
1,-369.018483,0.829464,0.350000
1,-358.073576,1.150279,0.380000
1,-356.449889,1.036956,0.380000
1,-363.464072,0.936439,0.350000
1,-368.206595,0.887076,0.380000
1,-369.464476,0.837975,0.390000
1,-355.157247,1.384318,0.370000
1,-355.711886,1.397892,0.340000
1,-357.253282,1.388749,0.290000
1,-361.996597,1.218101,0.330000
1,-370.656938,0.881079,0.310000
1,-356.068586,1.313023,0.310000
1,-372.046241,0.787648,0.300000
1,-376.070382,0.503453,0.320000
1,-358.898965,1.135019,0.340000
1,-350.922127,1.443566,0.340000
1,-360.385146,1.196961,0.400000
1,-357.924578,1.379470,0.340000
1,-351.854195,1.768371,0.440000
1,-341.810983,1.923744,0.330000
1,-342.863281,1.969690,0.360000
1,-335.323710,2.095268,0.330000
1,-340.340173,1.869875,0.340000
1,-338.382769,1.902264,0.420000
1,-342.914017,1.945514,0.340000
1,-343.294384,1.832902,0.380000
1,-336.162323,2.146059,0.380000
1,-334.657417,2.177326,0.310000
1,-335.045923,2.126482,0.380000
1,-328.230880,2.259461,0.360000
1,-340.696585,1.781895,0.350000
1,-338.432986,1.899035,0.360000
1,-350.219706,1.411156,0.390000
1,-354.798855,1.277287,0.360000
1,-359.284825,1.072889,0.460000
1,-361.002024,1.011859,0.290000
1,-344.715356,1.769736,0.440000
1,-355.368375,1.438769,0.310000
1,-358.349350,1.169088,0.390000
1,-355.346847,1.347049,0.350000
1,-346.237447,1.365276,0.440000
1,-356.114777,1.148504,0.340000
1,-353.379992,1.259662,0.410000
1,-369.023931,0.859189,0.320000
1,-371.504760,0.709197,0.410000
1,-368.637410,0.964084,0.390000
1,-361.416222,1.182987,0.400000
1,-335.118450,2.139176,0.400000
1,-353.804736,1.651315,0.310000
1,-356.875454,1.414935,0.270000
1,-350.485948,1.692293,0.420000
1,-362.964787,1.422961,0.440000
1,-365.120504,1.180570,0.350000
1,-359.483967,1.550483,0.360000
1,-352.045912,1.833814,0.240000
1,-358.258956,1.656887,0.310000
1,-366.360683,1.455115,0.310000
1,-367.072268,1.464087,0.300000
1,-364.292279,1.569528,0.320000
1,-364.159270,1.651065,0.260000
1,-355.372025,1.856813,0.290000
1,-352.144756,2.032548,0.400000
1,-356.786580,1.873352,0.350000
1,-373.827852,1.252840,0.370000
1,-371.821080,1.338890,0.350000
1,-386.161924,0.568130,0.430000
1,-379.641971,0.741435,0.340000
1,-374.693050,0.897561,0.320000
1,-365.975273,1.396372,0.440000
1,-361.648176,1.551946,0.330000
1,-346.173897,2.148985,0.280000
1,-356.425627,1.705603,0.420000
1,-354.277500,1.758594,0.270000
1,-335.205765,2.368146,0.450000
1,-343.279694,1.797313,0.420000
1,-337.626655,1.859791,0.380000
1,-346.522801,1.636068,0.360000
1,-343.488208,1.462267,0.370000
1,-350.793425,1.234597,0.380000
1,-353.787389,1.217789,0.300000
1,-343.741388,1.707979,0.340000
1,-332.515825,2.017288,0.480000
1,-343.558891,1.508418,0.400000
1,-325.353790,2.030040,0.430000
1,-335.235566,1.743070,0.320000
1,-347.843111,1.338683,0.400000
1,-332.610393,1.832378,0.370000
1,-342.851742,1.615408,0.440000
1,-358.377693,1.122056,0.330000
1,-347.851203,1.569413,0.270000
1,-360.656268,1.138646,0.410000
1,-351.621133,1.365671,0.340000
1,-357.500173,1.199473,0.360000
1,-358.465947,1.075377,0.370000
1,-347.776048,1.465302,0.420000
1,-352.723946,1.254980,0.390000
1,-354.738108,1.314780,0.420000
1,-352.860531,1.247484,0.410000
1,-349.021015,1.472818,0.340000
1,-334.690519,1.940742,0.420000
1,-321.664017,2.275602,0.330000
1,-324.180076,2.217387,0.360000
1,-345.408182,1.376625,0.400000
1,-340.333697,1.608966,0.300000
1,-346.612972,1.464644,0.370000
1,-346.046606,1.531848,0.270000
1,-340.910538,1.743796,0.370000
1,-340.364464,1.781388,0.340000
1,-343.754266,1.616999,0.290000
1,-350.741793,1.219618,0.310000
1,-357.066290,0.886103,0.440000
1,-339.414169,1.501318,0.280000
1,-335.416223,1.562459,0.330000
1,-336.267154,1.614918,0.380000
1,-333.519307,1.902521,0.420000
1,-331.195110,1.901756,0.360000
1,-331.354442,1.966815,0.400000
1,-348.326244,1.314852,0.270000
1,-346.540531,1.431728,0.310000
1,-352.583119,1.333531,0.370000
1,-352.289041,1.448605,0.320000
1,-353.624726,1.426710,0.320000
1,-354.863122,1.553880,0.290000
1,-356.289153,1.550914,0.400000
1,-361.640498,1.421684,0.360000
1,-370.485872,1.217509,0.370000
1,-362.384513,1.415392,0.320000
1,-361.811206,1.297500,0.310000
1,-350.022848,1.512288,0.310000
1,-343.944750,1.531435,0.410000
1,-332.491142,1.998945,0.500000
1,-328.926885,2.109308,0.360000
1,-344.888628,1.661421,0.300000
1,-339.794116,1.580805,0.400000
1,-347.895280,1.431638,0.340000
1,-332.153145,1.655328,0.400000
1,-340.206938,1.509705,0.400000
1,-344.760166,1.471558,0.370000
1,-342.083969,1.565802,0.340000
1,-355.200407,1.269126,0.350000
1,-338.924343,1.712607,0.400000
1,-353.863854,1.286708,0.360000
1,-341.444185,1.771018,0.330000
1,-346.813169,1.735867,0.380000
1,-330.542241,2.127221,0.430000
1,-329.254783,2.258066,0.270000
1,-337.547682,1.905453,0.260000
1,-340.493814,1.732348,0.360000
1,-320.019906,2.398081,0.470000
1,-321.550064,2.349007,0.310000
1,-343.276219,1.703518,0.380000
1,-341.337061,1.827149,0.290000
1,-347.976876,1.610419,0.320000
1,-352.034744,1.451497,0.320000
1,-347.165093,1.580411,0.380000
1,-354.072940,1.445450,0.350000
1,-357.709796,1.268108,0.310000
1,-353.390818,1.455190,0.380000
1,-338.665784,1.916226,0.360000
1,-336.593753,1.848686,0.320000
1,-361.883077,1.105721,0.330000
1,-358.098807,1.249353,0.300000
1,-349.041354,1.607623,0.400000
1,-338.808690,1.828633,0.340000
1,-349.611653,1.454712,0.390000
1,-355.092209,1.381225,0.300000
1,-362.176689,1.171191,0.300000
1,-358.486198,1.173179,0.340000
1,-358.668184,1.194262,0.330000
1,-342.999343,1.744693,0.390000
1,-343.337663,1.743011,0.420000
1,-351.579082,1.721733,0.380000
1,-358.214198,1.452120,0.430000
1,-369.649692,1.015338,0.330000
1,-368.009333,1.030435,0.310000
1,-363.853943,1.114947,0.370000
1,-355.944352,1.311717,0.330000
1,-350.261534,1.545424,0.500000
1,-335.174284,2.049813,0.310000
1,-340.269906,1.813457,0.400000
1,-339.672935,1.798565,0.420000
1,-361.410876,1.137047,0.400000
1,-356.007300,1.309853,0.390000
1,-362.438479,1.020722,0.330000
1,-357.318679,1.273302,0.330000
1,-352.279841,1.550424,0.360000
1,-358.691583,1.218217,0.390000
1,-341.877579,1.741831,0.440000
1,-331.396017,1.978584,0.420000
1,-333.033660,1.936352,0.340000
1,-332.600503,2.107772,0.370000
1,-339.750563,2.050426,0.350000
1,-329.509519,2.381635,0.280000
1,-317.592150,2.664242,0.400000
1,-342.027665,1.929532,0.410000
1,-367.291283,1.207983,0.330000
1,-358.550260,1.403240,0.350000
1,-361.759939,1.223643,0.340000
1,-363.818031,1.249890,0.390000
1,-360.054788,1.400814,0.320000
1,-366.345693,1.114611,0.350000
1,-355.998452,1.475207,0.400000
1,-364.447301,1.052334,0.430000
1,-368.635308,0.790413,0.300000
1,-370.786958,0.752720,0.410000
1,-360.304605,1.164843,0.270000
1,-366.151889,1.033211,0.360000
1,-350.746198,1.509137,0.310000
1,-349.400138,1.549762,0.340000
1,-351.998198,1.438950,0.390000
1,-356.743743,1.253854,0.410000
1,-370.384922,0.851848,0.390000
1,-356.519652,1.223887,0.340000
1,-359.413044,1.262686,0.490000
1,-353.359070,1.481466,0.300000
1,-348.631488,1.521065,0.390000
1,-333.453396,1.996691,0.410000
1,-335.140052,2.131581,0.390000
1,-329.657396,2.332319,0.380000
1,-328.026946,2.363864,0.360000
1,-333.102927,2.290084,0.340000
1,-332.507895,2.076762,0.300000
1,-340.808628,1.969658,0.430000
1,-347.670064,1.755727,0.280000
1,-342.907255,1.783895,0.430000
1,-353.788655,1.314671,0.410000
1,-339.541790,1.960334,0.350000
1,-332.910392,2.082653,0.310000
1,-337.114293,1.940099,0.360000
1,-340.150204,1.608616,0.350000
1,-344.113123,1.494904,0.330000
1,-345.748492,1.372346,0.390000
1,-331.825609,1.795093,0.520000
1,-343.985120,1.477825,0.380000
1,-352.385699,1.231218,0.410000
1,-363.055668,0.957545,0.360000
1,-363.449169,0.875549,0.280000
1,-352.107360,1.361674,0.350000
1,-342.058204,1.461671,0.380000
1,-335.712339,1.740790,0.440000
1,-331.493400,1.841157,0.430000
1,-329.664277,2.094562,0.390000
1,-347.314035,1.569983,0.360000
1,-345.777736,1.599439,0.420000
1,-354.895421,1.234738,0.390000
1,-350.900880,1.249093,0.390000
1,-356.806766,0.920901,0.340000
1,-349.747796,1.177322,0.380000
1,-356.900499,1.087107,0.300000
1,-341.733571,1.581488,0.340000
1,-360.217159,1.012407,0.320000
1,-349.523649,1.301192,0.380000
1,-366.166797,0.904733,0.300000
1,-358.291486,1.269337,0.310000
1,-352.260349,1.367417,0.390000
1,-358.195582,1.347698,0.340000
1,-362.822408,1.275258,0.370000
1,-348.956628,1.799844,0.420000
1,-334.807262,2.176280,0.370000
1,-339.886824,2.130189,0.300000
1,-352.776132,1.592973,0.360000
1,-344.298729,1.657486,0.340000
1,-341.613974,1.599834,0.380000
1,-353.190401,1.300293,0.370000
1,-350.238560,1.395947,0.330000
1,-355.704743,1.105760,0.430000
1,-346.849732,1.322411,0.460000
1,-348.650877,1.299835,0.450000
1,-341.036823,1.737327,0.330000
1,-347.348713,1.570581,0.420000
1,-350.774807,1.491087,0.450000
1,-357.434207,1.295519,0.330000
1,-356.885228,1.309537,0.340000
1,-355.851764,1.366650,0.330000
1,-358.264329,1.151809,0.360000
1,-344.018742,1.674208,0.390000
1,-347.524928,1.473899,0.380000
1,-336.529333,1.793646,0.350000
1,-341.271036,1.616214,0.400000
1,-341.987999,1.614323,0.390000
1,-334.144905,1.871448,0.380000
1,-346.166211,1.491803,0.350000
1,-350.095780,1.469019,0.310000
1,-351.919089,1.577187,0.390000
1,-329.312014,2.242520,0.300000
1,-331.450467,2.142021,0.370000
1,-337.899373,2.003157,0.460000
1,-358.317891,1.402203,0.330000
1,-331.377449,2.211636,0.340000
1,-327.364387,2.391312,0.350000
1,-325.874295,2.171417,0.270000
1,-326.715598,2.158199,0.360000
1,-347.785118,1.415399,0.310000
1,-331.657065,1.899531,0.360000
1,-336.686356,1.822980,0.490000
1,-345.490313,1.698533,0.350000
1,-347.179061,1.691355,0.270000
1,-348.024665,1.649647,0.390000
1,-342.953084,1.868502,0.350000
1,-335.765363,2.051348,0.390000
1,-349.709301,1.700737,0.290000
1,-350.683366,1.527844,0.330000
1,-347.311086,1.400266,0.380000
1,-353.767069,1.067154,0.400000
1,-354.308225,1.103689,0.310000
1,-353.624373,1.105635,0.390000
1,-350.271446,1.105591,0.330000
1,-343.568225,1.235490,0.370000
1,-352.564545,1.007134,0.390000
1,-337.236131,1.644059,0.270000
1,-350.043240,1.346591,0.250000
1,-356.931194,1.101598,0.370000
1,-357.125156,1.122151,0.390000
1,-357.496010,1.050617,0.350000
1,-356.570157,1.165109,0.410000
1,-361.348885,0.925662,0.370000
1,-360.156114,0.868974,0.320000
1,-357.958134,0.986605,0.380000
1,-355.022623,1.307029,0.380000
1,-348.510679,1.506173,0.290000
1,-345.223235,1.550452,0.360000
1,-357.675184,1.151193,0.370000
1,-357.753498,1.237667,0.360000
1,-350.715264,1.490142,0.370000
