time,X,Y
0.036870,486,2563
0.036911,485,2564
0.036993,486,2563
0.037002,485,2564
0.037202,486,2564
0.037245,485,2565
0.037400,484,2566
0.037493,485,2565
0.037545,484,2566
0.037577,485,2566
0.037793,484,2567
0.037871,485,2567
0.038794,486,2566
0.039102,487,2565
0.039408,488,2564
0.039605,489,2564
0.040156,490,2563
0.040564,489,2563
0.040576,490,2563
0.040600,489,2563
0.040650,488,2563
0.041293,487,2563
0.041321,486,2564
0.041325,485,2565
0.041662,484,2566
0.041759,483,2567
0.041908,484,2567
0.042201,485,2567
0.042397,486,2566
0.042785,485,2567
0.042998,484,2568
0.043295,485,2567
0.043316,486,2567
0.043390,485,2568
0.043648,484,2569
0.043768,483,2569
0.044136,482,2570
0.044176,483,2570
0.044631,482,2571
0.044889,481,2571
0.044913,482,2571
0.045018,481,2572
0.045352,482,2572
0.045376,481,2573
0.045440,480,2573
0.046089,481,2573
0.046104,480,2574
0.046211,479,2574
0.046428,480,2574
0.046492,481,2574
0.046655,482,2573
0.046818,481,2574
0.047005,482,2574
0.047281,481,2574
0.047410,482,2573
0.047441,481,2574
0.047479,480,2575
0.047564,481,2574
0.048035,482,2574
0.048367,481,2575
0.048669,482,2575
0.048785,481,2576
0.048916,482,2576
0.048933,481,2577
0.049078,482,2577
0.049315,483,2577
0.049353,484,2577
0.049399,485,2577
0.049456,484,2578
0.049474,485,2578
0.049592,486,2578
0.049677,485,2579
0.049731,484,2579
0.049844,485,2579
0.050005,486,2578
0.050015,487,2577
0.050164,488,2577
0.050367,487,2578
0.050414,488,2578
0.050450,487,2578
0.050562,488,2577
0.050720,489,2577
0.050855,490,2576
0.050920,491,2576
0.051012,490,2576
0.051336,489,2577
0.051583,488,2578
0.052095,489,2578
0.052190,490,2578
0.052276,491,2578
0.053050,490,2579
0.053241,489,2580
0.053271,490,2580
0.053293,491,2580
0.053307,490,2581
0.053537,489,2582
0.053625,490,2582
0.053713,489,2583
0.054409,488,2584
0.054473,487,2585
0.056568,486,2585
0.056677,485,2586
0.056822,484,2587
0.056971,483,2587
0.057816,482,2588
0.057888,481,2589
0.057934,480,2590
0.058219,479,2591
0.058481,478,2592
0.058506,477,2593
0.058545,478,2593
0.058625,479,2593
0.058964,478,2594
0.058995,479,2594
0.059141,480,2593
0.059308,481,2593
0.059450,480,2594
0.059722,481,2594
0.059768,482,2593
0.060032,481,2594
0.060484,480,2595
0.060615,479,2595
0.060795,478,2596
0.060993,479,2596
0.061114,478,2597
0.061176,477,2598
0.061242,476,2599
0.062089,477,2599
0.062218,476,2600
0.062234,477,2600
0.062437,478,2600
0.062441,477,2601
0.062522,478,2600
0.062607,479,2599
0.062665,480,2599
0.062701,479,2599
0.062712,480,2598
0.062970,479,2599
0.062972,478,2600
0.063073,477,2601
0.063081,478,2601
0.063094,477,2602
0.063180,478,2602
0.063259,477,2603
0.063454,476,2604
0.064365,477,2603
0.064457,478,2603
0.064850,479,2603
0.064884,478,2604
0.064972,479,2604
0.065151,478,2605
0.065344,479,2605
0.065486,480,2605
0.065546,479,2606
0.065843,478,2607
0.065992,477,2607
0.066193,478,2607
0.066221,477,2608
0.066431,476,2608
0.066495,475,2609
0.067201,476,2609
0.067276,477,2608
0.067518,478,2608
0.067587,477,2609
0.067631,478,2609
0.068037,477,2610
0.068160,476,2611
0.068177,475,2611
0.068388,476,2611
0.068746,477,2611
0.068875,476,2611
0.069051,475,2612
0.069055,474,2612
0.069120,473,2612
0.069319,472,2613
0.069499,473,2613
0.069615,474,2613
0.069675,473,2613
0.070078,472,2614
0.070247,471,2615
0.070417,472,2615
0.070429,473,2615
0.070446,474,2614
0.071154,473,2614
0.071169,472,2614
0.071626,471,2615
0.071748,472,2615
0.071949,471,2616
0.072025,470,2617
0.072410,469,2618
0.072617,470,2617
0.072665,471,2617
0.072689,470,2618
0.072965,469,2619
0.073363,470,2619
0.073549,471,2619
0.073723,470,2620
0.073770,471,2620
0.073813,470,2621
0.073838,471,2621
0.073848,470,2622
0.073848,471,2622
0.074630,472,2621
0.074675,473,2621
0.074729,474,2621
0.074811,473,2622
0.075081,474,2622
0.075104,475,2622
0.075426,476,2621
0.075870,475,2622
0.076602,476,2622
0.077086,475,2623
0.077200,474,2623
0.077475,475,2623
0.077663,474,2624
0.077770,473,2625
0.077805,474,2625
0.077818,475,2625
0.077909,476,2625
0.078165,477,2624
0.078554,478,2624
0.079106,479,2623
0.079193,478,2624
0.079365,479,2624
0.079647,480,2623
0.079775,479,2623
0.079780,480,2623
0.080126,479,2624
0.080172,480,2624
0.080461,479,2625
0.080489,478,2626
0.080632,479,2626
0.080843,480,2626
0.080925,479,2627
0.080964,480,2627
0.081160,479,2628
0.081222,478,2629
0.081288,479,2629
0.081367,480,2628
0.081382,481,2628
0.081392,480,2629
0.081691,479,2630
0.082128,478,2631
0.082246,477,2631
0.082326,478,2630
0.082506,479,2630
0.082507,480,2630
0.082522,481,2630
0.082904,480,2631
0.083361,481,2631
0.083630,482,2631
0.083666,483,2631
0.083869,484,2631
0.084160,483,2632
0.084195,484,2631
0.084319,485,2631
0.084371,486,2631
0.084708,487,2631
0.085041,486,2632
0.085098,487,2632
0.085205,486,2633
0.085250,485,2634
0.085413,486,2633
0.085752,485,2634
0.085761,484,2635
0.085765,485,2634
0.085833,486,2634
0.085936,485,2635
0.086076,484,2636
0.086079,485,2635
0.086154,484,2635
0.086238,485,2635
0.086279,486,2635
0.086396,487,2635
0.086503,488,2634
0.087576,489,2634
0.087613,488,2635
0.088146,487,2636
0.088284,488,2636
0.088365,489,2636
0.088698,488,2637
0.088861,489,2637
0.088877,490,2637
0.089000,489,2638
0.089173,490,2638
0.089414,489,2639
0.089472,488,2640
0.089536,487,2641
0.089694,486,2642
0.089784,487,2642
0.090085,488,2642
0.090317,489,2641
0.090475,490,2641
0.090542,491,2641
0.090729,490,2641
0.090731,491,2641
0.091060,490,2642
0.091312,489,2643
0.091364,490,2642
0.091590,489,2643
0.091592,490,2643
0.092111,491,2643
0.092129,492,2643
0.092201,491,2644
0.092341,490,2645
0.092725,489,2646
0.092754,490,2645
0.092774,489,2646
0.092940,490,2646
0.093197,491,2645
0.093206,492,2645
0.093452,493,2645
0.093508,494,2645
0.093563,495,2645
0.093940,494,2646
0.093990,493,2647
0.094396,492,2648
0.094415,491,2648
0.094424,492,2648
0.094976,491,2649
0.095590,492,2649
0.095667,491,2649
0.095797,492,2649
0.096041,493,2649
0.096442,494,2649
0.096454,495,2649
0.096584,496,2649
0.096711,495,2650
0.096986,494,2651
0.097932,495,2651
0.097937,494,2652
0.098099,495,2651
0.098177,494,2652
0.098395,493,2653
0.098469,494,2653
0.098475,495,2652
0.098487,496,2651
0.099104,495,2652
0.099367,496,2652
0.099524,495,2653
0.099735,494,2654
0.099781,495,2654
0.100142,494,2654
0.100492,495,2653
0.100544,496,2653
0.100850,495,2654
0.100868,494,2655
0.101051,493,2656
0.101185,492,2657
0.101591,493,2656
0.102021,494,2655
0.102167,493,2656
0.102225,492,2657
0.102589,493,2657
0.102627,492,2658
0.102892,491,2658
0.102962,492,2658
0.102974,491,2659
0.103154,492,2658
0.103320,493,2657
0.103833,494,2657
0.103953,493,2658
0.104370,492,2658
0.104449,491,2659
0.104722,492,2659
0.104738,493,2659
0.105066,494,2659
0.105340,495,2658
0.105460,496,2658
0.105632,497,2658
0.105904,496,2659
0.105959,495,2660
0.106057,494,2661
0.106251,493,2662
0.106289,492,2663
0.106417,491,2664
0.106495,490,2664
0.106547,491,2663
0.106751,492,2663
0.106911,493,2663
0.107079,492,2664
0.107175,493,2663
0.107379,494,2663
0.107880,495,2663
0.108060,494,2664
0.108209,495,2663
0.108776,496,2663
0.108835,495,2664
0.109074,496,2664
0.109257,495,2665
0.109465,496,2665
0.109666,497,2665
0.109716,498,2665
0.109836,497,2666
0.109896,498,2666
0.109966,499,2665
0.109973,498,2666
0.110046,497,2667
0.110235,498,2667
0.110262,497,2668
0.110316,498,2667
0.110434,499,2666
0.110692,498,2667
0.110805,499,2667
0.110833,500,2667
0.110953,501,2667
0.111076,500,2668
0.111085,499,2669
0.111363,500,2669
0.111410,499,2670
0.111531,500,2670
0.111761,499,2670
0.111862,498,2671
0.111986,499,2671
0.112313,500,2671
0.112523,499,2672
0.112780,498,2673
0.112988,499,2672
0.113621,498,2673
0.113872,499,2673
0.113926,498,2674
0.114008,497,2675
0.114098,498,2675
0.114266,497,2676
0.114680,496,2677
0.114943,497,2677
0.115547,496,2678
0.115836,495,2679
0.115875,496,2679
0.116171,495,2680
0.116292,494,2681
0.116369,493,2682
0.116610,492,2683
0.116716,493,2683
0.116825,494,2683
0.117004,495,2682
0.117027,494,2683
0.117097,493,2684
0.117173,492,2684
0.117456,493,2684
0.117461,494,2684
0.117536,493,2685
0.117659,494,2684
0.117714,493,2685
0.118385,494,2684
0.118465,493,2685
0.118574,492,2686
0.118740,493,2686
0.118811,494,2686
0.118851,495,2686
0.118987,496,2686
0.119051,495,2687
0.119172,496,2687
0.119455,497,2687
0.119524,498,2687
0.119536,497,2687
0.119554,496,2688
0.119569,497,2688
0.119673,496,2689
0.119677,495,2690
0.119763,494,2690
0.119788,493,2691
0.120196,494,2691
0.120459,495,2691
0.120629,496,2691
0.120765,497,2690
0.121027,496,2691
0.121623,495,2692
0.121662,494,2693
0.121708,493,2694
0.121724,492,2695
0.121728,493,2695
0.121829,492,2696
0.121846,491,2697
0.121961,492,2697
0.122065,493,2697
0.122176,494,2697
0.122555,493,2698
0.122585,494,2698
0.122591,495,2698
0.123529,496,2698
0.123580,495,2699
0.123749,494,2700
0.123816,493,2701
0.124121,492,2702
0.124320,491,2703
0.124429,492,2702
0.124480,493,2701
0.124811,492,2702
0.125188,493,2702
0.125190,492,2703
0.125791,493,2703
0.126079,494,2703
0.126160,493,2704
0.126297,492,2705
0.126396,491,2706
0.126588,490,2707
0.126602,489,2708
0.126704,490,2708
0.126845,491,2708
0.126969,490,2708
0.127099,489,2709
0.127147,488,2710
0.127255,487,2711
0.127342,488,2710
0.127868,489,2710
0.128197,488,2711
0.128435,489,2710
0.128449,488,2711
0.128830,487,2712
0.129743,488,2711
0.129989,489,2710
0.130003,490,2710
0.130166,489,2711
0.130336,488,2712
0.130533,487,2713
0.130920,488,2712
0.131194,487,2713
0.131196,486,2714
0.131281,487,2713
0.131411,486,2714
0.131466,487,2713
0.131492,486,2714
0.131510,487,2714
0.131959,486,2715
0.132217,485,2716
0.132218,484,2717
0.132886,485,2717
0.133167,486,2717
0.133355,485,2718
0.133459,486,2717
0.133473,485,2718
0.133668,484,2719
0.133840,483,2720
0.133935,482,2721
0.134496,481,2721
0.134602,480,2721
0.134688,481,2721
0.134741,482,2720
0.134831,483,2720
0.134849,482,2720
0.134863,481,2721
0.134872,482,2720
0.135098,481,2721
0.135245,482,2721
0.135950,483,2721
0.136124,482,2722
0.136150,483,2722
0.136459,482,2722
0.136829,481,2723
0.137090,482,2723
0.137292,483,2723
0.137799,484,2723
0.137993,483,2724
0.138134,484,2724
0.138215,483,2725
0.138228,484,2724
0.138436,483,2725
0.138458,482,2726
0.139539,481,2727
0.139715,482,2726
0.139820,481,2727
0.140382,482,2726
0.140478,483,2726
0.140480,484,2726
0.140669,483,2727
0.141027,484,2727
0.141080,483,2728
0.141383,484,2727
0.141500,483,2728
0.141533,484,2728
0.141657,483,2729
0.141716,484,2729
0.141719,485,2729
0.142325,486,2729
0.142779,487,2729
0.142877,486,2730
0.143486,485,2731
0.143571,486,2730
0.143574,485,2731
0.143764,484,2732
0.143965,483,2733
0.144379,484,2733
0.144454,483,2733
0.144486,484,2733
0.144502,483,2734
0.144639,484,2734
0.144642,485,2733
0.144757,484,2734
0.144881,485,2734
0.145517,486,2733
0.145573,487,2732
0.145811,488,2732
0.145970,487,2733
0.146179,488,2733
0.146308,487,2734
0.146311,486,2734
0.146363,487,2734
0.146403,486,2735
0.146823,485,2736
0.146966,486,2736
0.146985,487,2735
0.147077,488,2735
0.147299,487,2735
0.147559,488,2735
0.147627,487,2736
0.147916,486,2737
0.148141,487,2737
0.148230,488,2736
0.148472,487,2737
0.149181,486,2738
0.149905,485,2738
0.149908,484,2739
0.150089,485,2739
0.150167,484,2740
0.150190,483,2741
0.150379,484,2741
0.150892,485,2741
0.150952,486,2740
0.151011,487,2740
0.151026,488,2740
0.151187,489,2740
0.152141,488,2740
0.152200,487,2741
0.152553,486,2742
0.152748,485,2743
0.152824,486,2742
0.152988,485,2743
0.153358,484,2744
0.153408,483,2745
0.153488,484,2744
0.153658,483,2745
0.153705,484,2744
0.153719,485,2744
0.154489,484,2744
0.154527,485,2743
0.154615,484,2743
0.154821,485,2742
0.155126,486,2742
0.155187,487,2742
0.155284,488,2742
0.155646,487,2743
0.155667,488,2743
0.155779,489,2743
0.156060,490,2743
0.156322,489,2744
0.156350,490,2744
0.156514,489,2745
0.156572,490,2745
0.156600,491,2745
0.156653,490,2745
0.157070,489,2746
0.157435,488,2747
0.157469,489,2747
0.157476,488,2748
0.157720,489,2747
0.157879,488,2748
0.157915,489,2747
0.158059,490,2747
0.158145,491,2747
0.158267,490,2748
0.158340,491,2748
0.158368,490,2749
0.158477,491,2749
0.159000,492,2749
0.159023,493,2749
0.159237,494,2749
0.159630,495,2748
0.159836,494,2749
0.160154,495,2749
0.160174,494,2750
0.160319,493,2751
0.160380,494,2750
0.160487,493,2751
0.160498,492,2752
0.160786,493,2752
0.160974,492,2753
0.161208,491,2754
0.161306,492,2754
0.161522,493,2754
0.161606,494,2754
0.161972,495,2754
0.161978,494,2755
0.162091,495,2755
0.162188,494,2756
0.162234,495,2756
0.162472,496,2756
0.162546,497,2756
0.162825,496,2757
0.162935,495,2758
0.162986,494,2759
0.163257,493,2760
0.163286,494,2760
0.163406,495,2760
0.163461,494,2761
0.164037,493,2761
0.164132,492,2762
0.164285,491,2762
0.164665,492,2761
0.164718,493,2761
0.164763,492,2761
0.165141,493,2761
0.165288,494,2761
0.165326,493,2762
0.165426,494,2761
0.165558,495,2761
0.165718,496,2761
0.165883,497,2761
0.166071,496,2762
0.166252,497,2762
0.166268,498,2762
0.166426,497,2763
0.166513,498,2763
0.166930,499,2763
0.167126,498,2764
0.167255,497,2765
0.167498,498,2765
0.167781,497,2766
0.167824,498,2766
0.167994,499,2766
0.168328,498,2767
0.168455,499,2767
0.168707,500,2767
0.168970,499,2768
0.169005,500,2768
0.169251,499,2768
0.169280,498,2769
0.169475,497,2769
0.169739,498,2769
0.169884,497,2770
0.170258,498,2770
0.170323,499,2770
0.170928,498,2771
0.171151,499,2771
0.171291,498,2772
0.171328,499,2772
0.171520,498,2773
0.171533,499,2773
0.171748,498,2774
0.172026,497,2775
0.172219,496,2776
0.172417,497,2776
0.172525,496,2777
0.172596,497,2777
0.172824,498,2777
0.172881,497,2777
0.173212,498,2777
0.173671,497,2778
0.173916,496,2779
0.174282,495,2780
0.174293,496,2780
0.174517,495,2781
0.174551,494,2782
0.174577,495,2782
0.174697,496,2782
0.174856,497,2782
0.175111,496,2783
0.175155,497,2783
0.175444,496,2784
0.175943,495,2785
0.175998,496,2785
0.176095,495,2786
0.176140,494,2787
0.176309,493,2787
0.176615,494,2786
0.176690,493,2787
0.176792,492,2788
0.176926,493,2788
0.177709,492,2789
0.177757,493,2788
0.177822,492,2789
0.177838,493,2789
0.177883,494,2789
0.178044,495,2788
0.178059,494,2789
0.178206,493,2790
0.178229,492,2791
0.178349,493,2791
0.178394,492,2792
0.179146,491,2793
0.179557,492,2792
0.179698,493,2792
0.179890,494,2792
0.179911,493,2793
0.179987,492,2793
0.180057,491,2794
0.180143,490,2795
0.180156,491,2794
0.180642,492,2794
0.180992,491,2795
0.181214,492,2794
0.181324,491,2795
0.181663,492,2795
0.181761,491,2796
0.181959,492,2795
0.181989,493,2795
0.182083,494,2795
0.182217,493,2796
0.182229,492,2796
0.182406,491,2797
0.182485,492,2797
0.182763,493,2797
0.183193,494,2797
0.183225,495,2797
0.183378,494,2798
0.183521,493,2799
0.183589,492,2799
0.183886,491,2800
0.184127,492,2800
0.184283,491,2801
0.184357,492,2801
0.184510,493,2801
0.184692,494,2800
0.184829,493,2801
0.184867,492,2802
0.184987,493,2802
0.185128,494,2802
0.185180,495,2802
0.185213,494,2803
0.185419,493,2804
0.185537,492,2805
0.185540,493,2805
0.185779,492,2806
0.185917,493,2806
0.185923,492,2807
0.186193,493,2806
0.186236,494,2806
0.186422,493,2807
0.186629,494,2807
0.186847,493,2807
0.186963,492,2808
0.187318,493,2808
0.187361,492,2809
0.187373,491,2810
0.187654,492,2809
0.187844,493,2809
0.187900,494,2808
0.187914,495,2808
0.188262,496,2807
0.188531,495,2807
0.188773,494,2808
0.188786,495,2808
0.189534,494,2809
0.189794,495,2808
0.189833,496,2808
0.189933,495,2809
0.190182,496,2808
0.190808,495,2809
0.191031,496,2809
0.191131,495,2810
0.191165,496,2810
0.191180,495,2811
0.191690,496,2811
0.191808,495,2812
0.192124,496,2811
0.192201,495,2812
0.192268,496,2812
0.192508,495,2813
0.192565,496,2813
0.193316,495,2814
0.193360,496,2814
0.193438,495,2815
0.193838,494,2816
0.194103,495,2816
0.194615,494,2817
0.194756,495,2817
0.195263,494,2818
0.195315,495,2818
0.195484,496,2818
0.195512,495,2819
0.196098,496,2819
0.196123,497,2819
0.196282,496,2820
0.196423,495,2820
0.196494,494,2821
0.196683,493,2821
0.196896,492,2822
0.196959,491,2822
0.196967,492,2822
0.197007,493,2822
0.197219,494,2822
0.197225,493,2823
0.197475,492,2824
0.197538,493,2824
0.197541,492,2825
0.197545,493,2825
0.197562,494,2825
0.197583,493,2826
0.197628,494,2826
0.197915,493,2827
0.198472,492,2828
0.198922,493,2828
0.198932,494,2827
0.199009,493,2828
0.199024,492,2829
0.199238,493,2829
0.199250,492,2830
0.199314,493,2830
0.199322,492,2831
0.199355,493,2831
0.199580,494,2831
0.200059,495,2831
0.200428,496,2831
0.200637,497,2830
0.200648,496,2831
0.200717,497,2831
0.200951,496,2832
0.201159,495,2833
0.201607,494,2834
0.201796,493,2835
0.201980,494,2835
0.202086,493,2836
0.202188,494,2836
0.202295,493,2837
0.202407,492,2838
0.202957,491,2838
0.203066,490,2839
0.203605,491,2838
0.203731,492,2838
0.203916,493,2838
0.204058,494,2837
0.204103,495,2836
0.204336,496,2835
0.204484,495,2836
0.204495,496,2836
0.204544,495,2837
0.204621,494,2838
0.204704,495,2838
0.204955,496,2838
0.205083,495,2839
0.205539,494,2840
0.205573,495,2840
0.205808,496,2839
0.205881,497,2839
0.206390,496,2839
0.206661,497,2839
0.206678,498,2839
0.207079,497,2840
0.207400,496,2841
0.207585,495,2841
0.208086,494,2842
0.208204,493,2843
0.208565,494,2843
0.209190,493,2844
0.209287,494,2844
0.209505,493,2845
0.209520,492,2846
0.209630,491,2847
0.209660,490,2848
0.209698,489,2849
0.209812,490,2849
0.209854,489,2850
0.209910,488,2851
0.209938,489,2851
0.210293,488,2852
0.210608,489,2851
0.210616,490,2850
0.210913,489,2851
0.211081,488,2852
0.211537,487,2853
0.211837,488,2853
0.211877,489,2853
0.212205,488,2854
0.212213,487,2855
0.212244,486,2856
0.212300,487,2855
0.212325,486,2856
0.212443,485,2857
0.212644,484,2858
0.212790,485,2857
0.212803,486,2857
0.212810,485,2858
0.213001,484,2858
0.213257,483,2858
0.213293,484,2858
0.213364,483,2859
0.213940,482,2860
0.214068,481,2860
0.214100,482,2860
0.214143,483,2859
0.214220,482,2860
0.214346,481,2861
0.214476,482,2861
0.214733,483,2861
0.215006,484,2860
0.215149,483,2861
0.215267,482,2862
0.215422,483,2862
0.215465,482,2863
0.215581,483,2863
0.215841,484,2862
0.215968,485,2862
0.216113,486,2862
0.216593,487,2862
0.216631,488,2862
0.216634,487,2863
0.217129,486,2864
0.217477,487,2864
0.217506,488,2864
0.217606,487,2865
0.217773,488,2865
0.217908,489,2865
0.218311,490,2865
0.218664,491,2865
0.218694,490,2866
0.218748,491,2866
0.218845,490,2867
0.219145,489,2868
0.219252,490,2867
0.219405,489,2868
0.219927,490,2868
0.220190,489,2868
0.220346,488,2869
0.220477,489,2868
0.220681,488,2869
0.220901,489,2869
0.221075,490,2869
0.221103,489,2870
0.221338,490,2869
0.221407,489,2869
0.221417,490,2868
0.221427,489,2869
0.221560,488,2870
0.221642,489,2870
0.221667,488,2871
0.221783,487,2871
0.221882,486,2872
0.222152,485,2873
0.222204,486,2872
0.222256,487,2872
0.222269,486,2872
0.222445,487,2872
0.222544,488,2872
0.222649,489,2872
0.222873,490,2872
0.223126,491,2872
0.223179,492,2872
0.223263,491,2873
0.223425,490,2874
0.223434,491,2874
0.223781,490,2875
0.224263,489,2876
0.224537,490,2876
0.224662,489,2877
0.225281,490,2876
0.225569,491,2876
0.225735,492,2876
0.225810,491,2877
0.226250,492,2876
0.226354,493,2876
0.226458,492,2877
0.226604,491,2878
0.226643,490,2879
0.226933,489,2880
0.227240,488,2881
0.227665,487,2882
0.227723,488,2882
0.227752,487,2883
0.227799,486,2884
0.227942,485,2885
0.228306,484,2886
0.228573,485,2886
0.228617,484,2886
0.228727,483,2887
0.228859,484,2887
0.228875,483,2888
0.229191,484,2888
0.229312,483,2889
0.229377,482,2890
0.229989,481,2891
0.230223,480,2892
0.230562,479,2892
0.230611,478,2893
0.230689,477,2894
0.230817,476,2894
0.231568,477,2894
0.231849,478,2894
0.232004,477,2895
0.232007,478,2895
0.232113,479,2895
0.232265,478,2896
0.232391,477,2897
0.232484,476,2898
0.232537,475,2899
0.232642,474,2900
0.232650,473,2901
0.233030,472,2902
0.233551,473,2902
0.233948,474,2902
0.233992,475,2902
0.234186,476,2901
0.234239,477,2901
0.234323,476,2902
0.234623,477,2902
0.235121,476,2903
0.235337,475,2904
0.235405,474,2905
0.235676,473,2906
0.236086,472,2907
0.236292,473,2907
0.236431,474,2907
0.236611,473,2908
0.237120,474,2908
0.237148,475,2907
0.237183,476,2907
0.237445,477,2907
0.237633,476,2907
0.238142,475,2907
0.238376,474,2908
0.238385,475,2908
0.238464,476,2908
0.238577,477,2908
0.238752,478,2908
0.238829,479,2908
0.238894,478,2909
0.238940,479,2909
0.238981,478,2910
0.239092,477,2910
0.239339,478,2910
0.239366,479,2909
0.239612,478,2910
0.239676,477,2911
0.240502,476,2911
0.240724,477,2910
0.240755,476,2911
0.240820,477,2911
0.241114,476,2912
0.241850,475,2913
0.242749,476,2913
0.242808,475,2914
0.242892,476,2914
0.243037,475,2914
0.243118,476,2914
0.243386,475,2914
0.243542,474,2915
0.243568,473,2916
0.243572,474,2916
0.243925,473,2917
0.243938,472,2918
0.244409,471,2919
0.244612,470,2919
0.245110,471,2919
0.245111,470,2920
0.245284,471,2920
0.245557,470,2921
0.245634,471,2921
0.246246,470,2921
0.246314,471,2920
0.246401,470,2920
0.246664,469,2920
0.246884,468,2921
0.247402,469,2921
0.247727,468,2922
0.247882,469,2922
0.247946,468,2923
0.248204,469,2923
0.248205,468,2924
0.248259,469,2924
0.248285,470,2924
0.248766,469,2925
0.248804,470,2925
0.249266,471,2925
0.249276,472,2924
0.249317,473,2924
0.249448,472,2924
0.249503,473,2924
0.250125,474,2924
0.250164,473,2925
0.250488,474,2925
0.250538,475,2925
0.250539,474,2926
0.250646,475,2925
0.250654,476,2925
0.250811,477,2924
0.250934,478,2923
0.251236,479,2923
0.251280,478,2924
0.251410,477,2925
0.251416,478,2925
0.251494,479,2925
0.251652,480,2925
0.251782,479,2926
0.251870,480,2926
0.252111,479,2927
0.252315,480,2927
0.252587,481,2927
