energy,magnet
-762,-14
-1106,-66
-1266,-60
-1330,-142
-1218,-94
-1294,-172
-1370,-356
-1534,-384
-1594,-424
-1654,-618
-1726,-702
-1854,-772
-1814,-820
-1774,-830
-1714,-774
-1690,-732
-1806,-762
-1778,-780
-1778,-764
-1766,-834
-1742,-814
-1762,-856
-1726,-808
-1614,-780
-1770,-864
-1754,-846
-1782,-894
-1858,-924
-1822,-896
-1914,-932
-1774,-882
-1866,-918
-1882,-910
-1858,-868
-1762,-824
-1646,-760
-1826,-814
-1782,-812
-1802,-854
-1854,-856
-1850,-906
-1770,-882
-1782,-874
-1782,-810
-1886,-898
-1874,-866
-1862,-872
-1698,-770
-1778,-804
-1826,-810
-1926,-898
-1858,-894
-1734,-808
-1818,-846
-1870,-902
-1866,-892
-1734,-816
-1694,-698
-1542,-680
-1646,-768
-1842,-922
-1774,-946
-1834,-954
-1890,-938
-1930,-952
-2002,-952
-1854,-938
-1854,-936
-1814,-918
-1746,-856
-1854,-942
-1834,-952
-1806,-932
-1826,-962
-1922,-972
-1886,-936
-1790,-880
-1906,-904
-1954,-922
-1830,-800
-1762,-766
-1806,-818
-1802,-780
-1834,-786
-1738,-774
-1774,-826
-1730,-828
-1714,-788
-1694,-786
-1694,-782
-1670,-762
-1802,-828
-1778,-788
-1806,-734
-1722,-682
-1818,-726
-1638,-652
-1742,-742
-1618,-690
-1698,-704
-1646,-722
-1742,-784
-1778,-654
-1790,-712
-1762,-756
-1794,-782
-1782,-820
-1854,-878
-1866,-916
-1846,-896
-1750,-860
-1830,-936
-1834,-914
-1870,-928
-1818,-952
-1762,-932
-1798,-976
-1750,-948
-1786,-956
-1886,-1010
-1754,-958
-1790,-950
-1798,-936
-1946,-1058
-1970,-1078
-1882,-1004
-1938,-1038
-1982,-1054
-2070,-1120
-1882,-1038
-1910,-1050
-1826,-1012
-1866,-1008
-1910,-1028
-1862,-992
-1838,-1004
-1798,-984
-1822,-1008
-1954,-1032
-1970,-1088
-1930,-1056
-1902,-1034
-1918,-1030
-1914,-1052
-1842,-1020
-1874,-1026
-1898,-1022
-2046,-1078
-2118,-1124
-1986,-1068
-1994,-1108
-2034,-1088
-2010,-1076
-1890,-1038
-2042,-1106
-1930,-1070
-1822,-998
-1794,-966
-1750,-912
-1942,-1046
-1922,-1040
-1878,-1012
-1890,-1018
-1978,-1062
-1910,-1044
-1914,-1022
-2066,-1036
-1950,-972
-2010,-986
-1882,-928
-1926,-920
-1802,-828
-1722,-804
-1622,-816
-1690,-864
-1678,-836
-1742,-864
-1666,-866
-1706,-832
-1722,-780
-1750,-860
-1802,-876
-1818,-860
-1854,-894
-1710,-804
-1730,-854
-1842,-964
-1858,-1008
-1830,-1018
-1962,-1048
-1938,-1022
-1862,-994
-1862,-1026
-1966,-1098
-1934,-1084
-1982,-1068
-2050,-1056
-1986,-1066
-1950,-1036
-1962,-990
-1930,-1016
-1946,-1074
-1962,-1060
-1934,-1050
-1890,-996
-1874,-946
-1770,-938
-1894,-982
-1918,-990
-1834,-1010
-1786,-978
-1782,-936
-2014,-1060
-1966,-1012
-1998,-1040
-1910,-940
-1914,-948
-1942,-940
-1942,-948
-1798,-892
-1838,-892
-1818,-898
-1774,-858
-1818,-884
-1762,-840
-1786,-880
-1686,-790
-1770,-848
-1758,-876
-1878,-960
-1910,-914
-1902,-974
-1890,-970
-1778,-890
-1746,-912
-1774,-930
-1826,-946
-1790,-954
