realization,acc_ratio,energy
1,0.28,-2000
1,0.29,-10000
1,0.43,-24000
1,0.24,-31000
1,0.24,-35000
1,0.35,-42000
1,0.27,-44000
1,0.18,-48000
1,0.3,-52000
1,0.25,-53000
1,0.12,-55000
1,0.08,-55000
1,0.18,-55000
1,0.2,-57000
1,0.16,-59000
1,0.15,-59000
1,0.21,-60000
1,0.14,-60000
1,0.11,-62000
1,0.19,-63000
1,0.12,-63000
1,0.07,-65000
1,0.12,-65000
1,0.13,-66000
1,0.14,-66000
1,0.11,-67000
1,0.12,-67000
1,0.12,-68000
1,0.06,-68000
1,0.04,-68000
1,0.11,-68000
1,0.06,-68000
1,0.15,-68000
1,0.08,-68000
1,0.07,-68000
1,0.1,-68000
1,0.1,-68000
1,0.08,-69000
1,0.1,-69000
1,0.08,-69000
1,0.1,-69000
1,0.07,-69000
1,0.11,-69000
1,0.07,-69000
1,0.1,-69000
1,0.14,-69000
1,0.14,-69000
1,0.09,-69000
1,0.06,-69000
1,0.12,-69000
1,0.15,-69000
1,0.04,-69000
1,0.1,-69000
1,0.08,-70000
1,0.11,-70000
1,0.04,-70000
1,0.06,-70000
1,0.07,-70000
1,0.05,-71000
1,0.09,-71000
1,0.08,-71000
1,0.03,-71000
1,0.05,-71000
1,0,-71000
1,0.05,-71000
1,0.07,-71000
1,0.06,-71000
1,0.11,-71000
1,0.03,-71000
1,0.05,-71000
1,0.06,-71000
1,0.04,-71000
1,0.05,-71000
1,0.09,-71000
1,0.06,-71000
1,0.06,-71000
1,0.08,-71000
1,0.07,-71000
1,0.09,-71000
1,0.09,-71000
1,0.06,-71000
1,0.06,-71000
1,0.1,-71000
1,0.11,-71000
1,0.11,-71000
1,0.07,-71000
1,0.05,-71000
1,0.05,-71000
1,0.05,-71000
1,0.14,-71000
1,0.13,-71000
1,0.05,-71000
1,0.03,-71000
1,0.09,-71000
1,0.1,-71000
1,0.03,-71000
1,0.08,-71000
1,0.1,-71000
1,0.05,-71000
1,0.04,-71000
1,0.06,-71000
1,0.05,-71000
1,0.12,-71000
1,0.06,-71000
1,0.11,-71000
1,0.07,-71000
1,0.09,-71000
1,0.09,-71000
1,0.09,-71000
1,0.08,-71000
1,0.05,-71000
1,0.02,-71000
1,0.1,-71000
1,0.08,-71000
1,0.08,-71000
1,0.09,-71000
1,0.08,-71000
1,0.08,-71000
1,0.09,-71000
1,0.09,-71000
1,0.11,-71000
1,0.06,-71000
1,0.06,-71000
1,0.1,-71000
1,0.11,-71000
1,0.06,-71000
1,0.14,-71000
1,0.08,-71000
1,0.07,-71000
1,0.15,-71000
1,0.05,-71000
1,0.09,-71000
1,0.06,-71000
1,0.1,-71000
1,0.04,-71000
1,0.11,-71000
1,0.09,-71000
1,0.07,-71000
1,0.06,-71000
1,0.06,-71000
1,0.04,-71000
1,0.06,-71000
1,0.03,-71000
1,0.05,-71000
1,0.1,-71000
1,0.1,-71000
1,0.09,-71000
1,0.04,-71000
1,0.03,-71000
1,0.03,-71000
1,0.04,-71000
1,0.03,-71000
1,0.05,-71000
1,0.1,-71000
1,0.09,-71000
1,0.07,-71000
1,0.07,-71000
1,0.08,-71000
1,0.06,-71000
1,0.06,-71000
1,0.11,-71000
1,0.05,-71000
1,0.06,-71000
1,0.1,-71000
1,0.08,-71000
1,0.05,-71000
1,0.09,-71000
1,0.05,-71000
1,0.08,-71000
1,0.06,-71000
1,0.11,-71000
1,0.07,-71000
1,0.08,-71000
1,0.1,-71000
1,0.09,-71000
1,0.06,-71000
1,0.03,-71000
1,0.07,-71000
1,0.05,-71000
1,0.1,-71000
1,0.07,-71000
1,0.04,-71000
1,0.07,-71000
1,0.06,-71000
1,0.05,-71000
1,0.06,-71000
1,0.1,-71000
1,0.03,-71000
1,0.08,-71000
1,0.07,-71000
1,0.13,-71000
1,0.06,-71000
1,0.08,-71000
1,0.09,-71000
1,0.08,-71000
1,0.07,-71000
1,0.08,-71000
1,0.06,-71000
1,0.04,-71000
1,0.04,-71000
1,0.08,-71000
1,0.06,-71000
1,0.05,-71000
1,0.12,-71000
1,0.09,-71000
1,0.09,-71000
1,0.07,-71000
1,0.06,-71000
1,0.08,-71000
1,0.03,-71000
1,0.07,-71000
1,0.11,-71000
1,0.07,-71000
1,0.07,-71000
1,0.07,-71000
1,0.07,-71000
1,0.06,-71000
1,0.06,-71000
1,0.05,-71000
1,0.07,-71000
1,0.05,-71000
1,0.03,-71000
1,0.07,-71000
1,0.06,-71000
1,0.04,-71000
1,0.06,-71000
1,0.15,-71000
1,0.06,-71000
1,0.09,-71000
1,0.04,-71000
1,0.03,-71000
1,0.02,-71000
1,0.07,-71000
1,0.07,-71000
1,0.08,-71000
1,0.04,-71000
1,0.1,-71000
1,0.07,-71000
1,0.12,-71000
1,0.11,-71000
1,0.09,-71000
1,0.06,-71000
1,0.07,-71000
1,0.05,-71000
1,0.05,-71000
1,0.09,-71000
1,0.06,-71000
1,0.08,-71000
1,0.11,-71000
1,0.07,-71000
1,0.04,-71000
1,0.04,-71000
1,0.04,-71000
1,0.08,-71000
1,0.1,-71000
1,0.07,-71000
1,0.04,-71000
1,0.05,-71000
1,0.1,-71000
1,0.08,-71000
1,0.05,-71000
1,0.08,-71000
1,0.13,-71000
1,0.1,-71000
1,0.02,-71000
1,0.01,-71000
1,0.06,-71000
1,0.03,-71000
1,0.05,-71000
1,0.1,-71000
1,0.12,-71000
1,0.07,-71000
1,0.08,-71000
1,0.06,-71000
1,0.15,-71000
1,0.07,-71000
1,0.07,-71000
1,0.09,-71000
1,0.09,-71000
1,0.07,-71000
1,0.08,-71000
1,0.1,-71000
1,0.06,-71000
1,0.05,-71000
1,0.05,-71000
1,0.12,-71000
1,0.06,-71000
1,0.09,-71000
1,0.03,-71000
1,0.1,-71000
1,0.09,-71000
1,0.07,-71000
1,0.08,-71000
1,0.07,-71000
1,0.1,-71000
1,0.08,-71000
1,0.1,-71000
1,0.08,-71000
1,0.08,-71000
1,0.1,-71000
1,0.12,-71000
1,0.07,-71000
1,0.06,-71000
1,0.1,-71000
1,0.1,-71000
1,0.06,-71000
1,0.07,-71000
1,0.07,-71000
1,0.07,-71000
1,0.12,-71000
1,0.08,-71000
1,0.09,-71000
1,0.09,-71000
1,0.06,-71000
1,0.04,-71000
1,0.08,-71000
1,0.04,-71000
1,0.08,-71000
1,0.09,-71000
1,0.02,-71000
1,0.06,-71000
1,0.08,-71000
1,0.06,-71000
1,0.11,-71000
1,0.06,-71000
1,0.09,-71000
1,0.05,-71000
1,0.12,-71000
1,0.07,-71000
1,0.05,-71000
1,0.06,-71000
1,0.08,-71000
1,0.08,-71000
1,0.05,-71000
1,0.09,-71000
1,0.1,-71000
1,0.09,-71000
1,0.07,-71000
1,0.1,-71000
1,0.1,-71000
1,0.08,-71000
1,0.1,-71000
1,0.06,-71000
1,0.07,-71000
1,0.1,-71000
1,0.1,-71000
1,0.08,-71000
1,0.09,-71000
1,0.09,-71000
1,0.07,-71000
1,0.12,-71000
1,0.11,-71000
1,0.09,-71000
1,0.06,-71000
1,0.09,-71000
1,0.04,-71000
1,0.05,-71000
1,0.06,-71000
1,0.1,-71000
1,0.17,-71000
1,0.12,-71000
1,0.04,-71000
1,0.06,-71000
1,0.06,-71000
1,0.11,-71000
1,0.02,-71000
1,0.09,-71000
1,0.06,-71000
1,0.04,-71000
1,0.08,-71000
1,0.08,-71000
1,0.06,-71000
1,0.09,-71000
1,0.09,-71000
1,0.07,-71000
1,0.07,-71000
1,0.08,-71000
1,0.08,-71000
1,0.1,-71000
1,0.05,-71000
1,0.08,-71000
1,0.04,-71000
1,0.03,-71000
1,0.09,-71000
1,0.05,-71000
1,0.04,-71000
1,0.09,-71000
1,0.03,-71000
1,0.16,-71000
1,0.05,-71000
1,0.06,-71000
1,0.08,-71000
1,0.12,-71000
1,0.06,-71000
1,0.04,-71000
1,0.08,-71000
1,0.05,-71000
1,0.06,-71000
1,0.1,-71000
1,0.04,-71000
1,0.07,-71000
1,0.1,-71000
1,0.06,-71000
1,0.1,-71000
1,0.09,-71000
1,0.09,-71000
1,0.12,-71000
1,0.14,-71000
1,0.07,-71000
1,0.09,-71000
1,0.07,-71000
1,0.06,-71000
1,0.11,-71000
1,0.02,-71000
1,0.04,-71000
1,0.09,-71000
1,0.05,-71000
1,0.05,-71000
1,0.07,-71000
1,0.06,-71000
1,0.08,-71000
1,0.05,-71000
1,0.1,-71000
1,0.05,-71000
1,0.06,-71000
1,0.08,-71000
1,0.07,-71000
1,0.07,-71000
1,0.06,-71000
1,0.17,-71000
1,0.08,-71000
1,0.07,-71000
1,0.07,-71000
1,0.1,-71000
1,0.06,-71000
1,0.05,-71000
1,0.1,-71000
1,0.16,-71000
1,0.07,-71000
1,0.07,-71000
1,0.03,-71000
1,0.12,-71000
1,0.12,-71000
1,0.08,-71000
1,0.05,-71000
1,0.01,-71000
1,0.06,-71000
1,0.11,-71000
1,0.03,-71000
1,0.02,-71000
1,0.05,-71000
1,0.1,-71000
