energy,magnet
-1412,119
-2200,-53
-2796,-141
-3056,-167
-3212,-131
-3324,-191
-3332,-175
-3320,-185
-3432,-121
-3484,-105
-3484,-91
-3388,-95
-3428,25
-3408,-17
-3392,-87
-3420,-95
-3476,-177
-3456,-255
-3504,-319
-3552,-379
-3512,-435
-3524,-535
-3600,-597
-3576,-603
-3624,-593
-3608,-617
-3632,-681
-3636,-747
-3700,-835
-3668,-891
-3744,-941
-3676,-977
-3680,-1039
-3740,-1069
-3752,-1073
-3688,-1097
-3672,-1105
-3688,-1097
-3628,-1195
-3536,-1177
-3600,-1245
-3684,-1327
-3660,-1369
-3636,-1437
-3744,-1513
-3696,-1535
-3672,-1559
-3732,-1599
-3772,-1653
-3704,-1601
-3788,-1665
-3724,-1681
-3760,-1751
-3776,-1765
-3836,-1789
-3864,-1811
-3836,-1839
-3852,-1855
-3856,-1891
-3924,-1903
-3980,-1965
-3868,-1949
-3940,-1973
-3824,-1941
-3900,-1965
-3964,-1983
-3948,-1975
-3908,-1965
-3896,-1961
-3856,-1945
-3884,-1939
-3868,-1953
-3892,-1953
-3844,-1943
-3892,-1949
-3908,-1955
-3940,-1975
-3952,-1977
-3916,-1969
-3892,-1961
-3916,-1967
-3924,-1969
-3884,-1957
-3928,-1971
-3952,-1981
-3992,-1989
-3964,-1981
-3884,-1955
-3860,-1949
-3952,-1977
-3864,-1949
-3872,-1941
-3856,-1949
-3904,-1969
-3948,-1977
-3976,-1983
-3824,-1935
-3908,-1967
-3864,-1951
-3952,-1979
-3820,-1937
-3840,-1945
-3832,-1939
-3904,-1961
-3880,-1959
-3880,-1957
-3956,-1977
-3908,-1967
-3900,-1963
-3840,-1945
-3916,-1969
-3916,-1967
-3924,-1971
-3960,-1981
-3960,-1975
-3940,-1977
-3904,-1963
-3896,-1961
-3852,-1925
-3932,-1963
-4016,-1997
-4012,-1995
-3940,-1979
-3940,-1975
-3976,-1983
-3936,-1967
-3928,-1959
-3932,-1969
-3924,-1969
-3912,-1967
-3972,-1975
-3936,-1967
-3976,-1983
-3932,-1969
-3948,-1973
-3932,-1975
-3880,-1957
-3852,-1937
-3812,-1933
-3908,-1967
-3960,-1975
-3956,-1979
-3904,-1959
-3920,-1961
-3976,-1987
-3964,-1983
-3988,-1989
-3968,-1987
-3908,-1963
-3924,-1963
-3912,-1967
-3952,-1977
-3928,-1965
-3868,-1953
-3904,-1965
-3920,-1967
-3944,-1977
-4004,-1993
-3864,-1951
-3936,-1967
-3932,-1967
-3968,-1981
-3820,-1927
-3868,-1951
-3924,-1973
-3952,-1977
-3920,-1967
-3924,-1973
-3908,-1963
-3912,-1965
-3988,-1983
-3948,-1971
-3804,-1919
-3812,-1937
-3956,-1977
-3880,-1949
-3888,-1963
-3880,-1963
-3904,-1965
-3932,-1975
-3908,-1965
-3916,-1967
-3916,-1969
-3956,-1979
-3952,-1979
-3944,-1973
-3976,-1983
-3912,-1965
-3932,-1967
-3832,-1941
-3936,-1973
-3836,-1947
-3880,-1951
-3908,-1961
-3812,-1947
-3912,-1967
-3964,-1979
-3932,-1975
-3900,-1963
-3920,-1957
-3964,-1971
-3900,-1953
-3920,-1953
-3892,-1949
-3964,-1967
-3944,-1975
-3880,-1953
-3916,-1953
-3940,-1967
-3920,-1963
-3876,-1955
-3808,-1939
-3928,-1969
-3952,-1971
-3944,-1977
-3920,-1959
-3848,-1949
-3928,-1973
-3932,-1973
-3852,-1933
-3852,-1945
-3920,-1965
-3912,-1965
-3884,-1955
-3904,-1967
-3928,-1975
-3888,-1959
-3940,-1977
-3876,-1957
-3944,-1975
-3996,-1991
-3924,-1969
-3932,-1971
-3820,-1925
-3888,-1949
-3924,-1955
-3848,-1945
-3824,-1929
-3876,-1949
-3872,-1957
-3976,-1985
-3884,-1963
-3912,-1965
-3948,-1975
-3980,-1987
-3980,-1985
-3948,-1975
-3900,-1961
-3900,-1965
-3916,-1965
-3960,-1977
-3896,-1961
-3956,-1979
-3972,-1985
-3924,-1967
-3884,-1959
-3884,-1947
-3900,-1955
-3840,-1941
-3868,-1955
-3936,-1955
-3948,-1975
-3880,-1955
-3860,-1939
-3800,-1923
-3984,-1977
-4000,-1991
-3884,-1957
-3904,-1955
-3908,-1965
-3912,-1969
-3896,-1951
-3876,-1959
-3944,-1981
-3900,-1965
-3932,-1975
-3928,-1973
-3968,-1979
-3948,-1975
-3968,-1985
-3984,-1987
-4016,-1995
-4012,-1995
-3960,-1981
-3884,-1953
-3900,-1955
-3804,-1925
-3956,-1983
-3952,-1981
-3836,-1927
-3888,-1945
-3888,-1949
-3872,-1951
-3980,-1979
-3908,-1965
-3884,-1961
-3900,-1961
-3856,-1951
-3900,-1961
-3992,-1991
-3964,-1975
-3900,-1963
-3960,-1977
-3860,-1955
-3900,-1965
-3920,-1965
-3884,-1947
-3872,-1949
-3920,-1971
-3948,-1977
-3920,-1969
-3948,-1975
-3936,-1973
-3912,-1967
-3896,-1957
-3952,-1971
-3924,-1963
-3888,-1949
-3896,-1955
-3988,-1989
-3908,-1967
-3896,-1965
-3804,-1933
-3900,-1963
-3896,-1959
-3908,-1965
-3908,-1963
-3960,-1977
-3880,-1955
-3848,-1945
-3880,-1951
-3904,-1967
-3904,-1955
-3888,-1955
-3880,-1955
-3904,-1965
-3888,-1953
-3920,-1967
-3936,-1977
-3896,-1959
-3952,-1975
-3972,-1981
-3988,-1987
-3896,-1961
-3920,-1963
-3920,-1963
-3908,-1957
-3900,-1961
-3896,-1957
-3908,-1961
-4008,-1993
-3952,-1977
-3968,-1981
-3940,-1973
-3872,-1957
-3848,-1941
-3868,-1949
-3884,-1941
-3932,-1975
-3920,-1969
-3840,-1943
-3824,-1937
-3884,-1959
-3928,-1971
-3980,-1983
-3892,-1953
-3916,-1961
-3952,-1981
-3924,-1971
-3884,-1961
-3928,-1967
-3952,-1971
-3840,-1943
-3856,-1945
-3884,-1959
-3816,-1935
-3940,-1959
-3832,-1927
-3900,-1943
-3984,-1981
-3916,-1955
-3956,-1975
-3924,-1963
-3920,-1967
-3940,-1971
-3924,-1967
-3996,-1991
-3936,-1973
-3928,-1971
-3916,-1961
-3864,-1945
-3928,-1971
-3956,-1979
-3860,-1951
-3912,-1967
-3888,-1959
-3896,-1961
-3868,-1951
-3872,-1949
-3876,-1953
-3860,-1947
-3868,-1951
-3852,-1947
-3956,-1977
-3916,-1969
-3868,-1957
-3888,-1959
-3884,-1951
-3952,-1975
-4016,-1999
-3940,-1969
-3984,-1985
-4008,-1995
-3984,-1987
-3896,-1959
-3880,-1959
-3828,-1941
-3864,-1955
-3864,-1935
-3880,-1939
-3816,-1937
-3836,-1939
-3888,-1961
-3936,-1975
-3924,-1973
-3888,-1961
-3828,-1933
-3872,-1951
-3828,-1941
-3852,-1939
-3856,-1947
-3904,-1957
-3944,-1963
-3856,-1943
-3820,-1935
-3964,-1981
-3996,-1987
-3968,-1979
-3932,-1973
-3900,-1967
-3948,-1975
-3904,-1967
-3848,-1943
-3872,-1949
-3864,-1947
-3872,-1943
-3824,-1923
-3944,-1969
-3944,-1969
-3880,-1951
-3932,-1965
-3880,-1951
-3912,-1969
-3864,-1953
-3952,-1981
-3884,-1953
-3880,-1945
-3788,-1923
-3916,-1965
-3928,-1959
-3976,-1983
-3876,-1957
-3888,-1941
-3880,-1955
-3920,-1965
-3908,-1965
-3884,-1957
-3940,-1973
-3844,-1945
-3872,-1949
-3924,-1967
-3944,-1977
-3936,-1969
-3896,-1961
-3980,-1985
-3956,-1975
-3952,-1979
-3876,-1951
-3952,-1979
-3964,-1981
-3980,-1987
-3944,-1979
-3868,-1955
-3952,-1981
-3904,-1961
-3916,-1967
-3940,-1975
-3948,-1977
-3868,-1951
-3832,-1933
-3880,-1951
-3916,-1963
-3852,-1947
-3916,-1967
-3872,-1953
-3908,-1961
-3952,-1977
-3928,-1969
-3924,-1973
-3952,-1951
-3876,-1935
-3828,-1935
-3904,-1963
-3920,-1969
-3872,-1951
-3932,-1971
-3944,-1975
-3920,-1965
-3968,-1983
-3928,-1973
-3944,-1971
-3900,-1957
-3948,-1977
-3924,-1969
-3944,-1975
-3932,-1965
-3852,-1941
-3848,-1947
-3916,-1965
-3948,-1981
-3932,-1971
-3992,-1983
-3920,-1971
-3972,-1983
-3892,-1959
-3856,-1947
-3940,-1971
-4044,-2005
-3876,-1941
-3920,-1961
-3964,-1983
-3928,-1973
-3960,-1983
-3896,-1965
-3916,-1971
-3988,-1989
-3924,-1973
-4012,-1995
-3884,-1947
-3884,-1955
-3908,-1965
-3932,-1971
-3944,-1977
-3896,-1957
-3940,-1973
-3968,-1987
-3888,-1959
-3884,-1955
-3904,-1969
-3856,-1947
-3912,-1965
-3960,-1979
-3936,-1971
-4004,-1991
-3956,-1977
-3972,-1985
-3856,-1947
-3916,-1965
-3928,-1973
-3940,-1973
-3952,-1981
-3952,-1981
-3896,-1955
-3952,-1973
-3960,-1981
-3896,-1957
-3788,-1921
-3872,-1949
-3924,-1975
-3892,-1961
-3872,-1955
-3860,-1945
-3904,-1955
