time,prey,pred
0.631289,156,5
0.632566,157,5
0.633204,158,5
0.634745,159,5
0.636769,160,5
0.638883,160,4
0.640971,161,4
0.647368,162,4
0.655763,163,4
0.656933,164,4
0.659859,165,4
0.660366,166,4
0.660886,167,4
0.660951,168,4
0.661220,169,4
0.663025,170,4
0.669478,169,5
0.675801,170,5
0.677701,171,5
0.678970,172,5
0.682246,173,5
0.684607,174,5
0.687119,175,5
0.687896,176,5
0.688175,177,5
0.689042,178,5
0.694341,178,4
0.695950,179,4
0.696839,180,4
0.699029,181,4
0.699473,182,4
0.700029,183,4
0.700726,184,4
0.701781,185,4
0.702474,186,4
0.704577,185,5
0.708757,186,5
0.709482,187,5
0.710008,188,5
0.710204,189,5
0.711320,190,5
0.716259,191,5
0.716641,192,5
0.716859,193,5
0.717165,194,5
0.718111,195,5
0.722842,196,5
0.725044,197,5
0.726755,198,5
0.728329,197,6
0.728541,198,6
0.731536,199,6
0.733254,200,6
0.734009,201,6
0.734609,202,6
0.735609,202,5
0.735912,203,5
0.738339,204,5
0.738742,205,5
0.742100,205,4
0.747105,206,4
0.748308,207,4
0.750495,208,4
0.751306,209,4
0.754072,210,4
0.756600,211,4
0.757853,212,4
0.758712,213,4
0.760631,214,4
0.761986,215,4
0.764869,216,4
0.765403,217,4
0.765765,218,4
0.767136,219,4
0.767860,220,4
0.775006,221,4
0.776543,222,4
0.779635,223,4
0.781607,224,4
0.782099,225,4
0.782638,226,4
0.783858,227,4
0.784722,228,4
0.785806,229,4
0.785828,229,3
0.790929,230,3
0.791919,231,3
0.792924,232,3
0.792996,233,3
0.794837,234,3
0.798288,235,3
0.799200,236,3
0.799986,237,3
0.799992,238,3
0.800024,239,3
0.800420,240,3
0.801417,241,3
0.804087,242,3
0.804451,242,2
0.807353,243,2
0.808173,244,2
0.808206,245,2
0.808348,246,2
0.809638,247,2
0.810949,248,2
0.811340,249,2
0.813480,250,2
0.814984,251,2
0.817600,252,2
0.818707,253,2
0.819012,254,2
0.819474,255,2
0.819501,256,2
0.819619,257,2
0.819784,258,2
0.820361,259,2
0.821799,260,2
0.821934,261,2
0.822315,262,2
0.828428,263,2
0.828833,264,2
0.829414,265,2
0.831137,266,2
0.831139,267,2
0.831862,268,2
0.833303,269,2
0.833495,270,2
0.835378,271,2
0.836776,272,2
0.838361,273,2
0.839219,274,2
0.839292,275,2
0.840468,276,2
0.842417,277,2
0.844870,278,2
0.846672,279,2
0.851269,280,2
0.853818,281,2
0.854067,282,2
0.854744,283,2
0.855613,284,2
0.856012,285,2
0.856096,286,2
0.857768,287,2
0.858141,288,2
0.859639,289,2
0.859939,290,2
0.861853,291,2
0.862205,292,2
0.862818,293,2
0.864377,294,2
0.864546,295,2
0.864553,296,2
0.868538,297,2
0.869148,298,2
0.869708,299,2
0.874312,300,2
0.875182,301,2
0.875748,302,2
0.879631,303,2
0.879978,304,2
0.880451,305,2
0.881929,306,2
0.885873,307,2
0.885927,308,2
0.886409,309,2
0.886503,310,2
0.887518,311,2
0.888373,312,2
0.888409,313,2
0.888472,314,2
0.889216,315,2
0.891050,316,2
0.892619,317,2
0.893744,318,2
0.894198,319,2
0.896106,320,2
0.896482,321,2
0.897728,322,2
0.899951,323,2
0.901855,324,2
0.902114,325,2
0.903005,326,2
0.903024,327,2
0.904102,328,2
0.904177,329,2
0.904215,330,2
0.904498,331,2
0.905767,332,2
0.906354,333,2
0.906408,334,2
0.906712,335,2
0.906766,336,2
0.908785,337,2
0.911355,338,2
0.911510,339,2
0.912232,340,2
0.912909,341,2
0.913040,342,2
0.913394,343,2
0.914065,344,2
0.916029,345,2
0.916957,346,2
0.917729,346,1
0.918423,347,1
0.919086,348,1
0.923189,349,1
0.923768,350,1
0.923949,351,1
0.926322,352,1
0.927674,353,1
0.928818,354,1
0.930040,355,1
0.930102,356,1
0.932816,357,1
0.933487,358,1
0.933774,359,1
0.936185,360,1
0.936499,361,1
0.936736,362,1
0.937549,363,1
0.938757,364,1
0.939655,365,1
0.939865,366,1
0.940001,367,1
0.941059,368,1
0.941148,369,1
0.941653,370,1
0.943138,371,1
0.943517,372,1
0.944171,373,1
0.944392,374,1
0.944522,375,1
0.945043,376,1
0.945065,377,1
0.945361,378,1
0.945437,379,1
0.946511,380,1
0.947498,381,1
0.948081,382,1
0.949245,383,1
0.949509,384,1
0.949557,385,1
0.950522,386,1
0.951535,387,1
0.952195,388,1
0.953730,389,1
0.953932,390,1
0.954749,391,1
0.955422,392,1
0.956067,393,1
0.956103,394,1
0.957264,395,1
0.957812,396,1
0.958528,397,1
0.959506,398,1
0.960041,399,1
0.961989,400,1
0.963561,401,1
0.964116,402,1
0.964773,403,1
0.966310,404,1
0.970536,405,1
0.971486,405,0
0.971906,406,0
0.973202,407,0
0.973383,408,0
0.973394,409,0
0.974032,410,0
0.974669,411,0
0.976685,412,0
0.977695,413,0
0.977834,414,0
0.977960,415,0
0.978728,416,0
0.979513,417,0
0.979925,418,0
0.980622,419,0
0.980639,420,0
0.981532,421,0
0.983023,422,0
0.983260,423,0
0.984480,424,0
0.986481,425,0
0.987148,426,0
0.989193,427,0
0.989271,428,0
0.990418,429,0
0.994158,430,0
0.994464,431,0
0.995287,432,0
0.996540,433,0
0.996602,434,0
0.997390,435,0
0.999531,436,0
1.000587,437,0
1.000819,438,0
1.001275,439,0
1.001972,440,0
1.002568,441,0
1.002912,442,0
1.003120,443,0
1.003224,444,0
1.003424,445,0
1.004016,446,0
1.004543,447,0
1.005762,448,0
1.007009,449,0
1.008050,450,0
1.008312,451,0
1.008373,452,0
1.008808,453,0
1.009074,454,0
1.009921,455,0
1.011663,456,0
1.013059,457,0
1.013779,458,0
1.015239,459,0
1.015641,460,0
1.016110,461,0
1.016163,462,0
1.016743,463,0
1.016778,464,0
1.018211,465,0
1.018938,466,0
1.019218,467,0
1.022732,468,0
1.022938,469,0
1.024007,470,0
1.024113,471,0
1.024199,472,0
1.024555,473,0
1.025374,474,0
1.026248,475,0
1.027656,476,0
1.029292,477,0
1.029481,478,0
1.029843,479,0
1.030001,480,0
1.030123,481,0
1.032688,482,0
1.033985,483,0
1.034537,484,0
1.035390,485,0
1.036369,486,0
1.036714,487,0
1.036809,488,0
1.038246,489,0
1.038266,490,0
1.039001,491,0
1.039525,492,0
1.039545,493,0
1.040453,494,0
1.042267,495,0
1.042393,496,0
1.042916,497,0
1.043293,498,0
1.043697,499,0
1.044995,500,0
1.045162,501,0
1.045275,502,0
1.045659,503,0
1.046623,504,0
1.047680,505,0
1.048123,506,0
1.048390,507,0
1.048542,508,0
1.048882,509,0
1.049095,510,0
1.049200,511,0
1.049329,512,0
1.049522,513,0
1.049904,514,0
1.050017,515,0
1.050116,516,0
1.050349,517,0
1.051298,518,0
1.053555,519,0
1.053719,520,0
1.053778,521,0
1.054573,522,0
1.054807,523,0
1.055215,524,0
1.055425,525,0
1.056831,526,0
1.058441,527,0
1.058821,528,0
1.058944,529,0
1.060800,530,0
1.060990,531,0
1.063157,532,0
1.063341,533,0
1.063790,534,0
1.063973,535,0
1.064363,536,0
1.064753,537,0
1.065116,538,0
1.066018,539,0
1.066146,540,0
1.066267,541,0
1.067251,542,0
1.067574,543,0
1.067608,544,0
1.068077,545,0
1.068541,546,0
1.068866,547,0
1.069335,548,0
1.069850,549,0
1.070087,550,0
1.071366,551,0
1.072090,552,0
1.074799,553,0
1.076049,554,0
1.076251,555,0
1.076570,556,0
1.077593,557,0
1.077822,558,0
1.077847,559,0
1.078559,560,0
1.078893,561,0
1.080343,562,0
1.080684,563,0
1.081085,564,0
1.081684,565,0
1.082193,566,0
1.082397,567,0
1.082759,568,0
1.083012,569,0
1.083837,570,0
1.084456,571,0
1.084672,572,0
1.084815,573,0
1.085557,574,0
1.086471,575,0
1.086739,576,0
1.087401,577,0
1.088233,578,0
1.088476,579,0
1.090690,580,0
1.092362,581,0
1.094634,582,0
1.097224,583,0
1.098440,584,0
1.099815,585,0
1.100850,586,0
1.101173,587,0
1.102293,588,0
1.102348,589,0
1.102717,590,0
1.103988,591,0
1.104024,592,0
1.104128,593,0
1.105386,594,0
1.106765,595,0
1.106904,596,0
1.108177,597,0
1.108963,598,0
1.109038,599,0
1.110141,600,0
1.111341,601,0
1.111815,602,0
1.111873,603,0
1.112038,604,0
1.112778,605,0
1.113335,606,0
1.113367,607,0
1.113402,608,0
1.113467,609,0
1.115268,610,0
1.115783,611,0
1.117275,612,0
1.117901,613,0
1.118972,614,0
1.119029,615,0
1.119618,616,0
1.119951,617,0
1.119955,618,0
1.120444,619,0
1.121318,620,0
1.121412,621,0
1.121477,622,0
1.122392,623,0
1.122429,624,0
1.123008,625,0
1.123240,626,0
1.123422,627,0
1.123495,628,0
1.124000,629,0
1.124841,630,0
1.124938,631,0
1.125505,632,0
1.126994,633,0
1.127376,634,0
1.127623,635,0
1.127675,636,0
1.128413,637,0
1.128830,638,0
1.129141,639,0
1.130859,640,0
1.131309,641,0
1.132195,642,0
1.132969,643,0
1.133371,644,0
1.134517,645,0
1.134621,646,0
1.135394,647,0
1.135731,648,0
1.135737,649,0
1.136374,650,0
1.136400,651,0
1.137549,652,0
1.137847,653,0
1.138266,654,0
1.139375,655,0
1.140970,656,0
1.141769,657,0
1.141852,658,0
1.142307,659,0
1.143149,660,0
1.143724,661,0
1.144815,662,0
1.144982,663,0
1.145049,664,0
1.145353,665,0
1.145866,666,0
1.146062,667,0
1.146178,668,0
1.146443,669,0
1.146528,670,0
1.147039,671,0
1.147521,672,0
1.147912,673,0
1.148815,674,0
1.149281,675,0
1.150711,676,0
1.150812,677,0
1.150863,678,0
1.152503,679,0
1.152753,680,0
1.153088,681,0
1.155520,682,0
1.155598,683,0
1.155658,684,0
1.156988,685,0
1.157329,686,0
1.157925,687,0
1.158190,688,0
1.158194,689,0
1.159195,690,0
1.159481,691,0
1.160119,692,0
1.160303,693,0
1.161009,694,0
1.161837,695,0
1.162724,696,0
1.163207,697,0
1.163298,698,0
1.164384,699,0
1.164602,700,0
1.164702,701,0
1.164932,702,0
1.165591,703,0
1.165812,704,0
1.166008,705,0
1.166153,706,0
1.166546,707,0
1.166827,708,0
1.167078,709,0
1.167307,710,0
1.167510,711,0
1.167582,712,0
1.167589,713,0
1.167955,714,0
1.168307,715,0
1.168629,716,0
1.169028,717,0
1.169628,718,0
1.170009,719,0
1.170533,720,0
1.170933,721,0
1.171313,722,0
1.171335,723,0
1.172993,724,0
1.173071,725,0
1.173125,726,0
1.173162,727,0
1.174488,728,0
1.174530,729,0
1.174672,730,0
1.175299,731,0
1.176708,732,0
1.177815,733,0
1.178058,734,0
1.178375,735,0
1.178985,736,0
1.179330,737,0
1.180723,738,0
1.180835,739,0
1.181050,740,0
1.182291,741,0
1.182314,742,0
1.182832,743,0
1.183102,744,0
1.183114,745,0
1.183357,746,0
1.184031,747,0
1.184101,748,0
1.184121,749,0
1.184157,750,0
1.184645,751,0
1.185183,752,0
1.186021,753,0
1.186101,754,0
1.186411,755,0
1.186624,756,0
1.186803,757,0
1.187073,758,0
1.187324,759,0
1.187396,760,0
1.187499,761,0
1.187952,762,0
1.188117,763,0
1.188932,764,0
1.188994,765,0
1.189380,766,0
1.189987,767,0
1.191018,768,0
1.191106,769,0
1.191345,770,0
1.191472,771,0
1.191784,772,0
1.192710,773,0
1.193133,774,0
1.193193,775,0
1.193288,776,0
1.193426,777,0
1.194196,778,0
1.194549,779,0
1.194667,780,0
1.194755,781,0
1.194836,782,0
1.194933,783,0
1.195001,784,0
1.195629,785,0
1.196057,786,0
1.196151,787,0
1.197196,788,0
1.198286,789,0
1.198620,790,0
1.198970,791,0
1.200096,792,0
1.200292,793,0
1.200327,794,0
1.201114,795,0
1.201151,796,0
1.201453,797,0
1.201920,798,0
1.203115,799,0
1.203790,800,0
1.203922,801,0
1.204163,802,0
1.204505,803,0
1.204689,804,0
1.204743,805,0
1.206818,806,0
1.206919,807,0
1.207168,808,0
1.207231,809,0
1.208326,810,0
1.208545,811,0
1.208938,812,0
1.209847,813,0
1.210076,814,0
1.210976,815,0
1.211039,816,0
1.211146,817,0
1.212102,818,0
1.212972,819,0
1.213071,820,0
1.213238,821,0
1.213402,822,0
1.213431,823,0
1.214376,824,0
1.214791,825,0
1.215051,826,0
1.215656,827,0
1.215731,828,0
1.217654,829,0
1.217717,830,0
1.217745,831,0
1.218046,832,0
1.218498,833,0
1.218609,834,0
1.218638,835,0
1.218802,836,0
1.218836,837,0
1.218970,838,0
1.219408,839,0
1.219797,840,0
1.219875,841,0
1.219919,842,0
1.222181,843,0
1.222270,844,0
1.223395,845,0
1.224146,846,0
1.224561,847,0
1.224674,848,0
1.225053,849,0
1.225911,850,0
1.226442,851,0
1.226645,852,0
1.227483,853,0
1.227551,854,0
1.227677,855,0
1.227932,856,0
1.229161,857,0
1.229216,858,0
1.229553,859,0
1.229827,860,0
1.230499,861,0
1.230952,862,0
1.231909,863,0
1.231931,864,0
1.232601,865,0
1.232610,866,0
1.233390,867,0
1.233709,868,0
1.233857,869,0
1.233996,870,0
1.234169,871,0
1.234323,872,0
1.234501,873,0
1.234562,874,0
1.234607,875,0
1.234887,876,0
1.235259,877,0
1.235772,878,0
1.235861,879,0
1.236525,880,0
1.236954,881,0
1.237207,882,0
1.237311,883,0
1.237365,884,0
1.237484,885,0
1.237851,886,0
1.238308,887,0
1.238411,888,0
1.238762,889,0
1.239229,890,0
1.239689,891,0
1.240093,892,0
1.240113,893,0
1.240263,894,0
1.240511,895,0
1.240601,896,0
1.240637,897,0
1.241042,898,0
1.241496,899,0
1.241520,900,0
1.241814,901,0
1.241983,902,0
1.242347,903,0
1.242701,904,0
1.242727,905,0
1.243050,906,0
1.243297,907,0
1.243356,908,0
1.243393,909,0
1.244042,910,0
1.244784,911,0
1.244917,912,0
1.245265,913,0
1.245753,914,0
1.245754,915,0
1.245929,916,0
1.246101,917,0
1.246133,918,0
1.246653,919,0
1.246816,920,0
1.246912,921,0
1.247342,922,0
1.247893,923,0
1.247920,924,0
1.248038,925,0
1.248066,926,0
1.248194,927,0
1.249283,928,0
1.249335,929,0
1.249762,930,0
1.250422,931,0
1.250490,932,0
1.250826,933,0
1.250920,934,0
1.251048,935,0
1.251862,936,0
1.251971,937,0
1.252684,938,0
1.253077,939,0
1.253109,940,0
1.253383,941,0
1.253906,942,0
1.254066,943,0
1.254276,944,0
1.254334,945,0
1.255659,946,0
1.256432,947,0
1.256994,948,0
1.257161,949,0
1.257166,950,0
1.257202,951,0
1.257336,952,0
1.257472,953,0
1.257778,954,0
1.259433,955,0
1.259721,956,0
1.260414,957,0
1.260710,958,0
1.261350,959,0
1.261770,960,0
1.261953,961,0
1.262755,962,0
1.263057,963,0
1.264237,964,0
1.264283,965,0
1.264666,966,0
1.265216,967,0
1.265343,968,0
1.265563,969,0
1.265667,970,0
1.266045,971,0
1.266434,972,0
1.266497,973,0
1.266514,974,0
1.267011,975,0
1.267349,976,0
1.267447,977,0
1.267789,978,0
1.268332,979,0
1.268513,980,0
1.269512,981,0
1.269559,982,0
1.269745,983,0
1.270472,984,0
1.270656,985,0
1.271192,986,0
1.271262,987,0
1.272014,988,0
1.272205,989,0
1.272296,990,0
1.272341,991,0
1.272391,992,0
1.272567,993,0
1.273065,994,0
1.273531,995,0
1.273584,996,0
1.274008,997,0
1.274115,998,0
1.274331,999,0
1.274341,1000,0
1.274446,1001,0
1.274464,1002,0
1.274663,1003,0
1.274743,1004,0
1.275067,1005,0
1.275103,1006,0
1.275155,1007,0
1.275177,1008,0
1.275592,1009,0
1.275920,1010,0
1.275944,1011,0
1.276320,1012,0
1.276383,1013,0
1.278460,1014,0
1.278590,1015,0
1.279102,1016,0
1.279493,1017,0
1.280183,1018,0
1.280612,1019,0
1.280752,1020,0
1.280780,1021,0
1.280956,1022,0
1.281487,1023,0
1.281536,1024,0
1.281543,1025,0
1.281912,1026,0
1.282328,1027,0
1.282488,1028,0
1.282877,1029,0
1.283031,1030,0
1.283632,1031,0
1.283671,1032,0
1.284096,1033,0
1.284321,1034,0
1.284646,1035,0
1.285159,1036,0
1.285492,1037,0
1.285509,1038,0
1.285964,1039,0
1.286113,1040,0
1.286147,1041,0
1.286420,1042,0
1.286473,1043,0
1.287069,1044,0
1.287670,1045,0
1.287777,1046,0
1.287903,1047,0
1.287946,1048,0
1.288297,1049,0
1.289638,1050,0
1.289694,1051,0
1.290149,1052,0
1.291539,1053,0
1.291879,1054,0
1.291915,1055,0
1.292032,1056,0
1.292231,1057,0
1.292643,1058,0
1.292813,1059,0
1.293414,1060,0
1.294426,1061,0
1.294808,1062,0
1.295395,1063,0
1.295882,1064,0
1.296594,1065,0
1.296936,1066,0
1.297013,1067,0
1.297534,1068,0
1.297771,1069,0
1.297781,1070,0
1.298450,1071,0
1.298608,1072,0
1.298935,1073,0
1.299280,1074,0
1.299390,1075,0
1.299880,1076,0
1.300310,1077,0
1.300569,1078,0
1.300989,1079,0
1.302353,1080,0
1.302673,1081,0
1.303004,1082,0
1.303173,1083,0
1.303340,1084,0
1.303418,1085,0
1.303447,1086,0
1.303506,1087,0
1.303787,1088,0
1.304472,1089,0
1.304923,1090,0
1.305061,1091,0
1.306264,1092,0
1.307020,1093,0
1.307308,1094,0
1.308018,1095,0
1.308195,1096,0
1.308196,1097,0
1.308841,1098,0
1.309003,1099,0
1.309318,1100,0
1.309412,1101,0
1.309538,1102,0
1.309872,1103,0
1.310558,1104,0
1.310633,1105,0
1.310953,1106,0
1.310991,1107,0
1.311153,1108,0
1.311188,1109,0
1.311968,1110,0
1.312496,1111,0
1.312749,1112,0
1.312854,1113,0
1.312980,1114,0
1.313118,1115,0
1.313149,1116,0
1.313309,1117,0
1.313342,1118,0
1.313898,1119,0
1.314481,1120,0
1.314521,1121,0
1.314563,1122,0
1.314587,1123,0
1.314863,1124,0
1.315165,1125,0
1.315522,1126,0
1.315788,1127,0
1.315812,1128,0
1.316244,1129,0
1.316573,1130,0
1.316674,1131,0
1.316702,1132,0
1.317262,1133,0
1.317385,1134,0
1.317703,1135,0
1.317966,1136,0
1.317972,1137,0
1.318268,1138,0
1.318439,1139,0
1.318673,1140,0
1.318845,1141,0
1.319189,1142,0
1.319247,1143,0
1.319289,1144,0
1.319417,1145,0
1.319446,1146,0
1.319476,1147,0
1.319532,1148,0
1.319536,1149,0
1.319649,1150,0
1.319697,1151,0
1.319801,1152,0
1.319858,1153,0
1.320179,1154,0
1.320214,1155,0
1.321060,1156,0
1.321684,1157,0
1.321800,1158,0
1.322132,1159,0
1.322167,1160,0
1.322186,1161,0
1.322868,1162,0
1.323171,1163,0
1.323598,1164,0
1.323882,1165,0
1.324103,1166,0
1.324228,1167,0
1.324278,1168,0
1.324287,1169,0
1.324382,1170,0
1.324465,1171,0
1.324814,1172,0
1.324883,1173,0
1.324978,1174,0
1.325247,1175,0
1.325706,1176,0
1.325708,1177,0
1.326183,1178,0
1.326587,1179,0
1.327293,1180,0
1.327589,1181,0
1.328394,1182,0
1.328907,1183,0
1.329420,1184,0
1.329544,1185,0
1.329716,1186,0
1.330106,1187,0
1.330410,1188,0
1.330414,1189,0
1.330825,1190,0
1.330903,1191,0
1.331056,1192,0
1.331408,1193,0
1.332068,1194,0
1.332286,1195,0
1.332489,1196,0
1.332793,1197,0
1.332903,1198,0
1.333071,1199,0
1.333385,1200,0
1.333516,1201,0
1.333719,1202,0
1.334205,1203,0
1.334375,1204,0
1.334501,1205,0
1.334534,1206,0
1.334552,1207,0
1.334706,1208,0
1.334746,1209,0
1.335226,1210,0
1.335397,1211,0
1.335959,1212,0
1.337034,1213,0
1.337126,1214,0
1.338141,1215,0
1.338241,1216,0
1.338370,1217,0
1.338427,1218,0
1.338611,1219,0
1.339102,1220,0
1.339377,1221,0
1.339439,1222,0
1.340349,1223,0
1.340395,1224,0
1.340432,1225,0
1.340527,1226,0
1.341259,1227,0
1.341279,1228,0
1.341619,1229,0
1.341807,1230,0
1.342003,1231,0
1.342133,1232,0
1.342313,1233,0
1.342755,1234,0
1.342980,1235,0
1.343085,1236,0
1.343113,1237,0
1.343624,1238,0
1.343934,1239,0
1.344605,1240,0
1.344943,1241,0
1.345093,1242,0
1.345163,1243,0
1.345397,1244,0
1.345526,1245,0
1.345769,1246,0
1.345979,1247,0
1.345990,1248,0
1.346190,1249,0
1.346393,1250,0
1.346759,1251,0
1.346829,1252,0
1.346840,1253,0
1.347530,1254,0
1.347773,1255,0
1.348411,1256,0
1.348455,1257,0
1.348554,1258,0
1.348579,1259,0
1.348671,1260,0
1.348672,1261,0
1.348810,1262,0
1.348938,1263,0
1.349163,1264,0
1.349211,1265,0
1.349298,1266,0
1.349504,1267,0
1.350120,1268,0
1.350511,1269,0
1.350904,1270,0
1.351457,1271,0
1.351460,1272,0
1.351467,1273,0
1.351652,1274,0
1.351957,1275,0
1.352083,1276,0
1.352388,1277,0
1.352514,1278,0
1.352540,1279,0
1.352704,1280,0
1.352709,1281,0
1.352813,1282,0
1.352888,1283,0
1.353045,1284,0
1.353101,1285,0
1.353195,1286,0
1.354111,1287,0
1.354380,1288,0
1.354539,1289,0
1.354726,1290,0
1.354734,1291,0
1.354962,1292,0
1.355064,1293,0
1.355360,1294,0
1.355689,1295,0
1.356091,1296,0
1.356142,1297,0
1.356471,1298,0
1.356488,1299,0
1.356982,1300,0
1.357069,1301,0
1.357399,1302,0
1.357713,1303,0
1.357747,1304,0
1.358008,1305,0
1.358428,1306,0
1.358611,1307,0
1.358852,1308,0
1.359138,1309,0
1.359482,1310,0
1.359672,1311,0
1.359972,1312,0
1.360012,1313,0
1.360632,1314,0
1.360677,1315,0
1.360787,1316,0
1.360999,1317,0
1.361017,1318,0
1.361039,1319,0
1.361111,1320,0
1.361541,1321,0
1.361817,1322,0
1.362006,1323,0
1.362667,1324,0
1.363081,1325,0
1.363198,1326,0
1.363456,1327,0
1.363458,1328,0
1.363926,1329,0
1.363979,1330,0
1.364820,1331,0
1.364928,1332,0
1.364931,1333,0
1.365267,1334,0
1.365556,1335,0
1.365951,1336,0
1.366243,1337,0
1.366314,1338,0
1.366365,1339,0
1.366386,1340,0
1.366532,1341,0
1.366532,1342,0
1.366705,1343,0
1.366769,1344,0
1.367146,1345,0
1.367247,1346,0
1.367840,1347,0
1.368266,1348,0
1.368439,1349,0
1.368465,1350,0
1.368583,1351,0
1.369029,1352,0
1.369062,1353,0
1.369283,1354,0
1.369693,1355,0
1.370022,1356,0
1.370115,1357,0
1.370123,1358,0
1.370534,1359,0
1.370622,1360,0
1.370638,1361,0
1.370833,1362,0
1.371072,1363,0
1.371170,1364,0
1.371635,1365,0
1.371656,1366,0
1.371676,1367,0
1.371856,1368,0
1.371994,1369,0
1.372385,1370,0
1.372408,1371,0
1.372573,1372,0
1.373009,1373,0
1.373093,1374,0
1.373420,1375,0
1.373676,1376,0
1.373811,1377,0
1.373951,1378,0
1.374505,1379,0
1.374592,1380,0
1.374630,1381,0
1.374819,1382,0
1.374887,1383,0
1.374907,1384,0
1.375248,1385,0
1.375298,1386,0
1.375477,1387,0
1.375710,1388,0
1.375717,1389,0
1.375821,1390,0
1.375899,1391,0
1.376024,1392,0
1.376457,1393,0
1.378110,1394,0
1.378203,1395,0
1.378322,1396,0
1.378336,1397,0
1.378522,1398,0
1.378555,1399,0
1.378716,1400,0
1.378748,1401,0
1.378812,1402,0
1.378842,1403,0
1.379132,1404,0
1.379384,1405,0
1.379495,1406,0
1.379616,1407,0
1.379658,1408,0
1.380484,1409,0
1.380721,1410,0
1.381012,1411,0
1.381142,1412,0
1.381214,1413,0
1.381234,1414,0
1.381457,1415,0
1.381575,1416,0
1.381606,1417,0
1.382214,1418,0
1.382243,1419,0
1.382300,1420,0
1.382686,1421,0
1.382781,1422,0
1.382862,1423,0
1.383003,1424,0
1.383050,1425,0
1.383121,1426,0
1.383257,1427,0
1.383293,1428,0
1.383464,1429,0
1.383583,1430,0
1.383613,1431,0
1.383633,1432,0
1.383834,1433,0
1.383972,1434,0
1.384284,1435,0
1.384518,1436,0
1.384670,1437,0
1.384671,1438,0
1.384890,1439,0
1.385167,1440,0
1.385272,1441,0
1.385748,1442,0
1.385842,1443,0
1.385888,1444,0
1.386038,1445,0
1.386347,1446,0
1.386363,1447,0
1.386410,1448,0
1.386428,1449,0
1.386437,1450,0
1.386527,1451,0
1.386687,1452,0
1.386732,1453,0
1.386744,1454,0
1.386912,1455,0
1.387035,1456,0
1.387567,1457,0
1.387586,1458,0
1.387823,1459,0
1.387892,1460,0
1.388474,1461,0
1.388760,1462,0
1.388783,1463,0
1.388798,1464,0
1.389011,1465,0
1.389496,1466,0
1.391059,1467,0
1.391254,1468,0
1.391552,1469,0
1.391726,1470,0
1.391774,1471,0
1.391839,1472,0
1.392451,1473,0
1.392983,1474,0
1.393319,1475,0
