realization,acc_ratio,energy
1,0.840000,105000000.000000
1,0.860000,95000000.000000
1,0.840000,91000000.000000
1,0.800000,84000000.000000
1,0.800000,80000000.000000
1,0.810000,76000000.000000
1,0.770000,76000000.000000
1,0.850000,73000000.000000
1,0.690000,72000000.000000
1,0.730000,72000000.000000
1,0.760000,69000000.000000
1,0.790000,66000000.000000
1,0.800000,64000000.000000
1,0.860000,62000000.000000
1,0.740000,59000000.000000
1,0.820000,57000000.000000
1,0.810000,56000000.000000
1,0.790000,55000000.000000
1,0.810000,54000000.000000
1,0.780000,52000000.000000
1,0.760000,52000000.000000
1,0.810000,50000000.000000
1,0.700000,49000000.000000
1,0.740000,48000000.000000
1,0.700000,45000000.000000
1,0.800000,45000000.000000
1,0.770000,45000000.000000
1,0.780000,43000000.000000
1,0.810000,43000000.000000
1,0.830000,40000000.000000
1,0.800000,40000000.000000
1,0.800000,40000000.000000
1,0.750000,40000000.000000
1,0.750000,38000000.000000
1,0.790000,36000000.000000
1,0.710000,35000000.000000
1,0.740000,33000000.000000
1,0.810000,32000000.000000
1,0.810000,32000000.000000
1,0.810000,30000000.000000
1,0.790000,30000000.000000
1,0.760000,29000000.000000
1,0.750000,29000000.000000
1,0.730000,29000000.000000
1,0.740000,29000000.000000
1,0.880000,29000000.000000
1,0.770000,28000000.000000
1,0.770000,27000000.000000
1,0.730000,27000000.000000
1,0.740000,27000000.000000
1,0.780000,26000000.000000
1,0.720000,26000000.000000
1,0.790000,25000000.000000
1,0.850000,25000000.000000
1,0.760000,25000000.000000
1,0.800000,25000000.000000
1,0.760000,25000000.000000
1,0.810000,24000000.000000
1,0.790000,24000000.000000
1,0.770000,24000000.000000
1,0.820000,24000000.000000
1,0.800000,24000000.000000
1,0.840000,24000000.000000
1,0.800000,24000000.000000
1,0.760000,24000000.000000
1,0.860000,24000000.000000
1,0.830000,23000000.000000
1,0.750000,23000000.000000
1,0.790000,22000000.000000
1,0.770000,21000000.000000
1,0.800000,21000000.000000
1,0.800000,21000000.000000
1,0.720000,21000000.000000
1,0.780000,21000000.000000
1,0.640000,21000000.000000
1,0.820000,21000000.000000
1,0.820000,21000000.000000
1,0.790000,20000000.000000
1,0.750000,20000000.000000
1,0.860000,20000000.000000
1,0.770000,20000000.000000
1,0.790000,19000000.000000
1,0.830000,18000000.000000
1,0.880000,18000000.000000
1,0.830000,18000000.000000
1,0.860000,17000000.000000
1,0.870000,17000000.000000
1,0.740000,17000000.000000
1,0.720000,17000000.000000
1,0.760000,17000000.000000
