realization,acc_ratio,energy
1,0.84,-16000
1,0.65,-30000
1,0.63,-39000
1,0.49,-44000
1,0.5,-48000
1,0.58,-52000
1,0.64,-61000
1,0.52,-63000
1,0.59,-63000
1,0.55,-65000
1,0.61,-68000
1,0.68,-69000
1,0.67,-71000
1,0.62,-72000
1,0.63,-74000
1,0.63,-74000
1,0.69,-78000
1,0.54,-78000
1,0.59,-81000
1,0.69,-81000
1,0.57,-83000
1,0.59,-83000
1,0.69,-84000
1,0.64,-84000
1,0.68,-84000
1,0.68,-84000
1,0.67,-84000
1,0.61,-84000
1,0.75,-85000
1,0.71,-85000
1,0.74,-86000
1,0.66,-87000
1,0.73,-88000
1,0.7,-88000
1,0.7,-88000
1,0.72,-88000
1,0.69,-89000
1,0.71,-89000
1,0.75,-89000
1,0.68,-89000
1,0.77,-89000
1,0.77,-89000
1,0.71,-89000
1,0.7,-89000
1,0.73,-89000
1,0.81,-89000
1,0.75,-89000
1,0.72,-89000
1,0.69,-90000
1,0.71,-90000
1,0.7,-90000
1,0.74,-90000
1,0.76,-90000
1,0.8,-90000
1,0.76,-90000
1,0.75,-90000
1,0.76,-90000
1,0.76,-90000
1,0.82,-90000
1,0.81,-90000
1,0.79,-90000
1,0.81,-90000
1,0.73,-90000
1,0.77,-90000
1,0.77,-90000
1,0.85,-90000
1,0.77,-90000
1,0.78,-90000
1,0.8,-90000
1,0.79,-90000
1,0.83,-90000
1,0.92,-90000
1,0.82,-91000
1,0.78,-91000
1,0.79,-91000
1,0.79,-91000
1,0.81,-91000
1,0.91,-91000
1,0.82,-91000
1,0.84,-91000
1,0.78,-91000
1,0.79,-92000
1,0.83,-92000
1,0.89,-92000
1,0.81,-92000
1,0.85,-92000
1,0.79,-92000
1,0.79,-92000
1,0.84,-92000
1,0.79,-92000
1,0.8,-93000
1,0.8,-93000
1,0.73,-93000
1,0.83,-93000
1,0.89,-93000
1,0.79,-93000
1,0.84,-93000
1,0.81,-93000
1,0.78,-93000
1,0.78,-93000
1,0.79,-93000
1,0.88,-93000
