L,temp,energy,spheat
64,2.16918531421302,-1.58472177129024,26.309539743891
64,2.17418531421302,-1.57846023686936,26.8215197824452
64,2.17918531421302,-1.57212672358529,27.5081969453627
64,2.18418531421302,-1.5656868335086,28.3525790129055
64,2.18918531421302,-1.55911080627333,29.3389945240718
64,2.19418531421302,-1.55237306320083,30.4533615059414
64,2.19918531421302,-1.5454517066956,31.6835423303311
64,2.20418531421302,-1.53832795431205,33.0198076735107
64,2.20918531421302,-1.53098549873056,34.455285757946
64,2.21418531421302,-1.52340982493812,35.986143472065
64,2.21918531421302,-1.51558757576409,37.6111593350302
64,2.22418531421302,-1.50750612264179,39.3303383360708
64,2.22918531421302,-1.49915355035829,41.1423190702909
64,2.23418531421302,-1.49051927886631,43.0405574969299
64,2.23918531421302,-1.48159549795266,45.0086394672166
64,2.24418531421302,-1.47237946364222,47.0155366607584
64,2.24918531421302,-1.46287649596598,49.0120765973306
64,2.25418531421302,-1.45310325111223,50.9301674641334
64,2.25918531421302,-1.44309058066977,52.6861657724852
64,2.26418531421302,-1.43288513778386,54.1890028355205
64,2.26918531421302,-1.42254895565754,55.3523125700231
64,2.27418531421302,-1.41215657156114,56.1082136803548
64,2.27918531421302,-1.40178985181132,56.4193028606369
64,2.28418531421302,-1.3915313109636,56.2854989520383
64,2.28918531421302,-1.38145716406793,55.7438182161378
64,2.29418531421302,-1.37163141573677,54.8613901301633
64,2.29918531421302,-1.36210195431863,53.7240182699263
64,2.30418531421302,-1.35289904180629,52.4235092826655
64,2.30918531421302,-1.34403600835912,51.0466474061632
64,2.31418531421302,-1.33551156418452,49.6675267816907
64,2.31918531421302,-1.32731299938359,48.3436427884498
64,2.32418531421302,-1.3194196110811,47.1151848706937
64,2.32918531421302,-1.31180588057588,46.0065314429432
64,2.33418531421302,-1.30444412976529,45.0289299059332
64,2.33918531421302,-1.29730655818572,44.1835611355319
64,2.34418531421302,-1.29036667826732,43.4644696889777
64,2.34918531421302,-1.28360022968891,42.8610883804242
64,2.35418531421302,-1.27698567764346,42.3602615224605
64,2.35918531421302,-1.27050439941443,41.9477761244448
64,2.36418531421302,-1.26414065094308,41.6094617485086
64,2.36918531421302,-1.25788138799822,41.3319368311767
64,2.37418531421302,-1.25171599962598,41.103077605948
64,2.37918531421302,-1.24563599681259,40.9122757754604
64,2.38418531421302,-1.23963468734083,40.7505389407131
64,2.38918531421302,-1.23370685850637,40.6104766203836
64,2.39418531421302,-1.22784848222478,40.486205700856
64,2.39918531421302,-1.22205645158868,40.3732024619947
64,2.40418531421302,-1.21632835368489,40.2681234880509
64,2.40918531421302,-1.21066228013549,40.1686141261464
64,2.41418531421302,-1.20505667419295,40.0731200150039
90,2.11918531421302,-1.64564519939471,18.2239462348194
90,2.12418531421302,-1.63995973425564,18.2294214800925
90,2.12918531421302,-1.63433805192729,18.1820360232466
90,2.13418531421302,-1.628785322292,18.1422769648058
90,2.13918531421302,-1.62329062860189,18.1820638331755
90,2.14418531421302,-1.61782544536791,18.3800894136726
90,2.14918531421302,-1.61234326161969,18.8174153022957
90,2.15418531421302,-1.60678035047133,19.5720079539219
90,2.15918531421302,-1.60105815702335,20.7094941136602
90,2.16418531421302,-1.59508845512821,22.2668591740315
90,2.16918531421302,-1.5887829564086,24.2274773644849
90,2.17418531421302,-1.58206874440558,26.4916162071215
90,2.17918531421302,-1.57490880697845,28.8568012587465
90,2.18418531421302,-1.56732266353396,31.0317108393943
90,2.18918531421302,-1.55939739235326,32.7021308513625
90,2.19418531421302,-1.55127882456804,33.6373551382707
90,2.19918531421302,-1.5431402889547,33.7856396223782
90,2.20418531421302,-1.53513914847807,33.2998243432612
90,2.20918531421302,-1.52737916038987,32.4791810427874
90,2.21418531421302,-1.51989207656572,31.6712278471478
90,2.21918531421302,-1.5126394008705,31.1926760359613
90,2.22418531421302,-1.5055256142501,31.2982948997542
90,2.22918531421302,-1.49841290869925,32.1886032016324
90,2.23418531421302,-1.49113218400002,34.0285817587882
90,2.23918531421302,-1.48349127775431,36.9479603290603
90,2.24418531421302,-1.475286683075,40.9987515392432
90,2.24918531421302,-1.4663281960307,46.0592491017563
90,2.25418531421302,-1.45648413209725,51.7118436884562
90,2.25918531421302,-1.44574256689267,57.1910129394971
90,2.26418531421302,-1.43426069038117,61.5401647081812
90,2.26918531421302,-1.42235745560638,64.0076126848322
90,2.27418531421302,-1.41042606768963,64.4521995041232
90,2.27918531421302,-1.39880279521692,63.4186995537992
90,2.28418531421302,-1.38766815025316,61.8174651566003
90,2.28918531421302,-1.37702805863577,60.4895999057451
90,2.29418531421302,-1.36676220695332,59.9406283491544
90,2.29918531421302,-1.35669734010034,60.2899298917724
90,2.30418531421302,-1.34667351777315,61.3387460344255
90,2.30918531421302,-1.3365908610894,62.6772791060457
90,2.31418531421302,-1.32643348355657,63.8126112997238
90,2.31918531421302,-1.3162684155452,64.3147204673625
90,2.32418531421302,-1.30622014328857,63.946955103381
90,2.32918531421302,-1.29642955197606,62.7234700189906
90,2.33418531421302,-1.2870136086573,60.8642717615677
90,2.33918531421302,-1.27804092436934,58.6805829832753
90,2.34418531421302,-1.26952836429921,56.4587643380479
90,2.34918531421302,-1.2614532237533,54.3929019903828
